Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
1,drone_0,3.7550,16.2622,17.0000,17.0000,"2.892,19.315,0.887;3.322,9.438,1.316;1.856,5.938,2.116;19.305,0.961,0.382;5.400,19.291,0.445;18.332,5.552,1.180;2.708,12.604,0.843;18.844,4.298,0.429;19.633,5.545,0.361;17.292,9.231,0.428;17.707,4.466,0.279;0.697,6.813,0.971;17.351,9.383,0.401;18.162,4.162,0.500;1.789,7.843,0.664;5.850,17.034,0.223;0.845,1.264,0.853;2.197,3.477,0.423;11.860,14.303,0.400;11.817,8.559,0.237;17.821,11.526,1.392;13.007,15.520,0.227;11.837,17.245,1.202;10.026,10.111,1.272;19.866,9.921,0.248;4.381,11.156,0.766;14.139,15.670,0.268;8.379,16.132,0.461;15.306,12.788,1.385;10.019,12.142,0.339;8.813,7.786,0.974;13.142,0.616,0.460;13.905,19.483,0.360;13.884,13.043,0.418;3.902,3.786,1.551;0.695,4.048,0.832;7.691,16.707,0.476;19.896,13.889,0.207;3.728,19.428,0.245;12.672,17.275,1.997;2.549,5.000,1.798;15.149,18.755,0.383;1.527,7.875,1.130;15.732,10.267,1.143;17.676,13.071,0.338;14.070,3.167,0.251;5.465,6.296,0.638;17.880,13.022,1.277;10.296,18.268,0.470;12.335,11.651,0.769;17.033,1.787,1.651;10.771,15.752,0.225;6.635,19.235,0.394;10.995,5.105,0.442;13.036,4.572,0.204;1.694,1.661,0.345;14.841,3.511,0.776;12.682,0.192,0.253;7.493,16.470,0.482;6.581,16.003,0.266;13.089,0.837,0.686;5.810,2.507,0.459;1.062,10.321,0.368;17.747,10.730,1.357;4.335,1.548,0.405;18.267,6.627,0.717;15.023,10.597,1.234;2.426,10.113,2.145;11.541,15.884,0.984;3.930,8.859,0.873;18.915,4.017,1.196;15.138,15.089,0.622;18.296,7.500,0.710;7.547,19.095,0.331;9.205,7.855,0.839;17.388,11.943,2.422;11.198,16.976,2.120;3.442,5.885,0.871;5.702,1.613,1.683"
1,drone_1,7.5417,4.6369,17.0000,17.0000,"2.892,19.315,0.887;3.322,9.438,1.316;1.856,5.938,2.116;19.305,0.961,0.382;5.400,19.291,0.445;18.332,5.552,1.180;2.708,12.604,0.843;18.844,4.298,0.429;19.633,5.545,0.361;17.292,9.231,0.428;17.707,4.466,0.279;0.697,6.813,0.971;17.351,9.383,0.401;18.162,4.162,0.500;1.789,7.843,0.664;5.850,17.034,0.223;0.845,1.264,0.853;2.197,3.477,0.423;11.860,14.303,0.400;11.817,8.559,0.237;17.821,11.526,1.392;13.007,15.520,0.227;11.837,17.245,1.202;10.026,10.111,1.272;19.866,9.921,0.248;4.381,11.156,0.766;14.139,15.670,0.268;8.379,16.132,0.461;15.306,12.788,1.385;10.019,12.142,0.339;8.813,7.786,0.974;13.142,0.616,0.460;13.905,19.483,0.360;13.884,13.043,0.418;3.902,3.786,1.551;0.695,4.048,0.832;7.691,16.707,0.476;19.896,13.889,0.207;3.728,19.428,0.245;12.672,17.275,1.997;2.549,5.000,1.798;15.149,18.755,0.383;1.527,7.875,1.130;15.732,10.267,1.143;17.676,13.071,0.338;14.070,3.167,0.251;5.465,6.296,0.638;17.880,13.022,1.277;10.296,18.268,0.470;12.335,11.651,0.769;17.033,1.787,1.651;10.771,15.752,0.225;6.635,19.235,0.394;10.995,5.105,0.442;13.036,4.572,0.204;1.694,1.661,0.345;14.841,3.511,0.776;12.682,0.192,0.253;7.493,16.470,0.482;6.581,16.003,0.266;13.089,0.837,0.686;5.810,2.507,0.459;1.062,10.321,0.368;17.747,10.730,1.357;4.335,1.548,0.405;18.267,6.627,0.717;15.023,10.597,1.234;2.426,10.113,2.145;11.541,15.884,0.984;3.930,8.859,0.873;18.915,4.017,1.196;15.138,15.089,0.622;18.296,7.500,0.710;7.547,19.095,0.331;9.205,7.855,0.839;17.388,11.943,2.422;11.198,16.976,2.120;3.442,5.885,0.871;5.702,1.613,1.683"
1,drone_2,10.7524,2.5753,17.0000,17.0000,"2.892,19.315,0.887;3.322,9.438,1.316;1.856,5.938,2.116;19.305,0.961,0.382;5.400,19.291,0.445;18.332,5.552,1.180;2.708,12.604,0.843;18.844,4.298,0.429;19.633,5.545,0.361;17.292,9.231,0.428;17.707,4.466,0.279;0.697,6.813,0.971;17.351,9.383,0.401;18.162,4.162,0.500;1.789,7.843,0.664;5.850,17.034,0.223;0.845,1.264,0.853;2.197,3.477,0.423;11.860,14.303,0.400;11.817,8.559,0.237;17.821,11.526,1.392;13.007,15.520,0.227;11.837,17.245,1.202;10.026,10.111,1.272;19.866,9.921,0.248;4.381,11.156,0.766;14.139,15.670,0.268;8.379,16.132,0.461;15.306,12.788,1.385;10.019,12.142,0.339;8.813,7.786,0.974;13.142,0.616,0.460;13.905,19.483,0.360;13.884,13.043,0.418;3.902,3.786,1.551;0.695,4.048,0.832;7.691,16.707,0.476;19.896,13.889,0.207;3.728,19.428,0.245;12.672,17.275,1.997;2.549,5.000,1.798;15.149,18.755,0.383;1.527,7.875,1.130;15.732,10.267,1.143;17.676,13.071,0.338;14.070,3.167,0.251;5.465,6.296,0.638;17.880,13.022,1.277;10.296,18.268,0.470;12.335,11.651,0.769;17.033,1.787,1.651;10.771,15.752,0.225;6.635,19.235,0.394;10.995,5.105,0.442;13.036,4.572,0.204;1.694,1.661,0.345;14.841,3.511,0.776;12.682,0.192,0.253;7.493,16.470,0.482;6.581,16.003,0.266;13.089,0.837,0.686;5.810,2.507,0.459;1.062,10.321,0.368;17.747,10.730,1.357;4.335,1.548,0.405;18.267,6.627,0.717;15.023,10.597,1.234;2.426,10.113,2.145;11.541,15.884,0.984;3.930,8.859,0.873;18.915,4.017,1.196;15.138,15.089,0.622;18.296,7.500,0.710;7.547,19.095,0.331;9.205,7.855,0.839;17.388,11.943,2.422;11.198,16.976,2.120;3.442,5.885,0.871;5.702,1.613,1.683"
1,drone_3,8.6101,4.9377,17.0000,17.0000,"2.892,19.315,0.887;3.322,9.438,1.316;1.856,5.938,2.116;19.305,0.961,0.382;5.400,19.291,0.445;18.332,5.552,1.180;2.708,12.604,0.843;18.844,4.298,0.429;19.633,5.545,0.361;17.292,9.231,0.428;17.707,4.466,0.279;0.697,6.813,0.971;17.351,9.383,0.401;18.162,4.162,0.500;1.789,7.843,0.664;5.850,17.034,0.223;0.845,1.264,0.853;2.197,3.477,0.423;11.860,14.303,0.400;11.817,8.559,0.237;17.821,11.526,1.392;13.007,15.520,0.227;11.837,17.245,1.202;10.026,10.111,1.272;19.866,9.921,0.248;4.381,11.156,0.766;14.139,15.670,0.268;8.379,16.132,0.461;15.306,12.788,1.385;10.019,12.142,0.339;8.813,7.786,0.974;13.142,0.616,0.460;13.905,19.483,0.360;13.884,13.043,0.418;3.902,3.786,1.551;0.695,4.048,0.832;7.691,16.707,0.476;19.896,13.889,0.207;3.728,19.428,0.245;12.672,17.275,1.997;2.549,5.000,1.798;15.149,18.755,0.383;1.527,7.875,1.130;15.732,10.267,1.143;17.676,13.071,0.338;14.070,3.167,0.251;5.465,6.296,0.638;17.880,13.022,1.277;10.296,18.268,0.470;12.335,11.651,0.769;17.033,1.787,1.651;10.771,15.752,0.225;6.635,19.235,0.394;10.995,5.105,0.442;13.036,4.572,0.204;1.694,1.661,0.345;14.841,3.511,0.776;12.682,0.192,0.253;7.493,16.470,0.482;6.581,16.003,0.266;13.089,0.837,0.686;5.810,2.507,0.459;1.062,10.321,0.368;17.747,10.730,1.357;4.335,1.548,0.405;18.267,6.627,0.717;15.023,10.597,1.234;2.426,10.113,2.145;11.541,15.884,0.984;3.930,8.859,0.873;18.915,4.017,1.196;15.138,15.089,0.622;18.296,7.500,0.710;7.547,19.095,0.331;9.205,7.855,0.839;17.388,11.943,2.422;11.198,16.976,2.120;3.442,5.885,0.871;5.702,1.613,1.683"
1,drone_4,5.6854,14.1126,17.0000,17.0000,"2.892,19.315,0.887;3.322,9.438,1.316;1.856,5.938,2.116;19.305,0.961,0.382;5.400,19.291,0.445;18.332,5.552,1.180;2.708,12.604,0.843;18.844,4.298,0.429;19.633,5.545,0.361;17.292,9.231,0.428;17.707,4.466,0.279;0.697,6.813,0.971;17.351,9.383,0.401;18.162,4.162,0.500;1.789,7.843,0.664;5.850,17.034,0.223;0.845,1.264,0.853;2.197,3.477,0.423;11.860,14.303,0.400;11.817,8.559,0.237;17.821,11.526,1.392;13.007,15.520,0.227;11.837,17.245,1.202;10.026,10.111,1.272;19.866,9.921,0.248;4.381,11.156,0.766;14.139,15.670,0.268;8.379,16.132,0.461;15.306,12.788,1.385;10.019,12.142,0.339;8.813,7.786,0.974;13.142,0.616,0.460;13.905,19.483,0.360;13.884,13.043,0.418;3.902,3.786,1.551;0.695,4.048,0.832;7.691,16.707,0.476;19.896,13.889,0.207;3.728,19.428,0.245;12.672,17.275,1.997;2.549,5.000,1.798;15.149,18.755,0.383;1.527,7.875,1.130;15.732,10.267,1.143;17.676,13.071,0.338;14.070,3.167,0.251;5.465,6.296,0.638;17.880,13.022,1.277;10.296,18.268,0.470;12.335,11.651,0.769;17.033,1.787,1.651;10.771,15.752,0.225;6.635,19.235,0.394;10.995,5.105,0.442;13.036,4.572,0.204;1.694,1.661,0.345;14.841,3.511,0.776;12.682,0.192,0.253;7.493,16.470,0.482;6.581,16.003,0.266;13.089,0.837,0.686;5.810,2.507,0.459;1.062,10.321,0.368;17.747,10.730,1.357;4.335,1.548,0.405;18.267,6.627,0.717;15.023,10.597,1.234;2.426,10.113,2.145;11.541,15.884,0.984;3.930,8.859,0.873;18.915,4.017,1.196;15.138,15.089,0.622;18.296,7.500,0.710;7.547,19.095,0.331;9.205,7.855,0.839;17.388,11.943,2.422;11.198,16.976,2.120;3.442,5.885,0.871;5.702,1.613,1.683"
1,drone_5,2.2161,15.5700,17.0000,17.0000,"2.892,19.315,0.887;3.322,9.438,1.316;1.856,5.938,2.116;19.305,0.961,0.382;5.400,19.291,0.445;18.332,5.552,1.180;2.708,12.604,0.843;18.844,4.298,0.429;19.633,5.545,0.361;17.292,9.231,0.428;17.707,4.466,0.279;0.697,6.813,0.971;17.351,9.383,0.401;18.162,4.162,0.500;1.789,7.843,0.664;5.850,17.034,0.223;0.845,1.264,0.853;2.197,3.477,0.423;11.860,14.303,0.400;11.817,8.559,0.237;17.821,11.526,1.392;13.007,15.520,0.227;11.837,17.245,1.202;10.026,10.111,1.272;19.866,9.921,0.248;4.381,11.156,0.766;14.139,15.670,0.268;8.379,16.132,0.461;15.306,12.788,1.385;10.019,12.142,0.339;8.813,7.786,0.974;13.142,0.616,0.460;13.905,19.483,0.360;13.884,13.043,0.418;3.902,3.786,1.551;0.695,4.048,0.832;7.691,16.707,0.476;19.896,13.889,0.207;3.728,19.428,0.245;12.672,17.275,1.997;2.549,5.000,1.798;15.149,18.755,0.383;1.527,7.875,1.130;15.732,10.267,1.143;17.676,13.071,0.338;14.070,3.167,0.251;5.465,6.296,0.638;17.880,13.022,1.277;10.296,18.268,0.470;12.335,11.651,0.769;17.033,1.787,1.651;10.771,15.752,0.225;6.635,19.235,0.394;10.995,5.105,0.442;13.036,4.572,0.204;1.694,1.661,0.345;14.841,3.511,0.776;12.682,0.192,0.253;7.493,16.470,0.482;6.581,16.003,0.266;13.089,0.837,0.686;5.810,2.507,0.459;1.062,10.321,0.368;17.747,10.730,1.357;4.335,1.548,0.405;18.267,6.627,0.717;15.023,10.597,1.234;2.426,10.113,2.145;11.541,15.884,0.984;3.930,8.859,0.873;18.915,4.017,1.196;15.138,15.089,0.622;18.296,7.500,0.710;7.547,19.095,0.331;9.205,7.855,0.839;17.388,11.943,2.422;11.198,16.976,2.120;3.442,5.885,0.871;5.702,1.613,1.683"
1,drone_6,7.3462,12.7774,17.0000,17.0000,"2.892,19.315,0.887;3.322,9.438,1.316;1.856,5.938,2.116;19.305,0.961,0.382;5.400,19.291,0.445;18.332,5.552,1.180;2.708,12.604,0.843;18.844,4.298,0.429;19.633,5.545,0.361;17.292,9.231,0.428;17.707,4.466,0.279;0.697,6.813,0.971;17.351,9.383,0.401;18.162,4.162,0.500;1.789,7.843,0.664;5.850,17.034,0.223;0.845,1.264,0.853;2.197,3.477,0.423;11.860,14.303,0.400;11.817,8.559,0.237;17.821,11.526,1.392;13.007,15.520,0.227;11.837,17.245,1.202;10.026,10.111,1.272;19.866,9.921,0.248;4.381,11.156,0.766;14.139,15.670,0.268;8.379,16.132,0.461;15.306,12.788,1.385;10.019,12.142,0.339;8.813,7.786,0.974;13.142,0.616,0.460;13.905,19.483,0.360;13.884,13.043,0.418;3.902,3.786,1.551;0.695,4.048,0.832;7.691,16.707,0.476;19.896,13.889,0.207;3.728,19.428,0.245;12.672,17.275,1.997;2.549,5.000,1.798;15.149,18.755,0.383;1.527,7.875,1.130;15.732,10.267,1.143;17.676,13.071,0.338;14.070,3.167,0.251;5.465,6.296,0.638;17.880,13.022,1.277;10.296,18.268,0.470;12.335,11.651,0.769;17.033,1.787,1.651;10.771,15.752,0.225;6.635,19.235,0.394;10.995,5.105,0.442;13.036,4.572,0.204;1.694,1.661,0.345;14.841,3.511,0.776;12.682,0.192,0.253;7.493,16.470,0.482;6.581,16.003,0.266;13.089,0.837,0.686;5.810,2.507,0.459;1.062,10.321,0.368;17.747,10.730,1.357;4.335,1.548,0.405;18.267,6.627,0.717;15.023,10.597,1.234;2.426,10.113,2.145;11.541,15.884,0.984;3.930,8.859,0.873;18.915,4.017,1.196;15.138,15.089,0.622;18.296,7.500,0.710;7.547,19.095,0.331;9.205,7.855,0.839;17.388,11.943,2.422;11.198,16.976,2.120;3.442,5.885,0.871;5.702,1.613,1.683"
1,drone_7,14.3579,7.6864,17.0000,17.0000,"2.892,19.315,0.887;3.322,9.438,1.316;1.856,5.938,2.116;19.305,0.961,0.382;5.400,19.291,0.445;18.332,5.552,1.180;2.708,12.604,0.843;18.844,4.298,0.429;19.633,5.545,0.361;17.292,9.231,0.428;17.707,4.466,0.279;0.697,6.813,0.971;17.351,9.383,0.401;18.162,4.162,0.500;1.789,7.843,0.664;5.850,17.034,0.223;0.845,1.264,0.853;2.197,3.477,0.423;11.860,14.303,0.400;11.817,8.559,0.237;17.821,11.526,1.392;13.007,15.520,0.227;11.837,17.245,1.202;10.026,10.111,1.272;19.866,9.921,0.248;4.381,11.156,0.766;14.139,15.670,0.268;8.379,16.132,0.461;15.306,12.788,1.385;10.019,12.142,0.339;8.813,7.786,0.974;13.142,0.616,0.460;13.905,19.483,0.360;13.884,13.043,0.418;3.902,3.786,1.551;0.695,4.048,0.832;7.691,16.707,0.476;19.896,13.889,0.207;3.728,19.428,0.245;12.672,17.275,1.997;2.549,5.000,1.798;15.149,18.755,0.383;1.527,7.875,1.130;15.732,10.267,1.143;17.676,13.071,0.338;14.070,3.167,0.251;5.465,6.296,0.638;17.880,13.022,1.277;10.296,18.268,0.470;12.335,11.651,0.769;17.033,1.787,1.651;10.771,15.752,0.225;6.635,19.235,0.394;10.995,5.105,0.442;13.036,4.572,0.204;1.694,1.661,0.345;14.841,3.511,0.776;12.682,0.192,0.253;7.493,16.470,0.482;6.581,16.003,0.266;13.089,0.837,0.686;5.810,2.507,0.459;1.062,10.321,0.368;17.747,10.730,1.357;4.335,1.548,0.405;18.267,6.627,0.717;15.023,10.597,1.234;2.426,10.113,2.145;11.541,15.884,0.984;3.930,8.859,0.873;18.915,4.017,1.196;15.138,15.089,0.622;18.296,7.500,0.710;7.547,19.095,0.331;9.205,7.855,0.839;17.388,11.943,2.422;11.198,16.976,2.120;3.442,5.885,0.871;5.702,1.613,1.683"
1,drone_8,7.1669,10.0214,17.0000,17.0000,"2.892,19.315,0.887;3.322,9.438,1.316;1.856,5.938,2.116;19.305,0.961,0.382;5.400,19.291,0.445;18.332,5.552,1.180;2.708,12.604,0.843;18.844,4.298,0.429;19.633,5.545,0.361;17.292,9.231,0.428;17.707,4.466,0.279;0.697,6.813,0.971;17.351,9.383,0.401;18.162,4.162,0.500;1.789,7.843,0.664;5.850,17.034,0.223;0.845,1.264,0.853;2.197,3.477,0.423;11.860,14.303,0.400;11.817,8.559,0.237;17.821,11.526,1.392;13.007,15.520,0.227;11.837,17.245,1.202;10.026,10.111,1.272;19.866,9.921,0.248;4.381,11.156,0.766;14.139,15.670,0.268;8.379,16.132,0.461;15.306,12.788,1.385;10.019,12.142,0.339;8.813,7.786,0.974;13.142,0.616,0.460;13.905,19.483,0.360;13.884,13.043,0.418;3.902,3.786,1.551;0.695,4.048,0.832;7.691,16.707,0.476;19.896,13.889,0.207;3.728,19.428,0.245;12.672,17.275,1.997;2.549,5.000,1.798;15.149,18.755,0.383;1.527,7.875,1.130;15.732,10.267,1.143;17.676,13.071,0.338;14.070,3.167,0.251;5.465,6.296,0.638;17.880,13.022,1.277;10.296,18.268,0.470;12.335,11.651,0.769;17.033,1.787,1.651;10.771,15.752,0.225;6.635,19.235,0.394;10.995,5.105,0.442;13.036,4.572,0.204;1.694,1.661,0.345;14.841,3.511,0.776;12.682,0.192,0.253;7.493,16.470,0.482;6.581,16.003,0.266;13.089,0.837,0.686;5.810,2.507,0.459;1.062,10.321,0.368;17.747,10.730,1.357;4.335,1.548,0.405;18.267,6.627,0.717;15.023,10.597,1.234;2.426,10.113,2.145;11.541,15.884,0.984;3.930,8.859,0.873;18.915,4.017,1.196;15.138,15.089,0.622;18.296,7.500,0.710;7.547,19.095,0.331;9.205,7.855,0.839;17.388,11.943,2.422;11.198,16.976,2.120;3.442,5.885,0.871;5.702,1.613,1.683"
1,drone_9,8.3805,13.9842,17.0000,17.0000,"2.892,19.315,0.887;3.322,9.438,1.316;1.856,5.938,2.116;19.305,0.961,0.382;5.400,19.291,0.445;18.332,5.552,1.180;2.708,12.604,0.843;18.844,4.298,0.429;19.633,5.545,0.361;17.292,9.231,0.428;17.707,4.466,0.279;0.697,6.813,0.971;17.351,9.383,0.401;18.162,4.162,0.500;1.789,7.843,0.664;5.850,17.034,0.223;0.845,1.264,0.853;2.197,3.477,0.423;11.860,14.303,0.400;11.817,8.559,0.237;17.821,11.526,1.392;13.007,15.520,0.227;11.837,17.245,1.202;10.026,10.111,1.272;19.866,9.921,0.248;4.381,11.156,0.766;14.139,15.670,0.268;8.379,16.132,0.461;15.306,12.788,1.385;10.019,12.142,0.339;8.813,7.786,0.974;13.142,0.616,0.460;13.905,19.483,0.360;13.884,13.043,0.418;3.902,3.786,1.551;0.695,4.048,0.832;7.691,16.707,0.476;19.896,13.889,0.207;3.728,19.428,0.245;12.672,17.275,1.997;2.549,5.000,1.798;15.149,18.755,0.383;1.527,7.875,1.130;15.732,10.267,1.143;17.676,13.071,0.338;14.070,3.167,0.251;5.465,6.296,0.638;17.880,13.022,1.277;10.296,18.268,0.470;12.335,11.651,0.769;17.033,1.787,1.651;10.771,15.752,0.225;6.635,19.235,0.394;10.995,5.105,0.442;13.036,4.572,0.204;1.694,1.661,0.345;14.841,3.511,0.776;12.682,0.192,0.253;7.493,16.470,0.482;6.581,16.003,0.266;13.089,0.837,0.686;5.810,2.507,0.459;1.062,10.321,0.368;17.747,10.730,1.357;4.335,1.548,0.405;18.267,6.627,0.717;15.023,10.597,1.234;2.426,10.113,2.145;11.541,15.884,0.984;3.930,8.859,0.873;18.915,4.017,1.196;15.138,15.089,0.622;18.296,7.500,0.710;7.547,19.095,0.331;9.205,7.855,0.839;17.388,11.943,2.422;11.198,16.976,2.120;3.442,5.885,0.871;5.702,1.613,1.683"
2,drone_0,3.9359,16.3018,17.0000,17.0000,"2.892,19.315,0.887;3.322,9.438,1.316;1.856,5.938,2.116;19.305,0.961,0.382;5.400,19.291,0.445;18.332,5.552,1.180;2.708,12.604,0.843;18.844,4.298,0.429;19.633,5.545,0.361;17.292,9.231,0.428;17.707,4.466,0.279;0.697,6.813,0.971;17.351,9.383,0.401;18.162,4.162,0.500;1.789,7.843,0.664;5.850,17.034,0.223;0.845,1.264,0.853;2.197,3.477,0.423;11.860,14.303,0.400;11.817,8.559,0.237;17.821,11.526,1.392;13.007,15.520,0.227;11.837,17.245,1.202;10.026,10.111,1.272;19.866,9.921,0.248;4.381,11.156,0.766;14.139,15.670,0.268;8.379,16.132,0.461;15.306,12.788,1.385;10.019,12.142,0.339;8.813,7.786,0.974;13.142,0.616,0.460;13.905,19.483,0.360;13.884,13.043,0.418;3.902,3.786,1.551;0.695,4.048,0.832;7.691,16.707,0.476;19.896,13.889,0.207;3.728,19.428,0.245;12.672,17.275,1.997;2.549,5.000,1.798;15.149,18.755,0.383;1.527,7.875,1.130;15.732,10.267,1.143;17.676,13.071,0.338;14.070,3.167,0.251;5.465,6.296,0.638;17.880,13.022,1.277;10.296,18.268,0.470;12.335,11.651,0.769;17.033,1.787,1.651;10.771,15.752,0.225;6.635,19.235,0.394;10.995,5.105,0.442;13.036,4.572,0.204;1.694,1.661,0.345;14.841,3.511,0.776;12.682,0.192,0.253;7.493,16.470,0.482;6.581,16.003,0.266;13.089,0.837,0.686;5.810,2.507,0.459;1.062,10.321,0.368;17.747,10.730,1.357;4.335,1.548,0.405;18.267,6.627,0.717;15.023,10.597,1.234;2.426,10.113,2.145;11.541,15.884,0.984;3.930,8.859,0.873;18.915,4.017,1.196;15.138,15.089,0.622;18.296,7.500,0.710;7.547,19.095,0.331;9.205,7.855,0.839;17.388,11.943,2.422;11.198,16.976,2.120;3.442,5.885,0.871;5.702,1.613,1.683"
2,drone_1,7.5976,4.8208,17.0000,17.0000,"2.892,19.315,0.887;3.322,9.438,1.316;1.856,5.938,2.116;19.305,0.961,0.382;5.400,19.291,0.445;18.332,5.552,1.180;2.708,12.604,0.843;18.844,4.298,0.429;19.633,5.545,0.361;17.292,9.231,0.428;17.707,4.466,0.279;0.697,6.813,0.971;17.351,9.383,0.401;18.162,4.162,0.500;1.789,7.843,0.664;5.850,17.034,0.223;0.845,1.264,0.853;2.197,3.477,0.423;11.860,14.303,0.400;11.817,8.559,0.237;17.821,11.526,1.392;13.007,15.520,0.227;11.837,17.245,1.202;10.026,10.111,1.272;19.866,9.921,0.248;4.381,11.156,0.766;14.139,15.670,0.268;8.379,16.132,0.461;15.306,12.788,1.385;10.019,12.142,0.339;8.813,7.786,0.974;13.142,0.616,0.460;13.905,19.483,0.360;13.884,13.043,0.418;3.902,3.786,1.551;0.695,4.048,0.832;7.691,16.707,0.476;19.896,13.889,0.207;3.728,19.428,0.245;12.672,17.275,1.997;2.549,5.000,1.798;15.149,18.755,0.383;1.527,7.875,1.130;15.732,10.267,1.143;17.676,13.071,0.338;14.070,3.167,0.251;5.465,6.296,0.638;17.880,13.022,1.277;10.296,18.268,0.470;12.335,11.651,0.769;17.033,1.787,1.651;10.771,15.752,0.225;6.635,19.235,0.394;10.995,5.105,0.442;13.036,4.572,0.204;1.694,1.661,0.345;14.841,3.511,0.776;12.682,0.192,0.253;7.493,16.470,0.482;6.581,16.003,0.266;13.089,0.837,0.686;5.810,2.507,0.459;1.062,10.321,0.368;17.747,10.730,1.357;4.335,1.548,0.405;18.267,6.627,0.717;15.023,10.597,1.234;2.426,10.113,2.145;11.541,15.884,0.984;3.930,8.859,0.873;18.915,4.017,1.196;15.138,15.089,0.622;18.296,7.500,0.710;7.547,19.095,0.331;9.205,7.855,0.839;17.388,11.943,2.422;11.198,16.976,2.120;3.442,5.885,0.871;5.702,1.613,1.683"
2,drone_2,10.8378,2.7562,17.0000,17.0000,"2.892,19.315,0.887;3.322,9.438,1.316;1.856,5.938,2.116;19.305,0.961,0.382;5.400,19.291,0.445;18.332,5.552,1.180;2.708,12.604,0.843;18.844,4.298,0.429;19.633,5.545,0.361;17.292,9.231,0.428;17.707,4.466,0.279;0.697,6.813,0.971;17.351,9.383,0.401;18.162,4.162,0.500;1.789,7.843,0.664;5.850,17.034,0.223;0.845,1.264,0.853;2.197,3.477,0.423;11.860,14.303,0.400;11.817,8.559,0.237;17.821,11.526,1.392;13.007,15.520,0.227;11.837,17.245,1.202;10.026,10.111,1.272;19.866,9.921,0.248;4.381,11.156,0.766;14.139,15.670,0.268;8.379,16.132,0.461;15.306,12.788,1.385;10.019,12.142,0.339;8.813,7.786,0.974;13.142,0.616,0.460;13.905,19.483,0.360;13.884,13.043,0.418;3.902,3.786,1.551;0.695,4.048,0.832;7.691,16.707,0.476;19.896,13.889,0.207;3.728,19.428,0.245;12.672,17.275,1.997;2.549,5.000,1.798;15.149,18.755,0.383;1.527,7.875,1.130;15.732,10.267,1.143;17.676,13.071,0.338;14.070,3.167,0.251;5.465,6.296,0.638;17.880,13.022,1.277;10.296,18.268,0.470;12.335,11.651,0.769;17.033,1.787,1.651;10.771,15.752,0.225;6.635,19.235,0.394;10.995,5.105,0.442;13.036,4.572,0.204;1.694,1.661,0.345;14.841,3.511,0.776;12.682,0.192,0.253;7.493,16.470,0.482;6.581,16.003,0.266;13.089,0.837,0.686;5.810,2.507,0.459;1.062,10.321,0.368;17.747,10.730,1.357;4.335,1.548,0.405;18.267,6.627,0.717;15.023,10.597,1.234;2.426,10.113,2.145;11.541,15.884,0.984;3.930,8.859,0.873;18.915,4.017,1.196;15.138,15.089,0.622;18.296,7.500,0.710;7.547,19.095,0.331;9.205,7.855,0.839;17.388,11.943,2.422;11.198,16.976,2.120;3.442,5.885,0.871;5.702,1.613,1.683"
2,drone_3,8.7514,5.0793,17.0000,17.0000,"2.892,19.315,0.887;3.322,9.438,1.316;1.856,5.938,2.116;19.305,0.961,0.382;5.400,19.291,0.445;18.332,5.552,1.180;2.708,12.604,0.843;18.844,4.298,0.429;19.633,5.545,0.361;17.292,9.231,0.428;17.707,4.466,0.279;0.697,6.813,0.971;17.351,9.383,0.401;18.162,4.162,0.500;1.789,7.843,0.664;5.850,17.034,0.223;0.845,1.264,0.853;2.197,3.477,0.423;11.860,14.303,0.400;11.817,8.559,0.237;17.821,11.526,1.392;13.007,15.520,0.227;11.837,17.245,1.202;10.026,10.111,1.272;19.866,9.921,0.248;4.381,11.156,0.766;14.139,15.670,0.268;8.379,16.132,0.461;15.306,12.788,1.385;10.019,12.142,0.339;8.813,7.786,0.974;13.142,0.616,0.460;13.905,19.483,0.360;13.884,13.043,0.418;3.902,3.786,1.551;0.695,4.048,0.832;7.691,16.707,0.476;19.896,13.889,0.207;3.728,19.428,0.245;12.672,17.275,1.997;2.549,5.000,1.798;15.149,18.755,0.383;1.527,7.875,1.130;15.732,10.267,1.143;17.676,13.071,0.338;14.070,3.167,0.251;5.465,6.296,0.638;17.880,13.022,1.277;10.296,18.268,0.470;12.335,11.651,0.769;17.033,1.787,1.651;10.771,15.752,0.225;6.635,19.235,0.394;10.995,5.105,0.442;13.036,4.572,0.204;1.694,1.661,0.345;14.841,3.511,0.776;12.682,0.192,0.253;7.493,16.470,0.482;6.581,16.003,0.266;13.089,0.837,0.686;5.810,2.507,0.459;1.062,10.321,0.368;17.747,10.730,1.357;4.335,1.548,0.405;18.267,6.627,0.717;15.023,10.597,1.234;2.426,10.113,2.145;11.541,15.884,0.984;3.930,8.859,0.873;18.915,4.017,1.196;15.138,15.089,0.622;18.296,7.500,0.710;7.547,19.095,0.331;9.205,7.855,0.839;17.388,11.943,2.422;11.198,16.976,2.120;3.442,5.885,0.871;5.702,1.613,1.683"
