Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
1,drone_0,3.8909,9.5091,17.0000,17.0000,"6.967,17.374,0.300;18.152,3.856,0.246;11.738,18.853,1.655;10.340,4.071,0.217;19.634,18.864,0.331;13.394,18.092,0.809;1.057,14.289,0.442;8.565,3.441,2.479;13.216,13.241,1.247;19.426,10.259,0.903;8.830,5.542,1.155;13.693,1.047,0.355;17.995,9.417,0.428;8.809,19.186,0.669;11.347,18.103,1.279;3.085,11.732,0.466;18.909,9.175,0.922;17.823,1.719,0.329;10.401,14.620,0.212;12.551,16.361,0.215;10.992,18.605,2.256;8.716,1.113,1.988;19.336,10.197,1.244;7.540,18.541,1.002;0.983,11.241,0.482;13.706,15.248,1.111;16.718,13.654,0.487;0.364,18.800,0.707;16.696,7.705,0.429;12.289,0.647,0.444;12.244,9.807,0.658;16.983,11.830,0.833;10.459,4.690,0.838;14.063,0.766,1.046;12.987,16.828,0.422;8.802,16.314,0.251;7.985,9.593,0.670;11.536,2.872,1.210;11.807,1.627,0.334;14.164,18.179,0.307;19.206,3.424,1.295;13.696,11.507,0.422;5.697,18.149,0.765;11.747,15.540,2.008;12.954,3.392,1.578;7.010,6.899,0.865;1.386,13.314,0.289;19.075,5.981,0.252;16.361,12.204,0.488;13.744,8.360,0.225;17.517,13.752,0.399;14.198,9.746,2.221;13.522,5.905,0.294;6.909,9.629,1.368;3.387,12.486,0.434;18.255,9.143,0.684;14.932,13.050,0.462;7.325,13.575,0.418;16.335,9.891,0.442;16.761,14.432,0.345;6.681,10.771,1.183;1.228,12.823,1.055;13.795,13.545,1.337;8.364,8.810,0.318;9.796,18.445,1.653;0.178,19.479,0.277;18.590,2.588,0.498;5.105,6.875,0.304;13.120,14.587,1.738;14.206,18.876,1.190;5.037,18.905,0.321;9.409,16.594,1.333;13.053,2.686,0.951;9.013,15.214,0.487;13.600,2.149,0.953"
1,drone_1,4.2332,3.0511,17.0000,17.0000,"6.967,17.374,0.300;18.152,3.856,0.246;11.738,18.853,1.655;10.340,4.071,0.217;19.634,18.864,0.331;13.394,18.092,0.809;1.057,14.289,0.442;8.565,3.441,2.479;13.216,13.241,1.247;19.426,10.259,0.903;8.830,5.542,1.155;13.693,1.047,0.355;17.995,9.417,0.428;8.809,19.186,0.669;11.347,18.103,1.279;3.085,11.732,0.466;18.909,9.175,0.922;17.823,1.719,0.329;10.401,14.620,0.212;12.551,16.361,0.215;10.992,18.605,2.256;8.716,1.113,1.988;19.336,10.197,1.244;7.540,18.541,1.002;0.983,11.241,0.482;13.706,15.248,1.111;16.718,13.654,0.487;0.364,18.800,0.707;16.696,7.705,0.429;12.289,0.647,0.444;12.244,9.807,0.658;16.983,11.830,0.833;10.459,4.690,0.838;14.063,0.766,1.046;12.987,16.828,0.422;8.802,16.314,0.251;7.985,9.593,0.670;11.536,2.872,1.210;11.807,1.627,0.334;14.164,18.179,0.307;19.206,3.424,1.295;13.696,11.507,0.422;5.697,18.149,0.765;11.747,15.540,2.008;12.954,3.392,1.578;7.010,6.899,0.865;1.386,13.314,0.289;19.075,5.981,0.252;16.361,12.204,0.488;13.744,8.360,0.225;17.517,13.752,0.399;14.198,9.746,2.221;13.522,5.905,0.294;6.909,9.629,1.368;3.387,12.486,0.434;18.255,9.143,0.684;14.932,13.050,0.462;7.325,13.575,0.418;16.335,9.891,0.442;16.761,14.432,0.345;6.681,10.771,1.183;1.228,12.823,1.055;13.795,13.545,1.337;8.364,8.810,0.318;9.796,18.445,1.653;0.178,19.479,0.277;18.590,2.588,0.498;5.105,6.875,0.304;13.120,14.587,1.738;14.206,18.876,1.190;5.037,18.905,0.321;9.409,16.594,1.333;13.053,2.686,0.951;9.013,15.214,0.487;13.600,2.149,0.953"
1,drone_2,16.9081,5.4610,17.0000,17.0000,"6.967,17.374,0.300;18.152,3.856,0.246;11.738,18.853,1.655;10.340,4.071,0.217;19.634,18.864,0.331;13.394,18.092,0.809;1.057,14.289,0.442;8.565,3.441,2.479;13.216,13.241,1.247;19.426,10.259,0.903;8.830,5.542,1.155;13.693,1.047,0.355;17.995,9.417,0.428;8.809,19.186,0.669;11.347,18.103,1.279;3.085,11.732,0.466;18.909,9.175,0.922;17.823,1.719,0.329;10.401,14.620,0.212;12.551,16.361,0.215;10.992,18.605,2.256;8.716,1.113,1.988;19.336,10.197,1.244;7.540,18.541,1.002;0.983,11.241,0.482;13.706,15.248,1.111;16.718,13.654,0.487;0.364,18.800,0.707;16.696,7.705,0.429;12.289,0.647,0.444;12.244,9.807,0.658;16.983,11.830,0.833;10.459,4.690,0.838;14.063,0.766,1.046;12.987,16.828,0.422;8.802,16.314,0.251;7.985,9.593,0.670;11.536,2.872,1.210;11.807,1.627,0.334;14.164,18.179,0.307;19.206,3.424,1.295;13.696,11.507,0.422;5.697,18.149,0.765;11.747,15.540,2.008;12.954,3.392,1.578;7.010,6.899,0.865;1.386,13.314,0.289;19.075,5.981,0.252;16.361,12.204,0.488;13.744,8.360,0.225;17.517,13.752,0.399;14.198,9.746,2.221;13.522,5.905,0.294;6.909,9.629,1.368;3.387,12.486,0.434;18.255,9.143,0.684;14.932,13.050,0.462;7.325,13.575,0.418;16.335,9.891,0.442;16.761,14.432,0.345;6.681,10.771,1.183;1.228,12.823,1.055;13.795,13.545,1.337;8.364,8.810,0.318;9.796,18.445,1.653;0.178,19.479,0.277;18.590,2.588,0.498;5.105,6.875,0.304;13.120,14.587,1.738;14.206,18.876,1.190;5.037,18.905,0.321;9.409,16.594,1.333;13.053,2.686,0.951;9.013,15.214,0.487;13.600,2.149,0.953"
1,drone_3,10.6350,7.9001,17.0000,17.0000,"6.967,17.374,0.300;18.152,3.856,0.246;11.738,18.853,1.655;10.340,4.071,0.217;19.634,18.864,0.331;13.394,18.092,0.809;1.057,14.289,0.442;8.565,3.441,2.479;13.216,13.241,1.247;19.426,10.259,0.903;8.830,5.542,1.155;13.693,1.047,0.355;17.995,9.417,0.428;8.809,19.186,0.669;11.347,18.103,1.279;3.085,11.732,0.466;18.909,9.175,0.922;17.823,1.719,0.329;10.401,14.620,0.212;12.551,16.361,0.215;10.992,18.605,2.256;8.716,1.113,1.988;19.336,10.197,1.244;7.540,18.541,1.002;0.983,11.241,0.482;13.706,15.248,1.111;16.718,13.654,0.487;0.364,18.800,0.707;16.696,7.705,0.429;12.289,0.647,0.444;12.244,9.807,0.658;16.983,11.830,0.833;10.459,4.690,0.838;14.063,0.766,1.046;12.987,16.828,0.422;8.802,16.314,0.251;7.985,9.593,0.670;11.536,2.872,1.210;11.807,1.627,0.334;14.164,18.179,0.307;19.206,3.424,1.295;13.696,11.507,0.422;5.697,18.149,0.765;11.747,15.540,2.008;12.954,3.392,1.578;7.010,6.899,0.865;1.386,13.314,0.289;19.075,5.981,0.252;16.361,12.204,0.488;13.744,8.360,0.225;17.517,13.752,0.399;14.198,9.746,2.221;13.522,5.905,0.294;6.909,9.629,1.368;3.387,12.486,0.434;18.255,9.143,0.684;14.932,13.050,0.462;7.325,13.575,0.418;16.335,9.891,0.442;16.761,14.432,0.345;6.681,10.771,1.183;1.228,12.823,1.055;13.795,13.545,1.337;8.364,8.810,0.318;9.796,18.445,1.653;0.178,19.479,0.277;18.590,2.588,0.498;5.105,6.875,0.304;13.120,14.587,1.738;14.206,18.876,1.190;5.037,18.905,0.321;9.409,16.594,1.333;13.053,2.686,0.951;9.013,15.214,0.487;13.600,2.149,0.953"
1,drone_4,10.2978,12.1705,17.0000,17.0000,"6.967,17.374,0.300;18.152,3.856,0.246;11.738,18.853,1.655;10.340,4.071,0.217;19.634,18.864,0.331;13.394,18.092,0.809;1.057,14.289,0.442;8.565,3.441,2.479;13.216,13.241,1.247;19.426,10.259,0.903;8.830,5.542,1.155;13.693,1.047,0.355;17.995,9.417,0.428;8.809,19.186,0.669;11.347,18.103,1.279;3.085,11.732,0.466;18.909,9.175,0.922;17.823,1.719,0.329;10.401,14.620,0.212;12.551,16.361,0.215;10.992,18.605,2.256;8.716,1.113,1.988;19.336,10.197,1.244;7.540,18.541,1.002;0.983,11.241,0.482;13.706,15.248,1.111;16.718,13.654,0.487;0.364,18.800,0.707;16.696,7.705,0.429;12.289,0.647,0.444;12.244,9.807,0.658;16.983,11.830,0.833;10.459,4.690,0.838;14.063,0.766,1.046;12.987,16.828,0.422;8.802,16.314,0.251;7.985,9.593,0.670;11.536,2.872,1.210;11.807,1.627,0.334;14.164,18.179,0.307;19.206,3.424,1.295;13.696,11.507,0.422;5.697,18.149,0.765;11.747,15.540,2.008;12.954,3.392,1.578;7.010,6.899,0.865;1.386,13.314,0.289;19.075,5.981,0.252;16.361,12.204,0.488;13.744,8.360,0.225;17.517,13.752,0.399;14.198,9.746,2.221;13.522,5.905,0.294;6.909,9.629,1.368;3.387,12.486,0.434;18.255,9.143,0.684;14.932,13.050,0.462;7.325,13.575,0.418;16.335,9.891,0.442;16.761,14.432,0.345;6.681,10.771,1.183;1.228,12.823,1.055;13.795,13.545,1.337;8.364,8.810,0.318;9.796,18.445,1.653;0.178,19.479,0.277;18.590,2.588,0.498;5.105,6.875,0.304;13.120,14.587,1.738;14.206,18.876,1.190;5.037,18.905,0.321;9.409,16.594,1.333;13.053,2.686,0.951;9.013,15.214,0.487;13.600,2.149,0.953"
1,drone_5,2.8732,2.1004,17.0000,17.0000,"6.967,17.374,0.300;18.152,3.856,0.246;11.738,18.853,1.655;10.340,4.071,0.217;19.634,18.864,0.331;13.394,18.092,0.809;1.057,14.289,0.442;8.565,3.441,2.479;13.216,13.241,1.247;19.426,10.259,0.903;8.830,5.542,1.155;13.693,1.047,0.355;17.995,9.417,0.428;8.809,19.186,0.669;11.347,18.103,1.279;3.085,11.732,0.466;18.909,9.175,0.922;17.823,1.719,0.329;10.401,14.620,0.212;12.551,16.361,0.215;10.992,18.605,2.256;8.716,1.113,1.988;19.336,10.197,1.244;7.540,18.541,1.002;0.983,11.241,0.482;13.706,15.248,1.111;16.718,13.654,0.487;0.364,18.800,0.707;16.696,7.705,0.429;12.289,0.647,0.444;12.244,9.807,0.658;16.983,11.830,0.833;10.459,4.690,0.838;14.063,0.766,1.046;12.987,16.828,0.422;8.802,16.314,0.251;7.985,9.593,0.670;11.536,2.872,1.210;11.807,1.627,0.334;14.164,18.179,0.307;19.206,3.424,1.295;13.696,11.507,0.422;5.697,18.149,0.765;11.747,15.540,2.008;12.954,3.392,1.578;7.010,6.899,0.865;1.386,13.314,0.289;19.075,5.981,0.252;16.361,12.204,0.488;13.744,8.360,0.225;17.517,13.752,0.399;14.198,9.746,2.221;13.522,5.905,0.294;6.909,9.629,1.368;3.387,12.486,0.434;18.255,9.143,0.684;14.932,13.050,0.462;7.325,13.575,0.418;16.335,9.891,0.442;16.761,14.432,0.345;6.681,10.771,1.183;1.228,12.823,1.055;13.795,13.545,1.337;8.364,8.810,0.318;9.796,18.445,1.653;0.178,19.479,0.277;18.590,2.588,0.498;5.105,6.875,0.304;13.120,14.587,1.738;14.206,18.876,1.190;5.037,18.905,0.321;9.409,16.594,1.333;13.053,2.686,0.951;9.013,15.214,0.487;13.600,2.149,0.953"
1,drone_6,9.9888,11.2486,17.0000,17.0000,"6.967,17.374,0.300;18.152,3.856,0.246;11.738,18.853,1.655;10.340,4.071,0.217;19.634,18.864,0.331;13.394,18.092,0.809;1.057,14.289,0.442;8.565,3.441,2.479;13.216,13.241,1.247;19.426,10.259,0.903;8.830,5.542,1.155;13.693,1.047,0.355;17.995,9.417,0.428;8.809,19.186,0.669;11.347,18.103,1.279;3.085,11.732,0.466;18.909,9.175,0.922;17.823,1.719,0.329;10.401,14.620,0.212;12.551,16.361,0.215;10.992,18.605,2.256;8.716,1.113,1.988;19.336,10.197,1.244;7.540,18.541,1.002;0.983,11.241,0.482;13.706,15.248,1.111;16.718,13.654,0.487;0.364,18.800,0.707;16.696,7.705,0.429;12.289,0.647,0.444;12.244,9.807,0.658;16.983,11.830,0.833;10.459,4.690,0.838;14.063,0.766,1.046;12.987,16.828,0.422;8.802,16.314,0.251;7.985,9.593,0.670;11.536,2.872,1.210;11.807,1.627,0.334;14.164,18.179,0.307;19.206,3.424,1.295;13.696,11.507,0.422;5.697,18.149,0.765;11.747,15.540,2.008;12.954,3.392,1.578;7.010,6.899,0.865;1.386,13.314,0.289;19.075,5.981,0.252;16.361,12.204,0.488;13.744,8.360,0.225;17.517,13.752,0.399;14.198,9.746,2.221;13.522,5.905,0.294;6.909,9.629,1.368;3.387,12.486,0.434;18.255,9.143,0.684;14.932,13.050,0.462;7.325,13.575,0.418;16.335,9.891,0.442;16.761,14.432,0.345;6.681,10.771,1.183;1.228,12.823,1.055;13.795,13.545,1.337;8.364,8.810,0.318;9.796,18.445,1.653;0.178,19.479,0.277;18.590,2.588,0.498;5.105,6.875,0.304;13.120,14.587,1.738;14.206,18.876,1.190;5.037,18.905,0.321;9.409,16.594,1.333;13.053,2.686,0.951;9.013,15.214,0.487;13.600,2.149,0.953"
1,drone_7,3.1722,17.5574,17.0000,17.0000,"6.967,17.374,0.300;18.152,3.856,0.246;11.738,18.853,1.655;10.340,4.071,0.217;19.634,18.864,0.331;13.394,18.092,0.809;1.057,14.289,0.442;8.565,3.441,2.479;13.216,13.241,1.247;19.426,10.259,0.903;8.830,5.542,1.155;13.693,1.047,0.355;17.995,9.417,0.428;8.809,19.186,0.669;11.347,18.103,1.279;3.085,11.732,0.466;18.909,9.175,0.922;17.823,1.719,0.329;10.401,14.620,0.212;12.551,16.361,0.215;10.992,18.605,2.256;8.716,1.113,1.988;19.336,10.197,1.244;7.540,18.541,1.002;0.983,11.241,0.482;13.706,15.248,1.111;16.718,13.654,0.487;0.364,18.800,0.707;16.696,7.705,0.429;12.289,0.647,0.444;12.244,9.807,0.658;16.983,11.830,0.833;10.459,4.690,0.838;14.063,0.766,1.046;12.987,16.828,0.422;8.802,16.314,0.251;7.985,9.593,0.670;11.536,2.872,1.210;11.807,1.627,0.334;14.164,18.179,0.307;19.206,3.424,1.295;13.696,11.507,0.422;5.697,18.149,0.765;11.747,15.540,2.008;12.954,3.392,1.578;7.010,6.899,0.865;1.386,13.314,0.289;19.075,5.981,0.252;16.361,12.204,0.488;13.744,8.360,0.225;17.517,13.752,0.399;14.198,9.746,2.221;13.522,5.905,0.294;6.909,9.629,1.368;3.387,12.486,0.434;18.255,9.143,0.684;14.932,13.050,0.462;7.325,13.575,0.418;16.335,9.891,0.442;16.761,14.432,0.345;6.681,10.771,1.183;1.228,12.823,1.055;13.795,13.545,1.337;8.364,8.810,0.318;9.796,18.445,1.653;0.178,19.479,0.277;18.590,2.588,0.498;5.105,6.875,0.304;13.120,14.587,1.738;14.206,18.876,1.190;5.037,18.905,0.321;9.409,16.594,1.333;13.053,2.686,0.951;9.013,15.214,0.487;13.600,2.149,0.953"
1,drone_8,3.7463,14.7992,17.0000,17.0000,"6.967,17.374,0.300;18.152,3.856,0.246;11.738,18.853,1.655;10.340,4.071,0.217;19.634,18.864,0.331;13.394,18.092,0.809;1.057,14.289,0.442;8.565,3.441,2.479;13.216,13.241,1.247;19.426,10.259,0.903;8.830,5.542,1.155;13.693,1.047,0.355;17.995,9.417,0.428;8.809,19.186,0.669;11.347,18.103,1.279;3.085,11.732,0.466;18.909,9.175,0.922;17.823,1.719,0.329;10.401,14.620,0.212;12.551,16.361,0.215;10.992,18.605,2.256;8.716,1.113,1.988;19.336,10.197,1.244;7.540,18.541,1.002;0.983,11.241,0.482;13.706,15.248,1.111;16.718,13.654,0.487;0.364,18.800,0.707;16.696,7.705,0.429;12.289,0.647,0.444;12.244,9.807,0.658;16.983,11.830,0.833;10.459,4.690,0.838;14.063,0.766,1.046;12.987,16.828,0.422;8.802,16.314,0.251;7.985,9.593,0.670;11.536,2.872,1.210;11.807,1.627,0.334;14.164,18.179,0.307;19.206,3.424,1.295;13.696,11.507,0.422;5.697,18.149,0.765;11.747,15.540,2.008;12.954,3.392,1.578;7.010,6.899,0.865;1.386,13.314,0.289;19.075,5.981,0.252;16.361,12.204,0.488;13.744,8.360,0.225;17.517,13.752,0.399;14.198,9.746,2.221;13.522,5.905,0.294;6.909,9.629,1.368;3.387,12.486,0.434;18.255,9.143,0.684;14.932,13.050,0.462;7.325,13.575,0.418;16.335,9.891,0.442;16.761,14.432,0.345;6.681,10.771,1.183;1.228,12.823,1.055;13.795,13.545,1.337;8.364,8.810,0.318;9.796,18.445,1.653;0.178,19.479,0.277;18.590,2.588,0.498;5.105,6.875,0.304;13.120,14.587,1.738;14.206,18.876,1.190;5.037,18.905,0.321;9.409,16.594,1.333;13.053,2.686,0.951;9.013,15.214,0.487;13.600,2.149,0.953"
1,drone_9,6.2417,15.5825,17.0000,17.0000,"6.967,17.374,0.300;18.152,3.856,0.246;11.738,18.853,1.655;10.340,4.071,0.217;19.634,18.864,0.331;13.394,18.092,0.809;1.057,14.289,0.442;8.565,3.441,2.479;13.216,13.241,1.247;19.426,10.259,0.903;8.830,5.542,1.155;13.693,1.047,0.355;17.995,9.417,0.428;8.809,19.186,0.669;11.347,18.103,1.279;3.085,11.732,0.466;18.909,9.175,0.922;17.823,1.719,0.329;10.401,14.620,0.212;12.551,16.361,0.215;10.992,18.605,2.256;8.716,1.113,1.988;19.336,10.197,1.244;7.540,18.541,1.002;0.983,11.241,0.482;13.706,15.248,1.111;16.718,13.654,0.487;0.364,18.800,0.707;16.696,7.705,0.429;12.289,0.647,0.444;12.244,9.807,0.658;16.983,11.830,0.833;10.459,4.690,0.838;14.063,0.766,1.046;12.987,16.828,0.422;8.802,16.314,0.251;7.985,9.593,0.670;11.536,2.872,1.210;11.807,1.627,0.334;14.164,18.179,0.307;19.206,3.424,1.295;13.696,11.507,0.422;5.697,18.149,0.765;11.747,15.540,2.008;12.954,3.392,1.578;7.010,6.899,0.865;1.386,13.314,0.289;19.075,5.981,0.252;16.361,12.204,0.488;13.744,8.360,0.225;17.517,13.752,0.399;14.198,9.746,2.221;13.522,5.905,0.294;6.909,9.629,1.368;3.387,12.486,0.434;18.255,9.143,0.684;14.932,13.050,0.462;7.325,13.575,0.418;16.335,9.891,0.442;16.761,14.432,0.345;6.681,10.771,1.183;1.228,12.823,1.055;13.795,13.545,1.337;8.364,8.810,0.318;9.796,18.445,1.653;0.178,19.479,0.277;18.590,2.588,0.498;5.105,6.875,0.304;13.120,14.587,1.738;14.206,18.876,1.190;5.037,18.905,0.321;9.409,16.594,1.333;13.053,2.686,0.951;9.013,15.214,0.487;13.600,2.149,0.953"
2,drone_0,4.0423,9.6398,17.0000,17.0000,"6.967,17.374,0.300;18.152,3.856,0.246;11.738,18.853,1.655;10.340,4.071,0.217;19.634,18.864,0.331;13.394,18.092,0.809;1.057,14.289,0.442;8.565,3.441,2.479;13.216,13.241,1.247;19.426,10.259,0.903;8.830,5.542,1.155;13.693,1.047,0.355;17.995,9.417,0.428;8.809,19.186,0.669;11.347,18.103,1.279;3.085,11.732,0.466;18.909,9.175,0.922;17.823,1.719,0.329;10.401,14.620,0.212;12.551,16.361,0.215;10.992,18.605,2.256;8.716,1.113,1.988;19.336,10.197,1.244;7.540,18.541,1.002;0.983,11.241,0.482;13.706,15.248,1.111;16.718,13.654,0.487;0.364,18.800,0.707;16.696,7.705,0.429;12.289,0.647,0.444;12.244,9.807,0.658;16.983,11.830,0.833;10.459,4.690,0.838;14.063,0.766,1.046;12.987,16.828,0.422;8.802,16.314,0.251;7.985,9.593,0.670;11.536,2.872,1.210;11.807,1.627,0.334;14.164,18.179,0.307;19.206,3.424,1.295;13.696,11.507,0.422;5.697,18.149,0.765;11.747,15.540,2.008;12.954,3.392,1.578;7.010,6.899,0.865;1.386,13.314,0.289;19.075,5.981,0.252;16.361,12.204,0.488;13.744,8.360,0.225;17.517,13.752,0.399;14.198,9.746,2.221;13.522,5.905,0.294;6.909,9.629,1.368;3.387,12.486,0.434;18.255,9.143,0.684;14.932,13.050,0.462;7.325,13.575,0.418;16.335,9.891,0.442;16.761,14.432,0.345;6.681,10.771,1.183;1.228,12.823,1.055;13.795,13.545,1.337;8.364,8.810,0.318;9.796,18.445,1.653;0.178,19.479,0.277;18.590,2.588,0.498;5.105,6.875,0.304;13.120,14.587,1.738;14.206,18.876,1.190;5.037,18.905,0.321;9.409,16.594,1.333;13.053,2.686,0.951;9.013,15.214,0.487;13.600,2.149,0.953"
2,drone_1,4.3285,3.1774,17.0000,17.0000,"6.967,17.374,0.300;18.152,3.856,0.246;11.738,18.853,1.655;10.340,4.071,0.217;19.634,18.864,0.331;13.394,18.092,0.809;1.057,14.289,0.442;8.565,3.441,2.479;13.216,13.241,1.247;19.426,10.259,0.903;8.830,5.542,1.155;13.693,1.047,0.355;17.995,9.417,0.428;8.809,19.186,0.669;11.347,18.103,1.279;3.085,11.732,0.466;18.909,9.175,0.922;17.823,1.719,0.329;10.401,14.620,0.212;12.551,16.361,0.215;10.992,18.605,2.256;8.716,1.113,1.988;19.336,10.197,1.244;7.540,18.541,1.002;0.983,11.241,0.482;13.706,15.248,1.111;16.718,13.654,0.487;0.364,18.800,0.707;16.696,7.705,0.429;12.289,0.647,0.444;12.244,9.807,0.658;16.983,11.830,0.833;10.459,4.690,0.838;14.063,0.766,1.046;12.987,16.828,0.422;8.802,16.314,0.251;7.985,9.593,0.670;11.536,2.872,1.210;11.807,1.627,0.334;14.164,18.179,0.307;19.206,3.424,1.295;13.696,11.507,0.422;5.697,18.149,0.765;11.747,15.540,2.008;12.954,3.392,1.578;7.010,6.899,0.865;1.386,13.314,0.289;19.075,5.981,0.252;16.361,12.204,0.488;13.744,8.360,0.225;17.517,13.752,0.399;14.198,9.746,2.221;13.522,5.905,0.294;6.909,9.629,1.368;3.387,12.486,0.434;18.255,9.143,0.684;14.932,13.050,0.462;7.325,13.575,0.418;16.335,9.891,0.442;16.761,14.432,0.345;6.681,10.771,1.183;1.228,12.823,1.055;13.795,13.545,1.337;8.364,8.810,0.318;9.796,18.445,1.653;0.178,19.479,0.277;18.590,2.588,0.498;5.105,6.875,0.304;13.120,14.587,1.738;14.206,18.876,1.190;5.037,18.905,0.321;9.409,16.594,1.333;13.053,2.686,0.951;9.013,15.214,0.487;13.600,2.149,0.953"
2,drone_2,16.9954,5.6410,17.0000,17.0000,"6.967,17.374,0.300;18.152,3.856,0.246;11.738,18.853,1.655;10.340,4.071,0.217;19.634,18.864,0.331;13.394,18.092,0.809;1.057,14.289,0.442;8.565,3.441,2.479;13.216,13.241,1.247;19.426,10.259,0.903;8.830,5.542,1.155;13.693,1.047,0.355;17.995,9.417,0.428;8.809,19.186,0.669;11.347,18.103,1.279;3.085,11.732,0.466;18.909,9.175,0.922;17.823,1.719,0.329;10.401,14.620,0.212;12.551,16.361,0.215;10.992,18.605,2.256;8.716,1.113,1.988;19.336,10.197,1.244;7.540,18.541,1.002;0.983,11.241,0.482;13.706,15.248,1.111;16.718,13.654,0.487;0.364,18.800,0.707;16.696,7.705,0.429;12.289,0.647,0.444;12.244,9.807,0.658;16.983,11.830,0.833;10.459,4.690,0.838;14.063,0.766,1.046;12.987,16.828,0.422;8.802,16.314,0.251;7.985,9.593,0.670;11.536,2.872,1.210;11.807,1.627,0.334;14.164,18.179,0.307;19.206,3.424,1.295;13.696,11.507,0.422;5.697,18.149,0.765;11.747,15.540,2.008;12.954,3.392,1.578;7.010,6.899,0.865;1.386,13.314,0.289;19.075,5.981,0.252;16.361,12.204,0.488;13.744,8.360,0.225;17.517,13.752,0.399;14.198,9.746,2.221;13.522,5.905,0.294;6.909,9.629,1.368;3.387,12.486,0.434;18.255,9.143,0.684;14.932,13.050,0.462;7.325,13.575,0.418;16.335,9.891,0.442;16.761,14.432,0.345;6.681,10.771,1.183;1.228,12.823,1.055;13.795,13.545,1.337;8.364,8.810,0.318;9.796,18.445,1.653;0.178,19.479,0.277;18.590,2.588,0.498;5.105,6.875,0.304;13.120,14.587,1.738;14.206,18.876,1.190;5.037,18.905,0.321;9.409,16.594,1.333;13.053,2.686,0.951;9.013,15.214,0.487;13.600,2.149,0.953"
2,drone_3,10.7767,8.0413,17.0000,17.0000,"6.967,17.374,0.300;18.152,3.856,0.246;11.738,18.853,1.655;10.340,4.071,0.217;19.634,18.864,0.331;13.394,18.092,0.809;1.057,14.289,0.442;8.565,3.441,2.479;13.216,13.241,1.247;19.426,10.259,0.903;8.830,5.542,1.155;13.693,1.047,0.355;17.995,9.417,0.428;8.809,19.186,0.669;11.347,18.103,1.279;3.085,11.732,0.466;18.909,9.175,0.922;17.823,1.719,0.329;10.401,14.620,0.212;12.551,16.361,0.215;10.992,18.605,2.256;8.716,1.113,1.988;19.336,10.197,1.244;7.540,18.541,1.002;0.983,11.241,0.482;13.706,15.248,1.111;16.718,13.654,0.487;0.364,18.800,0.707;16.696,7.705,0.429;12.289,0.647,0.444;12.244,9.807,0.658;16.983,11.830,0.833;10.459,4.690,0.838;14.063,0.766,1.046;12.987,16.828,0.422;8.802,16.314,0.251;7.985,9.593,0.670;11.536,2.872,1.210;11.807,1.627,0.334;14.164,18.179,0.307;19.206,3.424,1.295;13.696,11.507,0.422;5.697,18.149,0.765;11.747,15.540,2.008;12.954,3.392,1.578;7.010,6.899,0.865;1.386,13.314,0.289;19.075,5.981,0.252;16.361,12.204,0.488;13.744,8.360,0.225;17.517,13.752,0.399;14.198,9.746,2.221;13.522,5.905,0.294;6.909,9.629,1.368;3.387,12.486,0.434;18.255,9.143,0.684;14.932,13.050,0.462;7.325,13.575,0.418;16.335,9.891,0.442;16.761,14.432,0.345;6.681,10.771,1.183;1.228,12.823,1.055;13.795,13.545,1.337;8.364,8.810,0.318;9.796,18.445,1.653;0.178,19.479,0.277;18.590,2.588,0.498;5.105,6.875,0.304;13.120,14.587,1.738;14.206,18.876,1.190;5.037,18.905,0.321;9.409,16.594,1.333;13.053,2.686,0.951;9.013,15.214,0.487;13.600,2.149,0.953"
2,drone_4,10.4288,12.3216,17.0000,17.0000,"6.967,17.374,0.300;18.152,3.856,0.246;11.738,18.853,1.655;10.340,4.071,0.217;19.634,18.864,0.331;13.394,18.092,0.809;1.057,14.289,0.442;8.565,3.441,2.479;13.216,13.241,1.247;19.426,10.259,0.903;8.830,5.542,1.155;13.693,1.047,0.355;17.995,9.417,0.428;8.809,19.186,0.669;11.347,18.103,1.279;3.085,11.732,0.466;18.909,9.175,0.922;17.823,1.719,0.329;10.401,14.620,0.212;12.551,16.361,0.215;10.992,18.605,2.256;8.716,1.113,1.988;19.336,10.197,1.244;7.540,18.541,1.002;0.983,11.241,0.482;13.706,15.248,1.111;16.718,13.654,0.487;0.364,18.800,0.707;16.696,7.705,0.429;12.289,0.647,0.444;12.244,9.807,0.658;16.983,11.830,0.833;10.459,4.690,0.838;14.063,0.766,1.046;12.987,16.828,0.422;8.802,16.314,0.251;7.985,9.593,0.670;11.536,2.872,1.210;11.807,1.627,0.334;14.164,18.179,0.307;19.206,3.424,1.295;13.696,11.507,0.422;5.697,18.149,0.765;11.747,15.540,2.008;12.954,3.392,1.578;7.010,6.899,0.865;1.386,13.314,0.289;19.075,5.981,0.252;16.361,12.204,0.488;13.744,8.360,0.225;17.517,13.752,0.399;14.198,9.746,2.221;13.522,5.905,0.294;6.909,9.629,1.368;3.387,12.486,0.434;18.255,9.143,0.684;14.932,13.050,0.462;7.325,13.575,0.418;16.335,9.891,0.442;16.761,14.432,0.345;6.681,10.771,1.183;1.228,12.823,1.055;13.795,13.545,1.337;8.364,8.810,0.318;9.796,18.445,1.653;0.178,19.479,0.277;18.590,2.588,0.498;5.105,6.875,0.304;13.120,14.587,1.738;14.206,18.876,1.190;5.037,18.905,0.321;9.409,16.594,1.333;13.053,2.686,0.951;9.013,15.214,0.487;13.600,2.149,0.953"
