Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
1,drone_0,7.2490,7.3408,17.0000,17.0000,"12.265,12.587,0.442;15.006,19.270,0.867;8.773,12.197,0.210;0.948,14.475,0.302;10.870,16.214,1.319;2.011,18.370,0.379;15.196,7.716,0.465;16.693,14.073,0.841;16.047,5.664,0.855;12.626,9.381,1.110;16.308,3.111,0.270;13.932,15.041,0.704;13.370,10.472,1.381;16.926,10.203,0.687;14.693,12.340,0.482;4.017,10.985,1.371;11.597,14.148,1.284;14.056,7.761,0.441;15.651,11.120,0.205;12.997,15.994,0.647;0.595,13.769,0.373;13.161,11.057,1.944;12.785,16.070,0.993;2.100,13.607,0.369;3.695,9.256,0.403;3.637,11.168,1.178;8.637,18.440,0.752;17.419,7.208,1.070;9.740,2.482,0.300;14.949,6.948,0.955;4.733,8.010,0.655;4.927,9.917,0.754;8.036,13.707,0.702;10.544,9.634,0.379;6.201,10.758,0.604;2.988,12.135,1.297;8.319,16.184,2.024;16.249,10.570,0.915;19.154,10.599,0.775;13.066,7.295,0.861;17.918,11.814,0.386;15.844,12.448,0.402;7.100,12.309,0.964;14.243,5.150,1.319;13.800,18.931,0.485;7.149,11.581,0.974;15.727,3.686,0.392;13.217,15.781,1.126;1.006,1.801,0.401;18.407,13.006,0.866;2.606,12.065,1.900;9.016,15.731,2.348;6.723,10.597,1.182;5.660,13.025,0.497;12.895,13.837,1.506;9.987,0.777,0.273;16.390,3.458,0.218;8.573,12.211,0.333;5.208,12.624,0.329;5.398,5.103,0.960;6.716,14.912,1.178;5.083,17.364,0.279;17.566,7.950,1.073;11.405,9.613,1.293;14.436,14.060,0.967;4.493,8.913,0.423;17.663,13.382,1.531;9.268,13.662,2.177;9.000,2.511,0.300;17.629,5.233,0.287;15.337,4.274,1.207;2.288,19.438,0.260;15.230,6.992,1.927;16.063,0.894,0.292;16.432,4.937,0.988;10.090,11.418,1.055;10.446,11.846,1.578;17.067,11.025,0.255;4.125,18.737,1.340"
1,drone_1,9.7440,6.5811,17.0000,17.0000,"12.265,12.587,0.442;15.006,19.270,0.867;8.773,12.197,0.210;0.948,14.475,0.302;10.870,16.214,1.319;2.011,18.370,0.379;15.196,7.716,0.465;16.693,14.073,0.841;16.047,5.664,0.855;12.626,9.381,1.110;16.308,3.111,0.270;13.932,15.041,0.704;13.370,10.472,1.381;16.926,10.203,0.687;14.693,12.340,0.482;4.017,10.985,1.371;11.597,14.148,1.284;14.056,7.761,0.441;15.651,11.120,0.205;12.997,15.994,0.647;0.595,13.769,0.373;13.161,11.057,1.944;12.785,16.070,0.993;2.100,13.607,0.369;3.695,9.256,0.403;3.637,11.168,1.178;8.637,18.440,0.752;17.419,7.208,1.070;9.740,2.482,0.300;14.949,6.948,0.955;4.733,8.010,0.655;4.927,9.917,0.754;8.036,13.707,0.702;10.544,9.634,0.379;6.201,10.758,0.604;2.988,12.135,1.297;8.319,16.184,2.024;16.249,10.570,0.915;19.154,10.599,0.775;13.066,7.295,0.861;17.918,11.814,0.386;15.844,12.448,0.402;7.100,12.309,0.964;14.243,5.150,1.319;13.800,18.931,0.485;7.149,11.581,0.974;15.727,3.686,0.392;13.217,15.781,1.126;1.006,1.801,0.401;18.407,13.006,0.866;2.606,12.065,1.900;9.016,15.731,2.348;6.723,10.597,1.182;5.660,13.025,0.497;12.895,13.837,1.506;9.987,0.777,0.273;16.390,3.458,0.218;8.573,12.211,0.333;5.208,12.624,0.329;5.398,5.103,0.960;6.716,14.912,1.178;5.083,17.364,0.279;17.566,7.950,1.073;11.405,9.613,1.293;14.436,14.060,0.967;4.493,8.913,0.423;17.663,13.382,1.531;9.268,13.662,2.177;9.000,2.511,0.300;17.629,5.233,0.287;15.337,4.274,1.207;2.288,19.438,0.260;15.230,6.992,1.927;16.063,0.894,0.292;16.432,4.937,0.988;10.090,11.418,1.055;10.446,11.846,1.578;17.067,11.025,0.255;4.125,18.737,1.340"
1,drone_2,2.8981,3.9721,17.0000,17.0000,"12.265,12.587,0.442;15.006,19.270,0.867;8.773,12.197,0.210;0.948,14.475,0.302;10.870,16.214,1.319;2.011,18.370,0.379;15.196,7.716,0.465;16.693,14.073,0.841;16.047,5.664,0.855;12.626,9.381,1.110;16.308,3.111,0.270;13.932,15.041,0.704;13.370,10.472,1.381;16.926,10.203,0.687;14.693,12.340,0.482;4.017,10.985,1.371;11.597,14.148,1.284;14.056,7.761,0.441;15.651,11.120,0.205;12.997,15.994,0.647;0.595,13.769,0.373;13.161,11.057,1.944;12.785,16.070,0.993;2.100,13.607,0.369;3.695,9.256,0.403;3.637,11.168,1.178;8.637,18.440,0.752;17.419,7.208,1.070;9.740,2.482,0.300;14.949,6.948,0.955;4.733,8.010,0.655;4.927,9.917,0.754;8.036,13.707,0.702;10.544,9.634,0.379;6.201,10.758,0.604;2.988,12.135,1.297;8.319,16.184,2.024;16.249,10.570,0.915;19.154,10.599,0.775;13.066,7.295,0.861;17.918,11.814,0.386;15.844,12.448,0.402;7.100,12.309,0.964;14.243,5.150,1.319;13.800,18.931,0.485;7.149,11.581,0.974;15.727,3.686,0.392;13.217,15.781,1.126;1.006,1.801,0.401;18.407,13.006,0.866;2.606,12.065,1.900;9.016,15.731,2.348;6.723,10.597,1.182;5.660,13.025,0.497;12.895,13.837,1.506;9.987,0.777,0.273;16.390,3.458,0.218;8.573,12.211,0.333;5.208,12.624,0.329;5.398,5.103,0.960;6.716,14.912,1.178;5.083,17.364,0.279;17.566,7.950,1.073;11.405,9.613,1.293;14.436,14.060,0.967;4.493,8.913,0.423;17.663,13.382,1.531;9.268,13.662,2.177;9.000,2.511,0.300;17.629,5.233,0.287;15.337,4.274,1.207;2.288,19.438,0.260;15.230,6.992,1.927;16.063,0.894,0.292;16.432,4.937,0.988;10.090,11.418,1.055;10.446,11.846,1.578;17.067,11.025,0.255;4.125,18.737,1.340"
1,drone_3,12.1734,1.8407,17.0000,17.0000,"12.265,12.587,0.442;15.006,19.270,0.867;8.773,12.197,0.210;0.948,14.475,0.302;10.870,16.214,1.319;2.011,18.370,0.379;15.196,7.716,0.465;16.693,14.073,0.841;16.047,5.664,0.855;12.626,9.381,1.110;16.308,3.111,0.270;13.932,15.041,0.704;13.370,10.472,1.381;16.926,10.203,0.687;14.693,12.340,0.482;4.017,10.985,1.371;11.597,14.148,1.284;14.056,7.761,0.441;15.651,11.120,0.205;12.997,15.994,0.647;0.595,13.769,0.373;13.161,11.057,1.944;12.785,16.070,0.993;2.100,13.607,0.369;3.695,9.256,0.403;3.637,11.168,1.178;8.637,18.440,0.752;17.419,7.208,1.070;9.740,2.482,0.300;14.949,6.948,0.955;4.733,8.010,0.655;4.927,9.917,0.754;8.036,13.707,0.702;10.544,9.634,0.379;6.201,10.758,0.604;2.988,12.135,1.297;8.319,16.184,2.024;16.249,10.570,0.915;19.154,10.599,0.775;13.066,7.295,0.861;17.918,11.814,0.386;15.844,12.448,0.402;7.100,12.309,0.964;14.243,5.150,1.319;13.800,18.931,0.485;7.149,11.581,0.974;15.727,3.686,0.392;13.217,15.781,1.126;1.006,1.801,0.401;18.407,13.006,0.866;2.606,12.065,1.900;9.016,15.731,2.348;6.723,10.597,1.182;5.660,13.025,0.497;12.895,13.837,1.506;9.987,0.777,0.273;16.390,3.458,0.218;8.573,12.211,0.333;5.208,12.624,0.329;5.398,5.103,0.960;6.716,14.912,1.178;5.083,17.364,0.279;17.566,7.950,1.073;11.405,9.613,1.293;14.436,14.060,0.967;4.493,8.913,0.423;17.663,13.382,1.531;9.268,13.662,2.177;9.000,2.511,0.300;17.629,5.233,0.287;15.337,4.274,1.207;2.288,19.438,0.260;15.230,6.992,1.927;16.063,0.894,0.292;16.432,4.937,0.988;10.090,11.418,1.055;10.446,11.846,1.578;17.067,11.025,0.255;4.125,18.737,1.340"
1,drone_4,18.6838,2.7279,17.0000,17.0000,"12.265,12.587,0.442;15.006,19.270,0.867;8.773,12.197,0.210;0.948,14.475,0.302;10.870,16.214,1.319;2.011,18.370,0.379;15.196,7.716,0.465;16.693,14.073,0.841;16.047,5.664,0.855;12.626,9.381,1.110;16.308,3.111,0.270;13.932,15.041,0.704;13.370,10.472,1.381;16.926,10.203,0.687;14.693,12.340,0.482;4.017,10.985,1.371;11.597,14.148,1.284;14.056,7.761,0.441;15.651,11.120,0.205;12.997,15.994,0.647;0.595,13.769,0.373;13.161,11.057,1.944;12.785,16.070,0.993;2.100,13.607,0.369;3.695,9.256,0.403;3.637,11.168,1.178;8.637,18.440,0.752;17.419,7.208,1.070;9.740,2.482,0.300;14.949,6.948,0.955;4.733,8.010,0.655;4.927,9.917,0.754;8.036,13.707,0.702;10.544,9.634,0.379;6.201,10.758,0.604;2.988,12.135,1.297;8.319,16.184,2.024;16.249,10.570,0.915;19.154,10.599,0.775;13.066,7.295,0.861;17.918,11.814,0.386;15.844,12.448,0.402;7.100,12.309,0.964;14.243,5.150,1.319;13.800,18.931,0.485;7.149,11.581,0.974;15.727,3.686,0.392;13.217,15.781,1.126;1.006,1.801,0.401;18.407,13.006,0.866;2.606,12.065,1.900;9.016,15.731,2.348;6.723,10.597,1.182;5.660,13.025,0.497;12.895,13.837,1.506;9.987,0.777,0.273;16.390,3.458,0.218;8.573,12.211,0.333;5.208,12.624,0.329;5.398,5.103,0.960;6.716,14.912,1.178;5.083,17.364,0.279;17.566,7.950,1.073;11.405,9.613,1.293;14.436,14.060,0.967;4.493,8.913,0.423;17.663,13.382,1.531;9.268,13.662,2.177;9.000,2.511,0.300;17.629,5.233,0.287;15.337,4.274,1.207;2.288,19.438,0.260;15.230,6.992,1.927;16.063,0.894,0.292;16.432,4.937,0.988;10.090,11.418,1.055;10.446,11.846,1.578;17.067,11.025,0.255;4.125,18.737,1.340"
1,drone_5,2.8258,15.7921,17.0000,17.0000,"12.265,12.587,0.442;15.006,19.270,0.867;8.773,12.197,0.210;0.948,14.475,0.302;10.870,16.214,1.319;2.011,18.370,0.379;15.196,7.716,0.465;16.693,14.073,0.841;16.047,5.664,0.855;12.626,9.381,1.110;16.308,3.111,0.270;13.932,15.041,0.704;13.370,10.472,1.381;16.926,10.203,0.687;14.693,12.340,0.482;4.017,10.985,1.371;11.597,14.148,1.284;14.056,7.761,0.441;15.651,11.120,0.205;12.997,15.994,0.647;0.595,13.769,0.373;13.161,11.057,1.944;12.785,16.070,0.993;2.100,13.607,0.369;3.695,9.256,0.403;3.637,11.168,1.178;8.637,18.440,0.752;17.419,7.208,1.070;9.740,2.482,0.300;14.949,6.948,0.955;4.733,8.010,0.655;4.927,9.917,0.754;8.036,13.707,0.702;10.544,9.634,0.379;6.201,10.758,0.604;2.988,12.135,1.297;8.319,16.184,2.024;16.249,10.570,0.915;19.154,10.599,0.775;13.066,7.295,0.861;17.918,11.814,0.386;15.844,12.448,0.402;7.100,12.309,0.964;14.243,5.150,1.319;13.800,18.931,0.485;7.149,11.581,0.974;15.727,3.686,0.392;13.217,15.781,1.126;1.006,1.801,0.401;18.407,13.006,0.866;2.606,12.065,1.900;9.016,15.731,2.348;6.723,10.597,1.182;5.660,13.025,0.497;12.895,13.837,1.506;9.987,0.777,0.273;16.390,3.458,0.218;8.573,12.211,0.333;5.208,12.624,0.329;5.398,5.103,0.960;6.716,14.912,1.178;5.083,17.364,0.279;17.566,7.950,1.073;11.405,9.613,1.293;14.436,14.060,0.967;4.493,8.913,0.423;17.663,13.382,1.531;9.268,13.662,2.177;9.000,2.511,0.300;17.629,5.233,0.287;15.337,4.274,1.207;2.288,19.438,0.260;15.230,6.992,1.927;16.063,0.894,0.292;16.432,4.937,0.988;10.090,11.418,1.055;10.446,11.846,1.578;17.067,11.025,0.255;4.125,18.737,1.340"
1,drone_6,4.9817,1.7862,17.0000,17.0000,"12.265,12.587,0.442;15.006,19.270,0.867;8.773,12.197,0.210;0.948,14.475,0.302;10.870,16.214,1.319;2.011,18.370,0.379;15.196,7.716,0.465;16.693,14.073,0.841;16.047,5.664,0.855;12.626,9.381,1.110;16.308,3.111,0.270;13.932,15.041,0.704;13.370,10.472,1.381;16.926,10.203,0.687;14.693,12.340,0.482;4.017,10.985,1.371;11.597,14.148,1.284;14.056,7.761,0.441;15.651,11.120,0.205;12.997,15.994,0.647;0.595,13.769,0.373;13.161,11.057,1.944;12.785,16.070,0.993;2.100,13.607,0.369;3.695,9.256,0.403;3.637,11.168,1.178;8.637,18.440,0.752;17.419,7.208,1.070;9.740,2.482,0.300;14.949,6.948,0.955;4.733,8.010,0.655;4.927,9.917,0.754;8.036,13.707,0.702;10.544,9.634,0.379;6.201,10.758,0.604;2.988,12.135,1.297;8.319,16.184,2.024;16.249,10.570,0.915;19.154,10.599,0.775;13.066,7.295,0.861;17.918,11.814,0.386;15.844,12.448,0.402;7.100,12.309,0.964;14.243,5.150,1.319;13.800,18.931,0.485;7.149,11.581,0.974;15.727,3.686,0.392;13.217,15.781,1.126;1.006,1.801,0.401;18.407,13.006,0.866;2.606,12.065,1.900;9.016,15.731,2.348;6.723,10.597,1.182;5.660,13.025,0.497;12.895,13.837,1.506;9.987,0.777,0.273;16.390,3.458,0.218;8.573,12.211,0.333;5.208,12.624,0.329;5.398,5.103,0.960;6.716,14.912,1.178;5.083,17.364,0.279;17.566,7.950,1.073;11.405,9.613,1.293;14.436,14.060,0.967;4.493,8.913,0.423;17.663,13.382,1.531;9.268,13.662,2.177;9.000,2.511,0.300;17.629,5.233,0.287;15.337,4.274,1.207;2.288,19.438,0.260;15.230,6.992,1.927;16.063,0.894,0.292;16.432,4.937,0.988;10.090,11.418,1.055;10.446,11.846,1.578;17.067,11.025,0.255;4.125,18.737,1.340"
1,drone_7,6.4587,1.6514,17.0000,17.0000,"12.265,12.587,0.442;15.006,19.270,0.867;8.773,12.197,0.210;0.948,14.475,0.302;10.870,16.214,1.319;2.011,18.370,0.379;15.196,7.716,0.465;16.693,14.073,0.841;16.047,5.664,0.855;12.626,9.381,1.110;16.308,3.111,0.270;13.932,15.041,0.704;13.370,10.472,1.381;16.926,10.203,0.687;14.693,12.340,0.482;4.017,10.985,1.371;11.597,14.148,1.284;14.056,7.761,0.441;15.651,11.120,0.205;12.997,15.994,0.647;0.595,13.769,0.373;13.161,11.057,1.944;12.785,16.070,0.993;2.100,13.607,0.369;3.695,9.256,0.403;3.637,11.168,1.178;8.637,18.440,0.752;17.419,7.208,1.070;9.740,2.482,0.300;14.949,6.948,0.955;4.733,8.010,0.655;4.927,9.917,0.754;8.036,13.707,0.702;10.544,9.634,0.379;6.201,10.758,0.604;2.988,12.135,1.297;8.319,16.184,2.024;16.249,10.570,0.915;19.154,10.599,0.775;13.066,7.295,0.861;17.918,11.814,0.386;15.844,12.448,0.402;7.100,12.309,0.964;14.243,5.150,1.319;13.800,18.931,0.485;7.149,11.581,0.974;15.727,3.686,0.392;13.217,15.781,1.126;1.006,1.801,0.401;18.407,13.006,0.866;2.606,12.065,1.900;9.016,15.731,2.348;6.723,10.597,1.182;5.660,13.025,0.497;12.895,13.837,1.506;9.987,0.777,0.273;16.390,3.458,0.218;8.573,12.211,0.333;5.208,12.624,0.329;5.398,5.103,0.960;6.716,14.912,1.178;5.083,17.364,0.279;17.566,7.950,1.073;11.405,9.613,1.293;14.436,14.060,0.967;4.493,8.913,0.423;17.663,13.382,1.531;9.268,13.662,2.177;9.000,2.511,0.300;17.629,5.233,0.287;15.337,4.274,1.207;2.288,19.438,0.260;15.230,6.992,1.927;16.063,0.894,0.292;16.432,4.937,0.988;10.090,11.418,1.055;10.446,11.846,1.578;17.067,11.025,0.255;4.125,18.737,1.340"
1,drone_8,17.8552,2.0776,17.0000,17.0000,"12.265,12.587,0.442;15.006,19.270,0.867;8.773,12.197,0.210;0.948,14.475,0.302;10.870,16.214,1.319;2.011,18.370,0.379;15.196,7.716,0.465;16.693,14.073,0.841;16.047,5.664,0.855;12.626,9.381,1.110;16.308,3.111,0.270;13.932,15.041,0.704;13.370,10.472,1.381;16.926,10.203,0.687;14.693,12.340,0.482;4.017,10.985,1.371;11.597,14.148,1.284;14.056,7.761,0.441;15.651,11.120,0.205;12.997,15.994,0.647;0.595,13.769,0.373;13.161,11.057,1.944;12.785,16.070,0.993;2.100,13.607,0.369;3.695,9.256,0.403;3.637,11.168,1.178;8.637,18.440,0.752;17.419,7.208,1.070;9.740,2.482,0.300;14.949,6.948,0.955;4.733,8.010,0.655;4.927,9.917,0.754;8.036,13.707,0.702;10.544,9.634,0.379;6.201,10.758,0.604;2.988,12.135,1.297;8.319,16.184,2.024;16.249,10.570,0.915;19.154,10.599,0.775;13.066,7.295,0.861;17.918,11.814,0.386;15.844,12.448,0.402;7.100,12.309,0.964;14.243,5.150,1.319;13.800,18.931,0.485;7.149,11.581,0.974;15.727,3.686,0.392;13.217,15.781,1.126;1.006,1.801,0.401;18.407,13.006,0.866;2.606,12.065,1.900;9.016,15.731,2.348;6.723,10.597,1.182;5.660,13.025,0.497;12.895,13.837,1.506;9.987,0.777,0.273;16.390,3.458,0.218;8.573,12.211,0.333;5.208,12.624,0.329;5.398,5.103,0.960;6.716,14.912,1.178;5.083,17.364,0.279;17.566,7.950,1.073;11.405,9.613,1.293;14.436,14.060,0.967;4.493,8.913,0.423;17.663,13.382,1.531;9.268,13.662,2.177;9.000,2.511,0.300;17.629,5.233,0.287;15.337,4.274,1.207;2.288,19.438,0.260;15.230,6.992,1.927;16.063,0.894,0.292;16.432,4.937,0.988;10.090,11.418,1.055;10.446,11.846,1.578;17.067,11.025,0.255;4.125,18.737,1.340"
1,drone_9,2.4810,7.6282,17.0000,17.0000,"12.265,12.587,0.442;15.006,19.270,0.867;8.773,12.197,0.210;0.948,14.475,0.302;10.870,16.214,1.319;2.011,18.370,0.379;15.196,7.716,0.465;16.693,14.073,0.841;16.047,5.664,0.855;12.626,9.381,1.110;16.308,3.111,0.270;13.932,15.041,0.704;13.370,10.472,1.381;16.926,10.203,0.687;14.693,12.340,0.482;4.017,10.985,1.371;11.597,14.148,1.284;14.056,7.761,0.441;15.651,11.120,0.205;12.997,15.994,0.647;0.595,13.769,0.373;13.161,11.057,1.944;12.785,16.070,0.993;2.100,13.607,0.369;3.695,9.256,0.403;3.637,11.168,1.178;8.637,18.440,0.752;17.419,7.208,1.070;9.740,2.482,0.300;14.949,6.948,0.955;4.733,8.010,0.655;4.927,9.917,0.754;8.036,13.707,0.702;10.544,9.634,0.379;6.201,10.758,0.604;2.988,12.135,1.297;8.319,16.184,2.024;16.249,10.570,0.915;19.154,10.599,0.775;13.066,7.295,0.861;17.918,11.814,0.386;15.844,12.448,0.402;7.100,12.309,0.964;14.243,5.150,1.319;13.800,18.931,0.485;7.149,11.581,0.974;15.727,3.686,0.392;13.217,15.781,1.126;1.006,1.801,0.401;18.407,13.006,0.866;2.606,12.065,1.900;9.016,15.731,2.348;6.723,10.597,1.182;5.660,13.025,0.497;12.895,13.837,1.506;9.987,0.777,0.273;16.390,3.458,0.218;8.573,12.211,0.333;5.208,12.624,0.329;5.398,5.103,0.960;6.716,14.912,1.178;5.083,17.364,0.279;17.566,7.950,1.073;11.405,9.613,1.293;14.436,14.060,0.967;4.493,8.913,0.423;17.663,13.382,1.531;9.268,13.662,2.177;9.000,2.511,0.300;17.629,5.233,0.287;15.337,4.274,1.207;2.288,19.438,0.260;15.230,6.992,1.927;16.063,0.894,0.292;16.432,4.937,0.988;10.090,11.418,1.055;10.446,11.846,1.578;17.067,11.025,0.255;4.125,18.737,1.340"
2,drone_0,7.4456,7.3778,17.0000,17.0000,"12.265,12.587,0.442;15.006,19.270,0.867;8.773,12.197,0.210;0.948,14.475,0.302;10.870,16.214,1.319;2.011,18.370,0.379;15.196,7.716,0.465;16.693,14.073,0.841;16.047,5.664,0.855;12.626,9.381,1.110;16.308,3.111,0.270;13.932,15.041,0.704;13.370,10.472,1.381;16.926,10.203,0.687;14.693,12.340,0.482;4.017,10.985,1.371;11.597,14.148,1.284;14.056,7.761,0.441;15.651,11.120,0.205;12.997,15.994,0.647;0.595,13.769,0.373;13.161,11.057,1.944;12.785,16.070,0.993;2.100,13.607,0.369;3.695,9.256,0.403;3.637,11.168,1.178;8.637,18.440,0.752;17.419,7.208,1.070;9.740,2.482,0.300;14.949,6.948,0.955;4.733,8.010,0.655;4.927,9.917,0.754;8.036,13.707,0.702;10.544,9.634,0.379;6.201,10.758,0.604;2.988,12.135,1.297;8.319,16.184,2.024;16.249,10.570,0.915;19.154,10.599,0.775;13.066,7.295,0.861;17.918,11.814,0.386;15.844,12.448,0.402;7.100,12.309,0.964;14.243,5.150,1.319;13.800,18.931,0.485;7.149,11.581,0.974;15.727,3.686,0.392;13.217,15.781,1.126;1.006,1.801,0.401;18.407,13.006,0.866;2.606,12.065,1.900;9.016,15.731,2.348;6.723,10.597,1.182;5.660,13.025,0.497;12.895,13.837,1.506;9.987,0.777,0.273;16.390,3.458,0.218;8.573,12.211,0.333;5.208,12.624,0.329;5.398,5.103,0.960;6.716,14.912,1.178;5.083,17.364,0.279;17.566,7.950,1.073;11.405,9.613,1.293;14.436,14.060,0.967;4.493,8.913,0.423;17.663,13.382,1.531;9.268,13.662,2.177;9.000,2.511,0.300;17.629,5.233,0.287;15.337,4.274,1.207;2.288,19.438,0.260;15.230,6.992,1.927;16.063,0.894,0.292;16.432,4.937,0.988;10.090,11.418,1.055;10.446,11.846,1.578;17.067,11.025,0.255;4.125,18.737,1.340"
2,drone_1,9.8433,6.7345,17.0000,17.0000,"12.265,12.587,0.442;15.006,19.270,0.867;8.773,12.197,0.210;0.948,14.475,0.302;10.870,16.214,1.319;2.011,18.370,0.379;15.196,7.716,0.465;16.693,14.073,0.841;16.047,5.664,0.855;12.626,9.381,1.110;16.308,3.111,0.270;13.932,15.041,0.704;13.370,10.472,1.381;16.926,10.203,0.687;14.693,12.340,0.482;4.017,10.985,1.371;11.597,14.148,1.284;14.056,7.761,0.441;15.651,11.120,0.205;12.997,15.994,0.647;0.595,13.769,0.373;13.161,11.057,1.944;12.785,16.070,0.993;2.100,13.607,0.369;3.695,9.256,0.403;3.637,11.168,1.178;8.637,18.440,0.752;17.419,7.208,1.070;9.740,2.482,0.300;14.949,6.948,0.955;4.733,8.010,0.655;4.927,9.917,0.754;8.036,13.707,0.702;10.544,9.634,0.379;6.201,10.758,0.604;2.988,12.135,1.297;8.319,16.184,2.024;16.249,10.570,0.915;19.154,10.599,0.775;13.066,7.295,0.861;17.918,11.814,0.386;15.844,12.448,0.402;7.100,12.309,0.964;14.243,5.150,1.319;13.800,18.931,0.485;7.149,11.581,0.974;15.727,3.686,0.392;13.217,15.781,1.126;1.006,1.801,0.401;18.407,13.006,0.866;2.606,12.065,1.900;9.016,15.731,2.348;6.723,10.597,1.182;5.660,13.025,0.497;12.895,13.837,1.506;9.987,0.777,0.273;16.390,3.458,0.218;8.573,12.211,0.333;5.208,12.624,0.329;5.398,5.103,0.960;6.716,14.912,1.178;5.083,17.364,0.279;17.566,7.950,1.073;11.405,9.613,1.293;14.436,14.060,0.967;4.493,8.913,0.423;17.663,13.382,1.531;9.268,13.662,2.177;9.000,2.511,0.300;17.629,5.233,0.287;15.337,4.274,1.207;2.288,19.438,0.260;15.230,6.992,1.927;16.063,0.894,0.292;16.432,4.937,0.988;10.090,11.418,1.055;10.446,11.846,1.578;17.067,11.025,0.255;4.125,18.737,1.340"
2,drone_2,3.0218,4.1292,17.0000,17.0000,"12.265,12.587,0.442;15.006,19.270,0.867;8.773,12.197,0.210;0.948,14.475,0.302;10.870,16.214,1.319;2.011,18.370,0.379;15.196,7.716,0.465;16.693,14.073,0.841;16.047,5.664,0.855;12.626,9.381,1.110;16.308,3.111,0.270;13.932,15.041,0.704;13.370,10.472,1.381;16.926,10.203,0.687;14.693,12.340,0.482;4.017,10.985,1.371;11.597,14.148,1.284;14.056,7.761,0.441;15.651,11.120,0.205;12.997,15.994,0.647;0.595,13.769,0.373;13.161,11.057,1.944;12.785,16.070,0.993;2.100,13.607,0.369;3.695,9.256,0.403;3.637,11.168,1.178;8.637,18.440,0.752;17.419,7.208,1.070;9.740,2.482,0.300;14.949,6.948,0.955;4.733,8.010,0.655;4.927,9.917,0.754;8.036,13.707,0.702;10.544,9.634,0.379;6.201,10.758,0.604;2.988,12.135,1.297;8.319,16.184,2.024;16.249,10.570,0.915;19.154,10.599,0.775;13.066,7.295,0.861;17.918,11.814,0.386;15.844,12.448,0.402;7.100,12.309,0.964;14.243,5.150,1.319;13.800,18.931,0.485;7.149,11.581,0.974;15.727,3.686,0.392;13.217,15.781,1.126;1.006,1.801,0.401;18.407,13.006,0.866;2.606,12.065,1.900;9.016,15.731,2.348;6.723,10.597,1.182;5.660,13.025,0.497;12.895,13.837,1.506;9.987,0.777,0.273;16.390,3.458,0.218;8.573,12.211,0.333;5.208,12.624,0.329;5.398,5.103,0.960;6.716,14.912,1.178;5.083,17.364,0.279;17.566,7.950,1.073;11.405,9.613,1.293;14.436,14.060,0.967;4.493,8.913,0.423;17.663,13.382,1.531;9.268,13.662,2.177;9.000,2.511,0.300;17.629,5.233,0.287;15.337,4.274,1.207;2.288,19.438,0.260;15.230,6.992,1.927;16.063,0.894,0.292;16.432,4.937,0.988;10.090,11.418,1.055;10.446,11.846,1.578;17.067,11.025,0.255;4.125,18.737,1.340"
2,drone_3,12.2201,2.0351,17.0000,17.0000,"12.265,12.587,0.442;15.006,19.270,0.867;8.773,12.197,0.210;0.948,14.475,0.302;10.870,16.214,1.319;2.011,18.370,0.379;15.196,7.716,0.465;16.693,14.073,0.841;16.047,5.664,0.855;12.626,9.381,1.110;16.308,3.111,0.270;13.932,15.041,0.704;13.370,10.472,1.381;16.926,10.203,0.687;14.693,12.340,0.482;4.017,10.985,1.371;11.597,14.148,1.284;14.056,7.761,0.441;15.651,11.120,0.205;12.997,15.994,0.647;0.595,13.769,0.373;13.161,11.057,1.944;12.785,16.070,0.993;2.100,13.607,0.369;3.695,9.256,0.403;3.637,11.168,1.178;8.637,18.440,0.752;17.419,7.208,1.070;9.740,2.482,0.300;14.949,6.948,0.955;4.733,8.010,0.655;4.927,9.917,0.754;8.036,13.707,0.702;10.544,9.634,0.379;6.201,10.758,0.604;2.988,12.135,1.297;8.319,16.184,2.024;16.249,10.570,0.915;19.154,10.599,0.775;13.066,7.295,0.861;17.918,11.814,0.386;15.844,12.448,0.402;7.100,12.309,0.964;14.243,5.150,1.319;13.800,18.931,0.485;7.149,11.581,0.974;15.727,3.686,0.392;13.217,15.781,1.126;1.006,1.801,0.401;18.407,13.006,0.866;2.606,12.065,1.900;9.016,15.731,2.348;6.723,10.597,1.182;5.660,13.025,0.497;12.895,13.837,1.506;9.987,0.777,0.273;16.390,3.458,0.218;8.573,12.211,0.333;5.208,12.624,0.329;5.398,5.103,0.960;6.716,14.912,1.178;5.083,17.364,0.279;17.566,7.950,1.073;11.405,9.613,1.293;14.436,14.060,0.967;4.493,8.913,0.423;17.663,13.382,1.531;9.268,13.662,2.177;9.000,2.511,0.300;17.629,5.233,0.287;15.337,4.274,1.207;2.288,19.438,0.260;15.230,6.992,1.927;16.063,0.894,0.292;16.432,4.937,0.988;10.090,11.418,1.055;10.446,11.846,1.578;17.067,11.025,0.255;4.125,18.737,1.340"
