Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
1,drone_0,4.7087,3.6591,17.0000,17.0000,"6.133,14.110,0.409;12.859,10.536,1.109;18.767,9.158,0.619;2.307,16.340,0.459;5.648,0.326,0.417;0.689,4.265,1.039;1.145,2.011,0.440;19.061,8.719,0.216;0.532,6.211,0.308;14.163,19.549,0.680;5.248,15.084,1.337;16.384,11.831,0.224;8.536,17.983,1.566;13.899,11.078,0.912;11.196,19.628,0.643;5.107,17.445,1.511;9.766,11.025,1.267;19.271,2.369,0.204;12.579,10.899,2.199;4.466,14.401,1.289;4.983,18.898,0.437;1.567,12.772,0.301;10.773,9.637,0.437;5.948,13.076,0.356;15.666,12.738,0.394;2.725,17.179,0.248;0.156,14.292,0.261;14.146,18.981,0.838;0.377,6.504,0.332;11.433,1.890,2.303;6.837,0.236,0.350;13.235,2.663,1.346;13.877,4.361,1.078;13.528,4.402,1.268;16.306,3.200,0.352;8.985,17.091,1.148;1.033,19.170,0.357;13.111,14.728,0.854;16.986,14.408,0.488;1.209,2.985,0.407;3.573,15.540,1.305;0.722,18.626,0.492;13.895,16.733,0.478;4.974,0.667,0.243;1.807,16.663,0.226;6.013,12.307,0.260;19.781,16.360,0.274;19.580,12.266,0.606;6.949,17.352,0.953;16.518,11.723,1.890;9.978,12.141,0.836;9.016,10.611,0.624;5.764,16.686,1.245;4.240,12.585,1.268;13.242,10.769,1.941;12.862,17.548,0.366;7.440,0.617,0.968;14.999,0.910,0.908;8.827,2.816,0.787;6.042,10.705,0.482;11.624,4.200,0.987;13.883,13.756,1.141;3.011,6.698,0.623;8.879,5.810,0.398;2.427,16.056,0.786;11.956,9.625,0.915;0.319,8.104,0.356;17.670,9.937,1.254;18.950,7.773,0.201;13.295,19.738,0.428;12.054,5.243,0.606;1.752,18.292,1.211;2.107,16.919,0.329;14.191,18.022,0.376;14.469,17.889,0.476;18.682,0.635,0.770;6.251,9.810,0.274;16.944,12.045,1.799;5.926,0.748,0.463;14.958,13.433,1.218;18.503,2.004,0.998;3.231,17.370,2.099"
1,drone_1,5.6911,7.7954,17.0000,17.0000,"6.133,14.110,0.409;12.859,10.536,1.109;18.767,9.158,0.619;2.307,16.340,0.459;5.648,0.326,0.417;0.689,4.265,1.039;1.145,2.011,0.440;19.061,8.719,0.216;0.532,6.211,0.308;14.163,19.549,0.680;5.248,15.084,1.337;16.384,11.831,0.224;8.536,17.983,1.566;13.899,11.078,0.912;11.196,19.628,0.643;5.107,17.445,1.511;9.766,11.025,1.267;19.271,2.369,0.204;12.579,10.899,2.199;4.466,14.401,1.289;4.983,18.898,0.437;1.567,12.772,0.301;10.773,9.637,0.437;5.948,13.076,0.356;15.666,12.738,0.394;2.725,17.179,0.248;0.156,14.292,0.261;14.146,18.981,0.838;0.377,6.504,0.332;11.433,1.890,2.303;6.837,0.236,0.350;13.235,2.663,1.346;13.877,4.361,1.078;13.528,4.402,1.268;16.306,3.200,0.352;8.985,17.091,1.148;1.033,19.170,0.357;13.111,14.728,0.854;16.986,14.408,0.488;1.209,2.985,0.407;3.573,15.540,1.305;0.722,18.626,0.492;13.895,16.733,0.478;4.974,0.667,0.243;1.807,16.663,0.226;6.013,12.307,0.260;19.781,16.360,0.274;19.580,12.266,0.606;6.949,17.352,0.953;16.518,11.723,1.890;9.978,12.141,0.836;9.016,10.611,0.624;5.764,16.686,1.245;4.240,12.585,1.268;13.242,10.769,1.941;12.862,17.548,0.366;7.440,0.617,0.968;14.999,0.910,0.908;8.827,2.816,0.787;6.042,10.705,0.482;11.624,4.200,0.987;13.883,13.756,1.141;3.011,6.698,0.623;8.879,5.810,0.398;2.427,16.056,0.786;11.956,9.625,0.915;0.319,8.104,0.356;17.670,9.937,1.254;18.950,7.773,0.201;13.295,19.738,0.428;12.054,5.243,0.606;1.752,18.292,1.211;2.107,16.919,0.329;14.191,18.022,0.376;14.469,17.889,0.476;18.682,0.635,0.770;6.251,9.810,0.274;16.944,12.045,1.799;5.926,0.748,0.463;14.958,13.433,1.218;18.503,2.004,0.998;3.231,17.370,2.099"
1,drone_2,3.3749,3.4731,17.0000,17.0000,"6.133,14.110,0.409;12.859,10.536,1.109;18.767,9.158,0.619;2.307,16.340,0.459;5.648,0.326,0.417;0.689,4.265,1.039;1.145,2.011,0.440;19.061,8.719,0.216;0.532,6.211,0.308;14.163,19.549,0.680;5.248,15.084,1.337;16.384,11.831,0.224;8.536,17.983,1.566;13.899,11.078,0.912;11.196,19.628,0.643;5.107,17.445,1.511;9.766,11.025,1.267;19.271,2.369,0.204;12.579,10.899,2.199;4.466,14.401,1.289;4.983,18.898,0.437;1.567,12.772,0.301;10.773,9.637,0.437;5.948,13.076,0.356;15.666,12.738,0.394;2.725,17.179,0.248;0.156,14.292,0.261;14.146,18.981,0.838;0.377,6.504,0.332;11.433,1.890,2.303;6.837,0.236,0.350;13.235,2.663,1.346;13.877,4.361,1.078;13.528,4.402,1.268;16.306,3.200,0.352;8.985,17.091,1.148;1.033,19.170,0.357;13.111,14.728,0.854;16.986,14.408,0.488;1.209,2.985,0.407;3.573,15.540,1.305;0.722,18.626,0.492;13.895,16.733,0.478;4.974,0.667,0.243;1.807,16.663,0.226;6.013,12.307,0.260;19.781,16.360,0.274;19.580,12.266,0.606;6.949,17.352,0.953;16.518,11.723,1.890;9.978,12.141,0.836;9.016,10.611,0.624;5.764,16.686,1.245;4.240,12.585,1.268;13.242,10.769,1.941;12.862,17.548,0.366;7.440,0.617,0.968;14.999,0.910,0.908;8.827,2.816,0.787;6.042,10.705,0.482;11.624,4.200,0.987;13.883,13.756,1.141;3.011,6.698,0.623;8.879,5.810,0.398;2.427,16.056,0.786;11.956,9.625,0.915;0.319,8.104,0.356;17.670,9.937,1.254;18.950,7.773,0.201;13.295,19.738,0.428;12.054,5.243,0.606;1.752,18.292,1.211;2.107,16.919,0.329;14.191,18.022,0.376;14.469,17.889,0.476;18.682,0.635,0.770;6.251,9.810,0.274;16.944,12.045,1.799;5.926,0.748,0.463;14.958,13.433,1.218;18.503,2.004,0.998;3.231,17.370,2.099"
1,drone_3,15.6684,7.9410,17.0000,17.0000,"6.133,14.110,0.409;12.859,10.536,1.109;18.767,9.158,0.619;2.307,16.340,0.459;5.648,0.326,0.417;0.689,4.265,1.039;1.145,2.011,0.440;19.061,8.719,0.216;0.532,6.211,0.308;14.163,19.549,0.680;5.248,15.084,1.337;16.384,11.831,0.224;8.536,17.983,1.566;13.899,11.078,0.912;11.196,19.628,0.643;5.107,17.445,1.511;9.766,11.025,1.267;19.271,2.369,0.204;12.579,10.899,2.199;4.466,14.401,1.289;4.983,18.898,0.437;1.567,12.772,0.301;10.773,9.637,0.437;5.948,13.076,0.356;15.666,12.738,0.394;2.725,17.179,0.248;0.156,14.292,0.261;14.146,18.981,0.838;0.377,6.504,0.332;11.433,1.890,2.303;6.837,0.236,0.350;13.235,2.663,1.346;13.877,4.361,1.078;13.528,4.402,1.268;16.306,3.200,0.352;8.985,17.091,1.148;1.033,19.170,0.357;13.111,14.728,0.854;16.986,14.408,0.488;1.209,2.985,0.407;3.573,15.540,1.305;0.722,18.626,0.492;13.895,16.733,0.478;4.974,0.667,0.243;1.807,16.663,0.226;6.013,12.307,0.260;19.781,16.360,0.274;19.580,12.266,0.606;6.949,17.352,0.953;16.518,11.723,1.890;9.978,12.141,0.836;9.016,10.611,0.624;5.764,16.686,1.245;4.240,12.585,1.268;13.242,10.769,1.941;12.862,17.548,0.366;7.440,0.617,0.968;14.999,0.910,0.908;8.827,2.816,0.787;6.042,10.705,0.482;11.624,4.200,0.987;13.883,13.756,1.141;3.011,6.698,0.623;8.879,5.810,0.398;2.427,16.056,0.786;11.956,9.625,0.915;0.319,8.104,0.356;17.670,9.937,1.254;18.950,7.773,0.201;13.295,19.738,0.428;12.054,5.243,0.606;1.752,18.292,1.211;2.107,16.919,0.329;14.191,18.022,0.376;14.469,17.889,0.476;18.682,0.635,0.770;6.251,9.810,0.274;16.944,12.045,1.799;5.926,0.748,0.463;14.958,13.433,1.218;18.503,2.004,0.998;3.231,17.370,2.099"
1,drone_4,1.7066,10.0832,17.0000,17.0000,"6.133,14.110,0.409;12.859,10.536,1.109;18.767,9.158,0.619;2.307,16.340,0.459;5.648,0.326,0.417;0.689,4.265,1.039;1.145,2.011,0.440;19.061,8.719,0.216;0.532,6.211,0.308;14.163,19.549,0.680;5.248,15.084,1.337;16.384,11.831,0.224;8.536,17.983,1.566;13.899,11.078,0.912;11.196,19.628,0.643;5.107,17.445,1.511;9.766,11.025,1.267;19.271,2.369,0.204;12.579,10.899,2.199;4.466,14.401,1.289;4.983,18.898,0.437;1.567,12.772,0.301;10.773,9.637,0.437;5.948,13.076,0.356;15.666,12.738,0.394;2.725,17.179,0.248;0.156,14.292,0.261;14.146,18.981,0.838;0.377,6.504,0.332;11.433,1.890,2.303;6.837,0.236,0.350;13.235,2.663,1.346;13.877,4.361,1.078;13.528,4.402,1.268;16.306,3.200,0.352;8.985,17.091,1.148;1.033,19.170,0.357;13.111,14.728,0.854;16.986,14.408,0.488;1.209,2.985,0.407;3.573,15.540,1.305;0.722,18.626,0.492;13.895,16.733,0.478;4.974,0.667,0.243;1.807,16.663,0.226;6.013,12.307,0.260;19.781,16.360,0.274;19.580,12.266,0.606;6.949,17.352,0.953;16.518,11.723,1.890;9.978,12.141,0.836;9.016,10.611,0.624;5.764,16.686,1.245;4.240,12.585,1.268;13.242,10.769,1.941;12.862,17.548,0.366;7.440,0.617,0.968;14.999,0.910,0.908;8.827,2.816,0.787;6.042,10.705,0.482;11.624,4.200,0.987;13.883,13.756,1.141;3.011,6.698,0.623;8.879,5.810,0.398;2.427,16.056,0.786;11.956,9.625,0.915;0.319,8.104,0.356;17.670,9.937,1.254;18.950,7.773,0.201;13.295,19.738,0.428;12.054,5.243,0.606;1.752,18.292,1.211;2.107,16.919,0.329;14.191,18.022,0.376;14.469,17.889,0.476;18.682,0.635,0.770;6.251,9.810,0.274;16.944,12.045,1.799;5.926,0.748,0.463;14.958,13.433,1.218;18.503,2.004,0.998;3.231,17.370,2.099"
1,drone_5,4.1918,9.7207,17.0000,17.0000,"6.133,14.110,0.409;12.859,10.536,1.109;18.767,9.158,0.619;2.307,16.340,0.459;5.648,0.326,0.417;0.689,4.265,1.039;1.145,2.011,0.440;19.061,8.719,0.216;0.532,6.211,0.308;14.163,19.549,0.680;5.248,15.084,1.337;16.384,11.831,0.224;8.536,17.983,1.566;13.899,11.078,0.912;11.196,19.628,0.643;5.107,17.445,1.511;9.766,11.025,1.267;19.271,2.369,0.204;12.579,10.899,2.199;4.466,14.401,1.289;4.983,18.898,0.437;1.567,12.772,0.301;10.773,9.637,0.437;5.948,13.076,0.356;15.666,12.738,0.394;2.725,17.179,0.248;0.156,14.292,0.261;14.146,18.981,0.838;0.377,6.504,0.332;11.433,1.890,2.303;6.837,0.236,0.350;13.235,2.663,1.346;13.877,4.361,1.078;13.528,4.402,1.268;16.306,3.200,0.352;8.985,17.091,1.148;1.033,19.170,0.357;13.111,14.728,0.854;16.986,14.408,0.488;1.209,2.985,0.407;3.573,15.540,1.305;0.722,18.626,0.492;13.895,16.733,0.478;4.974,0.667,0.243;1.807,16.663,0.226;6.013,12.307,0.260;19.781,16.360,0.274;19.580,12.266,0.606;6.949,17.352,0.953;16.518,11.723,1.890;9.978,12.141,0.836;9.016,10.611,0.624;5.764,16.686,1.245;4.240,12.585,1.268;13.242,10.769,1.941;12.862,17.548,0.366;7.440,0.617,0.968;14.999,0.910,0.908;8.827,2.816,0.787;6.042,10.705,0.482;11.624,4.200,0.987;13.883,13.756,1.141;3.011,6.698,0.623;8.879,5.810,0.398;2.427,16.056,0.786;11.956,9.625,0.915;0.319,8.104,0.356;17.670,9.937,1.254;18.950,7.773,0.201;13.295,19.738,0.428;12.054,5.243,0.606;1.752,18.292,1.211;2.107,16.919,0.329;14.191,18.022,0.376;14.469,17.889,0.476;18.682,0.635,0.770;6.251,9.810,0.274;16.944,12.045,1.799;5.926,0.748,0.463;14.958,13.433,1.218;18.503,2.004,0.998;3.231,17.370,2.099"
1,drone_6,10.8663,7.2631,17.0000,17.0000,"6.133,14.110,0.409;12.859,10.536,1.109;18.767,9.158,0.619;2.307,16.340,0.459;5.648,0.326,0.417;0.689,4.265,1.039;1.145,2.011,0.440;19.061,8.719,0.216;0.532,6.211,0.308;14.163,19.549,0.680;5.248,15.084,1.337;16.384,11.831,0.224;8.536,17.983,1.566;13.899,11.078,0.912;11.196,19.628,0.643;5.107,17.445,1.511;9.766,11.025,1.267;19.271,2.369,0.204;12.579,10.899,2.199;4.466,14.401,1.289;4.983,18.898,0.437;1.567,12.772,0.301;10.773,9.637,0.437;5.948,13.076,0.356;15.666,12.738,0.394;2.725,17.179,0.248;0.156,14.292,0.261;14.146,18.981,0.838;0.377,6.504,0.332;11.433,1.890,2.303;6.837,0.236,0.350;13.235,2.663,1.346;13.877,4.361,1.078;13.528,4.402,1.268;16.306,3.200,0.352;8.985,17.091,1.148;1.033,19.170,0.357;13.111,14.728,0.854;16.986,14.408,0.488;1.209,2.985,0.407;3.573,15.540,1.305;0.722,18.626,0.492;13.895,16.733,0.478;4.974,0.667,0.243;1.807,16.663,0.226;6.013,12.307,0.260;19.781,16.360,0.274;19.580,12.266,0.606;6.949,17.352,0.953;16.518,11.723,1.890;9.978,12.141,0.836;9.016,10.611,0.624;5.764,16.686,1.245;4.240,12.585,1.268;13.242,10.769,1.941;12.862,17.548,0.366;7.440,0.617,0.968;14.999,0.910,0.908;8.827,2.816,0.787;6.042,10.705,0.482;11.624,4.200,0.987;13.883,13.756,1.141;3.011,6.698,0.623;8.879,5.810,0.398;2.427,16.056,0.786;11.956,9.625,0.915;0.319,8.104,0.356;17.670,9.937,1.254;18.950,7.773,0.201;13.295,19.738,0.428;12.054,5.243,0.606;1.752,18.292,1.211;2.107,16.919,0.329;14.191,18.022,0.376;14.469,17.889,0.476;18.682,0.635,0.770;6.251,9.810,0.274;16.944,12.045,1.799;5.926,0.748,0.463;14.958,13.433,1.218;18.503,2.004,0.998;3.231,17.370,2.099"
1,drone_7,17.8182,4.8585,17.0000,17.0000,"6.133,14.110,0.409;12.859,10.536,1.109;18.767,9.158,0.619;2.307,16.340,0.459;5.648,0.326,0.417;0.689,4.265,1.039;1.145,2.011,0.440;19.061,8.719,0.216;0.532,6.211,0.308;14.163,19.549,0.680;5.248,15.084,1.337;16.384,11.831,0.224;8.536,17.983,1.566;13.899,11.078,0.912;11.196,19.628,0.643;5.107,17.445,1.511;9.766,11.025,1.267;19.271,2.369,0.204;12.579,10.899,2.199;4.466,14.401,1.289;4.983,18.898,0.437;1.567,12.772,0.301;10.773,9.637,0.437;5.948,13.076,0.356;15.666,12.738,0.394;2.725,17.179,0.248;0.156,14.292,0.261;14.146,18.981,0.838;0.377,6.504,0.332;11.433,1.890,2.303;6.837,0.236,0.350;13.235,2.663,1.346;13.877,4.361,1.078;13.528,4.402,1.268;16.306,3.200,0.352;8.985,17.091,1.148;1.033,19.170,0.357;13.111,14.728,0.854;16.986,14.408,0.488;1.209,2.985,0.407;3.573,15.540,1.305;0.722,18.626,0.492;13.895,16.733,0.478;4.974,0.667,0.243;1.807,16.663,0.226;6.013,12.307,0.260;19.781,16.360,0.274;19.580,12.266,0.606;6.949,17.352,0.953;16.518,11.723,1.890;9.978,12.141,0.836;9.016,10.611,0.624;5.764,16.686,1.245;4.240,12.585,1.268;13.242,10.769,1.941;12.862,17.548,0.366;7.440,0.617,0.968;14.999,0.910,0.908;8.827,2.816,0.787;6.042,10.705,0.482;11.624,4.200,0.987;13.883,13.756,1.141;3.011,6.698,0.623;8.879,5.810,0.398;2.427,16.056,0.786;11.956,9.625,0.915;0.319,8.104,0.356;17.670,9.937,1.254;18.950,7.773,0.201;13.295,19.738,0.428;12.054,5.243,0.606;1.752,18.292,1.211;2.107,16.919,0.329;14.191,18.022,0.376;14.469,17.889,0.476;18.682,0.635,0.770;6.251,9.810,0.274;16.944,12.045,1.799;5.926,0.748,0.463;14.958,13.433,1.218;18.503,2.004,0.998;3.231,17.370,2.099"
1,drone_8,5.8133,4.9022,17.0000,17.0000,"6.133,14.110,0.409;12.859,10.536,1.109;18.767,9.158,0.619;2.307,16.340,0.459;5.648,0.326,0.417;0.689,4.265,1.039;1.145,2.011,0.440;19.061,8.719,0.216;0.532,6.211,0.308;14.163,19.549,0.680;5.248,15.084,1.337;16.384,11.831,0.224;8.536,17.983,1.566;13.899,11.078,0.912;11.196,19.628,0.643;5.107,17.445,1.511;9.766,11.025,1.267;19.271,2.369,0.204;12.579,10.899,2.199;4.466,14.401,1.289;4.983,18.898,0.437;1.567,12.772,0.301;10.773,9.637,0.437;5.948,13.076,0.356;15.666,12.738,0.394;2.725,17.179,0.248;0.156,14.292,0.261;14.146,18.981,0.838;0.377,6.504,0.332;11.433,1.890,2.303;6.837,0.236,0.350;13.235,2.663,1.346;13.877,4.361,1.078;13.528,4.402,1.268;16.306,3.200,0.352;8.985,17.091,1.148;1.033,19.170,0.357;13.111,14.728,0.854;16.986,14.408,0.488;1.209,2.985,0.407;3.573,15.540,1.305;0.722,18.626,0.492;13.895,16.733,0.478;4.974,0.667,0.243;1.807,16.663,0.226;6.013,12.307,0.260;19.781,16.360,0.274;19.580,12.266,0.606;6.949,17.352,0.953;16.518,11.723,1.890;9.978,12.141,0.836;9.016,10.611,0.624;5.764,16.686,1.245;4.240,12.585,1.268;13.242,10.769,1.941;12.862,17.548,0.366;7.440,0.617,0.968;14.999,0.910,0.908;8.827,2.816,0.787;6.042,10.705,0.482;11.624,4.200,0.987;13.883,13.756,1.141;3.011,6.698,0.623;8.879,5.810,0.398;2.427,16.056,0.786;11.956,9.625,0.915;0.319,8.104,0.356;17.670,9.937,1.254;18.950,7.773,0.201;13.295,19.738,0.428;12.054,5.243,0.606;1.752,18.292,1.211;2.107,16.919,0.329;14.191,18.022,0.376;14.469,17.889,0.476;18.682,0.635,0.770;6.251,9.810,0.274;16.944,12.045,1.799;5.926,0.748,0.463;14.958,13.433,1.218;18.503,2.004,0.998;3.231,17.370,2.099"
1,drone_9,8.3246,13.9972,17.0000,17.0000,"6.133,14.110,0.409;12.859,10.536,1.109;18.767,9.158,0.619;2.307,16.340,0.459;5.648,0.326,0.417;0.689,4.265,1.039;1.145,2.011,0.440;19.061,8.719,0.216;0.532,6.211,0.308;14.163,19.549,0.680;5.248,15.084,1.337;16.384,11.831,0.224;8.536,17.983,1.566;13.899,11.078,0.912;11.196,19.628,0.643;5.107,17.445,1.511;9.766,11.025,1.267;19.271,2.369,0.204;12.579,10.899,2.199;4.466,14.401,1.289;4.983,18.898,0.437;1.567,12.772,0.301;10.773,9.637,0.437;5.948,13.076,0.356;15.666,12.738,0.394;2.725,17.179,0.248;0.156,14.292,0.261;14.146,18.981,0.838;0.377,6.504,0.332;11.433,1.890,2.303;6.837,0.236,0.350;13.235,2.663,1.346;13.877,4.361,1.078;13.528,4.402,1.268;16.306,3.200,0.352;8.985,17.091,1.148;1.033,19.170,0.357;13.111,14.728,0.854;16.986,14.408,0.488;1.209,2.985,0.407;3.573,15.540,1.305;0.722,18.626,0.492;13.895,16.733,0.478;4.974,0.667,0.243;1.807,16.663,0.226;6.013,12.307,0.260;19.781,16.360,0.274;19.580,12.266,0.606;6.949,17.352,0.953;16.518,11.723,1.890;9.978,12.141,0.836;9.016,10.611,0.624;5.764,16.686,1.245;4.240,12.585,1.268;13.242,10.769,1.941;12.862,17.548,0.366;7.440,0.617,0.968;14.999,0.910,0.908;8.827,2.816,0.787;6.042,10.705,0.482;11.624,4.200,0.987;13.883,13.756,1.141;3.011,6.698,0.623;8.879,5.810,0.398;2.427,16.056,0.786;11.956,9.625,0.915;0.319,8.104,0.356;17.670,9.937,1.254;18.950,7.773,0.201;13.295,19.738,0.428;12.054,5.243,0.606;1.752,18.292,1.211;2.107,16.919,0.329;14.191,18.022,0.376;14.469,17.889,0.476;18.682,0.635,0.770;6.251,9.810,0.274;16.944,12.045,1.799;5.926,0.748,0.463;14.958,13.433,1.218;18.503,2.004,0.998;3.231,17.370,2.099"
2,drone_0,4.8824,3.7582,17.0000,17.0000,"6.133,14.110,0.409;12.859,10.536,1.109;18.767,9.158,0.619;2.307,16.340,0.459;5.648,0.326,0.417;0.689,4.265,1.039;1.145,2.011,0.440;19.061,8.719,0.216;0.532,6.211,0.308;14.163,19.549,0.680;5.248,15.084,1.337;16.384,11.831,0.224;8.536,17.983,1.566;13.899,11.078,0.912;11.196,19.628,0.643;5.107,17.445,1.511;9.766,11.025,1.267;19.271,2.369,0.204;12.579,10.899,2.199;4.466,14.401,1.289;4.983,18.898,0.437;1.567,12.772,0.301;10.773,9.637,0.437;5.948,13.076,0.356;15.666,12.738,0.394;2.725,17.179,0.248;0.156,14.292,0.261;14.146,18.981,0.838;0.377,6.504,0.332;11.433,1.890,2.303;6.837,0.236,0.350;13.235,2.663,1.346;13.877,4.361,1.078;13.528,4.402,1.268;16.306,3.200,0.352;8.985,17.091,1.148;1.033,19.170,0.357;13.111,14.728,0.854;16.986,14.408,0.488;1.209,2.985,0.407;3.573,15.540,1.305;0.722,18.626,0.492;13.895,16.733,0.478;4.974,0.667,0.243;1.807,16.663,0.226;6.013,12.307,0.260;19.781,16.360,0.274;19.580,12.266,0.606;6.949,17.352,0.953;16.518,11.723,1.890;9.978,12.141,0.836;9.016,10.611,0.624;5.764,16.686,1.245;4.240,12.585,1.268;13.242,10.769,1.941;12.862,17.548,0.366;7.440,0.617,0.968;14.999,0.910,0.908;8.827,2.816,0.787;6.042,10.705,0.482;11.624,4.200,0.987;13.883,13.756,1.141;3.011,6.698,0.623;8.879,5.810,0.398;2.427,16.056,0.786;11.956,9.625,0.915;0.319,8.104,0.356;17.670,9.937,1.254;18.950,7.773,0.201;13.295,19.738,0.428;12.054,5.243,0.606;1.752,18.292,1.211;2.107,16.919,0.329;14.191,18.022,0.376;14.469,17.889,0.476;18.682,0.635,0.770;6.251,9.810,0.274;16.944,12.045,1.799;5.926,0.748,0.463;14.958,13.433,1.218;18.503,2.004,0.998;3.231,17.370,2.099"
2,drone_1,5.7916,7.9131,17.0000,17.0000,"6.133,14.110,0.409;12.859,10.536,1.109;18.767,9.158,0.619;2.307,16.340,0.459;5.648,0.326,0.417;0.689,4.265,1.039;1.145,2.011,0.440;19.061,8.719,0.216;0.532,6.211,0.308;14.163,19.549,0.680;5.248,15.084,1.337;16.384,11.831,0.224;8.536,17.983,1.566;13.899,11.078,0.912;11.196,19.628,0.643;5.107,17.445,1.511;9.766,11.025,1.267;19.271,2.369,0.204;12.579,10.899,2.199;4.466,14.401,1.289;4.983,18.898,0.437;1.567,12.772,0.301;10.773,9.637,0.437;5.948,13.076,0.356;15.666,12.738,0.394;2.725,17.179,0.248;0.156,14.292,0.261;14.146,18.981,0.838;0.377,6.504,0.332;11.433,1.890,2.303;6.837,0.236,0.350;13.235,2.663,1.346;13.877,4.361,1.078;13.528,4.402,1.268;16.306,3.200,0.352;8.985,17.091,1.148;1.033,19.170,0.357;13.111,14.728,0.854;16.986,14.408,0.488;1.209,2.985,0.407;3.573,15.540,1.305;0.722,18.626,0.492;13.895,16.733,0.478;4.974,0.667,0.243;1.807,16.663,0.226;6.013,12.307,0.260;19.781,16.360,0.274;19.580,12.266,0.606;6.949,17.352,0.953;16.518,11.723,1.890;9.978,12.141,0.836;9.016,10.611,0.624;5.764,16.686,1.245;4.240,12.585,1.268;13.242,10.769,1.941;12.862,17.548,0.366;7.440,0.617,0.968;14.999,0.910,0.908;8.827,2.816,0.787;6.042,10.705,0.482;11.624,4.200,0.987;13.883,13.756,1.141;3.011,6.698,0.623;8.879,5.810,0.398;2.427,16.056,0.786;11.956,9.625,0.915;0.319,8.104,0.356;17.670,9.937,1.254;18.950,7.773,0.201;13.295,19.738,0.428;12.054,5.243,0.606;1.752,18.292,1.211;2.107,16.919,0.329;14.191,18.022,0.376;14.469,17.889,0.476;18.682,0.635,0.770;6.251,9.810,0.274;16.944,12.045,1.799;5.926,0.748,0.463;14.958,13.433,1.218;18.503,2.004,0.998;3.231,17.370,2.099"
2,drone_2,3.4797,3.6398,17.0000,17.0000,"6.133,14.110,0.409;12.859,10.536,1.109;18.767,9.158,0.619;2.307,16.340,0.459;5.648,0.326,0.417;0.689,4.265,1.039;1.145,2.011,0.440;19.061,8.719,0.216;0.532,6.211,0.308;14.163,19.549,0.680;5.248,15.084,1.337;16.384,11.831,0.224;8.536,17.983,1.566;13.899,11.078,0.912;11.196,19.628,0.643;5.107,17.445,1.511;9.766,11.025,1.267;19.271,2.369,0.204;12.579,10.899,2.199;4.466,14.401,1.289;4.983,18.898,0.437;1.567,12.772,0.301;10.773,9.637,0.437;5.948,13.076,0.356;15.666,12.738,0.394;2.725,17.179,0.248;0.156,14.292,0.261;14.146,18.981,0.838;0.377,6.504,0.332;11.433,1.890,2.303;6.837,0.236,0.350;13.235,2.663,1.346;13.877,4.361,1.078;13.528,4.402,1.268;16.306,3.200,0.352;8.985,17.091,1.148;1.033,19.170,0.357;13.111,14.728,0.854;16.986,14.408,0.488;1.209,2.985,0.407;3.573,15.540,1.305;0.722,18.626,0.492;13.895,16.733,0.478;4.974,0.667,0.243;1.807,16.663,0.226;6.013,12.307,0.260;19.781,16.360,0.274;19.580,12.266,0.606;6.949,17.352,0.953;16.518,11.723,1.890;9.978,12.141,0.836;9.016,10.611,0.624;5.764,16.686,1.245;4.240,12.585,1.268;13.242,10.769,1.941;12.862,17.548,0.366;7.440,0.617,0.968;14.999,0.910,0.908;8.827,2.816,0.787;6.042,10.705,0.482;11.624,4.200,0.987;13.883,13.756,1.141;3.011,6.698,0.623;8.879,5.810,0.398;2.427,16.056,0.786;11.956,9.625,0.915;0.319,8.104,0.356;17.670,9.937,1.254;18.950,7.773,0.201;13.295,19.738,0.428;12.054,5.243,0.606;1.752,18.292,1.211;2.107,16.919,0.329;14.191,18.022,0.376;14.469,17.889,0.476;18.682,0.635,0.770;6.251,9.810,0.274;16.944,12.045,1.799;5.926,0.748,0.463;14.958,13.433,1.218;18.503,2.004,0.998;3.231,17.370,2.099"
