Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
1,drone_0,11.2938,4.4107,17.0000,17.0000,"5.749,18.287,0.428;11.972,13.267,0.456;3.705,16.649,0.603;8.543,12.163,0.311;6.543,2.790,0.794;4.187,1.562,0.221;1.869,2.423,0.264;11.653,18.995,0.350;3.156,7.073,1.156;8.343,11.365,0.294;1.333,18.808,0.402;9.815,8.791,0.285;6.121,3.239,0.829;11.926,13.055,2.108;10.385,17.167,0.270;1.980,9.309,0.907;14.521,15.676,0.395;3.442,0.723,0.445;10.306,7.707,0.762;5.185,2.846,1.861;7.145,5.102,1.156;13.041,0.666,0.380;9.835,13.037,0.372;0.846,3.471,0.330;10.104,15.312,0.358;18.721,0.206,0.217;15.533,0.917,1.372;4.459,17.569,0.789;4.821,7.355,0.769;12.884,18.675,1.283;1.706,18.717,0.755;16.024,11.373,0.463;9.393,6.931,0.394;0.772,7.545,0.499;19.507,7.476,0.365;2.515,4.753,0.470;4.159,19.606,0.365;19.685,16.401,0.452;8.574,7.197,1.092;18.622,0.485,0.433;18.035,3.379,0.238;2.253,10.235,0.757;0.375,4.076,0.389;17.248,4.205,0.350;17.639,3.474,0.436;15.372,2.358,0.755;2.677,5.179,0.732;14.741,12.360,2.224;9.665,9.295,0.379;9.364,2.407,0.854;17.407,2.775,0.690;1.709,11.286,0.441;2.268,3.352,1.859;13.701,2.708,0.426;14.549,11.163,2.060;4.128,5.130,0.498;17.958,19.682,0.387;17.874,5.517,0.480;8.892,13.835,1.095;6.319,1.237,1.336;1.607,8.684,1.296;10.561,19.010,0.252;4.840,15.585,1.676;3.812,14.842,0.885;19.304,5.481,0.655;4.733,4.725,0.481;6.474,0.694,0.965;2.319,19.236,1.248;2.567,6.388,0.473;13.259,2.146,0.313;14.240,16.204,0.725;3.144,8.199,1.363;5.830,13.066,0.240;12.880,15.605,1.007;8.407,5.586,0.680;4.574,13.033,0.371;1.319,11.898,0.273;19.383,16.830,0.245;18.455,11.535,0.413;16.559,10.364,0.361;17.518,12.988,0.388;10.433,12.632,0.757;7.964,2.917,0.206;17.725,5.307,0.378;10.944,15.275,1.125;3.486,1.331,1.376"
1,drone_1,1.3799,14.6316,17.0000,17.0000,"5.749,18.287,0.428;11.972,13.267,0.456;3.705,16.649,0.603;8.543,12.163,0.311;6.543,2.790,0.794;4.187,1.562,0.221;1.869,2.423,0.264;11.653,18.995,0.350;3.156,7.073,1.156;8.343,11.365,0.294;1.333,18.808,0.402;9.815,8.791,0.285;6.121,3.239,0.829;11.926,13.055,2.108;10.385,17.167,0.270;1.980,9.309,0.907;14.521,15.676,0.395;3.442,0.723,0.445;10.306,7.707,0.762;5.185,2.846,1.861;7.145,5.102,1.156;13.041,0.666,0.380;9.835,13.037,0.372;0.846,3.471,0.330;10.104,15.312,0.358;18.721,0.206,0.217;15.533,0.917,1.372;4.459,17.569,0.789;4.821,7.355,0.769;12.884,18.675,1.283;1.706,18.717,0.755;16.024,11.373,0.463;9.393,6.931,0.394;0.772,7.545,0.499;19.507,7.476,0.365;2.515,4.753,0.470;4.159,19.606,0.365;19.685,16.401,0.452;8.574,7.197,1.092;18.622,0.485,0.433;18.035,3.379,0.238;2.253,10.235,0.757;0.375,4.076,0.389;17.248,4.205,0.350;17.639,3.474,0.436;15.372,2.358,0.755;2.677,5.179,0.732;14.741,12.360,2.224;9.665,9.295,0.379;9.364,2.407,0.854;17.407,2.775,0.690;1.709,11.286,0.441;2.268,3.352,1.859;13.701,2.708,0.426;14.549,11.163,2.060;4.128,5.130,0.498;17.958,19.682,0.387;17.874,5.517,0.480;8.892,13.835,1.095;6.319,1.237,1.336;1.607,8.684,1.296;10.561,19.010,0.252;4.840,15.585,1.676;3.812,14.842,0.885;19.304,5.481,0.655;4.733,4.725,0.481;6.474,0.694,0.965;2.319,19.236,1.248;2.567,6.388,0.473;13.259,2.146,0.313;14.240,16.204,0.725;3.144,8.199,1.363;5.830,13.066,0.240;12.880,15.605,1.007;8.407,5.586,0.680;4.574,13.033,0.371;1.319,11.898,0.273;19.383,16.830,0.245;18.455,11.535,0.413;16.559,10.364,0.361;17.518,12.988,0.388;10.433,12.632,0.757;7.964,2.917,0.206;17.725,5.307,0.378;10.944,15.275,1.125;3.486,1.331,1.376"
1,drone_2,8.1238,17.9721,17.0000,17.0000,"5.749,18.287,0.428;11.972,13.267,0.456;3.705,16.649,0.603;8.543,12.163,0.311;6.543,2.790,0.794;4.187,1.562,0.221;1.869,2.423,0.264;11.653,18.995,0.350;3.156,7.073,1.156;8.343,11.365,0.294;1.333,18.808,0.402;9.815,8.791,0.285;6.121,3.239,0.829;11.926,13.055,2.108;10.385,17.167,0.270;1.980,9.309,0.907;14.521,15.676,0.395;3.442,0.723,0.445;10.306,7.707,0.762;5.185,2.846,1.861;7.145,5.102,1.156;13.041,0.666,0.380;9.835,13.037,0.372;0.846,3.471,0.330;10.104,15.312,0.358;18.721,0.206,0.217;15.533,0.917,1.372;4.459,17.569,0.789;4.821,7.355,0.769;12.884,18.675,1.283;1.706,18.717,0.755;16.024,11.373,0.463;9.393,6.931,0.394;0.772,7.545,0.499;19.507,7.476,0.365;2.515,4.753,0.470;4.159,19.606,0.365;19.685,16.401,0.452;8.574,7.197,1.092;18.622,0.485,0.433;18.035,3.379,0.238;2.253,10.235,0.757;0.375,4.076,0.389;17.248,4.205,0.350;17.639,3.474,0.436;15.372,2.358,0.755;2.677,5.179,0.732;14.741,12.360,2.224;9.665,9.295,0.379;9.364,2.407,0.854;17.407,2.775,0.690;1.709,11.286,0.441;2.268,3.352,1.859;13.701,2.708,0.426;14.549,11.163,2.060;4.128,5.130,0.498;17.958,19.682,0.387;17.874,5.517,0.480;8.892,13.835,1.095;6.319,1.237,1.336;1.607,8.684,1.296;10.561,19.010,0.252;4.840,15.585,1.676;3.812,14.842,0.885;19.304,5.481,0.655;4.733,4.725,0.481;6.474,0.694,0.965;2.319,19.236,1.248;2.567,6.388,0.473;13.259,2.146,0.313;14.240,16.204,0.725;3.144,8.199,1.363;5.830,13.066,0.240;12.880,15.605,1.007;8.407,5.586,0.680;4.574,13.033,0.371;1.319,11.898,0.273;19.383,16.830,0.245;18.455,11.535,0.413;16.559,10.364,0.361;17.518,12.988,0.388;10.433,12.632,0.757;7.964,2.917,0.206;17.725,5.307,0.378;10.944,15.275,1.125;3.486,1.331,1.376"
1,drone_3,12.4455,6.4768,17.0000,17.0000,"5.749,18.287,0.428;11.972,13.267,0.456;3.705,16.649,0.603;8.543,12.163,0.311;6.543,2.790,0.794;4.187,1.562,0.221;1.869,2.423,0.264;11.653,18.995,0.350;3.156,7.073,1.156;8.343,11.365,0.294;1.333,18.808,0.402;9.815,8.791,0.285;6.121,3.239,0.829;11.926,13.055,2.108;10.385,17.167,0.270;1.980,9.309,0.907;14.521,15.676,0.395;3.442,0.723,0.445;10.306,7.707,0.762;5.185,2.846,1.861;7.145,5.102,1.156;13.041,0.666,0.380;9.835,13.037,0.372;0.846,3.471,0.330;10.104,15.312,0.358;18.721,0.206,0.217;15.533,0.917,1.372;4.459,17.569,0.789;4.821,7.355,0.769;12.884,18.675,1.283;1.706,18.717,0.755;16.024,11.373,0.463;9.393,6.931,0.394;0.772,7.545,0.499;19.507,7.476,0.365;2.515,4.753,0.470;4.159,19.606,0.365;19.685,16.401,0.452;8.574,7.197,1.092;18.622,0.485,0.433;18.035,3.379,0.238;2.253,10.235,0.757;0.375,4.076,0.389;17.248,4.205,0.350;17.639,3.474,0.436;15.372,2.358,0.755;2.677,5.179,0.732;14.741,12.360,2.224;9.665,9.295,0.379;9.364,2.407,0.854;17.407,2.775,0.690;1.709,11.286,0.441;2.268,3.352,1.859;13.701,2.708,0.426;14.549,11.163,2.060;4.128,5.130,0.498;17.958,19.682,0.387;17.874,5.517,0.480;8.892,13.835,1.095;6.319,1.237,1.336;1.607,8.684,1.296;10.561,19.010,0.252;4.840,15.585,1.676;3.812,14.842,0.885;19.304,5.481,0.655;4.733,4.725,0.481;6.474,0.694,0.965;2.319,19.236,1.248;2.567,6.388,0.473;13.259,2.146,0.313;14.240,16.204,0.725;3.144,8.199,1.363;5.830,13.066,0.240;12.880,15.605,1.007;8.407,5.586,0.680;4.574,13.033,0.371;1.319,11.898,0.273;19.383,16.830,0.245;18.455,11.535,0.413;16.559,10.364,0.361;17.518,12.988,0.388;10.433,12.632,0.757;7.964,2.917,0.206;17.725,5.307,0.378;10.944,15.275,1.125;3.486,1.331,1.376"
1,drone_4,13.6186,6.7946,17.0000,17.0000,"5.749,18.287,0.428;11.972,13.267,0.456;3.705,16.649,0.603;8.543,12.163,0.311;6.543,2.790,0.794;4.187,1.562,0.221;1.869,2.423,0.264;11.653,18.995,0.350;3.156,7.073,1.156;8.343,11.365,0.294;1.333,18.808,0.402;9.815,8.791,0.285;6.121,3.239,0.829;11.926,13.055,2.108;10.385,17.167,0.270;1.980,9.309,0.907;14.521,15.676,0.395;3.442,0.723,0.445;10.306,7.707,0.762;5.185,2.846,1.861;7.145,5.102,1.156;13.041,0.666,0.380;9.835,13.037,0.372;0.846,3.471,0.330;10.104,15.312,0.358;18.721,0.206,0.217;15.533,0.917,1.372;4.459,17.569,0.789;4.821,7.355,0.769;12.884,18.675,1.283;1.706,18.717,0.755;16.024,11.373,0.463;9.393,6.931,0.394;0.772,7.545,0.499;19.507,7.476,0.365;2.515,4.753,0.470;4.159,19.606,0.365;19.685,16.401,0.452;8.574,7.197,1.092;18.622,0.485,0.433;18.035,3.379,0.238;2.253,10.235,0.757;0.375,4.076,0.389;17.248,4.205,0.350;17.639,3.474,0.436;15.372,2.358,0.755;2.677,5.179,0.732;14.741,12.360,2.224;9.665,9.295,0.379;9.364,2.407,0.854;17.407,2.775,0.690;1.709,11.286,0.441;2.268,3.352,1.859;13.701,2.708,0.426;14.549,11.163,2.060;4.128,5.130,0.498;17.958,19.682,0.387;17.874,5.517,0.480;8.892,13.835,1.095;6.319,1.237,1.336;1.607,8.684,1.296;10.561,19.010,0.252;4.840,15.585,1.676;3.812,14.842,0.885;19.304,5.481,0.655;4.733,4.725,0.481;6.474,0.694,0.965;2.319,19.236,1.248;2.567,6.388,0.473;13.259,2.146,0.313;14.240,16.204,0.725;3.144,8.199,1.363;5.830,13.066,0.240;12.880,15.605,1.007;8.407,5.586,0.680;4.574,13.033,0.371;1.319,11.898,0.273;19.383,16.830,0.245;18.455,11.535,0.413;16.559,10.364,0.361;17.518,12.988,0.388;10.433,12.632,0.757;7.964,2.917,0.206;17.725,5.307,0.378;10.944,15.275,1.125;3.486,1.331,1.376"
1,drone_5,8.3551,17.1099,17.0000,17.0000,"5.749,18.287,0.428;11.972,13.267,0.456;3.705,16.649,0.603;8.543,12.163,0.311;6.543,2.790,0.794;4.187,1.562,0.221;1.869,2.423,0.264;11.653,18.995,0.350;3.156,7.073,1.156;8.343,11.365,0.294;1.333,18.808,0.402;9.815,8.791,0.285;6.121,3.239,0.829;11.926,13.055,2.108;10.385,17.167,0.270;1.980,9.309,0.907;14.521,15.676,0.395;3.442,0.723,0.445;10.306,7.707,0.762;5.185,2.846,1.861;7.145,5.102,1.156;13.041,0.666,0.380;9.835,13.037,0.372;0.846,3.471,0.330;10.104,15.312,0.358;18.721,0.206,0.217;15.533,0.917,1.372;4.459,17.569,0.789;4.821,7.355,0.769;12.884,18.675,1.283;1.706,18.717,0.755;16.024,11.373,0.463;9.393,6.931,0.394;0.772,7.545,0.499;19.507,7.476,0.365;2.515,4.753,0.470;4.159,19.606,0.365;19.685,16.401,0.452;8.574,7.197,1.092;18.622,0.485,0.433;18.035,3.379,0.238;2.253,10.235,0.757;0.375,4.076,0.389;17.248,4.205,0.350;17.639,3.474,0.436;15.372,2.358,0.755;2.677,5.179,0.732;14.741,12.360,2.224;9.665,9.295,0.379;9.364,2.407,0.854;17.407,2.775,0.690;1.709,11.286,0.441;2.268,3.352,1.859;13.701,2.708,0.426;14.549,11.163,2.060;4.128,5.130,0.498;17.958,19.682,0.387;17.874,5.517,0.480;8.892,13.835,1.095;6.319,1.237,1.336;1.607,8.684,1.296;10.561,19.010,0.252;4.840,15.585,1.676;3.812,14.842,0.885;19.304,5.481,0.655;4.733,4.725,0.481;6.474,0.694,0.965;2.319,19.236,1.248;2.567,6.388,0.473;13.259,2.146,0.313;14.240,16.204,0.725;3.144,8.199,1.363;5.830,13.066,0.240;12.880,15.605,1.007;8.407,5.586,0.680;4.574,13.033,0.371;1.319,11.898,0.273;19.383,16.830,0.245;18.455,11.535,0.413;16.559,10.364,0.361;17.518,12.988,0.388;10.433,12.632,0.757;7.964,2.917,0.206;17.725,5.307,0.378;10.944,15.275,1.125;3.486,1.331,1.376"
1,drone_6,5.2067,10.7923,17.0000,17.0000,"5.749,18.287,0.428;11.972,13.267,0.456;3.705,16.649,0.603;8.543,12.163,0.311;6.543,2.790,0.794;4.187,1.562,0.221;1.869,2.423,0.264;11.653,18.995,0.350;3.156,7.073,1.156;8.343,11.365,0.294;1.333,18.808,0.402;9.815,8.791,0.285;6.121,3.239,0.829;11.926,13.055,2.108;10.385,17.167,0.270;1.980,9.309,0.907;14.521,15.676,0.395;3.442,0.723,0.445;10.306,7.707,0.762;5.185,2.846,1.861;7.145,5.102,1.156;13.041,0.666,0.380;9.835,13.037,0.372;0.846,3.471,0.330;10.104,15.312,0.358;18.721,0.206,0.217;15.533,0.917,1.372;4.459,17.569,0.789;4.821,7.355,0.769;12.884,18.675,1.283;1.706,18.717,0.755;16.024,11.373,0.463;9.393,6.931,0.394;0.772,7.545,0.499;19.507,7.476,0.365;2.515,4.753,0.470;4.159,19.606,0.365;19.685,16.401,0.452;8.574,7.197,1.092;18.622,0.485,0.433;18.035,3.379,0.238;2.253,10.235,0.757;0.375,4.076,0.389;17.248,4.205,0.350;17.639,3.474,0.436;15.372,2.358,0.755;2.677,5.179,0.732;14.741,12.360,2.224;9.665,9.295,0.379;9.364,2.407,0.854;17.407,2.775,0.690;1.709,11.286,0.441;2.268,3.352,1.859;13.701,2.708,0.426;14.549,11.163,2.060;4.128,5.130,0.498;17.958,19.682,0.387;17.874,5.517,0.480;8.892,13.835,1.095;6.319,1.237,1.336;1.607,8.684,1.296;10.561,19.010,0.252;4.840,15.585,1.676;3.812,14.842,0.885;19.304,5.481,0.655;4.733,4.725,0.481;6.474,0.694,0.965;2.319,19.236,1.248;2.567,6.388,0.473;13.259,2.146,0.313;14.240,16.204,0.725;3.144,8.199,1.363;5.830,13.066,0.240;12.880,15.605,1.007;8.407,5.586,0.680;4.574,13.033,0.371;1.319,11.898,0.273;19.383,16.830,0.245;18.455,11.535,0.413;16.559,10.364,0.361;17.518,12.988,0.388;10.433,12.632,0.757;7.964,2.917,0.206;17.725,5.307,0.378;10.944,15.275,1.125;3.486,1.331,1.376"
1,drone_7,7.3185,9.8095,17.0000,17.0000,"5.749,18.287,0.428;11.972,13.267,0.456;3.705,16.649,0.603;8.543,12.163,0.311;6.543,2.790,0.794;4.187,1.562,0.221;1.869,2.423,0.264;11.653,18.995,0.350;3.156,7.073,1.156;8.343,11.365,0.294;1.333,18.808,0.402;9.815,8.791,0.285;6.121,3.239,0.829;11.926,13.055,2.108;10.385,17.167,0.270;1.980,9.309,0.907;14.521,15.676,0.395;3.442,0.723,0.445;10.306,7.707,0.762;5.185,2.846,1.861;7.145,5.102,1.156;13.041,0.666,0.380;9.835,13.037,0.372;0.846,3.471,0.330;10.104,15.312,0.358;18.721,0.206,0.217;15.533,0.917,1.372;4.459,17.569,0.789;4.821,7.355,0.769;12.884,18.675,1.283;1.706,18.717,0.755;16.024,11.373,0.463;9.393,6.931,0.394;0.772,7.545,0.499;19.507,7.476,0.365;2.515,4.753,0.470;4.159,19.606,0.365;19.685,16.401,0.452;8.574,7.197,1.092;18.622,0.485,0.433;18.035,3.379,0.238;2.253,10.235,0.757;0.375,4.076,0.389;17.248,4.205,0.350;17.639,3.474,0.436;15.372,2.358,0.755;2.677,5.179,0.732;14.741,12.360,2.224;9.665,9.295,0.379;9.364,2.407,0.854;17.407,2.775,0.690;1.709,11.286,0.441;2.268,3.352,1.859;13.701,2.708,0.426;14.549,11.163,2.060;4.128,5.130,0.498;17.958,19.682,0.387;17.874,5.517,0.480;8.892,13.835,1.095;6.319,1.237,1.336;1.607,8.684,1.296;10.561,19.010,0.252;4.840,15.585,1.676;3.812,14.842,0.885;19.304,5.481,0.655;4.733,4.725,0.481;6.474,0.694,0.965;2.319,19.236,1.248;2.567,6.388,0.473;13.259,2.146,0.313;14.240,16.204,0.725;3.144,8.199,1.363;5.830,13.066,0.240;12.880,15.605,1.007;8.407,5.586,0.680;4.574,13.033,0.371;1.319,11.898,0.273;19.383,16.830,0.245;18.455,11.535,0.413;16.559,10.364,0.361;17.518,12.988,0.388;10.433,12.632,0.757;7.964,2.917,0.206;17.725,5.307,0.378;10.944,15.275,1.125;3.486,1.331,1.376"
1,drone_8,14.9387,5.6364,17.0000,17.0000,"5.749,18.287,0.428;11.972,13.267,0.456;3.705,16.649,0.603;8.543,12.163,0.311;6.543,2.790,0.794;4.187,1.562,0.221;1.869,2.423,0.264;11.653,18.995,0.350;3.156,7.073,1.156;8.343,11.365,0.294;1.333,18.808,0.402;9.815,8.791,0.285;6.121,3.239,0.829;11.926,13.055,2.108;10.385,17.167,0.270;1.980,9.309,0.907;14.521,15.676,0.395;3.442,0.723,0.445;10.306,7.707,0.762;5.185,2.846,1.861;7.145,5.102,1.156;13.041,0.666,0.380;9.835,13.037,0.372;0.846,3.471,0.330;10.104,15.312,0.358;18.721,0.206,0.217;15.533,0.917,1.372;4.459,17.569,0.789;4.821,7.355,0.769;12.884,18.675,1.283;1.706,18.717,0.755;16.024,11.373,0.463;9.393,6.931,0.394;0.772,7.545,0.499;19.507,7.476,0.365;2.515,4.753,0.470;4.159,19.606,0.365;19.685,16.401,0.452;8.574,7.197,1.092;18.622,0.485,0.433;18.035,3.379,0.238;2.253,10.235,0.757;0.375,4.076,0.389;17.248,4.205,0.350;17.639,3.474,0.436;15.372,2.358,0.755;2.677,5.179,0.732;14.741,12.360,2.224;9.665,9.295,0.379;9.364,2.407,0.854;17.407,2.775,0.690;1.709,11.286,0.441;2.268,3.352,1.859;13.701,2.708,0.426;14.549,11.163,2.060;4.128,5.130,0.498;17.958,19.682,0.387;17.874,5.517,0.480;8.892,13.835,1.095;6.319,1.237,1.336;1.607,8.684,1.296;10.561,19.010,0.252;4.840,15.585,1.676;3.812,14.842,0.885;19.304,5.481,0.655;4.733,4.725,0.481;6.474,0.694,0.965;2.319,19.236,1.248;2.567,6.388,0.473;13.259,2.146,0.313;14.240,16.204,0.725;3.144,8.199,1.363;5.830,13.066,0.240;12.880,15.605,1.007;8.407,5.586,0.680;4.574,13.033,0.371;1.319,11.898,0.273;19.383,16.830,0.245;18.455,11.535,0.413;16.559,10.364,0.361;17.518,12.988,0.388;10.433,12.632,0.757;7.964,2.917,0.206;17.725,5.307,0.378;10.944,15.275,1.125;3.486,1.331,1.376"
1,drone_9,17.4071,7.9976,17.0000,17.0000,"5.749,18.287,0.428;11.972,13.267,0.456;3.705,16.649,0.603;8.543,12.163,0.311;6.543,2.790,0.794;4.187,1.562,0.221;1.869,2.423,0.264;11.653,18.995,0.350;3.156,7.073,1.156;8.343,11.365,0.294;1.333,18.808,0.402;9.815,8.791,0.285;6.121,3.239,0.829;11.926,13.055,2.108;10.385,17.167,0.270;1.980,9.309,0.907;14.521,15.676,0.395;3.442,0.723,0.445;10.306,7.707,0.762;5.185,2.846,1.861;7.145,5.102,1.156;13.041,0.666,0.380;9.835,13.037,0.372;0.846,3.471,0.330;10.104,15.312,0.358;18.721,0.206,0.217;15.533,0.917,1.372;4.459,17.569,0.789;4.821,7.355,0.769;12.884,18.675,1.283;1.706,18.717,0.755;16.024,11.373,0.463;9.393,6.931,0.394;0.772,7.545,0.499;19.507,7.476,0.365;2.515,4.753,0.470;4.159,19.606,0.365;19.685,16.401,0.452;8.574,7.197,1.092;18.622,0.485,0.433;18.035,3.379,0.238;2.253,10.235,0.757;0.375,4.076,0.389;17.248,4.205,0.350;17.639,3.474,0.436;15.372,2.358,0.755;2.677,5.179,0.732;14.741,12.360,2.224;9.665,9.295,0.379;9.364,2.407,0.854;17.407,2.775,0.690;1.709,11.286,0.441;2.268,3.352,1.859;13.701,2.708,0.426;14.549,11.163,2.060;4.128,5.130,0.498;17.958,19.682,0.387;17.874,5.517,0.480;8.892,13.835,1.095;6.319,1.237,1.336;1.607,8.684,1.296;10.561,19.010,0.252;4.840,15.585,1.676;3.812,14.842,0.885;19.304,5.481,0.655;4.733,4.725,0.481;6.474,0.694,0.965;2.319,19.236,1.248;2.567,6.388,0.473;13.259,2.146,0.313;14.240,16.204,0.725;3.144,8.199,1.363;5.830,13.066,0.240;12.880,15.605,1.007;8.407,5.586,0.680;4.574,13.033,0.371;1.319,11.898,0.273;19.383,16.830,0.245;18.455,11.535,0.413;16.559,10.364,0.361;17.518,12.988,0.388;10.433,12.632,0.757;7.964,2.917,0.206;17.725,5.307,0.378;10.944,15.275,1.125;3.486,1.331,1.376"
2,drone_0,11.4250,4.4974,17.0000,17.0000,"5.749,18.287,0.428;11.972,13.267,0.456;3.705,16.649,0.603;8.543,12.163,0.311;6.543,2.790,0.794;4.187,1.562,0.221;1.869,2.423,0.264;11.653,18.995,0.350;3.156,7.073,1.156;8.343,11.365,0.294;1.333,18.808,0.402;9.815,8.791,0.285;6.121,3.239,0.829;11.926,13.055,2.108;10.385,17.167,0.270;1.980,9.309,0.907;14.521,15.676,0.395;3.442,0.723,0.445;10.306,7.707,0.762;5.185,2.846,1.861;7.145,5.102,1.156;13.041,0.666,0.380;9.835,13.037,0.372;0.846,3.471,0.330;10.104,15.312,0.358;18.721,0.206,0.217;15.533,0.917,1.372;4.459,17.569,0.789;4.821,7.355,0.769;12.884,18.675,1.283;1.706,18.717,0.755;16.024,11.373,0.463;9.393,6.931,0.394;0.772,7.545,0.499;19.507,7.476,0.365;2.515,4.753,0.470;4.159,19.606,0.365;19.685,16.401,0.452;8.574,7.197,1.092;18.622,0.485,0.433;18.035,3.379,0.238;2.253,10.235,0.757;0.375,4.076,0.389;17.248,4.205,0.350;17.639,3.474,0.436;15.372,2.358,0.755;2.677,5.179,0.732;14.741,12.360,2.224;9.665,9.295,0.379;9.364,2.407,0.854;17.407,2.775,0.690;1.709,11.286,0.441;2.268,3.352,1.859;13.701,2.708,0.426;14.549,11.163,2.060;4.128,5.130,0.498;17.958,19.682,0.387;17.874,5.517,0.480;8.892,13.835,1.095;6.319,1.237,1.336;1.607,8.684,1.296;10.561,19.010,0.252;4.840,15.585,1.676;3.812,14.842,0.885;19.304,5.481,0.655;4.733,4.725,0.481;6.474,0.694,0.965;2.319,19.236,1.248;2.567,6.388,0.473;13.259,2.146,0.313;14.240,16.204,0.725;3.144,8.199,1.363;5.830,13.066,0.240;12.880,15.605,1.007;8.407,5.586,0.680;4.574,13.033,0.371;1.319,11.898,0.273;19.383,16.830,0.245;18.455,11.535,0.413;16.559,10.364,0.361;17.518,12.988,0.388;10.433,12.632,0.757;7.964,2.917,0.206;17.725,5.307,0.378;10.944,15.275,1.125;3.486,1.331,1.376"
2,drone_1,1.5757,14.6429,17.0000,17.0000,"5.749,18.287,0.428;11.972,13.267,0.456;3.705,16.649,0.603;8.543,12.163,0.311;6.543,2.790,0.794;4.187,1.562,0.221;1.869,2.423,0.264;11.653,18.995,0.350;3.156,7.073,1.156;8.343,11.365,0.294;1.333,18.808,0.402;9.815,8.791,0.285;6.121,3.239,0.829;11.926,13.055,2.108;10.385,17.167,0.270;1.980,9.309,0.907;14.521,15.676,0.395;3.442,0.723,0.445;10.306,7.707,0.762;5.185,2.846,1.861;7.145,5.102,1.156;13.041,0.666,0.380;9.835,13.037,0.372;0.846,3.471,0.330;10.104,15.312,0.358;18.721,0.206,0.217;15.533,0.917,1.372;4.459,17.569,0.789;4.821,7.355,0.769;12.884,18.675,1.283;1.706,18.717,0.755;16.024,11.373,0.463;9.393,6.931,0.394;0.772,7.545,0.499;19.507,7.476,0.365;2.515,4.753,0.470;4.159,19.606,0.365;19.685,16.401,0.452;8.574,7.197,1.092;18.622,0.485,0.433;18.035,3.379,0.238;2.253,10.235,0.757;0.375,4.076,0.389;17.248,4.205,0.350;17.639,3.474,0.436;15.372,2.358,0.755;2.677,5.179,0.732;14.741,12.360,2.224;9.665,9.295,0.379;9.364,2.407,0.854;17.407,2.775,0.690;1.709,11.286,0.441;2.268,3.352,1.859;13.701,2.708,0.426;14.549,11.163,2.060;4.128,5.130,0.498;17.958,19.682,0.387;17.874,5.517,0.480;8.892,13.835,1.095;6.319,1.237,1.336;1.607,8.684,1.296;10.561,19.010,0.252;4.840,15.585,1.676;3.812,14.842,0.885;19.304,5.481,0.655;4.733,4.725,0.481;6.474,0.694,0.965;2.319,19.236,1.248;2.567,6.388,0.473;13.259,2.146,0.313;14.240,16.204,0.725;3.144,8.199,1.363;5.830,13.066,0.240;12.880,15.605,1.007;8.407,5.586,0.680;4.574,13.033,0.371;1.319,11.898,0.273;19.383,16.830,0.245;18.455,11.535,0.413;16.559,10.364,0.361;17.518,12.988,0.388;10.433,12.632,0.757;7.964,2.917,0.206;17.725,5.307,0.378;10.944,15.275,1.125;3.486,1.331,1.376"
2,drone_2,8.3236,17.9620,17.0000,17.0000,"5.749,18.287,0.428;11.972,13.267,0.456;3.705,16.649,0.603;8.543,12.163,0.311;6.543,2.790,0.794;4.187,1.562,0.221;1.869,2.423,0.264;11.653,18.995,0.350;3.156,7.073,1.156;8.343,11.365,0.294;1.333,18.808,0.402;9.815,8.791,0.285;6.121,3.239,0.829;11.926,13.055,2.108;10.385,17.167,0.270;1.980,9.309,0.907;14.521,15.676,0.395;3.442,0.723,0.445;10.306,7.707,0.762;5.185,2.846,1.861;7.145,5.102,1.156;13.041,0.666,0.380;9.835,13.037,0.372;0.846,3.471,0.330;10.104,15.312,0.358;18.721,0.206,0.217;15.533,0.917,1.372;4.459,17.569,0.789;4.821,7.355,0.769;12.884,18.675,1.283;1.706,18.717,0.755;16.024,11.373,0.463;9.393,6.931,0.394;0.772,7.545,0.499;19.507,7.476,0.365;2.515,4.753,0.470;4.159,19.606,0.365;19.685,16.401,0.452;8.574,7.197,1.092;18.622,0.485,0.433;18.035,3.379,0.238;2.253,10.235,0.757;0.375,4.076,0.389;17.248,4.205,0.350;17.639,3.474,0.436;15.372,2.358,0.755;2.677,5.179,0.732;14.741,12.360,2.224;9.665,9.295,0.379;9.364,2.407,0.854;17.407,2.775,0.690;1.709,11.286,0.441;2.268,3.352,1.859;13.701,2.708,0.426;14.549,11.163,2.060;4.128,5.130,0.498;17.958,19.682,0.387;17.874,5.517,0.480;8.892,13.835,1.095;6.319,1.237,1.336;1.607,8.684,1.296;10.561,19.010,0.252;4.840,15.585,1.676;3.812,14.842,0.885;19.304,5.481,0.655;4.733,4.725,0.481;6.474,0.694,0.965;2.319,19.236,1.248;2.567,6.388,0.473;13.259,2.146,0.313;14.240,16.204,0.725;3.144,8.199,1.363;5.830,13.066,0.240;12.880,15.605,1.007;8.407,5.586,0.680;4.574,13.033,0.371;1.319,11.898,0.273;19.383,16.830,0.245;18.455,11.535,0.413;16.559,10.364,0.361;17.518,12.988,0.388;10.433,12.632,0.757;7.964,2.917,0.206;17.725,5.307,0.378;10.944,15.275,1.125;3.486,1.331,1.376"
