Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
10,drone_1,-100.0000,-100.0000,9.4186,14.8686,"13.379,17.485,1.395;1.542,3.358,0.414;12.222,3.541,0.876;1.483,3.028,0.401;11.400,8.428,2.401;13.784,13.816,0.342;15.412,18.324,1.379;1.899,1.991,0.278;5.834,0.300,0.320;2.265,8.545,1.173;12.796,10.735,0.606;17.212,14.633,0.923;18.980,3.030,0.410;15.479,7.779,2.115;11.663,5.622,0.242;2.023,18.199,0.801;12.433,9.087,1.220;7.078,1.637,0.214;7.275,1.713,1.084;14.525,11.781,0.352;15.183,16.582,0.283;12.646,9.047,2.293;6.645,19.284,0.244;19.732,3.590,0.310;7.900,8.116,0.341;9.464,18.180,0.413;2.609,15.063,0.392;2.378,7.435,0.810;17.161,2.678,1.281;11.969,18.937,0.220;13.224,7.095,0.755;10.126,4.348,0.386;1.030,19.016,0.321;12.718,13.109,1.295;11.945,19.594,0.217;7.895,2.889,0.897;13.064,3.771,1.360;1.068,10.576,1.945;6.429,17.688,0.752;5.272,18.429,0.444;13.355,6.795,1.044;18.670,5.409,1.721;6.763,4.598,0.389;1.508,19.302,0.611;9.782,3.601,0.290;0.251,6.167,0.432;9.829,10.702,0.366;11.048,6.272,0.648;0.685,18.191,1.170;17.279,1.158,0.444;17.584,17.030,0.652;1.667,9.930,1.151;8.116,18.958,0.333;7.308,3.766,1.015;13.270,15.850,0.685;15.082,18.094,1.073;9.308,4.791,1.794;8.492,8.178,1.151;11.445,16.734,0.261;5.215,9.326,0.313;0.559,1.542,0.394;10.626,19.132,0.203;17.665,17.095,0.832;6.277,5.049,0.342;11.224,17.810,0.961;18.626,19.788,0.227;1.192,14.138,0.366;16.140,13.292,0.221;7.754,10.548,0.972;4.607,15.026,2.381"
10,drone_2,5.3392,3.7686,9.4186,14.8686,"13.379,17.485,1.395;1.542,3.358,0.414;12.222,3.541,0.876;1.483,3.028,0.401;11.400,8.428,2.401;13.784,13.816,0.342;15.412,18.324,1.379;1.899,1.991,0.278;5.834,0.300,0.320;2.265,8.545,1.173;12.796,10.735,0.606;17.212,14.633,0.923;18.980,3.030,0.410;15.479,7.779,2.115;11.663,5.622,0.242;2.023,18.199,0.801;12.433,9.087,1.220;7.078,1.637,0.214;7.275,1.713,1.084;14.525,11.781,0.352;15.183,16.582,0.283;12.646,9.047,2.293;6.645,19.284,0.244;19.732,3.590,0.310;7.900,8.116,0.341;9.464,18.180,0.413;2.609,15.063,0.392;2.378,7.435,0.810;17.161,2.678,1.281;11.969,18.937,0.220;13.224,7.095,0.755;10.126,4.348,0.386;1.030,19.016,0.321;12.718,13.109,1.295;11.945,19.594,0.217;7.895,2.889,0.897;13.064,3.771,1.360;1.068,10.576,1.945;6.429,17.688,0.752;5.272,18.429,0.444;13.355,6.795,1.044;18.670,5.409,1.721;6.763,4.598,0.389;1.508,19.302,0.611;9.782,3.601,0.290;0.251,6.167,0.432;9.829,10.702,0.366;11.048,6.272,0.648;0.685,18.191,1.170;17.279,1.158,0.444;17.584,17.030,0.652;1.667,9.930,1.151;8.116,18.958,0.333;7.308,3.766,1.015;13.270,15.850,0.685;15.082,18.094,1.073;9.308,4.791,1.794;8.492,8.178,1.151;11.445,16.734,0.261;5.215,9.326,0.313;0.559,1.542,0.394;10.626,19.132,0.203;17.665,17.095,0.832;6.277,5.049,0.342;11.224,17.810,0.961;18.626,19.788,0.227;1.192,14.138,0.366;16.140,13.292,0.221;7.754,10.548,0.972;4.607,15.026,2.381"
10,drone_3,4.5407,4.4729,9.4186,14.8686,"13.379,17.485,1.395;1.542,3.358,0.414;12.222,3.541,0.876;1.483,3.028,0.401;11.400,8.428,2.401;13.784,13.816,0.342;15.412,18.324,1.379;1.899,1.991,0.278;5.834,0.300,0.320;2.265,8.545,1.173;12.796,10.735,0.606;17.212,14.633,0.923;18.980,3.030,0.410;15.479,7.779,2.115;11.663,5.622,0.242;2.023,18.199,0.801;12.433,9.087,1.220;7.078,1.637,0.214;7.275,1.713,1.084;14.525,11.781,0.352;15.183,16.582,0.283;12.646,9.047,2.293;6.645,19.284,0.244;19.732,3.590,0.310;7.900,8.116,0.341;9.464,18.180,0.413;2.609,15.063,0.392;2.378,7.435,0.810;17.161,2.678,1.281;11.969,18.937,0.220;13.224,7.095,0.755;10.126,4.348,0.386;1.030,19.016,0.321;12.718,13.109,1.295;11.945,19.594,0.217;7.895,2.889,0.897;13.064,3.771,1.360;1.068,10.576,1.945;6.429,17.688,0.752;5.272,18.429,0.444;13.355,6.795,1.044;18.670,5.409,1.721;6.763,4.598,0.389;1.508,19.302,0.611;9.782,3.601,0.290;0.251,6.167,0.432;9.829,10.702,0.366;11.048,6.272,0.648;0.685,18.191,1.170;17.279,1.158,0.444;17.584,17.030,0.652;1.667,9.930,1.151;8.116,18.958,0.333;7.308,3.766,1.015;13.270,15.850,0.685;15.082,18.094,1.073;9.308,4.791,1.794;8.492,8.178,1.151;11.445,16.734,0.261;5.215,9.326,0.313;0.559,1.542,0.394;10.626,19.132,0.203;17.665,17.095,0.832;6.277,5.049,0.342;11.224,17.810,0.961;18.626,19.788,0.227;1.192,14.138,0.366;16.140,13.292,0.221;7.754,10.548,0.972;4.607,15.026,2.381"
10,drone_4,4.7385,3.6984,9.4186,14.8686,"13.379,17.485,1.395;1.542,3.358,0.414;12.222,3.541,0.876;1.483,3.028,0.401;11.400,8.428,2.401;13.784,13.816,0.342;15.412,18.324,1.379;1.899,1.991,0.278;5.834,0.300,0.320;2.265,8.545,1.173;12.796,10.735,0.606;17.212,14.633,0.923;18.980,3.030,0.410;15.479,7.779,2.115;11.663,5.622,0.242;2.023,18.199,0.801;12.433,9.087,1.220;7.078,1.637,0.214;7.275,1.713,1.084;14.525,11.781,0.352;15.183,16.582,0.283;12.646,9.047,2.293;6.645,19.284,0.244;19.732,3.590,0.310;7.900,8.116,0.341;9.464,18.180,0.413;2.609,15.063,0.392;2.378,7.435,0.810;17.161,2.678,1.281;11.969,18.937,0.220;13.224,7.095,0.755;10.126,4.348,0.386;1.030,19.016,0.321;12.718,13.109,1.295;11.945,19.594,0.217;7.895,2.889,0.897;13.064,3.771,1.360;1.068,10.576,1.945;6.429,17.688,0.752;5.272,18.429,0.444;13.355,6.795,1.044;18.670,5.409,1.721;6.763,4.598,0.389;1.508,19.302,0.611;9.782,3.601,0.290;0.251,6.167,0.432;9.829,10.702,0.366;11.048,6.272,0.648;0.685,18.191,1.170;17.279,1.158,0.444;17.584,17.030,0.652;1.667,9.930,1.151;8.116,18.958,0.333;7.308,3.766,1.015;13.270,15.850,0.685;15.082,18.094,1.073;9.308,4.791,1.794;8.492,8.178,1.151;11.445,16.734,0.261;5.215,9.326,0.313;0.559,1.542,0.394;10.626,19.132,0.203;17.665,17.095,0.832;6.277,5.049,0.342;11.224,17.810,0.961;18.626,19.788,0.227;1.192,14.138,0.366;16.140,13.292,0.221;7.754,10.548,0.972;4.607,15.026,2.381"
10,drone_5,6.0683,3.1150,9.4186,14.8686,"13.379,17.485,1.395;1.542,3.358,0.414;12.222,3.541,0.876;1.483,3.028,0.401;11.400,8.428,2.401;13.784,13.816,0.342;15.412,18.324,1.379;1.899,1.991,0.278;5.834,0.300,0.320;2.265,8.545,1.173;12.796,10.735,0.606;17.212,14.633,0.923;18.980,3.030,0.410;15.479,7.779,2.115;11.663,5.622,0.242;2.023,18.199,0.801;12.433,9.087,1.220;7.078,1.637,0.214;7.275,1.713,1.084;14.525,11.781,0.352;15.183,16.582,0.283;12.646,9.047,2.293;6.645,19.284,0.244;19.732,3.590,0.310;7.900,8.116,0.341;9.464,18.180,0.413;2.609,15.063,0.392;2.378,7.435,0.810;17.161,2.678,1.281;11.969,18.937,0.220;13.224,7.095,0.755;10.126,4.348,0.386;1.030,19.016,0.321;12.718,13.109,1.295;11.945,19.594,0.217;7.895,2.889,0.897;13.064,3.771,1.360;1.068,10.576,1.945;6.429,17.688,0.752;5.272,18.429,0.444;13.355,6.795,1.044;18.670,5.409,1.721;6.763,4.598,0.389;1.508,19.302,0.611;9.782,3.601,0.290;0.251,6.167,0.432;9.829,10.702,0.366;11.048,6.272,0.648;0.685,18.191,1.170;17.279,1.158,0.444;17.584,17.030,0.652;1.667,9.930,1.151;8.116,18.958,0.333;7.308,3.766,1.015;13.270,15.850,0.685;15.082,18.094,1.073;9.308,4.791,1.794;8.492,8.178,1.151;11.445,16.734,0.261;5.215,9.326,0.313;0.559,1.542,0.394;10.626,19.132,0.203;17.665,17.095,0.832;6.277,5.049,0.342;11.224,17.810,0.961;18.626,19.788,0.227;1.192,14.138,0.366;16.140,13.292,0.221;7.754,10.548,0.972;4.607,15.026,2.381"
10,drone_6,4.0677,3.0028,9.4186,14.8686,"13.379,17.485,1.395;1.542,3.358,0.414;12.222,3.541,0.876;1.483,3.028,0.401;11.400,8.428,2.401;13.784,13.816,0.342;15.412,18.324,1.379;1.899,1.991,0.278;5.834,0.300,0.320;2.265,8.545,1.173;12.796,10.735,0.606;17.212,14.633,0.923;18.980,3.030,0.410;15.479,7.779,2.115;11.663,5.622,0.242;2.023,18.199,0.801;12.433,9.087,1.220;7.078,1.637,0.214;7.275,1.713,1.084;14.525,11.781,0.352;15.183,16.582,0.283;12.646,9.047,2.293;6.645,19.284,0.244;19.732,3.590,0.310;7.900,8.116,0.341;9.464,18.180,0.413;2.609,15.063,0.392;2.378,7.435,0.810;17.161,2.678,1.281;11.969,18.937,0.220;13.224,7.095,0.755;10.126,4.348,0.386;1.030,19.016,0.321;12.718,13.109,1.295;11.945,19.594,0.217;7.895,2.889,0.897;13.064,3.771,1.360;1.068,10.576,1.945;6.429,17.688,0.752;5.272,18.429,0.444;13.355,6.795,1.044;18.670,5.409,1.721;6.763,4.598,0.389;1.508,19.302,0.611;9.782,3.601,0.290;0.251,6.167,0.432;9.829,10.702,0.366;11.048,6.272,0.648;0.685,18.191,1.170;17.279,1.158,0.444;17.584,17.030,0.652;1.667,9.930,1.151;8.116,18.958,0.333;7.308,3.766,1.015;13.270,15.850,0.685;15.082,18.094,1.073;9.308,4.791,1.794;8.492,8.178,1.151;11.445,16.734,0.261;5.215,9.326,0.313;0.559,1.542,0.394;10.626,19.132,0.203;17.665,17.095,0.832;6.277,5.049,0.342;11.224,17.810,0.961;18.626,19.788,0.227;1.192,14.138,0.366;16.140,13.292,0.221;7.754,10.548,0.972;4.607,15.026,2.381"
10,drone_7,5.9344,4.3162,9.4186,14.8686,"13.379,17.485,1.395;1.542,3.358,0.414;12.222,3.541,0.876;1.483,3.028,0.401;11.400,8.428,2.401;13.784,13.816,0.342;15.412,18.324,1.379;1.899,1.991,0.278;5.834,0.300,0.320;2.265,8.545,1.173;12.796,10.735,0.606;17.212,14.633,0.923;18.980,3.030,0.410;15.479,7.779,2.115;11.663,5.622,0.242;2.023,18.199,0.801;12.433,9.087,1.220;7.078,1.637,0.214;7.275,1.713,1.084;14.525,11.781,0.352;15.183,16.582,0.283;12.646,9.047,2.293;6.645,19.284,0.244;19.732,3.590,0.310;7.900,8.116,0.341;9.464,18.180,0.413;2.609,15.063,0.392;2.378,7.435,0.810;17.161,2.678,1.281;11.969,18.937,0.220;13.224,7.095,0.755;10.126,4.348,0.386;1.030,19.016,0.321;12.718,13.109,1.295;11.945,19.594,0.217;7.895,2.889,0.897;13.064,3.771,1.360;1.068,10.576,1.945;6.429,17.688,0.752;5.272,18.429,0.444;13.355,6.795,1.044;18.670,5.409,1.721;6.763,4.598,0.389;1.508,19.302,0.611;9.782,3.601,0.290;0.251,6.167,0.432;9.829,10.702,0.366;11.048,6.272,0.648;0.685,18.191,1.170;17.279,1.158,0.444;17.584,17.030,0.652;1.667,9.930,1.151;8.116,18.958,0.333;7.308,3.766,1.015;13.270,15.850,0.685;15.082,18.094,1.073;9.308,4.791,1.794;8.492,8.178,1.151;11.445,16.734,0.261;5.215,9.326,0.313;0.559,1.542,0.394;10.626,19.132,0.203;17.665,17.095,0.832;6.277,5.049,0.342;11.224,17.810,0.961;18.626,19.788,0.227;1.192,14.138,0.366;16.140,13.292,0.221;7.754,10.548,0.972;4.607,15.026,2.381"
10,drone_8,4.8485,5.7396,9.4186,14.8686,"13.379,17.485,1.395;1.542,3.358,0.414;12.222,3.541,0.876;1.483,3.028,0.401;11.400,8.428,2.401;13.784,13.816,0.342;15.412,18.324,1.379;1.899,1.991,0.278;5.834,0.300,0.320;2.265,8.545,1.173;12.796,10.735,0.606;17.212,14.633,0.923;18.980,3.030,0.410;15.479,7.779,2.115;11.663,5.622,0.242;2.023,18.199,0.801;12.433,9.087,1.220;7.078,1.637,0.214;7.275,1.713,1.084;14.525,11.781,0.352;15.183,16.582,0.283;12.646,9.047,2.293;6.645,19.284,0.244;19.732,3.590,0.310;7.900,8.116,0.341;9.464,18.180,0.413;2.609,15.063,0.392;2.378,7.435,0.810;17.161,2.678,1.281;11.969,18.937,0.220;13.224,7.095,0.755;10.126,4.348,0.386;1.030,19.016,0.321;12.718,13.109,1.295;11.945,19.594,0.217;7.895,2.889,0.897;13.064,3.771,1.360;1.068,10.576,1.945;6.429,17.688,0.752;5.272,18.429,0.444;13.355,6.795,1.044;18.670,5.409,1.721;6.763,4.598,0.389;1.508,19.302,0.611;9.782,3.601,0.290;0.251,6.167,0.432;9.829,10.702,0.366;11.048,6.272,0.648;0.685,18.191,1.170;17.279,1.158,0.444;17.584,17.030,0.652;1.667,9.930,1.151;8.116,18.958,0.333;7.308,3.766,1.015;13.270,15.850,0.685;15.082,18.094,1.073;9.308,4.791,1.794;8.492,8.178,1.151;11.445,16.734,0.261;5.215,9.326,0.313;0.559,1.542,0.394;10.626,19.132,0.203;17.665,17.095,0.832;6.277,5.049,0.342;11.224,17.810,0.961;18.626,19.788,0.227;1.192,14.138,0.366;16.140,13.292,0.221;7.754,10.548,0.972;4.607,15.026,2.381"
10,drone_9,6.2891,3.5454,9.4186,14.8686,"13.379,17.485,1.395;1.542,3.358,0.414;12.222,3.541,0.876;1.483,3.028,0.401;11.400,8.428,2.401;13.784,13.816,0.342;15.412,18.324,1.379;1.899,1.991,0.278;5.834,0.300,0.320;2.265,8.545,1.173;12.796,10.735,0.606;17.212,14.633,0.923;18.980,3.030,0.410;15.479,7.779,2.115;11.663,5.622,0.242;2.023,18.199,0.801;12.433,9.087,1.220;7.078,1.637,0.214;7.275,1.713,1.084;14.525,11.781,0.352;15.183,16.582,0.283;12.646,9.047,2.293;6.645,19.284,0.244;19.732,3.590,0.310;7.900,8.116,0.341;9.464,18.180,0.413;2.609,15.063,0.392;2.378,7.435,0.810;17.161,2.678,1.281;11.969,18.937,0.220;13.224,7.095,0.755;10.126,4.348,0.386;1.030,19.016,0.321;12.718,13.109,1.295;11.945,19.594,0.217;7.895,2.889,0.897;13.064,3.771,1.360;1.068,10.576,1.945;6.429,17.688,0.752;5.272,18.429,0.444;13.355,6.795,1.044;18.670,5.409,1.721;6.763,4.598,0.389;1.508,19.302,0.611;9.782,3.601,0.290;0.251,6.167,0.432;9.829,10.702,0.366;11.048,6.272,0.648;0.685,18.191,1.170;17.279,1.158,0.444;17.584,17.030,0.652;1.667,9.930,1.151;8.116,18.958,0.333;7.308,3.766,1.015;13.270,15.850,0.685;15.082,18.094,1.073;9.308,4.791,1.794;8.492,8.178,1.151;11.445,16.734,0.261;5.215,9.326,0.313;0.559,1.542,0.394;10.626,19.132,0.203;17.665,17.095,0.832;6.277,5.049,0.342;11.224,17.810,0.961;18.626,19.788,0.227;1.192,14.138,0.366;16.140,13.292,0.221;7.754,10.548,0.972;4.607,15.026,2.381"
11,drone_2,-100.0000,-100.0000,9.4186,14.8686,"13.379,17.485,1.395;1.542,3.358,0.414;12.222,3.541,0.876;1.483,3.028,0.401;11.400,8.428,2.401;13.784,13.816,0.342;15.412,18.324,1.379;1.899,1.991,0.278;5.834,0.300,0.320;2.265,8.545,1.173;12.796,10.735,0.606;17.212,14.633,0.923;18.980,3.030,0.410;15.479,7.779,2.115;11.663,5.622,0.242;2.023,18.199,0.801;12.433,9.087,1.220;7.078,1.637,0.214;7.275,1.713,1.084;14.525,11.781,0.352;15.183,16.582,0.283;12.646,9.047,2.293;6.645,19.284,0.244;19.732,3.590,0.310;7.900,8.116,0.341;9.464,18.180,0.413;2.609,15.063,0.392;2.378,7.435,0.810;17.161,2.678,1.281;11.969,18.937,0.220;13.224,7.095,0.755;10.126,4.348,0.386;1.030,19.016,0.321;12.718,13.109,1.295;11.945,19.594,0.217;7.895,2.889,0.897;13.064,3.771,1.360;1.068,10.576,1.945;6.429,17.688,0.752;5.272,18.429,0.444;13.355,6.795,1.044;18.670,5.409,1.721;6.763,4.598,0.389;1.508,19.302,0.611;9.782,3.601,0.290;0.251,6.167,0.432;9.829,10.702,0.366;11.048,6.272,0.648;0.685,18.191,1.170;17.279,1.158,0.444;17.584,17.030,0.652;1.667,9.930,1.151;8.116,18.958,0.333;7.308,3.766,1.015;13.270,15.850,0.685;15.082,18.094,1.073;9.308,4.791,1.794;8.492,8.178,1.151;11.445,16.734,0.261;5.215,9.326,0.313;0.559,1.542,0.394;10.626,19.132,0.203;17.665,17.095,0.832;6.277,5.049,0.342;11.224,17.810,0.961;18.626,19.788,0.227;1.192,14.138,0.366;16.140,13.292,0.221;7.754,10.548,0.972;4.607,15.026,2.381"
11,drone_3,4.6713,4.3424,9.4186,14.8686,"13.379,17.485,1.395;1.542,3.358,0.414;12.222,3.541,0.876;1.483,3.028,0.401;11.400,8.428,2.401;13.784,13.816,0.342;15.412,18.324,1.379;1.899,1.991,0.278;5.834,0.300,0.320;2.265,8.545,1.173;12.796,10.735,0.606;17.212,14.633,0.923;18.980,3.030,0.410;15.479,7.779,2.115;11.663,5.622,0.242;2.023,18.199,0.801;12.433,9.087,1.220;7.078,1.637,0.214;7.275,1.713,1.084;14.525,11.781,0.352;15.183,16.582,0.283;12.646,9.047,2.293;6.645,19.284,0.244;19.732,3.590,0.310;7.900,8.116,0.341;9.464,18.180,0.413;2.609,15.063,0.392;2.378,7.435,0.810;17.161,2.678,1.281;11.969,18.937,0.220;13.224,7.095,0.755;10.126,4.348,0.386;1.030,19.016,0.321;12.718,13.109,1.295;11.945,19.594,0.217;7.895,2.889,0.897;13.064,3.771,1.360;1.068,10.576,1.945;6.429,17.688,0.752;5.272,18.429,0.444;13.355,6.795,1.044;18.670,5.409,1.721;6.763,4.598,0.389;1.508,19.302,0.611;9.782,3.601,0.290;0.251,6.167,0.432;9.829,10.702,0.366;11.048,6.272,0.648;0.685,18.191,1.170;17.279,1.158,0.444;17.584,17.030,0.652;1.667,9.930,1.151;8.116,18.958,0.333;7.308,3.766,1.015;13.270,15.850,0.685;15.082,18.094,1.073;9.308,4.791,1.794;8.492,8.178,1.151;11.445,16.734,0.261;5.215,9.326,0.313;0.559,1.542,0.394;10.626,19.132,0.203;17.665,17.095,0.832;6.277,5.049,0.342;11.224,17.810,0.961;18.626,19.788,0.227;1.192,14.138,0.366;16.140,13.292,0.221;7.754,10.548,0.972;4.607,15.026,2.381"
11,drone_4,4.8497,3.5872,9.4186,14.8686,"13.379,17.485,1.395;1.542,3.358,0.414;12.222,3.541,0.876;1.483,3.028,0.401;11.400,8.428,2.401;13.784,13.816,0.342;15.412,18.324,1.379;1.899,1.991,0.278;5.834,0.300,0.320;2.265,8.545,1.173;12.796,10.735,0.606;17.212,14.633,0.923;18.980,3.030,0.410;15.479,7.779,2.115;11.663,5.622,0.242;2.023,18.199,0.801;12.433,9.087,1.220;7.078,1.637,0.214;7.275,1.713,1.084;14.525,11.781,0.352;15.183,16.582,0.283;12.646,9.047,2.293;6.645,19.284,0.244;19.732,3.590,0.310;7.900,8.116,0.341;9.464,18.180,0.413;2.609,15.063,0.392;2.378,7.435,0.810;17.161,2.678,1.281;11.969,18.937,0.220;13.224,7.095,0.755;10.126,4.348,0.386;1.030,19.016,0.321;12.718,13.109,1.295;11.945,19.594,0.217;7.895,2.889,0.897;13.064,3.771,1.360;1.068,10.576,1.945;6.429,17.688,0.752;5.272,18.429,0.444;13.355,6.795,1.044;18.670,5.409,1.721;6.763,4.598,0.389;1.508,19.302,0.611;9.782,3.601,0.290;0.251,6.167,0.432;9.829,10.702,0.366;11.048,6.272,0.648;0.685,18.191,1.170;17.279,1.158,0.444;17.584,17.030,0.652;1.667,9.930,1.151;8.116,18.958,0.333;7.308,3.766,1.015;13.270,15.850,0.685;15.082,18.094,1.073;9.308,4.791,1.794;8.492,8.178,1.151;11.445,16.734,0.261;5.215,9.326,0.313;0.559,1.542,0.394;10.626,19.132,0.203;17.665,17.095,0.832;6.277,5.049,0.342;11.224,17.810,0.961;18.626,19.788,0.227;1.192,14.138,0.366;16.140,13.292,0.221;7.754,10.548,0.972;4.607,15.026,2.381"
11,drone_5,6.1888,2.9944,9.4186,14.8686,"13.379,17.485,1.395;1.542,3.358,0.414;12.222,3.541,0.876;1.483,3.028,0.401;11.400,8.428,2.401;13.784,13.816,0.342;15.412,18.324,1.379;1.899,1.991,0.278;5.834,0.300,0.320;2.265,8.545,1.173;12.796,10.735,0.606;17.212,14.633,0.923;18.980,3.030,0.410;15.479,7.779,2.115;11.663,5.622,0.242;2.023,18.199,0.801;12.433,9.087,1.220;7.078,1.637,0.214;7.275,1.713,1.084;14.525,11.781,0.352;15.183,16.582,0.283;12.646,9.047,2.293;6.645,19.284,0.244;19.732,3.590,0.310;7.900,8.116,0.341;9.464,18.180,0.413;2.609,15.063,0.392;2.378,7.435,0.810;17.161,2.678,1.281;11.969,18.937,0.220;13.224,7.095,0.755;10.126,4.348,0.386;1.030,19.016,0.321;12.718,13.109,1.295;11.945,19.594,0.217;7.895,2.889,0.897;13.064,3.771,1.360;1.068,10.576,1.945;6.429,17.688,0.752;5.272,18.429,0.444;13.355,6.795,1.044;18.670,5.409,1.721;6.763,4.598,0.389;1.508,19.302,0.611;9.782,3.601,0.290;0.251,6.167,0.432;9.829,10.702,0.366;11.048,6.272,0.648;0.685,18.191,1.170;17.279,1.158,0.444;17.584,17.030,0.652;1.667,9.930,1.151;8.116,18.958,0.333;7.308,3.766,1.015;13.270,15.850,0.685;15.082,18.094,1.073;9.308,4.791,1.794;8.492,8.178,1.151;11.445,16.734,0.261;5.215,9.326,0.313;0.559,1.542,0.394;10.626,19.132,0.203;17.665,17.095,0.832;6.277,5.049,0.342;11.224,17.810,0.961;18.626,19.788,0.227;1.192,14.138,0.366;16.140,13.292,0.221;7.754,10.548,0.972;4.607,15.026,2.381"
11,drone_6,4.1982,2.8723,9.4186,14.8686,"13.379,17.485,1.395;1.542,3.358,0.414;12.222,3.541,0.876;1.483,3.028,0.401;11.400,8.428,2.401;13.784,13.816,0.342;15.412,18.324,1.379;1.899,1.991,0.278;5.834,0.300,0.320;2.265,8.545,1.173;12.796,10.735,0.606;17.212,14.633,0.923;18.980,3.030,0.410;15.479,7.779,2.115;11.663,5.622,0.242;2.023,18.199,0.801;12.433,9.087,1.220;7.078,1.637,0.214;7.275,1.713,1.084;14.525,11.781,0.352;15.183,16.582,0.283;12.646,9.047,2.293;6.645,19.284,0.244;19.732,3.590,0.310;7.900,8.116,0.341;9.464,18.180,0.413;2.609,15.063,0.392;2.378,7.435,0.810;17.161,2.678,1.281;11.969,18.937,0.220;13.224,7.095,0.755;10.126,4.348,0.386;1.030,19.016,0.321;12.718,13.109,1.295;11.945,19.594,0.217;7.895,2.889,0.897;13.064,3.771,1.360;1.068,10.576,1.945;6.429,17.688,0.752;5.272,18.429,0.444;13.355,6.795,1.044;18.670,5.409,1.721;6.763,4.598,0.389;1.508,19.302,0.611;9.782,3.601,0.290;0.251,6.167,0.432;9.829,10.702,0.366;11.048,6.272,0.648;0.685,18.191,1.170;17.279,1.158,0.444;17.584,17.030,0.652;1.667,9.930,1.151;8.116,18.958,0.333;7.308,3.766,1.015;13.270,15.850,0.685;15.082,18.094,1.073;9.308,4.791,1.794;8.492,8.178,1.151;11.445,16.734,0.261;5.215,9.326,0.313;0.559,1.542,0.394;10.626,19.132,0.203;17.665,17.095,0.832;6.277,5.049,0.342;11.224,17.810,0.961;18.626,19.788,0.227;1.192,14.138,0.366;16.140,13.292,0.221;7.754,10.548,0.972;4.607,15.026,2.381"
11,drone_7,6.0549,4.1957,9.4186,14.8686,"13.379,17.485,1.395;1.542,3.358,0.414;12.222,3.541,0.876;1.483,3.028,0.401;11.400,8.428,2.401;13.784,13.816,0.342;15.412,18.324,1.379;1.899,1.991,0.278;5.834,0.300,0.320;2.265,8.545,1.173;12.796,10.735,0.606;17.212,14.633,0.923;18.980,3.030,0.410;15.479,7.779,2.115;11.663,5.622,0.242;2.023,18.199,0.801;12.433,9.087,1.220;7.078,1.637,0.214;7.275,1.713,1.084;14.525,11.781,0.352;15.183,16.582,0.283;12.646,9.047,2.293;6.645,19.284,0.244;19.732,3.590,0.310;7.900,8.116,0.341;9.464,18.180,0.413;2.609,15.063,0.392;2.378,7.435,0.810;17.161,2.678,1.281;11.969,18.937,0.220;13.224,7.095,0.755;10.126,4.348,0.386;1.030,19.016,0.321;12.718,13.109,1.295;11.945,19.594,0.217;7.895,2.889,0.897;13.064,3.771,1.360;1.068,10.576,1.945;6.429,17.688,0.752;5.272,18.429,0.444;13.355,6.795,1.044;18.670,5.409,1.721;6.763,4.598,0.389;1.508,19.302,0.611;9.782,3.601,0.290;0.251,6.167,0.432;9.829,10.702,0.366;11.048,6.272,0.648;0.685,18.191,1.170;17.279,1.158,0.444;17.584,17.030,0.652;1.667,9.930,1.151;8.116,18.958,0.333;7.308,3.766,1.015;13.270,15.850,0.685;15.082,18.094,1.073;9.308,4.791,1.794;8.492,8.178,1.151;11.445,16.734,0.261;5.215,9.326,0.313;0.559,1.542,0.394;10.626,19.132,0.203;17.665,17.095,0.832;6.277,5.049,0.342;11.224,17.810,0.961;18.626,19.788,0.227;1.192,14.138,0.366;16.140,13.292,0.221;7.754,10.548,0.972;4.607,15.026,2.381"
11,drone_8,4.9899,5.5981,9.4186,14.8686,"13.379,17.485,1.395;1.542,3.358,0.414;12.222,3.541,0.876;1.483,3.028,0.401;11.400,8.428,2.401;13.784,13.816,0.342;15.412,18.324,1.379;1.899,1.991,0.278;5.834,0.300,0.320;2.265,8.545,1.173;12.796,10.735,0.606;17.212,14.633,0.923;18.980,3.030,0.410;15.479,7.779,2.115;11.663,5.622,0.242;2.023,18.199,0.801;12.433,9.087,1.220;7.078,1.637,0.214;7.275,1.713,1.084;14.525,11.781,0.352;15.183,16.582,0.283;12.646,9.047,2.293;6.645,19.284,0.244;19.732,3.590,0.310;7.900,8.116,0.341;9.464,18.180,0.413;2.609,15.063,0.392;2.378,7.435,0.810;17.161,2.678,1.281;11.969,18.937,0.220;13.224,7.095,0.755;10.126,4.348,0.386;1.030,19.016,0.321;12.718,13.109,1.295;11.945,19.594,0.217;7.895,2.889,0.897;13.064,3.771,1.360;1.068,10.576,1.945;6.429,17.688,0.752;5.272,18.429,0.444;13.355,6.795,1.044;18.670,5.409,1.721;6.763,4.598,0.389;1.508,19.302,0.611;9.782,3.601,0.290;0.251,6.167,0.432;9.829,10.702,0.366;11.048,6.272,0.648;0.685,18.191,1.170;17.279,1.158,0.444;17.584,17.030,0.652;1.667,9.930,1.151;8.116,18.958,0.333;7.308,3.766,1.015;13.270,15.850,0.685;15.082,18.094,1.073;9.308,4.791,1.794;8.492,8.178,1.151;11.445,16.734,0.261;5.215,9.326,0.313;0.559,1.542,0.394;10.626,19.132,0.203;17.665,17.095,0.832;6.277,5.049,0.342;11.224,17.810,0.961;18.626,19.788,0.227;1.192,14.138,0.366;16.140,13.292,0.221;7.754,10.548,0.972;4.607,15.026,2.381"
