Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
1,drone_0,5.7196,7.7687,17.0000,17.0000,"11.398,5.645,0.353;11.615,3.518,0.311;17.448,9.946,0.681;9.344,15.815,0.482;0.543,14.995,0.454;14.659,7.365,0.215;4.732,17.282,1.342;14.165,6.533,0.761;16.719,11.121,0.315;7.402,9.654,0.380;15.755,4.362,1.187;9.886,15.167,0.895;8.283,2.546,0.964;17.803,2.772,0.373;18.942,8.582,0.860;9.524,10.266,1.832;18.894,3.674,1.009;9.765,18.216,0.282;11.660,7.458,0.317;12.815,16.311,1.125;6.826,5.177,0.236;6.975,19.078,0.398;10.649,11.417,0.683;10.767,14.245,0.435;16.541,6.810,0.355;2.184,13.411,0.472;16.784,2.108,0.492;18.747,8.295,0.714;7.856,10.633,0.392;3.661,4.760,0.799;8.427,9.229,1.198;12.504,4.462,0.451;1.448,18.247,1.227;5.086,4.218,1.000;2.294,11.924,0.202;11.211,17.412,2.325;0.427,6.072,0.429;19.724,8.750,0.360;9.879,11.247,2.424;13.154,10.946,0.334;10.590,11.033,1.843;15.323,1.107,0.872;1.830,2.007,0.757;2.277,1.869,0.385;16.270,12.701,0.247;10.691,9.218,0.914;15.049,13.129,1.353;6.738,3.513,0.238;14.270,8.684,0.364;0.526,13.240,0.353;18.876,14.903,0.219;18.687,3.843,0.978;3.152,3.007,0.488;18.440,4.492,0.489;0.677,8.204,0.380;4.801,0.842,0.465;18.399,13.193,0.416;16.383,7.654,1.315;4.270,16.233,2.307;2.198,10.804,1.018;12.447,10.248,1.019;19.068,10.105,0.299;17.075,13.710,0.912;5.554,13.864,1.203;1.967,9.212,0.203;1.263,1.472,1.199;14.936,10.924,0.437;2.868,16.096,2.112;8.747,8.503,1.670;5.823,2.778,2.080"
1,drone_1,4.1592,9.5391,17.0000,17.0000,"11.398,5.645,0.353;11.615,3.518,0.311;17.448,9.946,0.681;9.344,15.815,0.482;0.543,14.995,0.454;14.659,7.365,0.215;4.732,17.282,1.342;14.165,6.533,0.761;16.719,11.121,0.315;7.402,9.654,0.380;15.755,4.362,1.187;9.886,15.167,0.895;8.283,2.546,0.964;17.803,2.772,0.373;18.942,8.582,0.860;9.524,10.266,1.832;18.894,3.674,1.009;9.765,18.216,0.282;11.660,7.458,0.317;12.815,16.311,1.125;6.826,5.177,0.236;6.975,19.078,0.398;10.649,11.417,0.683;10.767,14.245,0.435;16.541,6.810,0.355;2.184,13.411,0.472;16.784,2.108,0.492;18.747,8.295,0.714;7.856,10.633,0.392;3.661,4.760,0.799;8.427,9.229,1.198;12.504,4.462,0.451;1.448,18.247,1.227;5.086,4.218,1.000;2.294,11.924,0.202;11.211,17.412,2.325;0.427,6.072,0.429;19.724,8.750,0.360;9.879,11.247,2.424;13.154,10.946,0.334;10.590,11.033,1.843;15.323,1.107,0.872;1.830,2.007,0.757;2.277,1.869,0.385;16.270,12.701,0.247;10.691,9.218,0.914;15.049,13.129,1.353;6.738,3.513,0.238;14.270,8.684,0.364;0.526,13.240,0.353;18.876,14.903,0.219;18.687,3.843,0.978;3.152,3.007,0.488;18.440,4.492,0.489;0.677,8.204,0.380;4.801,0.842,0.465;18.399,13.193,0.416;16.383,7.654,1.315;4.270,16.233,2.307;2.198,10.804,1.018;12.447,10.248,1.019;19.068,10.105,0.299;17.075,13.710,0.912;5.554,13.864,1.203;1.967,9.212,0.203;1.263,1.472,1.199;14.936,10.924,0.437;2.868,16.096,2.112;8.747,8.503,1.670;5.823,2.778,2.080"
1,drone_2,5.8231,8.8188,17.0000,17.0000,"11.398,5.645,0.353;11.615,3.518,0.311;17.448,9.946,0.681;9.344,15.815,0.482;0.543,14.995,0.454;14.659,7.365,0.215;4.732,17.282,1.342;14.165,6.533,0.761;16.719,11.121,0.315;7.402,9.654,0.380;15.755,4.362,1.187;9.886,15.167,0.895;8.283,2.546,0.964;17.803,2.772,0.373;18.942,8.582,0.860;9.524,10.266,1.832;18.894,3.674,1.009;9.765,18.216,0.282;11.660,7.458,0.317;12.815,16.311,1.125;6.826,5.177,0.236;6.975,19.078,0.398;10.649,11.417,0.683;10.767,14.245,0.435;16.541,6.810,0.355;2.184,13.411,0.472;16.784,2.108,0.492;18.747,8.295,0.714;7.856,10.633,0.392;3.661,4.760,0.799;8.427,9.229,1.198;12.504,4.462,0.451;1.448,18.247,1.227;5.086,4.218,1.000;2.294,11.924,0.202;11.211,17.412,2.325;0.427,6.072,0.429;19.724,8.750,0.360;9.879,11.247,2.424;13.154,10.946,0.334;10.590,11.033,1.843;15.323,1.107,0.872;1.830,2.007,0.757;2.277,1.869,0.385;16.270,12.701,0.247;10.691,9.218,0.914;15.049,13.129,1.353;6.738,3.513,0.238;14.270,8.684,0.364;0.526,13.240,0.353;18.876,14.903,0.219;18.687,3.843,0.978;3.152,3.007,0.488;18.440,4.492,0.489;0.677,8.204,0.380;4.801,0.842,0.465;18.399,13.193,0.416;16.383,7.654,1.315;4.270,16.233,2.307;2.198,10.804,1.018;12.447,10.248,1.019;19.068,10.105,0.299;17.075,13.710,0.912;5.554,13.864,1.203;1.967,9.212,0.203;1.263,1.472,1.199;14.936,10.924,0.437;2.868,16.096,2.112;8.747,8.503,1.670;5.823,2.778,2.080"
1,drone_3,4.2271,7.8708,17.0000,17.0000,"11.398,5.645,0.353;11.615,3.518,0.311;17.448,9.946,0.681;9.344,15.815,0.482;0.543,14.995,0.454;14.659,7.365,0.215;4.732,17.282,1.342;14.165,6.533,0.761;16.719,11.121,0.315;7.402,9.654,0.380;15.755,4.362,1.187;9.886,15.167,0.895;8.283,2.546,0.964;17.803,2.772,0.373;18.942,8.582,0.860;9.524,10.266,1.832;18.894,3.674,1.009;9.765,18.216,0.282;11.660,7.458,0.317;12.815,16.311,1.125;6.826,5.177,0.236;6.975,19.078,0.398;10.649,11.417,0.683;10.767,14.245,0.435;16.541,6.810,0.355;2.184,13.411,0.472;16.784,2.108,0.492;18.747,8.295,0.714;7.856,10.633,0.392;3.661,4.760,0.799;8.427,9.229,1.198;12.504,4.462,0.451;1.448,18.247,1.227;5.086,4.218,1.000;2.294,11.924,0.202;11.211,17.412,2.325;0.427,6.072,0.429;19.724,8.750,0.360;9.879,11.247,2.424;13.154,10.946,0.334;10.590,11.033,1.843;15.323,1.107,0.872;1.830,2.007,0.757;2.277,1.869,0.385;16.270,12.701,0.247;10.691,9.218,0.914;15.049,13.129,1.353;6.738,3.513,0.238;14.270,8.684,0.364;0.526,13.240,0.353;18.876,14.903,0.219;18.687,3.843,0.978;3.152,3.007,0.488;18.440,4.492,0.489;0.677,8.204,0.380;4.801,0.842,0.465;18.399,13.193,0.416;16.383,7.654,1.315;4.270,16.233,2.307;2.198,10.804,1.018;12.447,10.248,1.019;19.068,10.105,0.299;17.075,13.710,0.912;5.554,13.864,1.203;1.967,9.212,0.203;1.263,1.472,1.199;14.936,10.924,0.437;2.868,16.096,2.112;8.747,8.503,1.670;5.823,2.778,2.080"
1,drone_4,3.4719,8.6299,17.0000,17.0000,"11.398,5.645,0.353;11.615,3.518,0.311;17.448,9.946,0.681;9.344,15.815,0.482;0.543,14.995,0.454;14.659,7.365,0.215;4.732,17.282,1.342;14.165,6.533,0.761;16.719,11.121,0.315;7.402,9.654,0.380;15.755,4.362,1.187;9.886,15.167,0.895;8.283,2.546,0.964;17.803,2.772,0.373;18.942,8.582,0.860;9.524,10.266,1.832;18.894,3.674,1.009;9.765,18.216,0.282;11.660,7.458,0.317;12.815,16.311,1.125;6.826,5.177,0.236;6.975,19.078,0.398;10.649,11.417,0.683;10.767,14.245,0.435;16.541,6.810,0.355;2.184,13.411,0.472;16.784,2.108,0.492;18.747,8.295,0.714;7.856,10.633,0.392;3.661,4.760,0.799;8.427,9.229,1.198;12.504,4.462,0.451;1.448,18.247,1.227;5.086,4.218,1.000;2.294,11.924,0.202;11.211,17.412,2.325;0.427,6.072,0.429;19.724,8.750,0.360;9.879,11.247,2.424;13.154,10.946,0.334;10.590,11.033,1.843;15.323,1.107,0.872;1.830,2.007,0.757;2.277,1.869,0.385;16.270,12.701,0.247;10.691,9.218,0.914;15.049,13.129,1.353;6.738,3.513,0.238;14.270,8.684,0.364;0.526,13.240,0.353;18.876,14.903,0.219;18.687,3.843,0.978;3.152,3.007,0.488;18.440,4.492,0.489;0.677,8.204,0.380;4.801,0.842,0.465;18.399,13.193,0.416;16.383,7.654,1.315;4.270,16.233,2.307;2.198,10.804,1.018;12.447,10.248,1.019;19.068,10.105,0.299;17.075,13.710,0.912;5.554,13.864,1.203;1.967,9.212,0.203;1.263,1.472,1.199;14.936,10.924,0.437;2.868,16.096,2.112;8.747,8.503,1.670;5.823,2.778,2.080"
1,drone_5,4.3593,8.6765,17.0000,17.0000,"11.398,5.645,0.353;11.615,3.518,0.311;17.448,9.946,0.681;9.344,15.815,0.482;0.543,14.995,0.454;14.659,7.365,0.215;4.732,17.282,1.342;14.165,6.533,0.761;16.719,11.121,0.315;7.402,9.654,0.380;15.755,4.362,1.187;9.886,15.167,0.895;8.283,2.546,0.964;17.803,2.772,0.373;18.942,8.582,0.860;9.524,10.266,1.832;18.894,3.674,1.009;9.765,18.216,0.282;11.660,7.458,0.317;12.815,16.311,1.125;6.826,5.177,0.236;6.975,19.078,0.398;10.649,11.417,0.683;10.767,14.245,0.435;16.541,6.810,0.355;2.184,13.411,0.472;16.784,2.108,0.492;18.747,8.295,0.714;7.856,10.633,0.392;3.661,4.760,0.799;8.427,9.229,1.198;12.504,4.462,0.451;1.448,18.247,1.227;5.086,4.218,1.000;2.294,11.924,0.202;11.211,17.412,2.325;0.427,6.072,0.429;19.724,8.750,0.360;9.879,11.247,2.424;13.154,10.946,0.334;10.590,11.033,1.843;15.323,1.107,0.872;1.830,2.007,0.757;2.277,1.869,0.385;16.270,12.701,0.247;10.691,9.218,0.914;15.049,13.129,1.353;6.738,3.513,0.238;14.270,8.684,0.364;0.526,13.240,0.353;18.876,14.903,0.219;18.687,3.843,0.978;3.152,3.007,0.488;18.440,4.492,0.489;0.677,8.204,0.380;4.801,0.842,0.465;18.399,13.193,0.416;16.383,7.654,1.315;4.270,16.233,2.307;2.198,10.804,1.018;12.447,10.248,1.019;19.068,10.105,0.299;17.075,13.710,0.912;5.554,13.864,1.203;1.967,9.212,0.203;1.263,1.472,1.199;14.936,10.924,0.437;2.868,16.096,2.112;8.747,8.503,1.670;5.823,2.778,2.080"
1,drone_6,5.6881,9.6180,17.0000,17.0000,"11.398,5.645,0.353;11.615,3.518,0.311;17.448,9.946,0.681;9.344,15.815,0.482;0.543,14.995,0.454;14.659,7.365,0.215;4.732,17.282,1.342;14.165,6.533,0.761;16.719,11.121,0.315;7.402,9.654,0.380;15.755,4.362,1.187;9.886,15.167,0.895;8.283,2.546,0.964;17.803,2.772,0.373;18.942,8.582,0.860;9.524,10.266,1.832;18.894,3.674,1.009;9.765,18.216,0.282;11.660,7.458,0.317;12.815,16.311,1.125;6.826,5.177,0.236;6.975,19.078,0.398;10.649,11.417,0.683;10.767,14.245,0.435;16.541,6.810,0.355;2.184,13.411,0.472;16.784,2.108,0.492;18.747,8.295,0.714;7.856,10.633,0.392;3.661,4.760,0.799;8.427,9.229,1.198;12.504,4.462,0.451;1.448,18.247,1.227;5.086,4.218,1.000;2.294,11.924,0.202;11.211,17.412,2.325;0.427,6.072,0.429;19.724,8.750,0.360;9.879,11.247,2.424;13.154,10.946,0.334;10.590,11.033,1.843;15.323,1.107,0.872;1.830,2.007,0.757;2.277,1.869,0.385;16.270,12.701,0.247;10.691,9.218,0.914;15.049,13.129,1.353;6.738,3.513,0.238;14.270,8.684,0.364;0.526,13.240,0.353;18.876,14.903,0.219;18.687,3.843,0.978;3.152,3.007,0.488;18.440,4.492,0.489;0.677,8.204,0.380;4.801,0.842,0.465;18.399,13.193,0.416;16.383,7.654,1.315;4.270,16.233,2.307;2.198,10.804,1.018;12.447,10.248,1.019;19.068,10.105,0.299;17.075,13.710,0.912;5.554,13.864,1.203;1.967,9.212,0.203;1.263,1.472,1.199;14.936,10.924,0.437;2.868,16.096,2.112;8.747,8.503,1.670;5.823,2.778,2.080"
1,drone_7,5.0549,7.2100,17.0000,17.0000,"11.398,5.645,0.353;11.615,3.518,0.311;17.448,9.946,0.681;9.344,15.815,0.482;0.543,14.995,0.454;14.659,7.365,0.215;4.732,17.282,1.342;14.165,6.533,0.761;16.719,11.121,0.315;7.402,9.654,0.380;15.755,4.362,1.187;9.886,15.167,0.895;8.283,2.546,0.964;17.803,2.772,0.373;18.942,8.582,0.860;9.524,10.266,1.832;18.894,3.674,1.009;9.765,18.216,0.282;11.660,7.458,0.317;12.815,16.311,1.125;6.826,5.177,0.236;6.975,19.078,0.398;10.649,11.417,0.683;10.767,14.245,0.435;16.541,6.810,0.355;2.184,13.411,0.472;16.784,2.108,0.492;18.747,8.295,0.714;7.856,10.633,0.392;3.661,4.760,0.799;8.427,9.229,1.198;12.504,4.462,0.451;1.448,18.247,1.227;5.086,4.218,1.000;2.294,11.924,0.202;11.211,17.412,2.325;0.427,6.072,0.429;19.724,8.750,0.360;9.879,11.247,2.424;13.154,10.946,0.334;10.590,11.033,1.843;15.323,1.107,0.872;1.830,2.007,0.757;2.277,1.869,0.385;16.270,12.701,0.247;10.691,9.218,0.914;15.049,13.129,1.353;6.738,3.513,0.238;14.270,8.684,0.364;0.526,13.240,0.353;18.876,14.903,0.219;18.687,3.843,0.978;3.152,3.007,0.488;18.440,4.492,0.489;0.677,8.204,0.380;4.801,0.842,0.465;18.399,13.193,0.416;16.383,7.654,1.315;4.270,16.233,2.307;2.198,10.804,1.018;12.447,10.248,1.019;19.068,10.105,0.299;17.075,13.710,0.912;5.554,13.864,1.203;1.967,9.212,0.203;1.263,1.472,1.199;14.936,10.924,0.437;2.868,16.096,2.112;8.747,8.503,1.670;5.823,2.778,2.080"
1,drone_8,3.7487,7.1921,17.0000,17.0000,"11.398,5.645,0.353;11.615,3.518,0.311;17.448,9.946,0.681;9.344,15.815,0.482;0.543,14.995,0.454;14.659,7.365,0.215;4.732,17.282,1.342;14.165,6.533,0.761;16.719,11.121,0.315;7.402,9.654,0.380;15.755,4.362,1.187;9.886,15.167,0.895;8.283,2.546,0.964;17.803,2.772,0.373;18.942,8.582,0.860;9.524,10.266,1.832;18.894,3.674,1.009;9.765,18.216,0.282;11.660,7.458,0.317;12.815,16.311,1.125;6.826,5.177,0.236;6.975,19.078,0.398;10.649,11.417,0.683;10.767,14.245,0.435;16.541,6.810,0.355;2.184,13.411,0.472;16.784,2.108,0.492;18.747,8.295,0.714;7.856,10.633,0.392;3.661,4.760,0.799;8.427,9.229,1.198;12.504,4.462,0.451;1.448,18.247,1.227;5.086,4.218,1.000;2.294,11.924,0.202;11.211,17.412,2.325;0.427,6.072,0.429;19.724,8.750,0.360;9.879,11.247,2.424;13.154,10.946,0.334;10.590,11.033,1.843;15.323,1.107,0.872;1.830,2.007,0.757;2.277,1.869,0.385;16.270,12.701,0.247;10.691,9.218,0.914;15.049,13.129,1.353;6.738,3.513,0.238;14.270,8.684,0.364;0.526,13.240,0.353;18.876,14.903,0.219;18.687,3.843,0.978;3.152,3.007,0.488;18.440,4.492,0.489;0.677,8.204,0.380;4.801,0.842,0.465;18.399,13.193,0.416;16.383,7.654,1.315;4.270,16.233,2.307;2.198,10.804,1.018;12.447,10.248,1.019;19.068,10.105,0.299;17.075,13.710,0.912;5.554,13.864,1.203;1.967,9.212,0.203;1.263,1.472,1.199;14.936,10.924,0.437;2.868,16.096,2.112;8.747,8.503,1.670;5.823,2.778,2.080"
1,drone_9,5.0004,8.1728,17.0000,17.0000,"11.398,5.645,0.353;11.615,3.518,0.311;17.448,9.946,0.681;9.344,15.815,0.482;0.543,14.995,0.454;14.659,7.365,0.215;4.732,17.282,1.342;14.165,6.533,0.761;16.719,11.121,0.315;7.402,9.654,0.380;15.755,4.362,1.187;9.886,15.167,0.895;8.283,2.546,0.964;17.803,2.772,0.373;18.942,8.582,0.860;9.524,10.266,1.832;18.894,3.674,1.009;9.765,18.216,0.282;11.660,7.458,0.317;12.815,16.311,1.125;6.826,5.177,0.236;6.975,19.078,0.398;10.649,11.417,0.683;10.767,14.245,0.435;16.541,6.810,0.355;2.184,13.411,0.472;16.784,2.108,0.492;18.747,8.295,0.714;7.856,10.633,0.392;3.661,4.760,0.799;8.427,9.229,1.198;12.504,4.462,0.451;1.448,18.247,1.227;5.086,4.218,1.000;2.294,11.924,0.202;11.211,17.412,2.325;0.427,6.072,0.429;19.724,8.750,0.360;9.879,11.247,2.424;13.154,10.946,0.334;10.590,11.033,1.843;15.323,1.107,0.872;1.830,2.007,0.757;2.277,1.869,0.385;16.270,12.701,0.247;10.691,9.218,0.914;15.049,13.129,1.353;6.738,3.513,0.238;14.270,8.684,0.364;0.526,13.240,0.353;18.876,14.903,0.219;18.687,3.843,0.978;3.152,3.007,0.488;18.440,4.492,0.489;0.677,8.204,0.380;4.801,0.842,0.465;18.399,13.193,0.416;16.383,7.654,1.315;4.270,16.233,2.307;2.198,10.804,1.018;12.447,10.248,1.019;19.068,10.105,0.299;17.075,13.710,0.912;5.554,13.864,1.203;1.967,9.212,0.203;1.263,1.472,1.199;14.936,10.924,0.437;2.868,16.096,2.112;8.747,8.503,1.670;5.823,2.778,2.080"
2,drone_0,5.8791,7.8893,17.0000,17.0000,"11.398,5.645,0.353;11.615,3.518,0.311;17.448,9.946,0.681;9.344,15.815,0.482;0.543,14.995,0.454;14.659,7.365,0.215;4.732,17.282,1.342;14.165,6.533,0.761;16.719,11.121,0.315;7.402,9.654,0.380;15.755,4.362,1.187;9.886,15.167,0.895;8.283,2.546,0.964;17.803,2.772,0.373;18.942,8.582,0.860;9.524,10.266,1.832;18.894,3.674,1.009;9.765,18.216,0.282;11.660,7.458,0.317;12.815,16.311,1.125;6.826,5.177,0.236;6.975,19.078,0.398;10.649,11.417,0.683;10.767,14.245,0.435;16.541,6.810,0.355;2.184,13.411,0.472;16.784,2.108,0.492;18.747,8.295,0.714;7.856,10.633,0.392;3.661,4.760,0.799;8.427,9.229,1.198;12.504,4.462,0.451;1.448,18.247,1.227;5.086,4.218,1.000;2.294,11.924,0.202;11.211,17.412,2.325;0.427,6.072,0.429;19.724,8.750,0.360;9.879,11.247,2.424;13.154,10.946,0.334;10.590,11.033,1.843;15.323,1.107,0.872;1.830,2.007,0.757;2.277,1.869,0.385;16.270,12.701,0.247;10.691,9.218,0.914;15.049,13.129,1.353;6.738,3.513,0.238;14.270,8.684,0.364;0.526,13.240,0.353;18.876,14.903,0.219;18.687,3.843,0.978;3.152,3.007,0.488;18.440,4.492,0.489;0.677,8.204,0.380;4.801,0.842,0.465;18.399,13.193,0.416;16.383,7.654,1.315;4.270,16.233,2.307;2.198,10.804,1.018;12.447,10.248,1.019;19.068,10.105,0.299;17.075,13.710,0.912;5.554,13.864,1.203;1.967,9.212,0.203;1.263,1.472,1.199;14.936,10.924,0.437;2.868,16.096,2.112;8.747,8.503,1.670;5.823,2.778,2.080"
2,drone_1,4.3323,9.6393,17.0000,17.0000,"11.398,5.645,0.353;11.615,3.518,0.311;17.448,9.946,0.681;9.344,15.815,0.482;0.543,14.995,0.454;14.659,7.365,0.215;4.732,17.282,1.342;14.165,6.533,0.761;16.719,11.121,0.315;7.402,9.654,0.380;15.755,4.362,1.187;9.886,15.167,0.895;8.283,2.546,0.964;17.803,2.772,0.373;18.942,8.582,0.860;9.524,10.266,1.832;18.894,3.674,1.009;9.765,18.216,0.282;11.660,7.458,0.317;12.815,16.311,1.125;6.826,5.177,0.236;6.975,19.078,0.398;10.649,11.417,0.683;10.767,14.245,0.435;16.541,6.810,0.355;2.184,13.411,0.472;16.784,2.108,0.492;18.747,8.295,0.714;7.856,10.633,0.392;3.661,4.760,0.799;8.427,9.229,1.198;12.504,4.462,0.451;1.448,18.247,1.227;5.086,4.218,1.000;2.294,11.924,0.202;11.211,17.412,2.325;0.427,6.072,0.429;19.724,8.750,0.360;9.879,11.247,2.424;13.154,10.946,0.334;10.590,11.033,1.843;15.323,1.107,0.872;1.830,2.007,0.757;2.277,1.869,0.385;16.270,12.701,0.247;10.691,9.218,0.914;15.049,13.129,1.353;6.738,3.513,0.238;14.270,8.684,0.364;0.526,13.240,0.353;18.876,14.903,0.219;18.687,3.843,0.978;3.152,3.007,0.488;18.440,4.492,0.489;0.677,8.204,0.380;4.801,0.842,0.465;18.399,13.193,0.416;16.383,7.654,1.315;4.270,16.233,2.307;2.198,10.804,1.018;12.447,10.248,1.019;19.068,10.105,0.299;17.075,13.710,0.912;5.554,13.864,1.203;1.967,9.212,0.203;1.263,1.472,1.199;14.936,10.924,0.437;2.868,16.096,2.112;8.747,8.503,1.670;5.823,2.778,2.080"
2,drone_2,5.9917,8.9264,17.0000,17.0000,"11.398,5.645,0.353;11.615,3.518,0.311;17.448,9.946,0.681;9.344,15.815,0.482;0.543,14.995,0.454;14.659,7.365,0.215;4.732,17.282,1.342;14.165,6.533,0.761;16.719,11.121,0.315;7.402,9.654,0.380;15.755,4.362,1.187;9.886,15.167,0.895;8.283,2.546,0.964;17.803,2.772,0.373;18.942,8.582,0.860;9.524,10.266,1.832;18.894,3.674,1.009;9.765,18.216,0.282;11.660,7.458,0.317;12.815,16.311,1.125;6.826,5.177,0.236;6.975,19.078,0.398;10.649,11.417,0.683;10.767,14.245,0.435;16.541,6.810,0.355;2.184,13.411,0.472;16.784,2.108,0.492;18.747,8.295,0.714;7.856,10.633,0.392;3.661,4.760,0.799;8.427,9.229,1.198;12.504,4.462,0.451;1.448,18.247,1.227;5.086,4.218,1.000;2.294,11.924,0.202;11.211,17.412,2.325;0.427,6.072,0.429;19.724,8.750,0.360;9.879,11.247,2.424;13.154,10.946,0.334;10.590,11.033,1.843;15.323,1.107,0.872;1.830,2.007,0.757;2.277,1.869,0.385;16.270,12.701,0.247;10.691,9.218,0.914;15.049,13.129,1.353;6.738,3.513,0.238;14.270,8.684,0.364;0.526,13.240,0.353;18.876,14.903,0.219;18.687,3.843,0.978;3.152,3.007,0.488;18.440,4.492,0.489;0.677,8.204,0.380;4.801,0.842,0.465;18.399,13.193,0.416;16.383,7.654,1.315;4.270,16.233,2.307;2.198,10.804,1.018;12.447,10.248,1.019;19.068,10.105,0.299;17.075,13.710,0.912;5.554,13.864,1.203;1.967,9.212,0.203;1.263,1.472,1.199;14.936,10.924,0.437;2.868,16.096,2.112;8.747,8.503,1.670;5.823,2.778,2.080"
2,drone_3,4.4003,7.9708,17.0000,17.0000,"11.398,5.645,0.353;11.615,3.518,0.311;17.448,9.946,0.681;9.344,15.815,0.482;0.543,14.995,0.454;14.659,7.365,0.215;4.732,17.282,1.342;14.165,6.533,0.761;16.719,11.121,0.315;7.402,9.654,0.380;15.755,4.362,1.187;9.886,15.167,0.895;8.283,2.546,0.964;17.803,2.772,0.373;18.942,8.582,0.860;9.524,10.266,1.832;18.894,3.674,1.009;9.765,18.216,0.282;11.660,7.458,0.317;12.815,16.311,1.125;6.826,5.177,0.236;6.975,19.078,0.398;10.649,11.417,0.683;10.767,14.245,0.435;16.541,6.810,0.355;2.184,13.411,0.472;16.784,2.108,0.492;18.747,8.295,0.714;7.856,10.633,0.392;3.661,4.760,0.799;8.427,9.229,1.198;12.504,4.462,0.451;1.448,18.247,1.227;5.086,4.218,1.000;2.294,11.924,0.202;11.211,17.412,2.325;0.427,6.072,0.429;19.724,8.750,0.360;9.879,11.247,2.424;13.154,10.946,0.334;10.590,11.033,1.843;15.323,1.107,0.872;1.830,2.007,0.757;2.277,1.869,0.385;16.270,12.701,0.247;10.691,9.218,0.914;15.049,13.129,1.353;6.738,3.513,0.238;14.270,8.684,0.364;0.526,13.240,0.353;18.876,14.903,0.219;18.687,3.843,0.978;3.152,3.007,0.488;18.440,4.492,0.489;0.677,8.204,0.380;4.801,0.842,0.465;18.399,13.193,0.416;16.383,7.654,1.315;4.270,16.233,2.307;2.198,10.804,1.018;12.447,10.248,1.019;19.068,10.105,0.299;17.075,13.710,0.912;5.554,13.864,1.203;1.967,9.212,0.203;1.263,1.472,1.199;14.936,10.924,0.437;2.868,16.096,2.112;8.747,8.503,1.670;5.823,2.778,2.080"
2,drone_4,3.6633,8.6878,17.0000,17.0000,"11.398,5.645,0.353;11.615,3.518,0.311;17.448,9.946,0.681;9.344,15.815,0.482;0.543,14.995,0.454;14.659,7.365,0.215;4.732,17.282,1.342;14.165,6.533,0.761;16.719,11.121,0.315;7.402,9.654,0.380;15.755,4.362,1.187;9.886,15.167,0.895;8.283,2.546,0.964;17.803,2.772,0.373;18.942,8.582,0.860;9.524,10.266,1.832;18.894,3.674,1.009;9.765,18.216,0.282;11.660,7.458,0.317;12.815,16.311,1.125;6.826,5.177,0.236;6.975,19.078,0.398;10.649,11.417,0.683;10.767,14.245,0.435;16.541,6.810,0.355;2.184,13.411,0.472;16.784,2.108,0.492;18.747,8.295,0.714;7.856,10.633,0.392;3.661,4.760,0.799;8.427,9.229,1.198;12.504,4.462,0.451;1.448,18.247,1.227;5.086,4.218,1.000;2.294,11.924,0.202;11.211,17.412,2.325;0.427,6.072,0.429;19.724,8.750,0.360;9.879,11.247,2.424;13.154,10.946,0.334;10.590,11.033,1.843;15.323,1.107,0.872;1.830,2.007,0.757;2.277,1.869,0.385;16.270,12.701,0.247;10.691,9.218,0.914;15.049,13.129,1.353;6.738,3.513,0.238;14.270,8.684,0.364;0.526,13.240,0.353;18.876,14.903,0.219;18.687,3.843,0.978;3.152,3.007,0.488;18.440,4.492,0.489;0.677,8.204,0.380;4.801,0.842,0.465;18.399,13.193,0.416;16.383,7.654,1.315;4.270,16.233,2.307;2.198,10.804,1.018;12.447,10.248,1.019;19.068,10.105,0.299;17.075,13.710,0.912;5.554,13.864,1.203;1.967,9.212,0.203;1.263,1.472,1.199;14.936,10.924,0.437;2.868,16.096,2.112;8.747,8.503,1.670;5.823,2.778,2.080"
2,drone_5,4.5377,8.7670,17.0000,17.0000,"11.398,5.645,0.353;11.615,3.518,0.311;17.448,9.946,0.681;9.344,15.815,0.482;0.543,14.995,0.454;14.659,7.365,0.215;4.732,17.282,1.342;14.165,6.533,0.761;16.719,11.121,0.315;7.402,9.654,0.380;15.755,4.362,1.187;9.886,15.167,0.895;8.283,2.546,0.964;17.803,2.772,0.373;18.942,8.582,0.860;9.524,10.266,1.832;18.894,3.674,1.009;9.765,18.216,0.282;11.660,7.458,0.317;12.815,16.311,1.125;6.826,5.177,0.236;6.975,19.078,0.398;10.649,11.417,0.683;10.767,14.245,0.435;16.541,6.810,0.355;2.184,13.411,0.472;16.784,2.108,0.492;18.747,8.295,0.714;7.856,10.633,0.392;3.661,4.760,0.799;8.427,9.229,1.198;12.504,4.462,0.451;1.448,18.247,1.227;5.086,4.218,1.000;2.294,11.924,0.202;11.211,17.412,2.325;0.427,6.072,0.429;19.724,8.750,0.360;9.879,11.247,2.424;13.154,10.946,0.334;10.590,11.033,1.843;15.323,1.107,0.872;1.830,2.007,0.757;2.277,1.869,0.385;16.270,12.701,0.247;10.691,9.218,0.914;15.049,13.129,1.353;6.738,3.513,0.238;14.270,8.684,0.364;0.526,13.240,0.353;18.876,14.903,0.219;18.687,3.843,0.978;3.152,3.007,0.488;18.440,4.492,0.489;0.677,8.204,0.380;4.801,0.842,0.465;18.399,13.193,0.416;16.383,7.654,1.315;4.270,16.233,2.307;2.198,10.804,1.018;12.447,10.248,1.019;19.068,10.105,0.299;17.075,13.710,0.912;5.554,13.864,1.203;1.967,9.212,0.203;1.263,1.472,1.199;14.936,10.924,0.437;2.868,16.096,2.112;8.747,8.503,1.670;5.823,2.778,2.080"
