Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
1,drone_0,2.2092,18.4436,17.0000,17.0000,"9.194,17.361,1.022;4.699,0.404,0.273;16.496,10.172,0.919;7.129,7.268,0.860;5.307,18.849,1.317;19.500,14.749,0.282;11.145,19.116,0.843;3.197,1.824,0.234;8.297,18.041,0.609;9.967,1.116,0.256;5.669,5.826,1.588;12.040,14.764,0.409;13.741,1.479,1.073;7.165,16.902,0.885;11.605,0.793,1.097;18.253,11.542,0.409;14.397,18.772,0.612;19.476,10.775,0.690;1.192,10.961,0.375;6.510,18.103,1.779;18.380,12.551,0.365;17.758,11.525,2.060;19.064,9.555,0.326;9.111,18.305,0.395;15.066,0.976,0.339;10.275,17.623,1.014;13.317,18.093,1.130;14.173,9.789,1.327;19.435,7.711,0.258;4.490,0.279,0.313;12.285,1.736,0.216;19.823,2.113,0.239;3.642,3.342,0.328;8.316,18.669,1.013;9.397,1.564,0.408;17.918,9.886,1.116;11.868,12.134,0.624;17.525,8.016,0.296;11.859,10.012,1.114;14.649,12.752,1.052;19.590,3.128,0.383;6.476,15.973,1.198;12.743,2.749,1.003;3.556,5.936,1.544;19.498,4.902,0.433;14.066,0.912,1.177;19.646,10.359,0.683;15.772,9.629,0.383;19.064,1.665,0.640;13.061,5.074,0.771;6.130,6.355,1.184;1.276,8.085,0.863;0.526,12.551,0.923;9.393,1.443,0.694;12.964,5.764,0.240;16.958,1.493,0.299;4.367,5.766,1.397;1.208,11.554,0.443;13.373,10.524,1.594;16.827,10.826,1.536;12.044,7.782,1.332;12.025,16.936,0.715;15.886,9.100,0.398;7.878,0.332,0.226;12.377,4.890,0.346;6.739,17.805,2.483;14.110,1.389,1.055;14.041,13.505,1.533;10.870,17.933,1.211;2.164,5.718,0.424;9.787,19.207,1.186;13.091,12.440,0.475;10.967,0.784,1.254;13.824,18.737,0.739;15.912,1.350,0.474;8.310,14.547,1.253;11.599,13.010,0.500;7.331,16.026,2.471;3.772,2.018,0.432;14.077,12.022,0.925;2.027,1.874,0.248;12.201,14.099,0.840;11.234,9.979,0.910;6.593,14.684,1.253;4.597,0.441,0.477;2.762,13.094,0.304;10.393,9.255,0.766"
1,drone_1,8.7703,11.2966,17.0000,17.0000,"9.194,17.361,1.022;4.699,0.404,0.273;16.496,10.172,0.919;7.129,7.268,0.860;5.307,18.849,1.317;19.500,14.749,0.282;11.145,19.116,0.843;3.197,1.824,0.234;8.297,18.041,0.609;9.967,1.116,0.256;5.669,5.826,1.588;12.040,14.764,0.409;13.741,1.479,1.073;7.165,16.902,0.885;11.605,0.793,1.097;18.253,11.542,0.409;14.397,18.772,0.612;19.476,10.775,0.690;1.192,10.961,0.375;6.510,18.103,1.779;18.380,12.551,0.365;17.758,11.525,2.060;19.064,9.555,0.326;9.111,18.305,0.395;15.066,0.976,0.339;10.275,17.623,1.014;13.317,18.093,1.130;14.173,9.789,1.327;19.435,7.711,0.258;4.490,0.279,0.313;12.285,1.736,0.216;19.823,2.113,0.239;3.642,3.342,0.328;8.316,18.669,1.013;9.397,1.564,0.408;17.918,9.886,1.116;11.868,12.134,0.624;17.525,8.016,0.296;11.859,10.012,1.114;14.649,12.752,1.052;19.590,3.128,0.383;6.476,15.973,1.198;12.743,2.749,1.003;3.556,5.936,1.544;19.498,4.902,0.433;14.066,0.912,1.177;19.646,10.359,0.683;15.772,9.629,0.383;19.064,1.665,0.640;13.061,5.074,0.771;6.130,6.355,1.184;1.276,8.085,0.863;0.526,12.551,0.923;9.393,1.443,0.694;12.964,5.764,0.240;16.958,1.493,0.299;4.367,5.766,1.397;1.208,11.554,0.443;13.373,10.524,1.594;16.827,10.826,1.536;12.044,7.782,1.332;12.025,16.936,0.715;15.886,9.100,0.398;7.878,0.332,0.226;12.377,4.890,0.346;6.739,17.805,2.483;14.110,1.389,1.055;14.041,13.505,1.533;10.870,17.933,1.211;2.164,5.718,0.424;9.787,19.207,1.186;13.091,12.440,0.475;10.967,0.784,1.254;13.824,18.737,0.739;15.912,1.350,0.474;8.310,14.547,1.253;11.599,13.010,0.500;7.331,16.026,2.471;3.772,2.018,0.432;14.077,12.022,0.925;2.027,1.874,0.248;12.201,14.099,0.840;11.234,9.979,0.910;6.593,14.684,1.253;4.597,0.441,0.477;2.762,13.094,0.304;10.393,9.255,0.766"
1,drone_2,9.7145,4.7932,17.0000,17.0000,"9.194,17.361,1.022;4.699,0.404,0.273;16.496,10.172,0.919;7.129,7.268,0.860;5.307,18.849,1.317;19.500,14.749,0.282;11.145,19.116,0.843;3.197,1.824,0.234;8.297,18.041,0.609;9.967,1.116,0.256;5.669,5.826,1.588;12.040,14.764,0.409;13.741,1.479,1.073;7.165,16.902,0.885;11.605,0.793,1.097;18.253,11.542,0.409;14.397,18.772,0.612;19.476,10.775,0.690;1.192,10.961,0.375;6.510,18.103,1.779;18.380,12.551,0.365;17.758,11.525,2.060;19.064,9.555,0.326;9.111,18.305,0.395;15.066,0.976,0.339;10.275,17.623,1.014;13.317,18.093,1.130;14.173,9.789,1.327;19.435,7.711,0.258;4.490,0.279,0.313;12.285,1.736,0.216;19.823,2.113,0.239;3.642,3.342,0.328;8.316,18.669,1.013;9.397,1.564,0.408;17.918,9.886,1.116;11.868,12.134,0.624;17.525,8.016,0.296;11.859,10.012,1.114;14.649,12.752,1.052;19.590,3.128,0.383;6.476,15.973,1.198;12.743,2.749,1.003;3.556,5.936,1.544;19.498,4.902,0.433;14.066,0.912,1.177;19.646,10.359,0.683;15.772,9.629,0.383;19.064,1.665,0.640;13.061,5.074,0.771;6.130,6.355,1.184;1.276,8.085,0.863;0.526,12.551,0.923;9.393,1.443,0.694;12.964,5.764,0.240;16.958,1.493,0.299;4.367,5.766,1.397;1.208,11.554,0.443;13.373,10.524,1.594;16.827,10.826,1.536;12.044,7.782,1.332;12.025,16.936,0.715;15.886,9.100,0.398;7.878,0.332,0.226;12.377,4.890,0.346;6.739,17.805,2.483;14.110,1.389,1.055;14.041,13.505,1.533;10.870,17.933,1.211;2.164,5.718,0.424;9.787,19.207,1.186;13.091,12.440,0.475;10.967,0.784,1.254;13.824,18.737,0.739;15.912,1.350,0.474;8.310,14.547,1.253;11.599,13.010,0.500;7.331,16.026,2.471;3.772,2.018,0.432;14.077,12.022,0.925;2.027,1.874,0.248;12.201,14.099,0.840;11.234,9.979,0.910;6.593,14.684,1.253;4.597,0.441,0.477;2.762,13.094,0.304;10.393,9.255,0.766"
1,drone_3,2.7415,15.9242,17.0000,17.0000,"9.194,17.361,1.022;4.699,0.404,0.273;16.496,10.172,0.919;7.129,7.268,0.860;5.307,18.849,1.317;19.500,14.749,0.282;11.145,19.116,0.843;3.197,1.824,0.234;8.297,18.041,0.609;9.967,1.116,0.256;5.669,5.826,1.588;12.040,14.764,0.409;13.741,1.479,1.073;7.165,16.902,0.885;11.605,0.793,1.097;18.253,11.542,0.409;14.397,18.772,0.612;19.476,10.775,0.690;1.192,10.961,0.375;6.510,18.103,1.779;18.380,12.551,0.365;17.758,11.525,2.060;19.064,9.555,0.326;9.111,18.305,0.395;15.066,0.976,0.339;10.275,17.623,1.014;13.317,18.093,1.130;14.173,9.789,1.327;19.435,7.711,0.258;4.490,0.279,0.313;12.285,1.736,0.216;19.823,2.113,0.239;3.642,3.342,0.328;8.316,18.669,1.013;9.397,1.564,0.408;17.918,9.886,1.116;11.868,12.134,0.624;17.525,8.016,0.296;11.859,10.012,1.114;14.649,12.752,1.052;19.590,3.128,0.383;6.476,15.973,1.198;12.743,2.749,1.003;3.556,5.936,1.544;19.498,4.902,0.433;14.066,0.912,1.177;19.646,10.359,0.683;15.772,9.629,0.383;19.064,1.665,0.640;13.061,5.074,0.771;6.130,6.355,1.184;1.276,8.085,0.863;0.526,12.551,0.923;9.393,1.443,0.694;12.964,5.764,0.240;16.958,1.493,0.299;4.367,5.766,1.397;1.208,11.554,0.443;13.373,10.524,1.594;16.827,10.826,1.536;12.044,7.782,1.332;12.025,16.936,0.715;15.886,9.100,0.398;7.878,0.332,0.226;12.377,4.890,0.346;6.739,17.805,2.483;14.110,1.389,1.055;14.041,13.505,1.533;10.870,17.933,1.211;2.164,5.718,0.424;9.787,19.207,1.186;13.091,12.440,0.475;10.967,0.784,1.254;13.824,18.737,0.739;15.912,1.350,0.474;8.310,14.547,1.253;11.599,13.010,0.500;7.331,16.026,2.471;3.772,2.018,0.432;14.077,12.022,0.925;2.027,1.874,0.248;12.201,14.099,0.840;11.234,9.979,0.910;6.593,14.684,1.253;4.597,0.441,0.477;2.762,13.094,0.304;10.393,9.255,0.766"
1,drone_4,6.6102,2.6604,17.0000,17.0000,"9.194,17.361,1.022;4.699,0.404,0.273;16.496,10.172,0.919;7.129,7.268,0.860;5.307,18.849,1.317;19.500,14.749,0.282;11.145,19.116,0.843;3.197,1.824,0.234;8.297,18.041,0.609;9.967,1.116,0.256;5.669,5.826,1.588;12.040,14.764,0.409;13.741,1.479,1.073;7.165,16.902,0.885;11.605,0.793,1.097;18.253,11.542,0.409;14.397,18.772,0.612;19.476,10.775,0.690;1.192,10.961,0.375;6.510,18.103,1.779;18.380,12.551,0.365;17.758,11.525,2.060;19.064,9.555,0.326;9.111,18.305,0.395;15.066,0.976,0.339;10.275,17.623,1.014;13.317,18.093,1.130;14.173,9.789,1.327;19.435,7.711,0.258;4.490,0.279,0.313;12.285,1.736,0.216;19.823,2.113,0.239;3.642,3.342,0.328;8.316,18.669,1.013;9.397,1.564,0.408;17.918,9.886,1.116;11.868,12.134,0.624;17.525,8.016,0.296;11.859,10.012,1.114;14.649,12.752,1.052;19.590,3.128,0.383;6.476,15.973,1.198;12.743,2.749,1.003;3.556,5.936,1.544;19.498,4.902,0.433;14.066,0.912,1.177;19.646,10.359,0.683;15.772,9.629,0.383;19.064,1.665,0.640;13.061,5.074,0.771;6.130,6.355,1.184;1.276,8.085,0.863;0.526,12.551,0.923;9.393,1.443,0.694;12.964,5.764,0.240;16.958,1.493,0.299;4.367,5.766,1.397;1.208,11.554,0.443;13.373,10.524,1.594;16.827,10.826,1.536;12.044,7.782,1.332;12.025,16.936,0.715;15.886,9.100,0.398;7.878,0.332,0.226;12.377,4.890,0.346;6.739,17.805,2.483;14.110,1.389,1.055;14.041,13.505,1.533;10.870,17.933,1.211;2.164,5.718,0.424;9.787,19.207,1.186;13.091,12.440,0.475;10.967,0.784,1.254;13.824,18.737,0.739;15.912,1.350,0.474;8.310,14.547,1.253;11.599,13.010,0.500;7.331,16.026,2.471;3.772,2.018,0.432;14.077,12.022,0.925;2.027,1.874,0.248;12.201,14.099,0.840;11.234,9.979,0.910;6.593,14.684,1.253;4.597,0.441,0.477;2.762,13.094,0.304;10.393,9.255,0.766"
1,drone_5,4.5199,9.0740,17.0000,17.0000,"9.194,17.361,1.022;4.699,0.404,0.273;16.496,10.172,0.919;7.129,7.268,0.860;5.307,18.849,1.317;19.500,14.749,0.282;11.145,19.116,0.843;3.197,1.824,0.234;8.297,18.041,0.609;9.967,1.116,0.256;5.669,5.826,1.588;12.040,14.764,0.409;13.741,1.479,1.073;7.165,16.902,0.885;11.605,0.793,1.097;18.253,11.542,0.409;14.397,18.772,0.612;19.476,10.775,0.690;1.192,10.961,0.375;6.510,18.103,1.779;18.380,12.551,0.365;17.758,11.525,2.060;19.064,9.555,0.326;9.111,18.305,0.395;15.066,0.976,0.339;10.275,17.623,1.014;13.317,18.093,1.130;14.173,9.789,1.327;19.435,7.711,0.258;4.490,0.279,0.313;12.285,1.736,0.216;19.823,2.113,0.239;3.642,3.342,0.328;8.316,18.669,1.013;9.397,1.564,0.408;17.918,9.886,1.116;11.868,12.134,0.624;17.525,8.016,0.296;11.859,10.012,1.114;14.649,12.752,1.052;19.590,3.128,0.383;6.476,15.973,1.198;12.743,2.749,1.003;3.556,5.936,1.544;19.498,4.902,0.433;14.066,0.912,1.177;19.646,10.359,0.683;15.772,9.629,0.383;19.064,1.665,0.640;13.061,5.074,0.771;6.130,6.355,1.184;1.276,8.085,0.863;0.526,12.551,0.923;9.393,1.443,0.694;12.964,5.764,0.240;16.958,1.493,0.299;4.367,5.766,1.397;1.208,11.554,0.443;13.373,10.524,1.594;16.827,10.826,1.536;12.044,7.782,1.332;12.025,16.936,0.715;15.886,9.100,0.398;7.878,0.332,0.226;12.377,4.890,0.346;6.739,17.805,2.483;14.110,1.389,1.055;14.041,13.505,1.533;10.870,17.933,1.211;2.164,5.718,0.424;9.787,19.207,1.186;13.091,12.440,0.475;10.967,0.784,1.254;13.824,18.737,0.739;15.912,1.350,0.474;8.310,14.547,1.253;11.599,13.010,0.500;7.331,16.026,2.471;3.772,2.018,0.432;14.077,12.022,0.925;2.027,1.874,0.248;12.201,14.099,0.840;11.234,9.979,0.910;6.593,14.684,1.253;4.597,0.441,0.477;2.762,13.094,0.304;10.393,9.255,0.766"
1,drone_6,16.0512,6.5987,17.0000,17.0000,"9.194,17.361,1.022;4.699,0.404,0.273;16.496,10.172,0.919;7.129,7.268,0.860;5.307,18.849,1.317;19.500,14.749,0.282;11.145,19.116,0.843;3.197,1.824,0.234;8.297,18.041,0.609;9.967,1.116,0.256;5.669,5.826,1.588;12.040,14.764,0.409;13.741,1.479,1.073;7.165,16.902,0.885;11.605,0.793,1.097;18.253,11.542,0.409;14.397,18.772,0.612;19.476,10.775,0.690;1.192,10.961,0.375;6.510,18.103,1.779;18.380,12.551,0.365;17.758,11.525,2.060;19.064,9.555,0.326;9.111,18.305,0.395;15.066,0.976,0.339;10.275,17.623,1.014;13.317,18.093,1.130;14.173,9.789,1.327;19.435,7.711,0.258;4.490,0.279,0.313;12.285,1.736,0.216;19.823,2.113,0.239;3.642,3.342,0.328;8.316,18.669,1.013;9.397,1.564,0.408;17.918,9.886,1.116;11.868,12.134,0.624;17.525,8.016,0.296;11.859,10.012,1.114;14.649,12.752,1.052;19.590,3.128,0.383;6.476,15.973,1.198;12.743,2.749,1.003;3.556,5.936,1.544;19.498,4.902,0.433;14.066,0.912,1.177;19.646,10.359,0.683;15.772,9.629,0.383;19.064,1.665,0.640;13.061,5.074,0.771;6.130,6.355,1.184;1.276,8.085,0.863;0.526,12.551,0.923;9.393,1.443,0.694;12.964,5.764,0.240;16.958,1.493,0.299;4.367,5.766,1.397;1.208,11.554,0.443;13.373,10.524,1.594;16.827,10.826,1.536;12.044,7.782,1.332;12.025,16.936,0.715;15.886,9.100,0.398;7.878,0.332,0.226;12.377,4.890,0.346;6.739,17.805,2.483;14.110,1.389,1.055;14.041,13.505,1.533;10.870,17.933,1.211;2.164,5.718,0.424;9.787,19.207,1.186;13.091,12.440,0.475;10.967,0.784,1.254;13.824,18.737,0.739;15.912,1.350,0.474;8.310,14.547,1.253;11.599,13.010,0.500;7.331,16.026,2.471;3.772,2.018,0.432;14.077,12.022,0.925;2.027,1.874,0.248;12.201,14.099,0.840;11.234,9.979,0.910;6.593,14.684,1.253;4.597,0.441,0.477;2.762,13.094,0.304;10.393,9.255,0.766"
1,drone_7,3.0772,9.9984,17.0000,17.0000,"9.194,17.361,1.022;4.699,0.404,0.273;16.496,10.172,0.919;7.129,7.268,0.860;5.307,18.849,1.317;19.500,14.749,0.282;11.145,19.116,0.843;3.197,1.824,0.234;8.297,18.041,0.609;9.967,1.116,0.256;5.669,5.826,1.588;12.040,14.764,0.409;13.741,1.479,1.073;7.165,16.902,0.885;11.605,0.793,1.097;18.253,11.542,0.409;14.397,18.772,0.612;19.476,10.775,0.690;1.192,10.961,0.375;6.510,18.103,1.779;18.380,12.551,0.365;17.758,11.525,2.060;19.064,9.555,0.326;9.111,18.305,0.395;15.066,0.976,0.339;10.275,17.623,1.014;13.317,18.093,1.130;14.173,9.789,1.327;19.435,7.711,0.258;4.490,0.279,0.313;12.285,1.736,0.216;19.823,2.113,0.239;3.642,3.342,0.328;8.316,18.669,1.013;9.397,1.564,0.408;17.918,9.886,1.116;11.868,12.134,0.624;17.525,8.016,0.296;11.859,10.012,1.114;14.649,12.752,1.052;19.590,3.128,0.383;6.476,15.973,1.198;12.743,2.749,1.003;3.556,5.936,1.544;19.498,4.902,0.433;14.066,0.912,1.177;19.646,10.359,0.683;15.772,9.629,0.383;19.064,1.665,0.640;13.061,5.074,0.771;6.130,6.355,1.184;1.276,8.085,0.863;0.526,12.551,0.923;9.393,1.443,0.694;12.964,5.764,0.240;16.958,1.493,0.299;4.367,5.766,1.397;1.208,11.554,0.443;13.373,10.524,1.594;16.827,10.826,1.536;12.044,7.782,1.332;12.025,16.936,0.715;15.886,9.100,0.398;7.878,0.332,0.226;12.377,4.890,0.346;6.739,17.805,2.483;14.110,1.389,1.055;14.041,13.505,1.533;10.870,17.933,1.211;2.164,5.718,0.424;9.787,19.207,1.186;13.091,12.440,0.475;10.967,0.784,1.254;13.824,18.737,0.739;15.912,1.350,0.474;8.310,14.547,1.253;11.599,13.010,0.500;7.331,16.026,2.471;3.772,2.018,0.432;14.077,12.022,0.925;2.027,1.874,0.248;12.201,14.099,0.840;11.234,9.979,0.910;6.593,14.684,1.253;4.597,0.441,0.477;2.762,13.094,0.304;10.393,9.255,0.766"
1,drone_8,16.3379,4.4662,17.0000,17.0000,"9.194,17.361,1.022;4.699,0.404,0.273;16.496,10.172,0.919;7.129,7.268,0.860;5.307,18.849,1.317;19.500,14.749,0.282;11.145,19.116,0.843;3.197,1.824,0.234;8.297,18.041,0.609;9.967,1.116,0.256;5.669,5.826,1.588;12.040,14.764,0.409;13.741,1.479,1.073;7.165,16.902,0.885;11.605,0.793,1.097;18.253,11.542,0.409;14.397,18.772,0.612;19.476,10.775,0.690;1.192,10.961,0.375;6.510,18.103,1.779;18.380,12.551,0.365;17.758,11.525,2.060;19.064,9.555,0.326;9.111,18.305,0.395;15.066,0.976,0.339;10.275,17.623,1.014;13.317,18.093,1.130;14.173,9.789,1.327;19.435,7.711,0.258;4.490,0.279,0.313;12.285,1.736,0.216;19.823,2.113,0.239;3.642,3.342,0.328;8.316,18.669,1.013;9.397,1.564,0.408;17.918,9.886,1.116;11.868,12.134,0.624;17.525,8.016,0.296;11.859,10.012,1.114;14.649,12.752,1.052;19.590,3.128,0.383;6.476,15.973,1.198;12.743,2.749,1.003;3.556,5.936,1.544;19.498,4.902,0.433;14.066,0.912,1.177;19.646,10.359,0.683;15.772,9.629,0.383;19.064,1.665,0.640;13.061,5.074,0.771;6.130,6.355,1.184;1.276,8.085,0.863;0.526,12.551,0.923;9.393,1.443,0.694;12.964,5.764,0.240;16.958,1.493,0.299;4.367,5.766,1.397;1.208,11.554,0.443;13.373,10.524,1.594;16.827,10.826,1.536;12.044,7.782,1.332;12.025,16.936,0.715;15.886,9.100,0.398;7.878,0.332,0.226;12.377,4.890,0.346;6.739,17.805,2.483;14.110,1.389,1.055;14.041,13.505,1.533;10.870,17.933,1.211;2.164,5.718,0.424;9.787,19.207,1.186;13.091,12.440,0.475;10.967,0.784,1.254;13.824,18.737,0.739;15.912,1.350,0.474;8.310,14.547,1.253;11.599,13.010,0.500;7.331,16.026,2.471;3.772,2.018,0.432;14.077,12.022,0.925;2.027,1.874,0.248;12.201,14.099,0.840;11.234,9.979,0.910;6.593,14.684,1.253;4.597,0.441,0.477;2.762,13.094,0.304;10.393,9.255,0.766"
1,drone_9,1.2541,3.9164,17.0000,17.0000,"9.194,17.361,1.022;4.699,0.404,0.273;16.496,10.172,0.919;7.129,7.268,0.860;5.307,18.849,1.317;19.500,14.749,0.282;11.145,19.116,0.843;3.197,1.824,0.234;8.297,18.041,0.609;9.967,1.116,0.256;5.669,5.826,1.588;12.040,14.764,0.409;13.741,1.479,1.073;7.165,16.902,0.885;11.605,0.793,1.097;18.253,11.542,0.409;14.397,18.772,0.612;19.476,10.775,0.690;1.192,10.961,0.375;6.510,18.103,1.779;18.380,12.551,0.365;17.758,11.525,2.060;19.064,9.555,0.326;9.111,18.305,0.395;15.066,0.976,0.339;10.275,17.623,1.014;13.317,18.093,1.130;14.173,9.789,1.327;19.435,7.711,0.258;4.490,0.279,0.313;12.285,1.736,0.216;19.823,2.113,0.239;3.642,3.342,0.328;8.316,18.669,1.013;9.397,1.564,0.408;17.918,9.886,1.116;11.868,12.134,0.624;17.525,8.016,0.296;11.859,10.012,1.114;14.649,12.752,1.052;19.590,3.128,0.383;6.476,15.973,1.198;12.743,2.749,1.003;3.556,5.936,1.544;19.498,4.902,0.433;14.066,0.912,1.177;19.646,10.359,0.683;15.772,9.629,0.383;19.064,1.665,0.640;13.061,5.074,0.771;6.130,6.355,1.184;1.276,8.085,0.863;0.526,12.551,0.923;9.393,1.443,0.694;12.964,5.764,0.240;16.958,1.493,0.299;4.367,5.766,1.397;1.208,11.554,0.443;13.373,10.524,1.594;16.827,10.826,1.536;12.044,7.782,1.332;12.025,16.936,0.715;15.886,9.100,0.398;7.878,0.332,0.226;12.377,4.890,0.346;6.739,17.805,2.483;14.110,1.389,1.055;14.041,13.505,1.533;10.870,17.933,1.211;2.164,5.718,0.424;9.787,19.207,1.186;13.091,12.440,0.475;10.967,0.784,1.254;13.824,18.737,0.739;15.912,1.350,0.474;8.310,14.547,1.253;11.599,13.010,0.500;7.331,16.026,2.471;3.772,2.018,0.432;14.077,12.022,0.925;2.027,1.874,0.248;12.201,14.099,0.840;11.234,9.979,0.910;6.593,14.684,1.253;4.597,0.441,0.477;2.762,13.094,0.304;10.393,9.255,0.766"
2,drone_0,2.3811,18.3414,17.0000,17.0000,"9.194,17.361,1.022;4.699,0.404,0.273;16.496,10.172,0.919;7.129,7.268,0.860;5.307,18.849,1.317;19.500,14.749,0.282;11.145,19.116,0.843;3.197,1.824,0.234;8.297,18.041,0.609;9.967,1.116,0.256;5.669,5.826,1.588;12.040,14.764,0.409;13.741,1.479,1.073;7.165,16.902,0.885;11.605,0.793,1.097;18.253,11.542,0.409;14.397,18.772,0.612;19.476,10.775,0.690;1.192,10.961,0.375;6.510,18.103,1.779;18.380,12.551,0.365;17.758,11.525,2.060;19.064,9.555,0.326;9.111,18.305,0.395;15.066,0.976,0.339;10.275,17.623,1.014;13.317,18.093,1.130;14.173,9.789,1.327;19.435,7.711,0.258;4.490,0.279,0.313;12.285,1.736,0.216;19.823,2.113,0.239;3.642,3.342,0.328;8.316,18.669,1.013;9.397,1.564,0.408;17.918,9.886,1.116;11.868,12.134,0.624;17.525,8.016,0.296;11.859,10.012,1.114;14.649,12.752,1.052;19.590,3.128,0.383;6.476,15.973,1.198;12.743,2.749,1.003;3.556,5.936,1.544;19.498,4.902,0.433;14.066,0.912,1.177;19.646,10.359,0.683;15.772,9.629,0.383;19.064,1.665,0.640;13.061,5.074,0.771;6.130,6.355,1.184;1.276,8.085,0.863;0.526,12.551,0.923;9.393,1.443,0.694;12.964,5.764,0.240;16.958,1.493,0.299;4.367,5.766,1.397;1.208,11.554,0.443;13.373,10.524,1.594;16.827,10.826,1.536;12.044,7.782,1.332;12.025,16.936,0.715;15.886,9.100,0.398;7.878,0.332,0.226;12.377,4.890,0.346;6.739,17.805,2.483;14.110,1.389,1.055;14.041,13.505,1.533;10.870,17.933,1.211;2.164,5.718,0.424;9.787,19.207,1.186;13.091,12.440,0.475;10.967,0.784,1.254;13.824,18.737,0.739;15.912,1.350,0.474;8.310,14.547,1.253;11.599,13.010,0.500;7.331,16.026,2.471;3.772,2.018,0.432;14.077,12.022,0.925;2.027,1.874,0.248;12.201,14.099,0.840;11.234,9.979,0.910;6.593,14.684,1.253;4.597,0.441,0.477;2.762,13.094,0.304;10.393,9.255,0.766"
2,drone_1,8.9425,11.3983,17.0000,17.0000,"9.194,17.361,1.022;4.699,0.404,0.273;16.496,10.172,0.919;7.129,7.268,0.860;5.307,18.849,1.317;19.500,14.749,0.282;11.145,19.116,0.843;3.197,1.824,0.234;8.297,18.041,0.609;9.967,1.116,0.256;5.669,5.826,1.588;12.040,14.764,0.409;13.741,1.479,1.073;7.165,16.902,0.885;11.605,0.793,1.097;18.253,11.542,0.409;14.397,18.772,0.612;19.476,10.775,0.690;1.192,10.961,0.375;6.510,18.103,1.779;18.380,12.551,0.365;17.758,11.525,2.060;19.064,9.555,0.326;9.111,18.305,0.395;15.066,0.976,0.339;10.275,17.623,1.014;13.317,18.093,1.130;14.173,9.789,1.327;19.435,7.711,0.258;4.490,0.279,0.313;12.285,1.736,0.216;19.823,2.113,0.239;3.642,3.342,0.328;8.316,18.669,1.013;9.397,1.564,0.408;17.918,9.886,1.116;11.868,12.134,0.624;17.525,8.016,0.296;11.859,10.012,1.114;14.649,12.752,1.052;19.590,3.128,0.383;6.476,15.973,1.198;12.743,2.749,1.003;3.556,5.936,1.544;19.498,4.902,0.433;14.066,0.912,1.177;19.646,10.359,0.683;15.772,9.629,0.383;19.064,1.665,0.640;13.061,5.074,0.771;6.130,6.355,1.184;1.276,8.085,0.863;0.526,12.551,0.923;9.393,1.443,0.694;12.964,5.764,0.240;16.958,1.493,0.299;4.367,5.766,1.397;1.208,11.554,0.443;13.373,10.524,1.594;16.827,10.826,1.536;12.044,7.782,1.332;12.025,16.936,0.715;15.886,9.100,0.398;7.878,0.332,0.226;12.377,4.890,0.346;6.739,17.805,2.483;14.110,1.389,1.055;14.041,13.505,1.533;10.870,17.933,1.211;2.164,5.718,0.424;9.787,19.207,1.186;13.091,12.440,0.475;10.967,0.784,1.254;13.824,18.737,0.739;15.912,1.350,0.474;8.310,14.547,1.253;11.599,13.010,0.500;7.331,16.026,2.471;3.772,2.018,0.432;14.077,12.022,0.925;2.027,1.874,0.248;12.201,14.099,0.840;11.234,9.979,0.910;6.593,14.684,1.253;4.597,0.441,0.477;2.762,13.094,0.304;10.393,9.255,0.766"
2,drone_2,9.8067,4.9413,17.0000,17.0000,"9.194,17.361,1.022;4.699,0.404,0.273;16.496,10.172,0.919;7.129,7.268,0.860;5.307,18.849,1.317;19.500,14.749,0.282;11.145,19.116,0.843;3.197,1.824,0.234;8.297,18.041,0.609;9.967,1.116,0.256;5.669,5.826,1.588;12.040,14.764,0.409;13.741,1.479,1.073;7.165,16.902,0.885;11.605,0.793,1.097;18.253,11.542,0.409;14.397,18.772,0.612;19.476,10.775,0.690;1.192,10.961,0.375;6.510,18.103,1.779;18.380,12.551,0.365;17.758,11.525,2.060;19.064,9.555,0.326;9.111,18.305,0.395;15.066,0.976,0.339;10.275,17.623,1.014;13.317,18.093,1.130;14.173,9.789,1.327;19.435,7.711,0.258;4.490,0.279,0.313;12.285,1.736,0.216;19.823,2.113,0.239;3.642,3.342,0.328;8.316,18.669,1.013;9.397,1.564,0.408;17.918,9.886,1.116;11.868,12.134,0.624;17.525,8.016,0.296;11.859,10.012,1.114;14.649,12.752,1.052;19.590,3.128,0.383;6.476,15.973,1.198;12.743,2.749,1.003;3.556,5.936,1.544;19.498,4.902,0.433;14.066,0.912,1.177;19.646,10.359,0.683;15.772,9.629,0.383;19.064,1.665,0.640;13.061,5.074,0.771;6.130,6.355,1.184;1.276,8.085,0.863;0.526,12.551,0.923;9.393,1.443,0.694;12.964,5.764,0.240;16.958,1.493,0.299;4.367,5.766,1.397;1.208,11.554,0.443;13.373,10.524,1.594;16.827,10.826,1.536;12.044,7.782,1.332;12.025,16.936,0.715;15.886,9.100,0.398;7.878,0.332,0.226;12.377,4.890,0.346;6.739,17.805,2.483;14.110,1.389,1.055;14.041,13.505,1.533;10.870,17.933,1.211;2.164,5.718,0.424;9.787,19.207,1.186;13.091,12.440,0.475;10.967,0.784,1.254;13.824,18.737,0.739;15.912,1.350,0.474;8.310,14.547,1.253;11.599,13.010,0.500;7.331,16.026,2.471;3.772,2.018,0.432;14.077,12.022,0.925;2.027,1.874,0.248;12.201,14.099,0.840;11.234,9.979,0.910;6.593,14.684,1.253;4.597,0.441,0.477;2.762,13.094,0.304;10.393,9.255,0.766"
