Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
1,drone_0,7.0380,6.6097,17.0000,17.0000,"6.082,0.388,0.284;1.607,10.731,0.203;16.935,8.884,0.246;18.282,3.568,0.775;5.324,10.984,0.441;14.242,11.386,0.934;17.511,0.371,0.489;10.425,8.932,0.223;15.872,12.645,0.394;16.815,1.275,0.323;19.529,19.244,0.775;4.175,4.242,0.351;17.104,3.064,1.008;4.116,11.033,0.930;15.349,13.406,1.742;1.606,15.542,0.337;16.688,7.259,0.949;15.728,12.359,1.054;8.286,11.211,0.365;17.347,6.595,0.915;4.862,1.428,1.849;4.280,3.027,0.355;7.947,10.534,0.868;16.570,11.089,0.731;5.754,1.306,1.160;11.246,16.567,1.555;18.293,0.911,0.465;17.897,9.713,1.133;14.909,14.613,1.005;16.959,4.182,0.731;17.806,0.570,0.730;11.894,9.737,0.224;7.095,8.867,0.641;8.848,15.875,0.409;18.890,6.693,1.072;13.178,14.918,0.798;9.695,7.846,0.785;14.667,18.715,0.410;18.719,5.375,0.891;4.219,2.072,1.341;0.798,11.538,0.229;5.656,3.043,1.034;2.913,13.996,0.386;13.404,12.279,1.095;3.030,10.817,0.355;11.747,5.245,0.348;7.982,4.053,0.400;8.336,9.537,0.252;8.819,7.585,0.418;6.106,12.724,0.492;16.534,9.144,0.232;3.566,3.920,1.821;8.397,17.089,0.229;18.650,9.387,2.226;4.791,5.057,0.489;1.047,19.517,0.218;19.653,15.331,0.307;2.141,14.443,0.324;14.105,17.026,0.234;0.855,7.581,0.222;1.350,14.467,0.316;18.739,1.019,0.917;12.167,10.017,0.237;10.717,15.547,0.608;7.249,3.644,0.248;18.447,1.491,0.877;2.549,12.271,1.619;3.702,5.620,1.162;1.923,15.446,0.436;15.686,11.419,1.215;12.415,13.879,0.200;16.235,19.767,0.319;18.747,13.936,0.818;14.264,5.608,0.244;18.842,14.166,0.767;3.029,0.558,1.029;19.740,13.475,0.231;7.225,3.435,0.974;9.558,16.321,1.004;10.065,18.286,0.866;1.098,5.595,0.632;1.143,17.144,0.473;18.659,11.918,2.453;6.087,15.257,0.286;14.902,0.258,0.235;9.029,9.220,1.168;14.022,14.136,0.447;2.957,4.156,2.167;1.909,17.927,0.284;1.691,6.091,0.244;2.552,14.483,0.323;12.456,15.898,1.783"
1,drone_1,3.3509,8.4607,17.0000,17.0000,"6.082,0.388,0.284;1.607,10.731,0.203;16.935,8.884,0.246;18.282,3.568,0.775;5.324,10.984,0.441;14.242,11.386,0.934;17.511,0.371,0.489;10.425,8.932,0.223;15.872,12.645,0.394;16.815,1.275,0.323;19.529,19.244,0.775;4.175,4.242,0.351;17.104,3.064,1.008;4.116,11.033,0.930;15.349,13.406,1.742;1.606,15.542,0.337;16.688,7.259,0.949;15.728,12.359,1.054;8.286,11.211,0.365;17.347,6.595,0.915;4.862,1.428,1.849;4.280,3.027,0.355;7.947,10.534,0.868;16.570,11.089,0.731;5.754,1.306,1.160;11.246,16.567,1.555;18.293,0.911,0.465;17.897,9.713,1.133;14.909,14.613,1.005;16.959,4.182,0.731;17.806,0.570,0.730;11.894,9.737,0.224;7.095,8.867,0.641;8.848,15.875,0.409;18.890,6.693,1.072;13.178,14.918,0.798;9.695,7.846,0.785;14.667,18.715,0.410;18.719,5.375,0.891;4.219,2.072,1.341;0.798,11.538,0.229;5.656,3.043,1.034;2.913,13.996,0.386;13.404,12.279,1.095;3.030,10.817,0.355;11.747,5.245,0.348;7.982,4.053,0.400;8.336,9.537,0.252;8.819,7.585,0.418;6.106,12.724,0.492;16.534,9.144,0.232;3.566,3.920,1.821;8.397,17.089,0.229;18.650,9.387,2.226;4.791,5.057,0.489;1.047,19.517,0.218;19.653,15.331,0.307;2.141,14.443,0.324;14.105,17.026,0.234;0.855,7.581,0.222;1.350,14.467,0.316;18.739,1.019,0.917;12.167,10.017,0.237;10.717,15.547,0.608;7.249,3.644,0.248;18.447,1.491,0.877;2.549,12.271,1.619;3.702,5.620,1.162;1.923,15.446,0.436;15.686,11.419,1.215;12.415,13.879,0.200;16.235,19.767,0.319;18.747,13.936,0.818;14.264,5.608,0.244;18.842,14.166,0.767;3.029,0.558,1.029;19.740,13.475,0.231;7.225,3.435,0.974;9.558,16.321,1.004;10.065,18.286,0.866;1.098,5.595,0.632;1.143,17.144,0.473;18.659,11.918,2.453;6.087,15.257,0.286;14.902,0.258,0.235;9.029,9.220,1.168;14.022,14.136,0.447;2.957,4.156,2.167;1.909,17.927,0.284;1.691,6.091,0.244;2.552,14.483,0.323;12.456,15.898,1.783"
1,drone_2,8.3288,13.4916,17.0000,17.0000,"6.082,0.388,0.284;1.607,10.731,0.203;16.935,8.884,0.246;18.282,3.568,0.775;5.324,10.984,0.441;14.242,11.386,0.934;17.511,0.371,0.489;10.425,8.932,0.223;15.872,12.645,0.394;16.815,1.275,0.323;19.529,19.244,0.775;4.175,4.242,0.351;17.104,3.064,1.008;4.116,11.033,0.930;15.349,13.406,1.742;1.606,15.542,0.337;16.688,7.259,0.949;15.728,12.359,1.054;8.286,11.211,0.365;17.347,6.595,0.915;4.862,1.428,1.849;4.280,3.027,0.355;7.947,10.534,0.868;16.570,11.089,0.731;5.754,1.306,1.160;11.246,16.567,1.555;18.293,0.911,0.465;17.897,9.713,1.133;14.909,14.613,1.005;16.959,4.182,0.731;17.806,0.570,0.730;11.894,9.737,0.224;7.095,8.867,0.641;8.848,15.875,0.409;18.890,6.693,1.072;13.178,14.918,0.798;9.695,7.846,0.785;14.667,18.715,0.410;18.719,5.375,0.891;4.219,2.072,1.341;0.798,11.538,0.229;5.656,3.043,1.034;2.913,13.996,0.386;13.404,12.279,1.095;3.030,10.817,0.355;11.747,5.245,0.348;7.982,4.053,0.400;8.336,9.537,0.252;8.819,7.585,0.418;6.106,12.724,0.492;16.534,9.144,0.232;3.566,3.920,1.821;8.397,17.089,0.229;18.650,9.387,2.226;4.791,5.057,0.489;1.047,19.517,0.218;19.653,15.331,0.307;2.141,14.443,0.324;14.105,17.026,0.234;0.855,7.581,0.222;1.350,14.467,0.316;18.739,1.019,0.917;12.167,10.017,0.237;10.717,15.547,0.608;7.249,3.644,0.248;18.447,1.491,0.877;2.549,12.271,1.619;3.702,5.620,1.162;1.923,15.446,0.436;15.686,11.419,1.215;12.415,13.879,0.200;16.235,19.767,0.319;18.747,13.936,0.818;14.264,5.608,0.244;18.842,14.166,0.767;3.029,0.558,1.029;19.740,13.475,0.231;7.225,3.435,0.974;9.558,16.321,1.004;10.065,18.286,0.866;1.098,5.595,0.632;1.143,17.144,0.473;18.659,11.918,2.453;6.087,15.257,0.286;14.902,0.258,0.235;9.029,9.220,1.168;14.022,14.136,0.447;2.957,4.156,2.167;1.909,17.927,0.284;1.691,6.091,0.244;2.552,14.483,0.323;12.456,15.898,1.783"
1,drone_3,14.2033,8.6322,17.0000,17.0000,"6.082,0.388,0.284;1.607,10.731,0.203;16.935,8.884,0.246;18.282,3.568,0.775;5.324,10.984,0.441;14.242,11.386,0.934;17.511,0.371,0.489;10.425,8.932,0.223;15.872,12.645,0.394;16.815,1.275,0.323;19.529,19.244,0.775;4.175,4.242,0.351;17.104,3.064,1.008;4.116,11.033,0.930;15.349,13.406,1.742;1.606,15.542,0.337;16.688,7.259,0.949;15.728,12.359,1.054;8.286,11.211,0.365;17.347,6.595,0.915;4.862,1.428,1.849;4.280,3.027,0.355;7.947,10.534,0.868;16.570,11.089,0.731;5.754,1.306,1.160;11.246,16.567,1.555;18.293,0.911,0.465;17.897,9.713,1.133;14.909,14.613,1.005;16.959,4.182,0.731;17.806,0.570,0.730;11.894,9.737,0.224;7.095,8.867,0.641;8.848,15.875,0.409;18.890,6.693,1.072;13.178,14.918,0.798;9.695,7.846,0.785;14.667,18.715,0.410;18.719,5.375,0.891;4.219,2.072,1.341;0.798,11.538,0.229;5.656,3.043,1.034;2.913,13.996,0.386;13.404,12.279,1.095;3.030,10.817,0.355;11.747,5.245,0.348;7.982,4.053,0.400;8.336,9.537,0.252;8.819,7.585,0.418;6.106,12.724,0.492;16.534,9.144,0.232;3.566,3.920,1.821;8.397,17.089,0.229;18.650,9.387,2.226;4.791,5.057,0.489;1.047,19.517,0.218;19.653,15.331,0.307;2.141,14.443,0.324;14.105,17.026,0.234;0.855,7.581,0.222;1.350,14.467,0.316;18.739,1.019,0.917;12.167,10.017,0.237;10.717,15.547,0.608;7.249,3.644,0.248;18.447,1.491,0.877;2.549,12.271,1.619;3.702,5.620,1.162;1.923,15.446,0.436;15.686,11.419,1.215;12.415,13.879,0.200;16.235,19.767,0.319;18.747,13.936,0.818;14.264,5.608,0.244;18.842,14.166,0.767;3.029,0.558,1.029;19.740,13.475,0.231;7.225,3.435,0.974;9.558,16.321,1.004;10.065,18.286,0.866;1.098,5.595,0.632;1.143,17.144,0.473;18.659,11.918,2.453;6.087,15.257,0.286;14.902,0.258,0.235;9.029,9.220,1.168;14.022,14.136,0.447;2.957,4.156,2.167;1.909,17.927,0.284;1.691,6.091,0.244;2.552,14.483,0.323;12.456,15.898,1.783"
1,drone_4,14.4022,2.3705,17.0000,17.0000,"6.082,0.388,0.284;1.607,10.731,0.203;16.935,8.884,0.246;18.282,3.568,0.775;5.324,10.984,0.441;14.242,11.386,0.934;17.511,0.371,0.489;10.425,8.932,0.223;15.872,12.645,0.394;16.815,1.275,0.323;19.529,19.244,0.775;4.175,4.242,0.351;17.104,3.064,1.008;4.116,11.033,0.930;15.349,13.406,1.742;1.606,15.542,0.337;16.688,7.259,0.949;15.728,12.359,1.054;8.286,11.211,0.365;17.347,6.595,0.915;4.862,1.428,1.849;4.280,3.027,0.355;7.947,10.534,0.868;16.570,11.089,0.731;5.754,1.306,1.160;11.246,16.567,1.555;18.293,0.911,0.465;17.897,9.713,1.133;14.909,14.613,1.005;16.959,4.182,0.731;17.806,0.570,0.730;11.894,9.737,0.224;7.095,8.867,0.641;8.848,15.875,0.409;18.890,6.693,1.072;13.178,14.918,0.798;9.695,7.846,0.785;14.667,18.715,0.410;18.719,5.375,0.891;4.219,2.072,1.341;0.798,11.538,0.229;5.656,3.043,1.034;2.913,13.996,0.386;13.404,12.279,1.095;3.030,10.817,0.355;11.747,5.245,0.348;7.982,4.053,0.400;8.336,9.537,0.252;8.819,7.585,0.418;6.106,12.724,0.492;16.534,9.144,0.232;3.566,3.920,1.821;8.397,17.089,0.229;18.650,9.387,2.226;4.791,5.057,0.489;1.047,19.517,0.218;19.653,15.331,0.307;2.141,14.443,0.324;14.105,17.026,0.234;0.855,7.581,0.222;1.350,14.467,0.316;18.739,1.019,0.917;12.167,10.017,0.237;10.717,15.547,0.608;7.249,3.644,0.248;18.447,1.491,0.877;2.549,12.271,1.619;3.702,5.620,1.162;1.923,15.446,0.436;15.686,11.419,1.215;12.415,13.879,0.200;16.235,19.767,0.319;18.747,13.936,0.818;14.264,5.608,0.244;18.842,14.166,0.767;3.029,0.558,1.029;19.740,13.475,0.231;7.225,3.435,0.974;9.558,16.321,1.004;10.065,18.286,0.866;1.098,5.595,0.632;1.143,17.144,0.473;18.659,11.918,2.453;6.087,15.257,0.286;14.902,0.258,0.235;9.029,9.220,1.168;14.022,14.136,0.447;2.957,4.156,2.167;1.909,17.927,0.284;1.691,6.091,0.244;2.552,14.483,0.323;12.456,15.898,1.783"
1,drone_5,12.7535,7.5481,17.0000,17.0000,"6.082,0.388,0.284;1.607,10.731,0.203;16.935,8.884,0.246;18.282,3.568,0.775;5.324,10.984,0.441;14.242,11.386,0.934;17.511,0.371,0.489;10.425,8.932,0.223;15.872,12.645,0.394;16.815,1.275,0.323;19.529,19.244,0.775;4.175,4.242,0.351;17.104,3.064,1.008;4.116,11.033,0.930;15.349,13.406,1.742;1.606,15.542,0.337;16.688,7.259,0.949;15.728,12.359,1.054;8.286,11.211,0.365;17.347,6.595,0.915;4.862,1.428,1.849;4.280,3.027,0.355;7.947,10.534,0.868;16.570,11.089,0.731;5.754,1.306,1.160;11.246,16.567,1.555;18.293,0.911,0.465;17.897,9.713,1.133;14.909,14.613,1.005;16.959,4.182,0.731;17.806,0.570,0.730;11.894,9.737,0.224;7.095,8.867,0.641;8.848,15.875,0.409;18.890,6.693,1.072;13.178,14.918,0.798;9.695,7.846,0.785;14.667,18.715,0.410;18.719,5.375,0.891;4.219,2.072,1.341;0.798,11.538,0.229;5.656,3.043,1.034;2.913,13.996,0.386;13.404,12.279,1.095;3.030,10.817,0.355;11.747,5.245,0.348;7.982,4.053,0.400;8.336,9.537,0.252;8.819,7.585,0.418;6.106,12.724,0.492;16.534,9.144,0.232;3.566,3.920,1.821;8.397,17.089,0.229;18.650,9.387,2.226;4.791,5.057,0.489;1.047,19.517,0.218;19.653,15.331,0.307;2.141,14.443,0.324;14.105,17.026,0.234;0.855,7.581,0.222;1.350,14.467,0.316;18.739,1.019,0.917;12.167,10.017,0.237;10.717,15.547,0.608;7.249,3.644,0.248;18.447,1.491,0.877;2.549,12.271,1.619;3.702,5.620,1.162;1.923,15.446,0.436;15.686,11.419,1.215;12.415,13.879,0.200;16.235,19.767,0.319;18.747,13.936,0.818;14.264,5.608,0.244;18.842,14.166,0.767;3.029,0.558,1.029;19.740,13.475,0.231;7.225,3.435,0.974;9.558,16.321,1.004;10.065,18.286,0.866;1.098,5.595,0.632;1.143,17.144,0.473;18.659,11.918,2.453;6.087,15.257,0.286;14.902,0.258,0.235;9.029,9.220,1.168;14.022,14.136,0.447;2.957,4.156,2.167;1.909,17.927,0.284;1.691,6.091,0.244;2.552,14.483,0.323;12.456,15.898,1.783"
1,drone_6,11.0601,2.8268,17.0000,17.0000,"6.082,0.388,0.284;1.607,10.731,0.203;16.935,8.884,0.246;18.282,3.568,0.775;5.324,10.984,0.441;14.242,11.386,0.934;17.511,0.371,0.489;10.425,8.932,0.223;15.872,12.645,0.394;16.815,1.275,0.323;19.529,19.244,0.775;4.175,4.242,0.351;17.104,3.064,1.008;4.116,11.033,0.930;15.349,13.406,1.742;1.606,15.542,0.337;16.688,7.259,0.949;15.728,12.359,1.054;8.286,11.211,0.365;17.347,6.595,0.915;4.862,1.428,1.849;4.280,3.027,0.355;7.947,10.534,0.868;16.570,11.089,0.731;5.754,1.306,1.160;11.246,16.567,1.555;18.293,0.911,0.465;17.897,9.713,1.133;14.909,14.613,1.005;16.959,4.182,0.731;17.806,0.570,0.730;11.894,9.737,0.224;7.095,8.867,0.641;8.848,15.875,0.409;18.890,6.693,1.072;13.178,14.918,0.798;9.695,7.846,0.785;14.667,18.715,0.410;18.719,5.375,0.891;4.219,2.072,1.341;0.798,11.538,0.229;5.656,3.043,1.034;2.913,13.996,0.386;13.404,12.279,1.095;3.030,10.817,0.355;11.747,5.245,0.348;7.982,4.053,0.400;8.336,9.537,0.252;8.819,7.585,0.418;6.106,12.724,0.492;16.534,9.144,0.232;3.566,3.920,1.821;8.397,17.089,0.229;18.650,9.387,2.226;4.791,5.057,0.489;1.047,19.517,0.218;19.653,15.331,0.307;2.141,14.443,0.324;14.105,17.026,0.234;0.855,7.581,0.222;1.350,14.467,0.316;18.739,1.019,0.917;12.167,10.017,0.237;10.717,15.547,0.608;7.249,3.644,0.248;18.447,1.491,0.877;2.549,12.271,1.619;3.702,5.620,1.162;1.923,15.446,0.436;15.686,11.419,1.215;12.415,13.879,0.200;16.235,19.767,0.319;18.747,13.936,0.818;14.264,5.608,0.244;18.842,14.166,0.767;3.029,0.558,1.029;19.740,13.475,0.231;7.225,3.435,0.974;9.558,16.321,1.004;10.065,18.286,0.866;1.098,5.595,0.632;1.143,17.144,0.473;18.659,11.918,2.453;6.087,15.257,0.286;14.902,0.258,0.235;9.029,9.220,1.168;14.022,14.136,0.447;2.957,4.156,2.167;1.909,17.927,0.284;1.691,6.091,0.244;2.552,14.483,0.323;12.456,15.898,1.783"
1,drone_7,6.7199,18.3593,17.0000,17.0000,"6.082,0.388,0.284;1.607,10.731,0.203;16.935,8.884,0.246;18.282,3.568,0.775;5.324,10.984,0.441;14.242,11.386,0.934;17.511,0.371,0.489;10.425,8.932,0.223;15.872,12.645,0.394;16.815,1.275,0.323;19.529,19.244,0.775;4.175,4.242,0.351;17.104,3.064,1.008;4.116,11.033,0.930;15.349,13.406,1.742;1.606,15.542,0.337;16.688,7.259,0.949;15.728,12.359,1.054;8.286,11.211,0.365;17.347,6.595,0.915;4.862,1.428,1.849;4.280,3.027,0.355;7.947,10.534,0.868;16.570,11.089,0.731;5.754,1.306,1.160;11.246,16.567,1.555;18.293,0.911,0.465;17.897,9.713,1.133;14.909,14.613,1.005;16.959,4.182,0.731;17.806,0.570,0.730;11.894,9.737,0.224;7.095,8.867,0.641;8.848,15.875,0.409;18.890,6.693,1.072;13.178,14.918,0.798;9.695,7.846,0.785;14.667,18.715,0.410;18.719,5.375,0.891;4.219,2.072,1.341;0.798,11.538,0.229;5.656,3.043,1.034;2.913,13.996,0.386;13.404,12.279,1.095;3.030,10.817,0.355;11.747,5.245,0.348;7.982,4.053,0.400;8.336,9.537,0.252;8.819,7.585,0.418;6.106,12.724,0.492;16.534,9.144,0.232;3.566,3.920,1.821;8.397,17.089,0.229;18.650,9.387,2.226;4.791,5.057,0.489;1.047,19.517,0.218;19.653,15.331,0.307;2.141,14.443,0.324;14.105,17.026,0.234;0.855,7.581,0.222;1.350,14.467,0.316;18.739,1.019,0.917;12.167,10.017,0.237;10.717,15.547,0.608;7.249,3.644,0.248;18.447,1.491,0.877;2.549,12.271,1.619;3.702,5.620,1.162;1.923,15.446,0.436;15.686,11.419,1.215;12.415,13.879,0.200;16.235,19.767,0.319;18.747,13.936,0.818;14.264,5.608,0.244;18.842,14.166,0.767;3.029,0.558,1.029;19.740,13.475,0.231;7.225,3.435,0.974;9.558,16.321,1.004;10.065,18.286,0.866;1.098,5.595,0.632;1.143,17.144,0.473;18.659,11.918,2.453;6.087,15.257,0.286;14.902,0.258,0.235;9.029,9.220,1.168;14.022,14.136,0.447;2.957,4.156,2.167;1.909,17.927,0.284;1.691,6.091,0.244;2.552,14.483,0.323;12.456,15.898,1.783"
1,drone_8,4.2403,16.2569,17.0000,17.0000,"6.082,0.388,0.284;1.607,10.731,0.203;16.935,8.884,0.246;18.282,3.568,0.775;5.324,10.984,0.441;14.242,11.386,0.934;17.511,0.371,0.489;10.425,8.932,0.223;15.872,12.645,0.394;16.815,1.275,0.323;19.529,19.244,0.775;4.175,4.242,0.351;17.104,3.064,1.008;4.116,11.033,0.930;15.349,13.406,1.742;1.606,15.542,0.337;16.688,7.259,0.949;15.728,12.359,1.054;8.286,11.211,0.365;17.347,6.595,0.915;4.862,1.428,1.849;4.280,3.027,0.355;7.947,10.534,0.868;16.570,11.089,0.731;5.754,1.306,1.160;11.246,16.567,1.555;18.293,0.911,0.465;17.897,9.713,1.133;14.909,14.613,1.005;16.959,4.182,0.731;17.806,0.570,0.730;11.894,9.737,0.224;7.095,8.867,0.641;8.848,15.875,0.409;18.890,6.693,1.072;13.178,14.918,0.798;9.695,7.846,0.785;14.667,18.715,0.410;18.719,5.375,0.891;4.219,2.072,1.341;0.798,11.538,0.229;5.656,3.043,1.034;2.913,13.996,0.386;13.404,12.279,1.095;3.030,10.817,0.355;11.747,5.245,0.348;7.982,4.053,0.400;8.336,9.537,0.252;8.819,7.585,0.418;6.106,12.724,0.492;16.534,9.144,0.232;3.566,3.920,1.821;8.397,17.089,0.229;18.650,9.387,2.226;4.791,5.057,0.489;1.047,19.517,0.218;19.653,15.331,0.307;2.141,14.443,0.324;14.105,17.026,0.234;0.855,7.581,0.222;1.350,14.467,0.316;18.739,1.019,0.917;12.167,10.017,0.237;10.717,15.547,0.608;7.249,3.644,0.248;18.447,1.491,0.877;2.549,12.271,1.619;3.702,5.620,1.162;1.923,15.446,0.436;15.686,11.419,1.215;12.415,13.879,0.200;16.235,19.767,0.319;18.747,13.936,0.818;14.264,5.608,0.244;18.842,14.166,0.767;3.029,0.558,1.029;19.740,13.475,0.231;7.225,3.435,0.974;9.558,16.321,1.004;10.065,18.286,0.866;1.098,5.595,0.632;1.143,17.144,0.473;18.659,11.918,2.453;6.087,15.257,0.286;14.902,0.258,0.235;9.029,9.220,1.168;14.022,14.136,0.447;2.957,4.156,2.167;1.909,17.927,0.284;1.691,6.091,0.244;2.552,14.483,0.323;12.456,15.898,1.783"
1,drone_9,10.5842,12.2484,17.0000,17.0000,"6.082,0.388,0.284;1.607,10.731,0.203;16.935,8.884,0.246;18.282,3.568,0.775;5.324,10.984,0.441;14.242,11.386,0.934;17.511,0.371,0.489;10.425,8.932,0.223;15.872,12.645,0.394;16.815,1.275,0.323;19.529,19.244,0.775;4.175,4.242,0.351;17.104,3.064,1.008;4.116,11.033,0.930;15.349,13.406,1.742;1.606,15.542,0.337;16.688,7.259,0.949;15.728,12.359,1.054;8.286,11.211,0.365;17.347,6.595,0.915;4.862,1.428,1.849;4.280,3.027,0.355;7.947,10.534,0.868;16.570,11.089,0.731;5.754,1.306,1.160;11.246,16.567,1.555;18.293,0.911,0.465;17.897,9.713,1.133;14.909,14.613,1.005;16.959,4.182,0.731;17.806,0.570,0.730;11.894,9.737,0.224;7.095,8.867,0.641;8.848,15.875,0.409;18.890,6.693,1.072;13.178,14.918,0.798;9.695,7.846,0.785;14.667,18.715,0.410;18.719,5.375,0.891;4.219,2.072,1.341;0.798,11.538,0.229;5.656,3.043,1.034;2.913,13.996,0.386;13.404,12.279,1.095;3.030,10.817,0.355;11.747,5.245,0.348;7.982,4.053,0.400;8.336,9.537,0.252;8.819,7.585,0.418;6.106,12.724,0.492;16.534,9.144,0.232;3.566,3.920,1.821;8.397,17.089,0.229;18.650,9.387,2.226;4.791,5.057,0.489;1.047,19.517,0.218;19.653,15.331,0.307;2.141,14.443,0.324;14.105,17.026,0.234;0.855,7.581,0.222;1.350,14.467,0.316;18.739,1.019,0.917;12.167,10.017,0.237;10.717,15.547,0.608;7.249,3.644,0.248;18.447,1.491,0.877;2.549,12.271,1.619;3.702,5.620,1.162;1.923,15.446,0.436;15.686,11.419,1.215;12.415,13.879,0.200;16.235,19.767,0.319;18.747,13.936,0.818;14.264,5.608,0.244;18.842,14.166,0.767;3.029,0.558,1.029;19.740,13.475,0.231;7.225,3.435,0.974;9.558,16.321,1.004;10.065,18.286,0.866;1.098,5.595,0.632;1.143,17.144,0.473;18.659,11.918,2.453;6.087,15.257,0.286;14.902,0.258,0.235;9.029,9.220,1.168;14.022,14.136,0.447;2.957,4.156,2.167;1.909,17.927,0.284;1.691,6.091,0.244;2.552,14.483,0.323;12.456,15.898,1.783"
2,drone_0,7.1799,6.7506,17.0000,17.0000,"6.082,0.388,0.284;1.607,10.731,0.203;16.935,8.884,0.246;18.282,3.568,0.775;5.324,10.984,0.441;14.242,11.386,0.934;17.511,0.371,0.489;10.425,8.932,0.223;15.872,12.645,0.394;16.815,1.275,0.323;19.529,19.244,0.775;4.175,4.242,0.351;17.104,3.064,1.008;4.116,11.033,0.930;15.349,13.406,1.742;1.606,15.542,0.337;16.688,7.259,0.949;15.728,12.359,1.054;8.286,11.211,0.365;17.347,6.595,0.915;4.862,1.428,1.849;4.280,3.027,0.355;7.947,10.534,0.868;16.570,11.089,0.731;5.754,1.306,1.160;11.246,16.567,1.555;18.293,0.911,0.465;17.897,9.713,1.133;14.909,14.613,1.005;16.959,4.182,0.731;17.806,0.570,0.730;11.894,9.737,0.224;7.095,8.867,0.641;8.848,15.875,0.409;18.890,6.693,1.072;13.178,14.918,0.798;9.695,7.846,0.785;14.667,18.715,0.410;18.719,5.375,0.891;4.219,2.072,1.341;0.798,11.538,0.229;5.656,3.043,1.034;2.913,13.996,0.386;13.404,12.279,1.095;3.030,10.817,0.355;11.747,5.245,0.348;7.982,4.053,0.400;8.336,9.537,0.252;8.819,7.585,0.418;6.106,12.724,0.492;16.534,9.144,0.232;3.566,3.920,1.821;8.397,17.089,0.229;18.650,9.387,2.226;4.791,5.057,0.489;1.047,19.517,0.218;19.653,15.331,0.307;2.141,14.443,0.324;14.105,17.026,0.234;0.855,7.581,0.222;1.350,14.467,0.316;18.739,1.019,0.917;12.167,10.017,0.237;10.717,15.547,0.608;7.249,3.644,0.248;18.447,1.491,0.877;2.549,12.271,1.619;3.702,5.620,1.162;1.923,15.446,0.436;15.686,11.419,1.215;12.415,13.879,0.200;16.235,19.767,0.319;18.747,13.936,0.818;14.264,5.608,0.244;18.842,14.166,0.767;3.029,0.558,1.029;19.740,13.475,0.231;7.225,3.435,0.974;9.558,16.321,1.004;10.065,18.286,0.866;1.098,5.595,0.632;1.143,17.144,0.473;18.659,11.918,2.453;6.087,15.257,0.286;14.902,0.258,0.235;9.029,9.220,1.168;14.022,14.136,0.447;2.957,4.156,2.167;1.909,17.927,0.284;1.691,6.091,0.244;2.552,14.483,0.323;12.456,15.898,1.783"
2,drone_1,3.5351,8.5388,17.0000,17.0000,"6.082,0.388,0.284;1.607,10.731,0.203;16.935,8.884,0.246;18.282,3.568,0.775;5.324,10.984,0.441;14.242,11.386,0.934;17.511,0.371,0.489;10.425,8.932,0.223;15.872,12.645,0.394;16.815,1.275,0.323;19.529,19.244,0.775;4.175,4.242,0.351;17.104,3.064,1.008;4.116,11.033,0.930;15.349,13.406,1.742;1.606,15.542,0.337;16.688,7.259,0.949;15.728,12.359,1.054;8.286,11.211,0.365;17.347,6.595,0.915;4.862,1.428,1.849;4.280,3.027,0.355;7.947,10.534,0.868;16.570,11.089,0.731;5.754,1.306,1.160;11.246,16.567,1.555;18.293,0.911,0.465;17.897,9.713,1.133;14.909,14.613,1.005;16.959,4.182,0.731;17.806,0.570,0.730;11.894,9.737,0.224;7.095,8.867,0.641;8.848,15.875,0.409;18.890,6.693,1.072;13.178,14.918,0.798;9.695,7.846,0.785;14.667,18.715,0.410;18.719,5.375,0.891;4.219,2.072,1.341;0.798,11.538,0.229;5.656,3.043,1.034;2.913,13.996,0.386;13.404,12.279,1.095;3.030,10.817,0.355;11.747,5.245,0.348;7.982,4.053,0.400;8.336,9.537,0.252;8.819,7.585,0.418;6.106,12.724,0.492;16.534,9.144,0.232;3.566,3.920,1.821;8.397,17.089,0.229;18.650,9.387,2.226;4.791,5.057,0.489;1.047,19.517,0.218;19.653,15.331,0.307;2.141,14.443,0.324;14.105,17.026,0.234;0.855,7.581,0.222;1.350,14.467,0.316;18.739,1.019,0.917;12.167,10.017,0.237;10.717,15.547,0.608;7.249,3.644,0.248;18.447,1.491,0.877;2.549,12.271,1.619;3.702,5.620,1.162;1.923,15.446,0.436;15.686,11.419,1.215;12.415,13.879,0.200;16.235,19.767,0.319;18.747,13.936,0.818;14.264,5.608,0.244;18.842,14.166,0.767;3.029,0.558,1.029;19.740,13.475,0.231;7.225,3.435,0.974;9.558,16.321,1.004;10.065,18.286,0.866;1.098,5.595,0.632;1.143,17.144,0.473;18.659,11.918,2.453;6.087,15.257,0.286;14.902,0.258,0.235;9.029,9.220,1.168;14.022,14.136,0.447;2.957,4.156,2.167;1.909,17.927,0.284;1.691,6.091,0.244;2.552,14.483,0.323;12.456,15.898,1.783"
