Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
1,drone_0,7.1921,2.4026,17.0000,17.0000,"16.434,11.931,0.742;1.396,11.670,0.459;14.803,12.400,0.209;1.679,9.181,0.629;15.753,7.651,0.207;0.649,11.826,0.324;16.965,0.397,0.260;7.851,13.835,1.017;16.640,2.832,0.327;18.889,8.113,1.003;18.249,5.214,0.254;6.437,17.026,0.208;8.284,14.488,1.647;17.112,10.238,2.042;1.525,13.324,0.248;12.159,16.016,1.232;18.321,2.128,0.410;10.331,3.868,0.395;11.165,15.124,0.816;16.435,14.211,0.464;6.027,16.742,0.282;18.184,11.806,0.316;2.164,17.938,0.228;18.464,10.867,1.931;15.367,3.218,0.287;9.848,17.207,0.445;9.446,17.089,0.427;11.971,5.276,0.375;2.379,9.532,0.391;8.582,17.187,1.700;4.398,5.612,0.498;5.922,9.570,0.413;7.240,11.497,0.241;14.410,10.384,0.493;1.064,13.055,0.316;16.402,8.397,0.463;16.790,5.619,0.421;9.910,13.057,0.296;15.573,13.353,0.409;0.498,6.914,0.770;7.917,10.967,1.286;13.463,10.104,0.285;10.623,0.963,0.770;6.827,8.468,0.212;7.160,16.242,1.180;16.105,8.184,0.875;18.274,6.502,0.831;12.619,12.774,0.404;8.903,14.575,1.100;11.112,17.668,0.736;3.176,0.266,0.350;17.074,4.666,0.251;18.957,1.930,0.428;14.149,11.591,0.443;14.584,16.424,0.330;1.632,19.676,0.232;8.705,13.133,0.874;10.567,16.125,1.084;18.705,13.882,0.315;18.491,13.097,0.402;0.782,1.660,0.385;19.479,4.041,0.396;8.457,12.854,0.833;16.340,14.143,0.901;0.974,10.431,1.366;14.641,10.678,0.493;11.855,14.048,1.008;10.248,12.991,0.425;19.554,7.145,0.268;16.787,13.131,0.395;17.513,3.333,1.597;17.570,0.613,1.217;15.349,2.238,0.239;0.540,3.337,0.344;19.743,15.238,0.311;12.742,6.650,0.417;13.433,11.251,0.453;19.741,9.205,0.237;16.948,7.487,1.599;19.182,3.152,1.612;1.881,9.504,2.282;4.696,7.104,0.462;14.649,13.979,0.641;13.461,19.264,0.672;15.763,14.697,0.359;0.372,4.375,0.294;1.572,11.372,0.767;18.375,1.546,1.041;14.500,7.921,0.299;14.981,11.903,0.779;0.321,12.548,0.330;17.358,1.366,0.647;17.735,12.731,1.917;16.466,1.603,0.982;4.343,9.590,0.354;5.960,8.744,0.292;12.307,18.189,1.235;6.074,8.280,0.480;15.402,10.811,0.759;19.371,7.418,1.020;5.929,0.600,0.431;1.723,6.224,0.277;0.696,0.959,1.203;7.031,13.500,0.395;5.116,15.288,0.244;14.067,10.174,0.270;7.655,18.667,1.172"
1,drone_1,4.0860,18.6038,17.0000,17.0000,"16.434,11.931,0.742;1.396,11.670,0.459;14.803,12.400,0.209;1.679,9.181,0.629;15.753,7.651,0.207;0.649,11.826,0.324;16.965,0.397,0.260;7.851,13.835,1.017;16.640,2.832,0.327;18.889,8.113,1.003;18.249,5.214,0.254;6.437,17.026,0.208;8.284,14.488,1.647;17.112,10.238,2.042;1.525,13.324,0.248;12.159,16.016,1.232;18.321,2.128,0.410;10.331,3.868,0.395;11.165,15.124,0.816;16.435,14.211,0.464;6.027,16.742,0.282;18.184,11.806,0.316;2.164,17.938,0.228;18.464,10.867,1.931;15.367,3.218,0.287;9.848,17.207,0.445;9.446,17.089,0.427;11.971,5.276,0.375;2.379,9.532,0.391;8.582,17.187,1.700;4.398,5.612,0.498;5.922,9.570,0.413;7.240,11.497,0.241;14.410,10.384,0.493;1.064,13.055,0.316;16.402,8.397,0.463;16.790,5.619,0.421;9.910,13.057,0.296;15.573,13.353,0.409;0.498,6.914,0.770;7.917,10.967,1.286;13.463,10.104,0.285;10.623,0.963,0.770;6.827,8.468,0.212;7.160,16.242,1.180;16.105,8.184,0.875;18.274,6.502,0.831;12.619,12.774,0.404;8.903,14.575,1.100;11.112,17.668,0.736;3.176,0.266,0.350;17.074,4.666,0.251;18.957,1.930,0.428;14.149,11.591,0.443;14.584,16.424,0.330;1.632,19.676,0.232;8.705,13.133,0.874;10.567,16.125,1.084;18.705,13.882,0.315;18.491,13.097,0.402;0.782,1.660,0.385;19.479,4.041,0.396;8.457,12.854,0.833;16.340,14.143,0.901;0.974,10.431,1.366;14.641,10.678,0.493;11.855,14.048,1.008;10.248,12.991,0.425;19.554,7.145,0.268;16.787,13.131,0.395;17.513,3.333,1.597;17.570,0.613,1.217;15.349,2.238,0.239;0.540,3.337,0.344;19.743,15.238,0.311;12.742,6.650,0.417;13.433,11.251,0.453;19.741,9.205,0.237;16.948,7.487,1.599;19.182,3.152,1.612;1.881,9.504,2.282;4.696,7.104,0.462;14.649,13.979,0.641;13.461,19.264,0.672;15.763,14.697,0.359;0.372,4.375,0.294;1.572,11.372,0.767;18.375,1.546,1.041;14.500,7.921,0.299;14.981,11.903,0.779;0.321,12.548,0.330;17.358,1.366,0.647;17.735,12.731,1.917;16.466,1.603,0.982;4.343,9.590,0.354;5.960,8.744,0.292;12.307,18.189,1.235;6.074,8.280,0.480;15.402,10.811,0.759;19.371,7.418,1.020;5.929,0.600,0.431;1.723,6.224,0.277;0.696,0.959,1.203;7.031,13.500,0.395;5.116,15.288,0.244;14.067,10.174,0.270;7.655,18.667,1.172"
1,drone_2,14.2546,4.9035,17.0000,17.0000,"16.434,11.931,0.742;1.396,11.670,0.459;14.803,12.400,0.209;1.679,9.181,0.629;15.753,7.651,0.207;0.649,11.826,0.324;16.965,0.397,0.260;7.851,13.835,1.017;16.640,2.832,0.327;18.889,8.113,1.003;18.249,5.214,0.254;6.437,17.026,0.208;8.284,14.488,1.647;17.112,10.238,2.042;1.525,13.324,0.248;12.159,16.016,1.232;18.321,2.128,0.410;10.331,3.868,0.395;11.165,15.124,0.816;16.435,14.211,0.464;6.027,16.742,0.282;18.184,11.806,0.316;2.164,17.938,0.228;18.464,10.867,1.931;15.367,3.218,0.287;9.848,17.207,0.445;9.446,17.089,0.427;11.971,5.276,0.375;2.379,9.532,0.391;8.582,17.187,1.700;4.398,5.612,0.498;5.922,9.570,0.413;7.240,11.497,0.241;14.410,10.384,0.493;1.064,13.055,0.316;16.402,8.397,0.463;16.790,5.619,0.421;9.910,13.057,0.296;15.573,13.353,0.409;0.498,6.914,0.770;7.917,10.967,1.286;13.463,10.104,0.285;10.623,0.963,0.770;6.827,8.468,0.212;7.160,16.242,1.180;16.105,8.184,0.875;18.274,6.502,0.831;12.619,12.774,0.404;8.903,14.575,1.100;11.112,17.668,0.736;3.176,0.266,0.350;17.074,4.666,0.251;18.957,1.930,0.428;14.149,11.591,0.443;14.584,16.424,0.330;1.632,19.676,0.232;8.705,13.133,0.874;10.567,16.125,1.084;18.705,13.882,0.315;18.491,13.097,0.402;0.782,1.660,0.385;19.479,4.041,0.396;8.457,12.854,0.833;16.340,14.143,0.901;0.974,10.431,1.366;14.641,10.678,0.493;11.855,14.048,1.008;10.248,12.991,0.425;19.554,7.145,0.268;16.787,13.131,0.395;17.513,3.333,1.597;17.570,0.613,1.217;15.349,2.238,0.239;0.540,3.337,0.344;19.743,15.238,0.311;12.742,6.650,0.417;13.433,11.251,0.453;19.741,9.205,0.237;16.948,7.487,1.599;19.182,3.152,1.612;1.881,9.504,2.282;4.696,7.104,0.462;14.649,13.979,0.641;13.461,19.264,0.672;15.763,14.697,0.359;0.372,4.375,0.294;1.572,11.372,0.767;18.375,1.546,1.041;14.500,7.921,0.299;14.981,11.903,0.779;0.321,12.548,0.330;17.358,1.366,0.647;17.735,12.731,1.917;16.466,1.603,0.982;4.343,9.590,0.354;5.960,8.744,0.292;12.307,18.189,1.235;6.074,8.280,0.480;15.402,10.811,0.759;19.371,7.418,1.020;5.929,0.600,0.431;1.723,6.224,0.277;0.696,0.959,1.203;7.031,13.500,0.395;5.116,15.288,0.244;14.067,10.174,0.270;7.655,18.667,1.172"
1,drone_3,4.6835,12.7968,17.0000,17.0000,"16.434,11.931,0.742;1.396,11.670,0.459;14.803,12.400,0.209;1.679,9.181,0.629;15.753,7.651,0.207;0.649,11.826,0.324;16.965,0.397,0.260;7.851,13.835,1.017;16.640,2.832,0.327;18.889,8.113,1.003;18.249,5.214,0.254;6.437,17.026,0.208;8.284,14.488,1.647;17.112,10.238,2.042;1.525,13.324,0.248;12.159,16.016,1.232;18.321,2.128,0.410;10.331,3.868,0.395;11.165,15.124,0.816;16.435,14.211,0.464;6.027,16.742,0.282;18.184,11.806,0.316;2.164,17.938,0.228;18.464,10.867,1.931;15.367,3.218,0.287;9.848,17.207,0.445;9.446,17.089,0.427;11.971,5.276,0.375;2.379,9.532,0.391;8.582,17.187,1.700;4.398,5.612,0.498;5.922,9.570,0.413;7.240,11.497,0.241;14.410,10.384,0.493;1.064,13.055,0.316;16.402,8.397,0.463;16.790,5.619,0.421;9.910,13.057,0.296;15.573,13.353,0.409;0.498,6.914,0.770;7.917,10.967,1.286;13.463,10.104,0.285;10.623,0.963,0.770;6.827,8.468,0.212;7.160,16.242,1.180;16.105,8.184,0.875;18.274,6.502,0.831;12.619,12.774,0.404;8.903,14.575,1.100;11.112,17.668,0.736;3.176,0.266,0.350;17.074,4.666,0.251;18.957,1.930,0.428;14.149,11.591,0.443;14.584,16.424,0.330;1.632,19.676,0.232;8.705,13.133,0.874;10.567,16.125,1.084;18.705,13.882,0.315;18.491,13.097,0.402;0.782,1.660,0.385;19.479,4.041,0.396;8.457,12.854,0.833;16.340,14.143,0.901;0.974,10.431,1.366;14.641,10.678,0.493;11.855,14.048,1.008;10.248,12.991,0.425;19.554,7.145,0.268;16.787,13.131,0.395;17.513,3.333,1.597;17.570,0.613,1.217;15.349,2.238,0.239;0.540,3.337,0.344;19.743,15.238,0.311;12.742,6.650,0.417;13.433,11.251,0.453;19.741,9.205,0.237;16.948,7.487,1.599;19.182,3.152,1.612;1.881,9.504,2.282;4.696,7.104,0.462;14.649,13.979,0.641;13.461,19.264,0.672;15.763,14.697,0.359;0.372,4.375,0.294;1.572,11.372,0.767;18.375,1.546,1.041;14.500,7.921,0.299;14.981,11.903,0.779;0.321,12.548,0.330;17.358,1.366,0.647;17.735,12.731,1.917;16.466,1.603,0.982;4.343,9.590,0.354;5.960,8.744,0.292;12.307,18.189,1.235;6.074,8.280,0.480;15.402,10.811,0.759;19.371,7.418,1.020;5.929,0.600,0.431;1.723,6.224,0.277;0.696,0.959,1.203;7.031,13.500,0.395;5.116,15.288,0.244;14.067,10.174,0.270;7.655,18.667,1.172"
1,drone_4,7.3702,5.9867,17.0000,17.0000,"16.434,11.931,0.742;1.396,11.670,0.459;14.803,12.400,0.209;1.679,9.181,0.629;15.753,7.651,0.207;0.649,11.826,0.324;16.965,0.397,0.260;7.851,13.835,1.017;16.640,2.832,0.327;18.889,8.113,1.003;18.249,5.214,0.254;6.437,17.026,0.208;8.284,14.488,1.647;17.112,10.238,2.042;1.525,13.324,0.248;12.159,16.016,1.232;18.321,2.128,0.410;10.331,3.868,0.395;11.165,15.124,0.816;16.435,14.211,0.464;6.027,16.742,0.282;18.184,11.806,0.316;2.164,17.938,0.228;18.464,10.867,1.931;15.367,3.218,0.287;9.848,17.207,0.445;9.446,17.089,0.427;11.971,5.276,0.375;2.379,9.532,0.391;8.582,17.187,1.700;4.398,5.612,0.498;5.922,9.570,0.413;7.240,11.497,0.241;14.410,10.384,0.493;1.064,13.055,0.316;16.402,8.397,0.463;16.790,5.619,0.421;9.910,13.057,0.296;15.573,13.353,0.409;0.498,6.914,0.770;7.917,10.967,1.286;13.463,10.104,0.285;10.623,0.963,0.770;6.827,8.468,0.212;7.160,16.242,1.180;16.105,8.184,0.875;18.274,6.502,0.831;12.619,12.774,0.404;8.903,14.575,1.100;11.112,17.668,0.736;3.176,0.266,0.350;17.074,4.666,0.251;18.957,1.930,0.428;14.149,11.591,0.443;14.584,16.424,0.330;1.632,19.676,0.232;8.705,13.133,0.874;10.567,16.125,1.084;18.705,13.882,0.315;18.491,13.097,0.402;0.782,1.660,0.385;19.479,4.041,0.396;8.457,12.854,0.833;16.340,14.143,0.901;0.974,10.431,1.366;14.641,10.678,0.493;11.855,14.048,1.008;10.248,12.991,0.425;19.554,7.145,0.268;16.787,13.131,0.395;17.513,3.333,1.597;17.570,0.613,1.217;15.349,2.238,0.239;0.540,3.337,0.344;19.743,15.238,0.311;12.742,6.650,0.417;13.433,11.251,0.453;19.741,9.205,0.237;16.948,7.487,1.599;19.182,3.152,1.612;1.881,9.504,2.282;4.696,7.104,0.462;14.649,13.979,0.641;13.461,19.264,0.672;15.763,14.697,0.359;0.372,4.375,0.294;1.572,11.372,0.767;18.375,1.546,1.041;14.500,7.921,0.299;14.981,11.903,0.779;0.321,12.548,0.330;17.358,1.366,0.647;17.735,12.731,1.917;16.466,1.603,0.982;4.343,9.590,0.354;5.960,8.744,0.292;12.307,18.189,1.235;6.074,8.280,0.480;15.402,10.811,0.759;19.371,7.418,1.020;5.929,0.600,0.431;1.723,6.224,0.277;0.696,0.959,1.203;7.031,13.500,0.395;5.116,15.288,0.244;14.067,10.174,0.270;7.655,18.667,1.172"
1,drone_5,1.8986,15.3774,17.0000,17.0000,"16.434,11.931,0.742;1.396,11.670,0.459;14.803,12.400,0.209;1.679,9.181,0.629;15.753,7.651,0.207;0.649,11.826,0.324;16.965,0.397,0.260;7.851,13.835,1.017;16.640,2.832,0.327;18.889,8.113,1.003;18.249,5.214,0.254;6.437,17.026,0.208;8.284,14.488,1.647;17.112,10.238,2.042;1.525,13.324,0.248;12.159,16.016,1.232;18.321,2.128,0.410;10.331,3.868,0.395;11.165,15.124,0.816;16.435,14.211,0.464;6.027,16.742,0.282;18.184,11.806,0.316;2.164,17.938,0.228;18.464,10.867,1.931;15.367,3.218,0.287;9.848,17.207,0.445;9.446,17.089,0.427;11.971,5.276,0.375;2.379,9.532,0.391;8.582,17.187,1.700;4.398,5.612,0.498;5.922,9.570,0.413;7.240,11.497,0.241;14.410,10.384,0.493;1.064,13.055,0.316;16.402,8.397,0.463;16.790,5.619,0.421;9.910,13.057,0.296;15.573,13.353,0.409;0.498,6.914,0.770;7.917,10.967,1.286;13.463,10.104,0.285;10.623,0.963,0.770;6.827,8.468,0.212;7.160,16.242,1.180;16.105,8.184,0.875;18.274,6.502,0.831;12.619,12.774,0.404;8.903,14.575,1.100;11.112,17.668,0.736;3.176,0.266,0.350;17.074,4.666,0.251;18.957,1.930,0.428;14.149,11.591,0.443;14.584,16.424,0.330;1.632,19.676,0.232;8.705,13.133,0.874;10.567,16.125,1.084;18.705,13.882,0.315;18.491,13.097,0.402;0.782,1.660,0.385;19.479,4.041,0.396;8.457,12.854,0.833;16.340,14.143,0.901;0.974,10.431,1.366;14.641,10.678,0.493;11.855,14.048,1.008;10.248,12.991,0.425;19.554,7.145,0.268;16.787,13.131,0.395;17.513,3.333,1.597;17.570,0.613,1.217;15.349,2.238,0.239;0.540,3.337,0.344;19.743,15.238,0.311;12.742,6.650,0.417;13.433,11.251,0.453;19.741,9.205,0.237;16.948,7.487,1.599;19.182,3.152,1.612;1.881,9.504,2.282;4.696,7.104,0.462;14.649,13.979,0.641;13.461,19.264,0.672;15.763,14.697,0.359;0.372,4.375,0.294;1.572,11.372,0.767;18.375,1.546,1.041;14.500,7.921,0.299;14.981,11.903,0.779;0.321,12.548,0.330;17.358,1.366,0.647;17.735,12.731,1.917;16.466,1.603,0.982;4.343,9.590,0.354;5.960,8.744,0.292;12.307,18.189,1.235;6.074,8.280,0.480;15.402,10.811,0.759;19.371,7.418,1.020;5.929,0.600,0.431;1.723,6.224,0.277;0.696,0.959,1.203;7.031,13.500,0.395;5.116,15.288,0.244;14.067,10.174,0.270;7.655,18.667,1.172"
1,drone_6,12.5698,2.7203,17.0000,17.0000,"16.434,11.931,0.742;1.396,11.670,0.459;14.803,12.400,0.209;1.679,9.181,0.629;15.753,7.651,0.207;0.649,11.826,0.324;16.965,0.397,0.260;7.851,13.835,1.017;16.640,2.832,0.327;18.889,8.113,1.003;18.249,5.214,0.254;6.437,17.026,0.208;8.284,14.488,1.647;17.112,10.238,2.042;1.525,13.324,0.248;12.159,16.016,1.232;18.321,2.128,0.410;10.331,3.868,0.395;11.165,15.124,0.816;16.435,14.211,0.464;6.027,16.742,0.282;18.184,11.806,0.316;2.164,17.938,0.228;18.464,10.867,1.931;15.367,3.218,0.287;9.848,17.207,0.445;9.446,17.089,0.427;11.971,5.276,0.375;2.379,9.532,0.391;8.582,17.187,1.700;4.398,5.612,0.498;5.922,9.570,0.413;7.240,11.497,0.241;14.410,10.384,0.493;1.064,13.055,0.316;16.402,8.397,0.463;16.790,5.619,0.421;9.910,13.057,0.296;15.573,13.353,0.409;0.498,6.914,0.770;7.917,10.967,1.286;13.463,10.104,0.285;10.623,0.963,0.770;6.827,8.468,0.212;7.160,16.242,1.180;16.105,8.184,0.875;18.274,6.502,0.831;12.619,12.774,0.404;8.903,14.575,1.100;11.112,17.668,0.736;3.176,0.266,0.350;17.074,4.666,0.251;18.957,1.930,0.428;14.149,11.591,0.443;14.584,16.424,0.330;1.632,19.676,0.232;8.705,13.133,0.874;10.567,16.125,1.084;18.705,13.882,0.315;18.491,13.097,0.402;0.782,1.660,0.385;19.479,4.041,0.396;8.457,12.854,0.833;16.340,14.143,0.901;0.974,10.431,1.366;14.641,10.678,0.493;11.855,14.048,1.008;10.248,12.991,0.425;19.554,7.145,0.268;16.787,13.131,0.395;17.513,3.333,1.597;17.570,0.613,1.217;15.349,2.238,0.239;0.540,3.337,0.344;19.743,15.238,0.311;12.742,6.650,0.417;13.433,11.251,0.453;19.741,9.205,0.237;16.948,7.487,1.599;19.182,3.152,1.612;1.881,9.504,2.282;4.696,7.104,0.462;14.649,13.979,0.641;13.461,19.264,0.672;15.763,14.697,0.359;0.372,4.375,0.294;1.572,11.372,0.767;18.375,1.546,1.041;14.500,7.921,0.299;14.981,11.903,0.779;0.321,12.548,0.330;17.358,1.366,0.647;17.735,12.731,1.917;16.466,1.603,0.982;4.343,9.590,0.354;5.960,8.744,0.292;12.307,18.189,1.235;6.074,8.280,0.480;15.402,10.811,0.759;19.371,7.418,1.020;5.929,0.600,0.431;1.723,6.224,0.277;0.696,0.959,1.203;7.031,13.500,0.395;5.116,15.288,0.244;14.067,10.174,0.270;7.655,18.667,1.172"
1,drone_7,11.2370,10.8553,17.0000,17.0000,"16.434,11.931,0.742;1.396,11.670,0.459;14.803,12.400,0.209;1.679,9.181,0.629;15.753,7.651,0.207;0.649,11.826,0.324;16.965,0.397,0.260;7.851,13.835,1.017;16.640,2.832,0.327;18.889,8.113,1.003;18.249,5.214,0.254;6.437,17.026,0.208;8.284,14.488,1.647;17.112,10.238,2.042;1.525,13.324,0.248;12.159,16.016,1.232;18.321,2.128,0.410;10.331,3.868,0.395;11.165,15.124,0.816;16.435,14.211,0.464;6.027,16.742,0.282;18.184,11.806,0.316;2.164,17.938,0.228;18.464,10.867,1.931;15.367,3.218,0.287;9.848,17.207,0.445;9.446,17.089,0.427;11.971,5.276,0.375;2.379,9.532,0.391;8.582,17.187,1.700;4.398,5.612,0.498;5.922,9.570,0.413;7.240,11.497,0.241;14.410,10.384,0.493;1.064,13.055,0.316;16.402,8.397,0.463;16.790,5.619,0.421;9.910,13.057,0.296;15.573,13.353,0.409;0.498,6.914,0.770;7.917,10.967,1.286;13.463,10.104,0.285;10.623,0.963,0.770;6.827,8.468,0.212;7.160,16.242,1.180;16.105,8.184,0.875;18.274,6.502,0.831;12.619,12.774,0.404;8.903,14.575,1.100;11.112,17.668,0.736;3.176,0.266,0.350;17.074,4.666,0.251;18.957,1.930,0.428;14.149,11.591,0.443;14.584,16.424,0.330;1.632,19.676,0.232;8.705,13.133,0.874;10.567,16.125,1.084;18.705,13.882,0.315;18.491,13.097,0.402;0.782,1.660,0.385;19.479,4.041,0.396;8.457,12.854,0.833;16.340,14.143,0.901;0.974,10.431,1.366;14.641,10.678,0.493;11.855,14.048,1.008;10.248,12.991,0.425;19.554,7.145,0.268;16.787,13.131,0.395;17.513,3.333,1.597;17.570,0.613,1.217;15.349,2.238,0.239;0.540,3.337,0.344;19.743,15.238,0.311;12.742,6.650,0.417;13.433,11.251,0.453;19.741,9.205,0.237;16.948,7.487,1.599;19.182,3.152,1.612;1.881,9.504,2.282;4.696,7.104,0.462;14.649,13.979,0.641;13.461,19.264,0.672;15.763,14.697,0.359;0.372,4.375,0.294;1.572,11.372,0.767;18.375,1.546,1.041;14.500,7.921,0.299;14.981,11.903,0.779;0.321,12.548,0.330;17.358,1.366,0.647;17.735,12.731,1.917;16.466,1.603,0.982;4.343,9.590,0.354;5.960,8.744,0.292;12.307,18.189,1.235;6.074,8.280,0.480;15.402,10.811,0.759;19.371,7.418,1.020;5.929,0.600,0.431;1.723,6.224,0.277;0.696,0.959,1.203;7.031,13.500,0.395;5.116,15.288,0.244;14.067,10.174,0.270;7.655,18.667,1.172"
1,drone_8,12.2172,8.7911,17.0000,17.0000,"16.434,11.931,0.742;1.396,11.670,0.459;14.803,12.400,0.209;1.679,9.181,0.629;15.753,7.651,0.207;0.649,11.826,0.324;16.965,0.397,0.260;7.851,13.835,1.017;16.640,2.832,0.327;18.889,8.113,1.003;18.249,5.214,0.254;6.437,17.026,0.208;8.284,14.488,1.647;17.112,10.238,2.042;1.525,13.324,0.248;12.159,16.016,1.232;18.321,2.128,0.410;10.331,3.868,0.395;11.165,15.124,0.816;16.435,14.211,0.464;6.027,16.742,0.282;18.184,11.806,0.316;2.164,17.938,0.228;18.464,10.867,1.931;15.367,3.218,0.287;9.848,17.207,0.445;9.446,17.089,0.427;11.971,5.276,0.375;2.379,9.532,0.391;8.582,17.187,1.700;4.398,5.612,0.498;5.922,9.570,0.413;7.240,11.497,0.241;14.410,10.384,0.493;1.064,13.055,0.316;16.402,8.397,0.463;16.790,5.619,0.421;9.910,13.057,0.296;15.573,13.353,0.409;0.498,6.914,0.770;7.917,10.967,1.286;13.463,10.104,0.285;10.623,0.963,0.770;6.827,8.468,0.212;7.160,16.242,1.180;16.105,8.184,0.875;18.274,6.502,0.831;12.619,12.774,0.404;8.903,14.575,1.100;11.112,17.668,0.736;3.176,0.266,0.350;17.074,4.666,0.251;18.957,1.930,0.428;14.149,11.591,0.443;14.584,16.424,0.330;1.632,19.676,0.232;8.705,13.133,0.874;10.567,16.125,1.084;18.705,13.882,0.315;18.491,13.097,0.402;0.782,1.660,0.385;19.479,4.041,0.396;8.457,12.854,0.833;16.340,14.143,0.901;0.974,10.431,1.366;14.641,10.678,0.493;11.855,14.048,1.008;10.248,12.991,0.425;19.554,7.145,0.268;16.787,13.131,0.395;17.513,3.333,1.597;17.570,0.613,1.217;15.349,2.238,0.239;0.540,3.337,0.344;19.743,15.238,0.311;12.742,6.650,0.417;13.433,11.251,0.453;19.741,9.205,0.237;16.948,7.487,1.599;19.182,3.152,1.612;1.881,9.504,2.282;4.696,7.104,0.462;14.649,13.979,0.641;13.461,19.264,0.672;15.763,14.697,0.359;0.372,4.375,0.294;1.572,11.372,0.767;18.375,1.546,1.041;14.500,7.921,0.299;14.981,11.903,0.779;0.321,12.548,0.330;17.358,1.366,0.647;17.735,12.731,1.917;16.466,1.603,0.982;4.343,9.590,0.354;5.960,8.744,0.292;12.307,18.189,1.235;6.074,8.280,0.480;15.402,10.811,0.759;19.371,7.418,1.020;5.929,0.600,0.431;1.723,6.224,0.277;0.696,0.959,1.203;7.031,13.500,0.395;5.116,15.288,0.244;14.067,10.174,0.270;7.655,18.667,1.172"
1,drone_9,2.6987,3.9433,17.0000,17.0000,"16.434,11.931,0.742;1.396,11.670,0.459;14.803,12.400,0.209;1.679,9.181,0.629;15.753,7.651,0.207;0.649,11.826,0.324;16.965,0.397,0.260;7.851,13.835,1.017;16.640,2.832,0.327;18.889,8.113,1.003;18.249,5.214,0.254;6.437,17.026,0.208;8.284,14.488,1.647;17.112,10.238,2.042;1.525,13.324,0.248;12.159,16.016,1.232;18.321,2.128,0.410;10.331,3.868,0.395;11.165,15.124,0.816;16.435,14.211,0.464;6.027,16.742,0.282;18.184,11.806,0.316;2.164,17.938,0.228;18.464,10.867,1.931;15.367,3.218,0.287;9.848,17.207,0.445;9.446,17.089,0.427;11.971,5.276,0.375;2.379,9.532,0.391;8.582,17.187,1.700;4.398,5.612,0.498;5.922,9.570,0.413;7.240,11.497,0.241;14.410,10.384,0.493;1.064,13.055,0.316;16.402,8.397,0.463;16.790,5.619,0.421;9.910,13.057,0.296;15.573,13.353,0.409;0.498,6.914,0.770;7.917,10.967,1.286;13.463,10.104,0.285;10.623,0.963,0.770;6.827,8.468,0.212;7.160,16.242,1.180;16.105,8.184,0.875;18.274,6.502,0.831;12.619,12.774,0.404;8.903,14.575,1.100;11.112,17.668,0.736;3.176,0.266,0.350;17.074,4.666,0.251;18.957,1.930,0.428;14.149,11.591,0.443;14.584,16.424,0.330;1.632,19.676,0.232;8.705,13.133,0.874;10.567,16.125,1.084;18.705,13.882,0.315;18.491,13.097,0.402;0.782,1.660,0.385;19.479,4.041,0.396;8.457,12.854,0.833;16.340,14.143,0.901;0.974,10.431,1.366;14.641,10.678,0.493;11.855,14.048,1.008;10.248,12.991,0.425;19.554,7.145,0.268;16.787,13.131,0.395;17.513,3.333,1.597;17.570,0.613,1.217;15.349,2.238,0.239;0.540,3.337,0.344;19.743,15.238,0.311;12.742,6.650,0.417;13.433,11.251,0.453;19.741,9.205,0.237;16.948,7.487,1.599;19.182,3.152,1.612;1.881,9.504,2.282;4.696,7.104,0.462;14.649,13.979,0.641;13.461,19.264,0.672;15.763,14.697,0.359;0.372,4.375,0.294;1.572,11.372,0.767;18.375,1.546,1.041;14.500,7.921,0.299;14.981,11.903,0.779;0.321,12.548,0.330;17.358,1.366,0.647;17.735,12.731,1.917;16.466,1.603,0.982;4.343,9.590,0.354;5.960,8.744,0.292;12.307,18.189,1.235;6.074,8.280,0.480;15.402,10.811,0.759;19.371,7.418,1.020;5.929,0.600,0.431;1.723,6.224,0.277;0.696,0.959,1.203;7.031,13.500,0.395;5.116,15.288,0.244;14.067,10.174,0.270;7.655,18.667,1.172"
