Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
1,drone_0,14.7612,4.0907,17.0000,17.0000,"7.580,10.971,0.210;9.891,11.920,0.810;8.626,2.704,1.005;2.602,1.255,0.323;15.145,9.512,0.358;3.075,19.777,0.407;5.126,9.958,0.831;5.910,13.344,1.124;6.053,0.277,0.349;14.254,12.437,1.040;3.272,1.709,0.433;7.194,12.870,1.017;1.911,6.357,0.391;2.152,17.758,0.691;12.469,10.721,2.055;1.296,15.707,0.218;10.768,8.951,1.055;4.748,18.957,0.966;5.575,3.259,1.351;14.193,14.716,0.686;6.060,12.027,0.259;3.475,9.006,0.302;18.411,0.993,0.243;12.842,18.018,1.329;10.293,17.536,0.443;8.391,0.301,0.412;2.341,13.604,0.615;13.274,19.404,1.081;9.350,10.240,0.748;6.649,8.649,1.349;0.450,12.220,0.292;1.763,6.305,0.442;17.160,6.145,0.368;10.355,7.075,0.609;4.925,13.939,0.265;0.713,1.125,0.899;17.293,3.528,0.397;7.902,12.141,2.354;9.820,19.181,0.835;13.610,13.714,1.065;11.799,13.973,1.924;19.435,2.190,0.329;11.157,7.423,0.303;19.897,15.038,0.202;17.112,13.694,0.336;2.662,16.781,0.277;7.142,3.270,0.481;5.411,5.473,0.621;15.365,9.271,1.212;12.071,15.596,1.102;8.576,3.493,0.371;18.634,2.298,1.235;10.564,12.847,0.435;1.010,17.876,0.311;16.549,7.664,0.842;3.632,5.316,0.437;11.248,8.413,0.931;12.504,8.508,0.434;0.474,12.847,0.782;7.952,8.271,0.452;19.825,19.553,0.343;4.926,8.512,0.841;19.199,10.987,0.488;11.590,4.093,0.308;5.248,1.800,1.210;11.066,0.207,0.268;15.876,12.368,1.969;14.774,19.069,0.316;2.790,18.111,0.642;4.830,19.811,0.378;4.782,19.351,0.982;7.154,9.259,1.353;15.066,13.163,1.632;14.309,19.064,0.440;13.605,15.257,0.775;10.618,4.776,0.371;19.548,3.618,0.476;9.390,8.678,1.136;14.032,11.707,1.375;9.597,3.209,0.869;16.275,13.727,1.021;6.715,1.202,0.257;9.318,15.110,0.213;16.389,7.197,1.032"
1,drone_1,13.4816,6.6794,17.0000,17.0000,"7.580,10.971,0.210;9.891,11.920,0.810;8.626,2.704,1.005;2.602,1.255,0.323;15.145,9.512,0.358;3.075,19.777,0.407;5.126,9.958,0.831;5.910,13.344,1.124;6.053,0.277,0.349;14.254,12.437,1.040;3.272,1.709,0.433;7.194,12.870,1.017;1.911,6.357,0.391;2.152,17.758,0.691;12.469,10.721,2.055;1.296,15.707,0.218;10.768,8.951,1.055;4.748,18.957,0.966;5.575,3.259,1.351;14.193,14.716,0.686;6.060,12.027,0.259;3.475,9.006,0.302;18.411,0.993,0.243;12.842,18.018,1.329;10.293,17.536,0.443;8.391,0.301,0.412;2.341,13.604,0.615;13.274,19.404,1.081;9.350,10.240,0.748;6.649,8.649,1.349;0.450,12.220,0.292;1.763,6.305,0.442;17.160,6.145,0.368;10.355,7.075,0.609;4.925,13.939,0.265;0.713,1.125,0.899;17.293,3.528,0.397;7.902,12.141,2.354;9.820,19.181,0.835;13.610,13.714,1.065;11.799,13.973,1.924;19.435,2.190,0.329;11.157,7.423,0.303;19.897,15.038,0.202;17.112,13.694,0.336;2.662,16.781,0.277;7.142,3.270,0.481;5.411,5.473,0.621;15.365,9.271,1.212;12.071,15.596,1.102;8.576,3.493,0.371;18.634,2.298,1.235;10.564,12.847,0.435;1.010,17.876,0.311;16.549,7.664,0.842;3.632,5.316,0.437;11.248,8.413,0.931;12.504,8.508,0.434;0.474,12.847,0.782;7.952,8.271,0.452;19.825,19.553,0.343;4.926,8.512,0.841;19.199,10.987,0.488;11.590,4.093,0.308;5.248,1.800,1.210;11.066,0.207,0.268;15.876,12.368,1.969;14.774,19.069,0.316;2.790,18.111,0.642;4.830,19.811,0.378;4.782,19.351,0.982;7.154,9.259,1.353;15.066,13.163,1.632;14.309,19.064,0.440;13.605,15.257,0.775;10.618,4.776,0.371;19.548,3.618,0.476;9.390,8.678,1.136;14.032,11.707,1.375;9.597,3.209,0.869;16.275,13.727,1.021;6.715,1.202,0.257;9.318,15.110,0.213;16.389,7.197,1.032"
1,drone_2,1.5454,3.6941,17.0000,17.0000,"7.580,10.971,0.210;9.891,11.920,0.810;8.626,2.704,1.005;2.602,1.255,0.323;15.145,9.512,0.358;3.075,19.777,0.407;5.126,9.958,0.831;5.910,13.344,1.124;6.053,0.277,0.349;14.254,12.437,1.040;3.272,1.709,0.433;7.194,12.870,1.017;1.911,6.357,0.391;2.152,17.758,0.691;12.469,10.721,2.055;1.296,15.707,0.218;10.768,8.951,1.055;4.748,18.957,0.966;5.575,3.259,1.351;14.193,14.716,0.686;6.060,12.027,0.259;3.475,9.006,0.302;18.411,0.993,0.243;12.842,18.018,1.329;10.293,17.536,0.443;8.391,0.301,0.412;2.341,13.604,0.615;13.274,19.404,1.081;9.350,10.240,0.748;6.649,8.649,1.349;0.450,12.220,0.292;1.763,6.305,0.442;17.160,6.145,0.368;10.355,7.075,0.609;4.925,13.939,0.265;0.713,1.125,0.899;17.293,3.528,0.397;7.902,12.141,2.354;9.820,19.181,0.835;13.610,13.714,1.065;11.799,13.973,1.924;19.435,2.190,0.329;11.157,7.423,0.303;19.897,15.038,0.202;17.112,13.694,0.336;2.662,16.781,0.277;7.142,3.270,0.481;5.411,5.473,0.621;15.365,9.271,1.212;12.071,15.596,1.102;8.576,3.493,0.371;18.634,2.298,1.235;10.564,12.847,0.435;1.010,17.876,0.311;16.549,7.664,0.842;3.632,5.316,0.437;11.248,8.413,0.931;12.504,8.508,0.434;0.474,12.847,0.782;7.952,8.271,0.452;19.825,19.553,0.343;4.926,8.512,0.841;19.199,10.987,0.488;11.590,4.093,0.308;5.248,1.800,1.210;11.066,0.207,0.268;15.876,12.368,1.969;14.774,19.069,0.316;2.790,18.111,0.642;4.830,19.811,0.378;4.782,19.351,0.982;7.154,9.259,1.353;15.066,13.163,1.632;14.309,19.064,0.440;13.605,15.257,0.775;10.618,4.776,0.371;19.548,3.618,0.476;9.390,8.678,1.136;14.032,11.707,1.375;9.597,3.209,0.869;16.275,13.727,1.021;6.715,1.202,0.257;9.318,15.110,0.213;16.389,7.197,1.032"
1,drone_3,4.7780,15.9651,17.0000,17.0000,"7.580,10.971,0.210;9.891,11.920,0.810;8.626,2.704,1.005;2.602,1.255,0.323;15.145,9.512,0.358;3.075,19.777,0.407;5.126,9.958,0.831;5.910,13.344,1.124;6.053,0.277,0.349;14.254,12.437,1.040;3.272,1.709,0.433;7.194,12.870,1.017;1.911,6.357,0.391;2.152,17.758,0.691;12.469,10.721,2.055;1.296,15.707,0.218;10.768,8.951,1.055;4.748,18.957,0.966;5.575,3.259,1.351;14.193,14.716,0.686;6.060,12.027,0.259;3.475,9.006,0.302;18.411,0.993,0.243;12.842,18.018,1.329;10.293,17.536,0.443;8.391,0.301,0.412;2.341,13.604,0.615;13.274,19.404,1.081;9.350,10.240,0.748;6.649,8.649,1.349;0.450,12.220,0.292;1.763,6.305,0.442;17.160,6.145,0.368;10.355,7.075,0.609;4.925,13.939,0.265;0.713,1.125,0.899;17.293,3.528,0.397;7.902,12.141,2.354;9.820,19.181,0.835;13.610,13.714,1.065;11.799,13.973,1.924;19.435,2.190,0.329;11.157,7.423,0.303;19.897,15.038,0.202;17.112,13.694,0.336;2.662,16.781,0.277;7.142,3.270,0.481;5.411,5.473,0.621;15.365,9.271,1.212;12.071,15.596,1.102;8.576,3.493,0.371;18.634,2.298,1.235;10.564,12.847,0.435;1.010,17.876,0.311;16.549,7.664,0.842;3.632,5.316,0.437;11.248,8.413,0.931;12.504,8.508,0.434;0.474,12.847,0.782;7.952,8.271,0.452;19.825,19.553,0.343;4.926,8.512,0.841;19.199,10.987,0.488;11.590,4.093,0.308;5.248,1.800,1.210;11.066,0.207,0.268;15.876,12.368,1.969;14.774,19.069,0.316;2.790,18.111,0.642;4.830,19.811,0.378;4.782,19.351,0.982;7.154,9.259,1.353;15.066,13.163,1.632;14.309,19.064,0.440;13.605,15.257,0.775;10.618,4.776,0.371;19.548,3.618,0.476;9.390,8.678,1.136;14.032,11.707,1.375;9.597,3.209,0.869;16.275,13.727,1.021;6.715,1.202,0.257;9.318,15.110,0.213;16.389,7.197,1.032"
1,drone_4,2.3936,10.6369,17.0000,17.0000,"7.580,10.971,0.210;9.891,11.920,0.810;8.626,2.704,1.005;2.602,1.255,0.323;15.145,9.512,0.358;3.075,19.777,0.407;5.126,9.958,0.831;5.910,13.344,1.124;6.053,0.277,0.349;14.254,12.437,1.040;3.272,1.709,0.433;7.194,12.870,1.017;1.911,6.357,0.391;2.152,17.758,0.691;12.469,10.721,2.055;1.296,15.707,0.218;10.768,8.951,1.055;4.748,18.957,0.966;5.575,3.259,1.351;14.193,14.716,0.686;6.060,12.027,0.259;3.475,9.006,0.302;18.411,0.993,0.243;12.842,18.018,1.329;10.293,17.536,0.443;8.391,0.301,0.412;2.341,13.604,0.615;13.274,19.404,1.081;9.350,10.240,0.748;6.649,8.649,1.349;0.450,12.220,0.292;1.763,6.305,0.442;17.160,6.145,0.368;10.355,7.075,0.609;4.925,13.939,0.265;0.713,1.125,0.899;17.293,3.528,0.397;7.902,12.141,2.354;9.820,19.181,0.835;13.610,13.714,1.065;11.799,13.973,1.924;19.435,2.190,0.329;11.157,7.423,0.303;19.897,15.038,0.202;17.112,13.694,0.336;2.662,16.781,0.277;7.142,3.270,0.481;5.411,5.473,0.621;15.365,9.271,1.212;12.071,15.596,1.102;8.576,3.493,0.371;18.634,2.298,1.235;10.564,12.847,0.435;1.010,17.876,0.311;16.549,7.664,0.842;3.632,5.316,0.437;11.248,8.413,0.931;12.504,8.508,0.434;0.474,12.847,0.782;7.952,8.271,0.452;19.825,19.553,0.343;4.926,8.512,0.841;19.199,10.987,0.488;11.590,4.093,0.308;5.248,1.800,1.210;11.066,0.207,0.268;15.876,12.368,1.969;14.774,19.069,0.316;2.790,18.111,0.642;4.830,19.811,0.378;4.782,19.351,0.982;7.154,9.259,1.353;15.066,13.163,1.632;14.309,19.064,0.440;13.605,15.257,0.775;10.618,4.776,0.371;19.548,3.618,0.476;9.390,8.678,1.136;14.032,11.707,1.375;9.597,3.209,0.869;16.275,13.727,1.021;6.715,1.202,0.257;9.318,15.110,0.213;16.389,7.197,1.032"
1,drone_5,7.7845,5.7989,17.0000,17.0000,"7.580,10.971,0.210;9.891,11.920,0.810;8.626,2.704,1.005;2.602,1.255,0.323;15.145,9.512,0.358;3.075,19.777,0.407;5.126,9.958,0.831;5.910,13.344,1.124;6.053,0.277,0.349;14.254,12.437,1.040;3.272,1.709,0.433;7.194,12.870,1.017;1.911,6.357,0.391;2.152,17.758,0.691;12.469,10.721,2.055;1.296,15.707,0.218;10.768,8.951,1.055;4.748,18.957,0.966;5.575,3.259,1.351;14.193,14.716,0.686;6.060,12.027,0.259;3.475,9.006,0.302;18.411,0.993,0.243;12.842,18.018,1.329;10.293,17.536,0.443;8.391,0.301,0.412;2.341,13.604,0.615;13.274,19.404,1.081;9.350,10.240,0.748;6.649,8.649,1.349;0.450,12.220,0.292;1.763,6.305,0.442;17.160,6.145,0.368;10.355,7.075,0.609;4.925,13.939,0.265;0.713,1.125,0.899;17.293,3.528,0.397;7.902,12.141,2.354;9.820,19.181,0.835;13.610,13.714,1.065;11.799,13.973,1.924;19.435,2.190,0.329;11.157,7.423,0.303;19.897,15.038,0.202;17.112,13.694,0.336;2.662,16.781,0.277;7.142,3.270,0.481;5.411,5.473,0.621;15.365,9.271,1.212;12.071,15.596,1.102;8.576,3.493,0.371;18.634,2.298,1.235;10.564,12.847,0.435;1.010,17.876,0.311;16.549,7.664,0.842;3.632,5.316,0.437;11.248,8.413,0.931;12.504,8.508,0.434;0.474,12.847,0.782;7.952,8.271,0.452;19.825,19.553,0.343;4.926,8.512,0.841;19.199,10.987,0.488;11.590,4.093,0.308;5.248,1.800,1.210;11.066,0.207,0.268;15.876,12.368,1.969;14.774,19.069,0.316;2.790,18.111,0.642;4.830,19.811,0.378;4.782,19.351,0.982;7.154,9.259,1.353;15.066,13.163,1.632;14.309,19.064,0.440;13.605,15.257,0.775;10.618,4.776,0.371;19.548,3.618,0.476;9.390,8.678,1.136;14.032,11.707,1.375;9.597,3.209,0.869;16.275,13.727,1.021;6.715,1.202,0.257;9.318,15.110,0.213;16.389,7.197,1.032"
1,drone_6,19.0251,8.5869,17.0000,17.0000,"7.580,10.971,0.210;9.891,11.920,0.810;8.626,2.704,1.005;2.602,1.255,0.323;15.145,9.512,0.358;3.075,19.777,0.407;5.126,9.958,0.831;5.910,13.344,1.124;6.053,0.277,0.349;14.254,12.437,1.040;3.272,1.709,0.433;7.194,12.870,1.017;1.911,6.357,0.391;2.152,17.758,0.691;12.469,10.721,2.055;1.296,15.707,0.218;10.768,8.951,1.055;4.748,18.957,0.966;5.575,3.259,1.351;14.193,14.716,0.686;6.060,12.027,0.259;3.475,9.006,0.302;18.411,0.993,0.243;12.842,18.018,1.329;10.293,17.536,0.443;8.391,0.301,0.412;2.341,13.604,0.615;13.274,19.404,1.081;9.350,10.240,0.748;6.649,8.649,1.349;0.450,12.220,0.292;1.763,6.305,0.442;17.160,6.145,0.368;10.355,7.075,0.609;4.925,13.939,0.265;0.713,1.125,0.899;17.293,3.528,0.397;7.902,12.141,2.354;9.820,19.181,0.835;13.610,13.714,1.065;11.799,13.973,1.924;19.435,2.190,0.329;11.157,7.423,0.303;19.897,15.038,0.202;17.112,13.694,0.336;2.662,16.781,0.277;7.142,3.270,0.481;5.411,5.473,0.621;15.365,9.271,1.212;12.071,15.596,1.102;8.576,3.493,0.371;18.634,2.298,1.235;10.564,12.847,0.435;1.010,17.876,0.311;16.549,7.664,0.842;3.632,5.316,0.437;11.248,8.413,0.931;12.504,8.508,0.434;0.474,12.847,0.782;7.952,8.271,0.452;19.825,19.553,0.343;4.926,8.512,0.841;19.199,10.987,0.488;11.590,4.093,0.308;5.248,1.800,1.210;11.066,0.207,0.268;15.876,12.368,1.969;14.774,19.069,0.316;2.790,18.111,0.642;4.830,19.811,0.378;4.782,19.351,0.982;7.154,9.259,1.353;15.066,13.163,1.632;14.309,19.064,0.440;13.605,15.257,0.775;10.618,4.776,0.371;19.548,3.618,0.476;9.390,8.678,1.136;14.032,11.707,1.375;9.597,3.209,0.869;16.275,13.727,1.021;6.715,1.202,0.257;9.318,15.110,0.213;16.389,7.197,1.032"
1,drone_7,8.0624,17.4525,17.0000,17.0000,"7.580,10.971,0.210;9.891,11.920,0.810;8.626,2.704,1.005;2.602,1.255,0.323;15.145,9.512,0.358;3.075,19.777,0.407;5.126,9.958,0.831;5.910,13.344,1.124;6.053,0.277,0.349;14.254,12.437,1.040;3.272,1.709,0.433;7.194,12.870,1.017;1.911,6.357,0.391;2.152,17.758,0.691;12.469,10.721,2.055;1.296,15.707,0.218;10.768,8.951,1.055;4.748,18.957,0.966;5.575,3.259,1.351;14.193,14.716,0.686;6.060,12.027,0.259;3.475,9.006,0.302;18.411,0.993,0.243;12.842,18.018,1.329;10.293,17.536,0.443;8.391,0.301,0.412;2.341,13.604,0.615;13.274,19.404,1.081;9.350,10.240,0.748;6.649,8.649,1.349;0.450,12.220,0.292;1.763,6.305,0.442;17.160,6.145,0.368;10.355,7.075,0.609;4.925,13.939,0.265;0.713,1.125,0.899;17.293,3.528,0.397;7.902,12.141,2.354;9.820,19.181,0.835;13.610,13.714,1.065;11.799,13.973,1.924;19.435,2.190,0.329;11.157,7.423,0.303;19.897,15.038,0.202;17.112,13.694,0.336;2.662,16.781,0.277;7.142,3.270,0.481;5.411,5.473,0.621;15.365,9.271,1.212;12.071,15.596,1.102;8.576,3.493,0.371;18.634,2.298,1.235;10.564,12.847,0.435;1.010,17.876,0.311;16.549,7.664,0.842;3.632,5.316,0.437;11.248,8.413,0.931;12.504,8.508,0.434;0.474,12.847,0.782;7.952,8.271,0.452;19.825,19.553,0.343;4.926,8.512,0.841;19.199,10.987,0.488;11.590,4.093,0.308;5.248,1.800,1.210;11.066,0.207,0.268;15.876,12.368,1.969;14.774,19.069,0.316;2.790,18.111,0.642;4.830,19.811,0.378;4.782,19.351,0.982;7.154,9.259,1.353;15.066,13.163,1.632;14.309,19.064,0.440;13.605,15.257,0.775;10.618,4.776,0.371;19.548,3.618,0.476;9.390,8.678,1.136;14.032,11.707,1.375;9.597,3.209,0.869;16.275,13.727,1.021;6.715,1.202,0.257;9.318,15.110,0.213;16.389,7.197,1.032"
1,drone_8,1.5606,9.0241,17.0000,17.0000,"7.580,10.971,0.210;9.891,11.920,0.810;8.626,2.704,1.005;2.602,1.255,0.323;15.145,9.512,0.358;3.075,19.777,0.407;5.126,9.958,0.831;5.910,13.344,1.124;6.053,0.277,0.349;14.254,12.437,1.040;3.272,1.709,0.433;7.194,12.870,1.017;1.911,6.357,0.391;2.152,17.758,0.691;12.469,10.721,2.055;1.296,15.707,0.218;10.768,8.951,1.055;4.748,18.957,0.966;5.575,3.259,1.351;14.193,14.716,0.686;6.060,12.027,0.259;3.475,9.006,0.302;18.411,0.993,0.243;12.842,18.018,1.329;10.293,17.536,0.443;8.391,0.301,0.412;2.341,13.604,0.615;13.274,19.404,1.081;9.350,10.240,0.748;6.649,8.649,1.349;0.450,12.220,0.292;1.763,6.305,0.442;17.160,6.145,0.368;10.355,7.075,0.609;4.925,13.939,0.265;0.713,1.125,0.899;17.293,3.528,0.397;7.902,12.141,2.354;9.820,19.181,0.835;13.610,13.714,1.065;11.799,13.973,1.924;19.435,2.190,0.329;11.157,7.423,0.303;19.897,15.038,0.202;17.112,13.694,0.336;2.662,16.781,0.277;7.142,3.270,0.481;5.411,5.473,0.621;15.365,9.271,1.212;12.071,15.596,1.102;8.576,3.493,0.371;18.634,2.298,1.235;10.564,12.847,0.435;1.010,17.876,0.311;16.549,7.664,0.842;3.632,5.316,0.437;11.248,8.413,0.931;12.504,8.508,0.434;0.474,12.847,0.782;7.952,8.271,0.452;19.825,19.553,0.343;4.926,8.512,0.841;19.199,10.987,0.488;11.590,4.093,0.308;5.248,1.800,1.210;11.066,0.207,0.268;15.876,12.368,1.969;14.774,19.069,0.316;2.790,18.111,0.642;4.830,19.811,0.378;4.782,19.351,0.982;7.154,9.259,1.353;15.066,13.163,1.632;14.309,19.064,0.440;13.605,15.257,0.775;10.618,4.776,0.371;19.548,3.618,0.476;9.390,8.678,1.136;14.032,11.707,1.375;9.597,3.209,0.869;16.275,13.727,1.021;6.715,1.202,0.257;9.318,15.110,0.213;16.389,7.197,1.032"
1,drone_9,13.8528,2.1447,17.0000,17.0000,"7.580,10.971,0.210;9.891,11.920,0.810;8.626,2.704,1.005;2.602,1.255,0.323;15.145,9.512,0.358;3.075,19.777,0.407;5.126,9.958,0.831;5.910,13.344,1.124;6.053,0.277,0.349;14.254,12.437,1.040;3.272,1.709,0.433;7.194,12.870,1.017;1.911,6.357,0.391;2.152,17.758,0.691;12.469,10.721,2.055;1.296,15.707,0.218;10.768,8.951,1.055;4.748,18.957,0.966;5.575,3.259,1.351;14.193,14.716,0.686;6.060,12.027,0.259;3.475,9.006,0.302;18.411,0.993,0.243;12.842,18.018,1.329;10.293,17.536,0.443;8.391,0.301,0.412;2.341,13.604,0.615;13.274,19.404,1.081;9.350,10.240,0.748;6.649,8.649,1.349;0.450,12.220,0.292;1.763,6.305,0.442;17.160,6.145,0.368;10.355,7.075,0.609;4.925,13.939,0.265;0.713,1.125,0.899;17.293,3.528,0.397;7.902,12.141,2.354;9.820,19.181,0.835;13.610,13.714,1.065;11.799,13.973,1.924;19.435,2.190,0.329;11.157,7.423,0.303;19.897,15.038,0.202;17.112,13.694,0.336;2.662,16.781,0.277;7.142,3.270,0.481;5.411,5.473,0.621;15.365,9.271,1.212;12.071,15.596,1.102;8.576,3.493,0.371;18.634,2.298,1.235;10.564,12.847,0.435;1.010,17.876,0.311;16.549,7.664,0.842;3.632,5.316,0.437;11.248,8.413,0.931;12.504,8.508,0.434;0.474,12.847,0.782;7.952,8.271,0.452;19.825,19.553,0.343;4.926,8.512,0.841;19.199,10.987,0.488;11.590,4.093,0.308;5.248,1.800,1.210;11.066,0.207,0.268;15.876,12.368,1.969;14.774,19.069,0.316;2.790,18.111,0.642;4.830,19.811,0.378;4.782,19.351,0.982;7.154,9.259,1.353;15.066,13.163,1.632;14.309,19.064,0.440;13.605,15.257,0.775;10.618,4.776,0.371;19.548,3.618,0.476;9.390,8.678,1.136;14.032,11.707,1.375;9.597,3.209,0.869;16.275,13.727,1.021;6.715,1.202,0.257;9.318,15.110,0.213;16.389,7.197,1.032"
2,drone_0,14.9352,4.1869,17.0000,17.0000,"7.580,10.971,0.210;9.891,11.920,0.810;8.626,2.704,1.005;2.602,1.255,0.323;15.145,9.512,0.358;3.075,19.777,0.407;5.126,9.958,0.831;5.910,13.344,1.124;6.053,0.277,0.349;14.254,12.437,1.040;3.272,1.709,0.433;7.194,12.870,1.017;1.911,6.357,0.391;2.152,17.758,0.691;12.469,10.721,2.055;1.296,15.707,0.218;10.768,8.951,1.055;4.748,18.957,0.966;5.575,3.259,1.351;14.193,14.716,0.686;6.060,12.027,0.259;3.475,9.006,0.302;18.411,0.993,0.243;12.842,18.018,1.329;10.293,17.536,0.443;8.391,0.301,0.412;2.341,13.604,0.615;13.274,19.404,1.081;9.350,10.240,0.748;6.649,8.649,1.349;0.450,12.220,0.292;1.763,6.305,0.442;17.160,6.145,0.368;10.355,7.075,0.609;4.925,13.939,0.265;0.713,1.125,0.899;17.293,3.528,0.397;7.902,12.141,2.354;9.820,19.181,0.835;13.610,13.714,1.065;11.799,13.973,1.924;19.435,2.190,0.329;11.157,7.423,0.303;19.897,15.038,0.202;17.112,13.694,0.336;2.662,16.781,0.277;7.142,3.270,0.481;5.411,5.473,0.621;15.365,9.271,1.212;12.071,15.596,1.102;8.576,3.493,0.371;18.634,2.298,1.235;10.564,12.847,0.435;1.010,17.876,0.311;16.549,7.664,0.842;3.632,5.316,0.437;11.248,8.413,0.931;12.504,8.508,0.434;0.474,12.847,0.782;7.952,8.271,0.452;19.825,19.553,0.343;4.926,8.512,0.841;19.199,10.987,0.488;11.590,4.093,0.308;5.248,1.800,1.210;11.066,0.207,0.268;15.876,12.368,1.969;14.774,19.069,0.316;2.790,18.111,0.642;4.830,19.811,0.378;4.782,19.351,0.982;7.154,9.259,1.353;15.066,13.163,1.632;14.309,19.064,0.440;13.605,15.257,0.775;10.618,4.776,0.371;19.548,3.618,0.476;9.390,8.678,1.136;14.032,11.707,1.375;9.597,3.209,0.869;16.275,13.727,1.021;6.715,1.202,0.257;9.318,15.110,0.213;16.389,7.197,1.032"
2,drone_1,13.5961,6.8435,17.0000,17.0000,"7.580,10.971,0.210;9.891,11.920,0.810;8.626,2.704,1.005;2.602,1.255,0.323;15.145,9.512,0.358;3.075,19.777,0.407;5.126,9.958,0.831;5.910,13.344,1.124;6.053,0.277,0.349;14.254,12.437,1.040;3.272,1.709,0.433;7.194,12.870,1.017;1.911,6.357,0.391;2.152,17.758,0.691;12.469,10.721,2.055;1.296,15.707,0.218;10.768,8.951,1.055;4.748,18.957,0.966;5.575,3.259,1.351;14.193,14.716,0.686;6.060,12.027,0.259;3.475,9.006,0.302;18.411,0.993,0.243;12.842,18.018,1.329;10.293,17.536,0.443;8.391,0.301,0.412;2.341,13.604,0.615;13.274,19.404,1.081;9.350,10.240,0.748;6.649,8.649,1.349;0.450,12.220,0.292;1.763,6.305,0.442;17.160,6.145,0.368;10.355,7.075,0.609;4.925,13.939,0.265;0.713,1.125,0.899;17.293,3.528,0.397;7.902,12.141,2.354;9.820,19.181,0.835;13.610,13.714,1.065;11.799,13.973,1.924;19.435,2.190,0.329;11.157,7.423,0.303;19.897,15.038,0.202;17.112,13.694,0.336;2.662,16.781,0.277;7.142,3.270,0.481;5.411,5.473,0.621;15.365,9.271,1.212;12.071,15.596,1.102;8.576,3.493,0.371;18.634,2.298,1.235;10.564,12.847,0.435;1.010,17.876,0.311;16.549,7.664,0.842;3.632,5.316,0.437;11.248,8.413,0.931;12.504,8.508,0.434;0.474,12.847,0.782;7.952,8.271,0.452;19.825,19.553,0.343;4.926,8.512,0.841;19.199,10.987,0.488;11.590,4.093,0.308;5.248,1.800,1.210;11.066,0.207,0.268;15.876,12.368,1.969;14.774,19.069,0.316;2.790,18.111,0.642;4.830,19.811,0.378;4.782,19.351,0.982;7.154,9.259,1.353;15.066,13.163,1.632;14.309,19.064,0.440;13.605,15.257,0.775;10.618,4.776,0.371;19.548,3.618,0.476;9.390,8.678,1.136;14.032,11.707,1.375;9.597,3.209,0.869;16.275,13.727,1.021;6.715,1.202,0.257;9.318,15.110,0.213;16.389,7.197,1.032"
2,drone_2,1.7285,3.7746,17.0000,17.0000,"7.580,10.971,0.210;9.891,11.920,0.810;8.626,2.704,1.005;2.602,1.255,0.323;15.145,9.512,0.358;3.075,19.777,0.407;5.126,9.958,0.831;5.910,13.344,1.124;6.053,0.277,0.349;14.254,12.437,1.040;3.272,1.709,0.433;7.194,12.870,1.017;1.911,6.357,0.391;2.152,17.758,0.691;12.469,10.721,2.055;1.296,15.707,0.218;10.768,8.951,1.055;4.748,18.957,0.966;5.575,3.259,1.351;14.193,14.716,0.686;6.060,12.027,0.259;3.475,9.006,0.302;18.411,0.993,0.243;12.842,18.018,1.329;10.293,17.536,0.443;8.391,0.301,0.412;2.341,13.604,0.615;13.274,19.404,1.081;9.350,10.240,0.748;6.649,8.649,1.349;0.450,12.220,0.292;1.763,6.305,0.442;17.160,6.145,0.368;10.355,7.075,0.609;4.925,13.939,0.265;0.713,1.125,0.899;17.293,3.528,0.397;7.902,12.141,2.354;9.820,19.181,0.835;13.610,13.714,1.065;11.799,13.973,1.924;19.435,2.190,0.329;11.157,7.423,0.303;19.897,15.038,0.202;17.112,13.694,0.336;2.662,16.781,0.277;7.142,3.270,0.481;5.411,5.473,0.621;15.365,9.271,1.212;12.071,15.596,1.102;8.576,3.493,0.371;18.634,2.298,1.235;10.564,12.847,0.435;1.010,17.876,0.311;16.549,7.664,0.842;3.632,5.316,0.437;11.248,8.413,0.931;12.504,8.508,0.434;0.474,12.847,0.782;7.952,8.271,0.452;19.825,19.553,0.343;4.926,8.512,0.841;19.199,10.987,0.488;11.590,4.093,0.308;5.248,1.800,1.210;11.066,0.207,0.268;15.876,12.368,1.969;14.774,19.069,0.316;2.790,18.111,0.642;4.830,19.811,0.378;4.782,19.351,0.982;7.154,9.259,1.353;15.066,13.163,1.632;14.309,19.064,0.440;13.605,15.257,0.775;10.618,4.776,0.371;19.548,3.618,0.476;9.390,8.678,1.136;14.032,11.707,1.375;9.597,3.209,0.869;16.275,13.727,1.021;6.715,1.202,0.257;9.318,15.110,0.213;16.389,7.197,1.032"
