Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
1,drone_0,9.0039,17.4316,17.0000,17.0000,"18.296,8.412,0.430;15.588,19.075,0.484;17.224,10.222,0.220;16.706,7.957,0.232;3.836,10.246,0.460;8.605,14.578,0.497;11.620,8.867,2.034;12.128,13.471,0.667;18.778,7.382,1.096;2.058,10.227,0.364;7.902,14.885,0.291;8.504,13.241,0.636;17.598,10.864,1.227;13.510,6.481,0.299;8.847,13.275,0.961;8.791,9.400,1.326;15.349,10.024,0.965;0.411,0.509,0.374;10.014,7.615,0.438;13.732,5.651,1.129;6.188,16.384,0.487;4.100,16.566,0.423;13.897,13.506,1.296;14.810,14.400,0.306;16.678,19.750,0.322;4.951,3.623,1.546;11.425,15.040,0.304;14.566,11.566,0.471;5.019,14.899,1.000;12.525,18.371,1.521;8.947,13.905,1.327;18.824,3.423,1.693;12.284,16.189,0.989;16.860,10.860,1.082;11.429,12.139,0.858;4.218,17.266,0.943;7.751,4.767,0.273;17.294,10.183,0.699;16.144,13.630,0.425;4.741,16.683,1.797;13.460,6.070,1.036;3.611,15.975,0.809;6.369,11.853,0.366;9.825,11.913,0.240;4.304,14.618,0.464;10.256,8.204,1.003;15.152,13.820,0.346;8.854,10.115,1.354;2.815,18.296,0.467;15.051,18.989,0.271;0.917,6.093,0.424;0.337,6.720,0.393;2.418,9.408,0.362;11.931,14.304,0.985;12.984,12.527,0.385;1.718,8.772,0.726;2.658,19.423,0.492;1.001,17.433,0.371;11.174,6.808,1.276;12.249,15.853,0.926;14.298,14.600,0.490;13.715,11.413,0.464;0.616,8.897,0.221;16.857,19.480,0.368;8.004,12.112,0.437;17.584,8.884,1.020;9.978,8.505,1.969;19.516,1.612,0.757;5.824,19.083,0.313;18.307,13.249,1.157;10.688,15.768,0.462;8.041,11.706,0.267;10.073,13.091,0.678;16.377,9.962,0.385;19.458,14.060,0.432;7.051,5.105,0.500;3.007,4.985,0.372;2.192,17.195,0.242;14.985,6.760,0.971;15.942,19.751,0.327;13.043,6.781,1.012;1.359,8.806,1.396;14.049,14.397,1.296;7.116,15.097,0.379;18.026,8.720,1.901;12.092,11.342,1.073;11.330,12.313,2.153"
1,drone_1,1.2501,15.0377,17.0000,17.0000,"18.296,8.412,0.430;15.588,19.075,0.484;17.224,10.222,0.220;16.706,7.957,0.232;3.836,10.246,0.460;8.605,14.578,0.497;11.620,8.867,2.034;12.128,13.471,0.667;18.778,7.382,1.096;2.058,10.227,0.364;7.902,14.885,0.291;8.504,13.241,0.636;17.598,10.864,1.227;13.510,6.481,0.299;8.847,13.275,0.961;8.791,9.400,1.326;15.349,10.024,0.965;0.411,0.509,0.374;10.014,7.615,0.438;13.732,5.651,1.129;6.188,16.384,0.487;4.100,16.566,0.423;13.897,13.506,1.296;14.810,14.400,0.306;16.678,19.750,0.322;4.951,3.623,1.546;11.425,15.040,0.304;14.566,11.566,0.471;5.019,14.899,1.000;12.525,18.371,1.521;8.947,13.905,1.327;18.824,3.423,1.693;12.284,16.189,0.989;16.860,10.860,1.082;11.429,12.139,0.858;4.218,17.266,0.943;7.751,4.767,0.273;17.294,10.183,0.699;16.144,13.630,0.425;4.741,16.683,1.797;13.460,6.070,1.036;3.611,15.975,0.809;6.369,11.853,0.366;9.825,11.913,0.240;4.304,14.618,0.464;10.256,8.204,1.003;15.152,13.820,0.346;8.854,10.115,1.354;2.815,18.296,0.467;15.051,18.989,0.271;0.917,6.093,0.424;0.337,6.720,0.393;2.418,9.408,0.362;11.931,14.304,0.985;12.984,12.527,0.385;1.718,8.772,0.726;2.658,19.423,0.492;1.001,17.433,0.371;11.174,6.808,1.276;12.249,15.853,0.926;14.298,14.600,0.490;13.715,11.413,0.464;0.616,8.897,0.221;16.857,19.480,0.368;8.004,12.112,0.437;17.584,8.884,1.020;9.978,8.505,1.969;19.516,1.612,0.757;5.824,19.083,0.313;18.307,13.249,1.157;10.688,15.768,0.462;8.041,11.706,0.267;10.073,13.091,0.678;16.377,9.962,0.385;19.458,14.060,0.432;7.051,5.105,0.500;3.007,4.985,0.372;2.192,17.195,0.242;14.985,6.760,0.971;15.942,19.751,0.327;13.043,6.781,1.012;1.359,8.806,1.396;14.049,14.397,1.296;7.116,15.097,0.379;18.026,8.720,1.901;12.092,11.342,1.073;11.330,12.313,2.153"
1,drone_2,8.1566,2.7926,17.0000,17.0000,"18.296,8.412,0.430;15.588,19.075,0.484;17.224,10.222,0.220;16.706,7.957,0.232;3.836,10.246,0.460;8.605,14.578,0.497;11.620,8.867,2.034;12.128,13.471,0.667;18.778,7.382,1.096;2.058,10.227,0.364;7.902,14.885,0.291;8.504,13.241,0.636;17.598,10.864,1.227;13.510,6.481,0.299;8.847,13.275,0.961;8.791,9.400,1.326;15.349,10.024,0.965;0.411,0.509,0.374;10.014,7.615,0.438;13.732,5.651,1.129;6.188,16.384,0.487;4.100,16.566,0.423;13.897,13.506,1.296;14.810,14.400,0.306;16.678,19.750,0.322;4.951,3.623,1.546;11.425,15.040,0.304;14.566,11.566,0.471;5.019,14.899,1.000;12.525,18.371,1.521;8.947,13.905,1.327;18.824,3.423,1.693;12.284,16.189,0.989;16.860,10.860,1.082;11.429,12.139,0.858;4.218,17.266,0.943;7.751,4.767,0.273;17.294,10.183,0.699;16.144,13.630,0.425;4.741,16.683,1.797;13.460,6.070,1.036;3.611,15.975,0.809;6.369,11.853,0.366;9.825,11.913,0.240;4.304,14.618,0.464;10.256,8.204,1.003;15.152,13.820,0.346;8.854,10.115,1.354;2.815,18.296,0.467;15.051,18.989,0.271;0.917,6.093,0.424;0.337,6.720,0.393;2.418,9.408,0.362;11.931,14.304,0.985;12.984,12.527,0.385;1.718,8.772,0.726;2.658,19.423,0.492;1.001,17.433,0.371;11.174,6.808,1.276;12.249,15.853,0.926;14.298,14.600,0.490;13.715,11.413,0.464;0.616,8.897,0.221;16.857,19.480,0.368;8.004,12.112,0.437;17.584,8.884,1.020;9.978,8.505,1.969;19.516,1.612,0.757;5.824,19.083,0.313;18.307,13.249,1.157;10.688,15.768,0.462;8.041,11.706,0.267;10.073,13.091,0.678;16.377,9.962,0.385;19.458,14.060,0.432;7.051,5.105,0.500;3.007,4.985,0.372;2.192,17.195,0.242;14.985,6.760,0.971;15.942,19.751,0.327;13.043,6.781,1.012;1.359,8.806,1.396;14.049,14.397,1.296;7.116,15.097,0.379;18.026,8.720,1.901;12.092,11.342,1.073;11.330,12.313,2.153"
1,drone_3,11.4304,3.0310,17.0000,17.0000,"18.296,8.412,0.430;15.588,19.075,0.484;17.224,10.222,0.220;16.706,7.957,0.232;3.836,10.246,0.460;8.605,14.578,0.497;11.620,8.867,2.034;12.128,13.471,0.667;18.778,7.382,1.096;2.058,10.227,0.364;7.902,14.885,0.291;8.504,13.241,0.636;17.598,10.864,1.227;13.510,6.481,0.299;8.847,13.275,0.961;8.791,9.400,1.326;15.349,10.024,0.965;0.411,0.509,0.374;10.014,7.615,0.438;13.732,5.651,1.129;6.188,16.384,0.487;4.100,16.566,0.423;13.897,13.506,1.296;14.810,14.400,0.306;16.678,19.750,0.322;4.951,3.623,1.546;11.425,15.040,0.304;14.566,11.566,0.471;5.019,14.899,1.000;12.525,18.371,1.521;8.947,13.905,1.327;18.824,3.423,1.693;12.284,16.189,0.989;16.860,10.860,1.082;11.429,12.139,0.858;4.218,17.266,0.943;7.751,4.767,0.273;17.294,10.183,0.699;16.144,13.630,0.425;4.741,16.683,1.797;13.460,6.070,1.036;3.611,15.975,0.809;6.369,11.853,0.366;9.825,11.913,0.240;4.304,14.618,0.464;10.256,8.204,1.003;15.152,13.820,0.346;8.854,10.115,1.354;2.815,18.296,0.467;15.051,18.989,0.271;0.917,6.093,0.424;0.337,6.720,0.393;2.418,9.408,0.362;11.931,14.304,0.985;12.984,12.527,0.385;1.718,8.772,0.726;2.658,19.423,0.492;1.001,17.433,0.371;11.174,6.808,1.276;12.249,15.853,0.926;14.298,14.600,0.490;13.715,11.413,0.464;0.616,8.897,0.221;16.857,19.480,0.368;8.004,12.112,0.437;17.584,8.884,1.020;9.978,8.505,1.969;19.516,1.612,0.757;5.824,19.083,0.313;18.307,13.249,1.157;10.688,15.768,0.462;8.041,11.706,0.267;10.073,13.091,0.678;16.377,9.962,0.385;19.458,14.060,0.432;7.051,5.105,0.500;3.007,4.985,0.372;2.192,17.195,0.242;14.985,6.760,0.971;15.942,19.751,0.327;13.043,6.781,1.012;1.359,8.806,1.396;14.049,14.397,1.296;7.116,15.097,0.379;18.026,8.720,1.901;12.092,11.342,1.073;11.330,12.313,2.153"
1,drone_4,8.5983,2.1091,17.0000,17.0000,"18.296,8.412,0.430;15.588,19.075,0.484;17.224,10.222,0.220;16.706,7.957,0.232;3.836,10.246,0.460;8.605,14.578,0.497;11.620,8.867,2.034;12.128,13.471,0.667;18.778,7.382,1.096;2.058,10.227,0.364;7.902,14.885,0.291;8.504,13.241,0.636;17.598,10.864,1.227;13.510,6.481,0.299;8.847,13.275,0.961;8.791,9.400,1.326;15.349,10.024,0.965;0.411,0.509,0.374;10.014,7.615,0.438;13.732,5.651,1.129;6.188,16.384,0.487;4.100,16.566,0.423;13.897,13.506,1.296;14.810,14.400,0.306;16.678,19.750,0.322;4.951,3.623,1.546;11.425,15.040,0.304;14.566,11.566,0.471;5.019,14.899,1.000;12.525,18.371,1.521;8.947,13.905,1.327;18.824,3.423,1.693;12.284,16.189,0.989;16.860,10.860,1.082;11.429,12.139,0.858;4.218,17.266,0.943;7.751,4.767,0.273;17.294,10.183,0.699;16.144,13.630,0.425;4.741,16.683,1.797;13.460,6.070,1.036;3.611,15.975,0.809;6.369,11.853,0.366;9.825,11.913,0.240;4.304,14.618,0.464;10.256,8.204,1.003;15.152,13.820,0.346;8.854,10.115,1.354;2.815,18.296,0.467;15.051,18.989,0.271;0.917,6.093,0.424;0.337,6.720,0.393;2.418,9.408,0.362;11.931,14.304,0.985;12.984,12.527,0.385;1.718,8.772,0.726;2.658,19.423,0.492;1.001,17.433,0.371;11.174,6.808,1.276;12.249,15.853,0.926;14.298,14.600,0.490;13.715,11.413,0.464;0.616,8.897,0.221;16.857,19.480,0.368;8.004,12.112,0.437;17.584,8.884,1.020;9.978,8.505,1.969;19.516,1.612,0.757;5.824,19.083,0.313;18.307,13.249,1.157;10.688,15.768,0.462;8.041,11.706,0.267;10.073,13.091,0.678;16.377,9.962,0.385;19.458,14.060,0.432;7.051,5.105,0.500;3.007,4.985,0.372;2.192,17.195,0.242;14.985,6.760,0.971;15.942,19.751,0.327;13.043,6.781,1.012;1.359,8.806,1.396;14.049,14.397,1.296;7.116,15.097,0.379;18.026,8.720,1.901;12.092,11.342,1.073;11.330,12.313,2.153"
1,drone_5,14.9534,2.1557,17.0000,17.0000,"18.296,8.412,0.430;15.588,19.075,0.484;17.224,10.222,0.220;16.706,7.957,0.232;3.836,10.246,0.460;8.605,14.578,0.497;11.620,8.867,2.034;12.128,13.471,0.667;18.778,7.382,1.096;2.058,10.227,0.364;7.902,14.885,0.291;8.504,13.241,0.636;17.598,10.864,1.227;13.510,6.481,0.299;8.847,13.275,0.961;8.791,9.400,1.326;15.349,10.024,0.965;0.411,0.509,0.374;10.014,7.615,0.438;13.732,5.651,1.129;6.188,16.384,0.487;4.100,16.566,0.423;13.897,13.506,1.296;14.810,14.400,0.306;16.678,19.750,0.322;4.951,3.623,1.546;11.425,15.040,0.304;14.566,11.566,0.471;5.019,14.899,1.000;12.525,18.371,1.521;8.947,13.905,1.327;18.824,3.423,1.693;12.284,16.189,0.989;16.860,10.860,1.082;11.429,12.139,0.858;4.218,17.266,0.943;7.751,4.767,0.273;17.294,10.183,0.699;16.144,13.630,0.425;4.741,16.683,1.797;13.460,6.070,1.036;3.611,15.975,0.809;6.369,11.853,0.366;9.825,11.913,0.240;4.304,14.618,0.464;10.256,8.204,1.003;15.152,13.820,0.346;8.854,10.115,1.354;2.815,18.296,0.467;15.051,18.989,0.271;0.917,6.093,0.424;0.337,6.720,0.393;2.418,9.408,0.362;11.931,14.304,0.985;12.984,12.527,0.385;1.718,8.772,0.726;2.658,19.423,0.492;1.001,17.433,0.371;11.174,6.808,1.276;12.249,15.853,0.926;14.298,14.600,0.490;13.715,11.413,0.464;0.616,8.897,0.221;16.857,19.480,0.368;8.004,12.112,0.437;17.584,8.884,1.020;9.978,8.505,1.969;19.516,1.612,0.757;5.824,19.083,0.313;18.307,13.249,1.157;10.688,15.768,0.462;8.041,11.706,0.267;10.073,13.091,0.678;16.377,9.962,0.385;19.458,14.060,0.432;7.051,5.105,0.500;3.007,4.985,0.372;2.192,17.195,0.242;14.985,6.760,0.971;15.942,19.751,0.327;13.043,6.781,1.012;1.359,8.806,1.396;14.049,14.397,1.296;7.116,15.097,0.379;18.026,8.720,1.901;12.092,11.342,1.073;11.330,12.313,2.153"
1,drone_6,2.0669,2.4796,17.0000,17.0000,"18.296,8.412,0.430;15.588,19.075,0.484;17.224,10.222,0.220;16.706,7.957,0.232;3.836,10.246,0.460;8.605,14.578,0.497;11.620,8.867,2.034;12.128,13.471,0.667;18.778,7.382,1.096;2.058,10.227,0.364;7.902,14.885,0.291;8.504,13.241,0.636;17.598,10.864,1.227;13.510,6.481,0.299;8.847,13.275,0.961;8.791,9.400,1.326;15.349,10.024,0.965;0.411,0.509,0.374;10.014,7.615,0.438;13.732,5.651,1.129;6.188,16.384,0.487;4.100,16.566,0.423;13.897,13.506,1.296;14.810,14.400,0.306;16.678,19.750,0.322;4.951,3.623,1.546;11.425,15.040,0.304;14.566,11.566,0.471;5.019,14.899,1.000;12.525,18.371,1.521;8.947,13.905,1.327;18.824,3.423,1.693;12.284,16.189,0.989;16.860,10.860,1.082;11.429,12.139,0.858;4.218,17.266,0.943;7.751,4.767,0.273;17.294,10.183,0.699;16.144,13.630,0.425;4.741,16.683,1.797;13.460,6.070,1.036;3.611,15.975,0.809;6.369,11.853,0.366;9.825,11.913,0.240;4.304,14.618,0.464;10.256,8.204,1.003;15.152,13.820,0.346;8.854,10.115,1.354;2.815,18.296,0.467;15.051,18.989,0.271;0.917,6.093,0.424;0.337,6.720,0.393;2.418,9.408,0.362;11.931,14.304,0.985;12.984,12.527,0.385;1.718,8.772,0.726;2.658,19.423,0.492;1.001,17.433,0.371;11.174,6.808,1.276;12.249,15.853,0.926;14.298,14.600,0.490;13.715,11.413,0.464;0.616,8.897,0.221;16.857,19.480,0.368;8.004,12.112,0.437;17.584,8.884,1.020;9.978,8.505,1.969;19.516,1.612,0.757;5.824,19.083,0.313;18.307,13.249,1.157;10.688,15.768,0.462;8.041,11.706,0.267;10.073,13.091,0.678;16.377,9.962,0.385;19.458,14.060,0.432;7.051,5.105,0.500;3.007,4.985,0.372;2.192,17.195,0.242;14.985,6.760,0.971;15.942,19.751,0.327;13.043,6.781,1.012;1.359,8.806,1.396;14.049,14.397,1.296;7.116,15.097,0.379;18.026,8.720,1.901;12.092,11.342,1.073;11.330,12.313,2.153"
1,drone_7,4.4760,6.9106,17.0000,17.0000,"18.296,8.412,0.430;15.588,19.075,0.484;17.224,10.222,0.220;16.706,7.957,0.232;3.836,10.246,0.460;8.605,14.578,0.497;11.620,8.867,2.034;12.128,13.471,0.667;18.778,7.382,1.096;2.058,10.227,0.364;7.902,14.885,0.291;8.504,13.241,0.636;17.598,10.864,1.227;13.510,6.481,0.299;8.847,13.275,0.961;8.791,9.400,1.326;15.349,10.024,0.965;0.411,0.509,0.374;10.014,7.615,0.438;13.732,5.651,1.129;6.188,16.384,0.487;4.100,16.566,0.423;13.897,13.506,1.296;14.810,14.400,0.306;16.678,19.750,0.322;4.951,3.623,1.546;11.425,15.040,0.304;14.566,11.566,0.471;5.019,14.899,1.000;12.525,18.371,1.521;8.947,13.905,1.327;18.824,3.423,1.693;12.284,16.189,0.989;16.860,10.860,1.082;11.429,12.139,0.858;4.218,17.266,0.943;7.751,4.767,0.273;17.294,10.183,0.699;16.144,13.630,0.425;4.741,16.683,1.797;13.460,6.070,1.036;3.611,15.975,0.809;6.369,11.853,0.366;9.825,11.913,0.240;4.304,14.618,0.464;10.256,8.204,1.003;15.152,13.820,0.346;8.854,10.115,1.354;2.815,18.296,0.467;15.051,18.989,0.271;0.917,6.093,0.424;0.337,6.720,0.393;2.418,9.408,0.362;11.931,14.304,0.985;12.984,12.527,0.385;1.718,8.772,0.726;2.658,19.423,0.492;1.001,17.433,0.371;11.174,6.808,1.276;12.249,15.853,0.926;14.298,14.600,0.490;13.715,11.413,0.464;0.616,8.897,0.221;16.857,19.480,0.368;8.004,12.112,0.437;17.584,8.884,1.020;9.978,8.505,1.969;19.516,1.612,0.757;5.824,19.083,0.313;18.307,13.249,1.157;10.688,15.768,0.462;8.041,11.706,0.267;10.073,13.091,0.678;16.377,9.962,0.385;19.458,14.060,0.432;7.051,5.105,0.500;3.007,4.985,0.372;2.192,17.195,0.242;14.985,6.760,0.971;15.942,19.751,0.327;13.043,6.781,1.012;1.359,8.806,1.396;14.049,14.397,1.296;7.116,15.097,0.379;18.026,8.720,1.901;12.092,11.342,1.073;11.330,12.313,2.153"
1,drone_8,5.6688,8.3360,17.0000,17.0000,"18.296,8.412,0.430;15.588,19.075,0.484;17.224,10.222,0.220;16.706,7.957,0.232;3.836,10.246,0.460;8.605,14.578,0.497;11.620,8.867,2.034;12.128,13.471,0.667;18.778,7.382,1.096;2.058,10.227,0.364;7.902,14.885,0.291;8.504,13.241,0.636;17.598,10.864,1.227;13.510,6.481,0.299;8.847,13.275,0.961;8.791,9.400,1.326;15.349,10.024,0.965;0.411,0.509,0.374;10.014,7.615,0.438;13.732,5.651,1.129;6.188,16.384,0.487;4.100,16.566,0.423;13.897,13.506,1.296;14.810,14.400,0.306;16.678,19.750,0.322;4.951,3.623,1.546;11.425,15.040,0.304;14.566,11.566,0.471;5.019,14.899,1.000;12.525,18.371,1.521;8.947,13.905,1.327;18.824,3.423,1.693;12.284,16.189,0.989;16.860,10.860,1.082;11.429,12.139,0.858;4.218,17.266,0.943;7.751,4.767,0.273;17.294,10.183,0.699;16.144,13.630,0.425;4.741,16.683,1.797;13.460,6.070,1.036;3.611,15.975,0.809;6.369,11.853,0.366;9.825,11.913,0.240;4.304,14.618,0.464;10.256,8.204,1.003;15.152,13.820,0.346;8.854,10.115,1.354;2.815,18.296,0.467;15.051,18.989,0.271;0.917,6.093,0.424;0.337,6.720,0.393;2.418,9.408,0.362;11.931,14.304,0.985;12.984,12.527,0.385;1.718,8.772,0.726;2.658,19.423,0.492;1.001,17.433,0.371;11.174,6.808,1.276;12.249,15.853,0.926;14.298,14.600,0.490;13.715,11.413,0.464;0.616,8.897,0.221;16.857,19.480,0.368;8.004,12.112,0.437;17.584,8.884,1.020;9.978,8.505,1.969;19.516,1.612,0.757;5.824,19.083,0.313;18.307,13.249,1.157;10.688,15.768,0.462;8.041,11.706,0.267;10.073,13.091,0.678;16.377,9.962,0.385;19.458,14.060,0.432;7.051,5.105,0.500;3.007,4.985,0.372;2.192,17.195,0.242;14.985,6.760,0.971;15.942,19.751,0.327;13.043,6.781,1.012;1.359,8.806,1.396;14.049,14.397,1.296;7.116,15.097,0.379;18.026,8.720,1.901;12.092,11.342,1.073;11.330,12.313,2.153"
1,drone_9,2.3709,12.4730,17.0000,17.0000,"18.296,8.412,0.430;15.588,19.075,0.484;17.224,10.222,0.220;16.706,7.957,0.232;3.836,10.246,0.460;8.605,14.578,0.497;11.620,8.867,2.034;12.128,13.471,0.667;18.778,7.382,1.096;2.058,10.227,0.364;7.902,14.885,0.291;8.504,13.241,0.636;17.598,10.864,1.227;13.510,6.481,0.299;8.847,13.275,0.961;8.791,9.400,1.326;15.349,10.024,0.965;0.411,0.509,0.374;10.014,7.615,0.438;13.732,5.651,1.129;6.188,16.384,0.487;4.100,16.566,0.423;13.897,13.506,1.296;14.810,14.400,0.306;16.678,19.750,0.322;4.951,3.623,1.546;11.425,15.040,0.304;14.566,11.566,0.471;5.019,14.899,1.000;12.525,18.371,1.521;8.947,13.905,1.327;18.824,3.423,1.693;12.284,16.189,0.989;16.860,10.860,1.082;11.429,12.139,0.858;4.218,17.266,0.943;7.751,4.767,0.273;17.294,10.183,0.699;16.144,13.630,0.425;4.741,16.683,1.797;13.460,6.070,1.036;3.611,15.975,0.809;6.369,11.853,0.366;9.825,11.913,0.240;4.304,14.618,0.464;10.256,8.204,1.003;15.152,13.820,0.346;8.854,10.115,1.354;2.815,18.296,0.467;15.051,18.989,0.271;0.917,6.093,0.424;0.337,6.720,0.393;2.418,9.408,0.362;11.931,14.304,0.985;12.984,12.527,0.385;1.718,8.772,0.726;2.658,19.423,0.492;1.001,17.433,0.371;11.174,6.808,1.276;12.249,15.853,0.926;14.298,14.600,0.490;13.715,11.413,0.464;0.616,8.897,0.221;16.857,19.480,0.368;8.004,12.112,0.437;17.584,8.884,1.020;9.978,8.505,1.969;19.516,1.612,0.757;5.824,19.083,0.313;18.307,13.249,1.157;10.688,15.768,0.462;8.041,11.706,0.267;10.073,13.091,0.678;16.377,9.962,0.385;19.458,14.060,0.432;7.051,5.105,0.500;3.007,4.985,0.372;2.192,17.195,0.242;14.985,6.760,0.971;15.942,19.751,0.327;13.043,6.781,1.012;1.359,8.806,1.396;14.049,14.397,1.296;7.116,15.097,0.379;18.026,8.720,1.901;12.092,11.342,1.073;11.330,12.313,2.153"
2,drone_0,9.2004,17.3942,17.0000,17.0000,"18.296,8.412,0.430;15.588,19.075,0.484;17.224,10.222,0.220;16.706,7.957,0.232;3.836,10.246,0.460;8.605,14.578,0.497;11.620,8.867,2.034;12.128,13.471,0.667;18.778,7.382,1.096;2.058,10.227,0.364;7.902,14.885,0.291;8.504,13.241,0.636;17.598,10.864,1.227;13.510,6.481,0.299;8.847,13.275,0.961;8.791,9.400,1.326;15.349,10.024,0.965;0.411,0.509,0.374;10.014,7.615,0.438;13.732,5.651,1.129;6.188,16.384,0.487;4.100,16.566,0.423;13.897,13.506,1.296;14.810,14.400,0.306;16.678,19.750,0.322;4.951,3.623,1.546;11.425,15.040,0.304;14.566,11.566,0.471;5.019,14.899,1.000;12.525,18.371,1.521;8.947,13.905,1.327;18.824,3.423,1.693;12.284,16.189,0.989;16.860,10.860,1.082;11.429,12.139,0.858;4.218,17.266,0.943;7.751,4.767,0.273;17.294,10.183,0.699;16.144,13.630,0.425;4.741,16.683,1.797;13.460,6.070,1.036;3.611,15.975,0.809;6.369,11.853,0.366;9.825,11.913,0.240;4.304,14.618,0.464;10.256,8.204,1.003;15.152,13.820,0.346;8.854,10.115,1.354;2.815,18.296,0.467;15.051,18.989,0.271;0.917,6.093,0.424;0.337,6.720,0.393;2.418,9.408,0.362;11.931,14.304,0.985;12.984,12.527,0.385;1.718,8.772,0.726;2.658,19.423,0.492;1.001,17.433,0.371;11.174,6.808,1.276;12.249,15.853,0.926;14.298,14.600,0.490;13.715,11.413,0.464;0.616,8.897,0.221;16.857,19.480,0.368;8.004,12.112,0.437;17.584,8.884,1.020;9.978,8.505,1.969;19.516,1.612,0.757;5.824,19.083,0.313;18.307,13.249,1.157;10.688,15.768,0.462;8.041,11.706,0.267;10.073,13.091,0.678;16.377,9.962,0.385;19.458,14.060,0.432;7.051,5.105,0.500;3.007,4.985,0.372;2.192,17.195,0.242;14.985,6.760,0.971;15.942,19.751,0.327;13.043,6.781,1.012;1.359,8.806,1.396;14.049,14.397,1.296;7.116,15.097,0.379;18.026,8.720,1.901;12.092,11.342,1.073;11.330,12.313,2.153"
2,drone_1,1.4288,15.1276,17.0000,17.0000,"18.296,8.412,0.430;15.588,19.075,0.484;17.224,10.222,0.220;16.706,7.957,0.232;3.836,10.246,0.460;8.605,14.578,0.497;11.620,8.867,2.034;12.128,13.471,0.667;18.778,7.382,1.096;2.058,10.227,0.364;7.902,14.885,0.291;8.504,13.241,0.636;17.598,10.864,1.227;13.510,6.481,0.299;8.847,13.275,0.961;8.791,9.400,1.326;15.349,10.024,0.965;0.411,0.509,0.374;10.014,7.615,0.438;13.732,5.651,1.129;6.188,16.384,0.487;4.100,16.566,0.423;13.897,13.506,1.296;14.810,14.400,0.306;16.678,19.750,0.322;4.951,3.623,1.546;11.425,15.040,0.304;14.566,11.566,0.471;5.019,14.899,1.000;12.525,18.371,1.521;8.947,13.905,1.327;18.824,3.423,1.693;12.284,16.189,0.989;16.860,10.860,1.082;11.429,12.139,0.858;4.218,17.266,0.943;7.751,4.767,0.273;17.294,10.183,0.699;16.144,13.630,0.425;4.741,16.683,1.797;13.460,6.070,1.036;3.611,15.975,0.809;6.369,11.853,0.366;9.825,11.913,0.240;4.304,14.618,0.464;10.256,8.204,1.003;15.152,13.820,0.346;8.854,10.115,1.354;2.815,18.296,0.467;15.051,18.989,0.271;0.917,6.093,0.424;0.337,6.720,0.393;2.418,9.408,0.362;11.931,14.304,0.985;12.984,12.527,0.385;1.718,8.772,0.726;2.658,19.423,0.492;1.001,17.433,0.371;11.174,6.808,1.276;12.249,15.853,0.926;14.298,14.600,0.490;13.715,11.413,0.464;0.616,8.897,0.221;16.857,19.480,0.368;8.004,12.112,0.437;17.584,8.884,1.020;9.978,8.505,1.969;19.516,1.612,0.757;5.824,19.083,0.313;18.307,13.249,1.157;10.688,15.768,0.462;8.041,11.706,0.267;10.073,13.091,0.678;16.377,9.962,0.385;19.458,14.060,0.432;7.051,5.105,0.500;3.007,4.985,0.372;2.192,17.195,0.242;14.985,6.760,0.971;15.942,19.751,0.327;13.043,6.781,1.012;1.359,8.806,1.396;14.049,14.397,1.296;7.116,15.097,0.379;18.026,8.720,1.901;12.092,11.342,1.073;11.330,12.313,2.153"
2,drone_2,8.3342,2.8845,17.0000,17.0000,"18.296,8.412,0.430;15.588,19.075,0.484;17.224,10.222,0.220;16.706,7.957,0.232;3.836,10.246,0.460;8.605,14.578,0.497;11.620,8.867,2.034;12.128,13.471,0.667;18.778,7.382,1.096;2.058,10.227,0.364;7.902,14.885,0.291;8.504,13.241,0.636;17.598,10.864,1.227;13.510,6.481,0.299;8.847,13.275,0.961;8.791,9.400,1.326;15.349,10.024,0.965;0.411,0.509,0.374;10.014,7.615,0.438;13.732,5.651,1.129;6.188,16.384,0.487;4.100,16.566,0.423;13.897,13.506,1.296;14.810,14.400,0.306;16.678,19.750,0.322;4.951,3.623,1.546;11.425,15.040,0.304;14.566,11.566,0.471;5.019,14.899,1.000;12.525,18.371,1.521;8.947,13.905,1.327;18.824,3.423,1.693;12.284,16.189,0.989;16.860,10.860,1.082;11.429,12.139,0.858;4.218,17.266,0.943;7.751,4.767,0.273;17.294,10.183,0.699;16.144,13.630,0.425;4.741,16.683,1.797;13.460,6.070,1.036;3.611,15.975,0.809;6.369,11.853,0.366;9.825,11.913,0.240;4.304,14.618,0.464;10.256,8.204,1.003;15.152,13.820,0.346;8.854,10.115,1.354;2.815,18.296,0.467;15.051,18.989,0.271;0.917,6.093,0.424;0.337,6.720,0.393;2.418,9.408,0.362;11.931,14.304,0.985;12.984,12.527,0.385;1.718,8.772,0.726;2.658,19.423,0.492;1.001,17.433,0.371;11.174,6.808,1.276;12.249,15.853,0.926;14.298,14.600,0.490;13.715,11.413,0.464;0.616,8.897,0.221;16.857,19.480,0.368;8.004,12.112,0.437;17.584,8.884,1.020;9.978,8.505,1.969;19.516,1.612,0.757;5.824,19.083,0.313;18.307,13.249,1.157;10.688,15.768,0.462;8.041,11.706,0.267;10.073,13.091,0.678;16.377,9.962,0.385;19.458,14.060,0.432;7.051,5.105,0.500;3.007,4.985,0.372;2.192,17.195,0.242;14.985,6.760,0.971;15.942,19.751,0.327;13.043,6.781,1.012;1.359,8.806,1.396;14.049,14.397,1.296;7.116,15.097,0.379;18.026,8.720,1.901;12.092,11.342,1.073;11.330,12.313,2.153"
