Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
1,drone_0,2.2915,5.3813,17.0000,17.0000,"8.700,15.543,0.418;1.673,3.438,0.373;10.992,12.554,0.345;9.953,1.556,0.389;19.043,14.191,0.722;1.131,14.545,0.478;8.178,8.471,0.919;13.733,12.197,0.496;12.444,9.415,0.212;10.919,14.578,0.239;14.877,18.413,0.320;16.459,5.286,1.360;0.225,10.297,0.348;13.924,18.399,0.889;8.486,14.506,0.426;1.820,9.049,0.732;17.164,13.136,0.721;17.606,5.543,1.930;13.158,18.621,1.742;0.602,12.770,1.033;12.033,8.803,0.479;19.558,18.478,0.388;5.990,17.347,1.202;2.079,13.472,1.047;2.399,11.224,1.129;11.600,19.429,0.791;5.179,1.913,1.047;8.972,15.852,2.039;6.159,19.214,0.417;3.463,16.495,1.734;9.324,1.808,1.016;2.278,2.585,0.399;5.124,17.351,0.894;0.212,2.083,0.216;7.060,8.228,0.315;7.796,9.838,0.470;12.048,13.092,1.743;19.599,17.028,0.356;1.849,12.167,1.008;16.630,5.213,1.870;2.145,10.202,0.902;3.343,10.591,1.922;4.443,8.294,0.335;19.258,8.030,0.891;7.313,8.667,0.338;10.909,11.122,0.388;14.337,11.253,0.496;1.295,3.487,0.426;0.483,11.734,0.479;17.578,10.823,0.622;3.211,14.649,0.216;9.677,16.868,2.218;4.004,1.669,0.497;2.511,9.726,1.681;12.295,16.266,1.181;3.822,13.934,1.232;5.565,9.033,0.493;19.132,4.402,0.287;17.449,14.498,0.342;6.842,0.879,0.971;5.996,19.712,0.476;1.188,16.287,0.466;11.816,10.620,0.284;14.046,14.952,0.226;0.720,17.868,0.855;5.230,16.551,1.146;19.457,0.586,0.966;10.622,12.806,0.963;14.159,14.801,0.411;6.542,18.944,0.433;6.635,19.574,0.465;2.310,14.290,2.117;7.312,14.657,0.688;4.315,1.231,1.245"
1,drone_1,6.5877,12.4712,17.0000,17.0000,"8.700,15.543,0.418;1.673,3.438,0.373;10.992,12.554,0.345;9.953,1.556,0.389;19.043,14.191,0.722;1.131,14.545,0.478;8.178,8.471,0.919;13.733,12.197,0.496;12.444,9.415,0.212;10.919,14.578,0.239;14.877,18.413,0.320;16.459,5.286,1.360;0.225,10.297,0.348;13.924,18.399,0.889;8.486,14.506,0.426;1.820,9.049,0.732;17.164,13.136,0.721;17.606,5.543,1.930;13.158,18.621,1.742;0.602,12.770,1.033;12.033,8.803,0.479;19.558,18.478,0.388;5.990,17.347,1.202;2.079,13.472,1.047;2.399,11.224,1.129;11.600,19.429,0.791;5.179,1.913,1.047;8.972,15.852,2.039;6.159,19.214,0.417;3.463,16.495,1.734;9.324,1.808,1.016;2.278,2.585,0.399;5.124,17.351,0.894;0.212,2.083,0.216;7.060,8.228,0.315;7.796,9.838,0.470;12.048,13.092,1.743;19.599,17.028,0.356;1.849,12.167,1.008;16.630,5.213,1.870;2.145,10.202,0.902;3.343,10.591,1.922;4.443,8.294,0.335;19.258,8.030,0.891;7.313,8.667,0.338;10.909,11.122,0.388;14.337,11.253,0.496;1.295,3.487,0.426;0.483,11.734,0.479;17.578,10.823,0.622;3.211,14.649,0.216;9.677,16.868,2.218;4.004,1.669,0.497;2.511,9.726,1.681;12.295,16.266,1.181;3.822,13.934,1.232;5.565,9.033,0.493;19.132,4.402,0.287;17.449,14.498,0.342;6.842,0.879,0.971;5.996,19.712,0.476;1.188,16.287,0.466;11.816,10.620,0.284;14.046,14.952,0.226;0.720,17.868,0.855;5.230,16.551,1.146;19.457,0.586,0.966;10.622,12.806,0.963;14.159,14.801,0.411;6.542,18.944,0.433;6.635,19.574,0.465;2.310,14.290,2.117;7.312,14.657,0.688;4.315,1.231,1.245"
1,drone_2,15.8262,1.8384,17.0000,17.0000,"8.700,15.543,0.418;1.673,3.438,0.373;10.992,12.554,0.345;9.953,1.556,0.389;19.043,14.191,0.722;1.131,14.545,0.478;8.178,8.471,0.919;13.733,12.197,0.496;12.444,9.415,0.212;10.919,14.578,0.239;14.877,18.413,0.320;16.459,5.286,1.360;0.225,10.297,0.348;13.924,18.399,0.889;8.486,14.506,0.426;1.820,9.049,0.732;17.164,13.136,0.721;17.606,5.543,1.930;13.158,18.621,1.742;0.602,12.770,1.033;12.033,8.803,0.479;19.558,18.478,0.388;5.990,17.347,1.202;2.079,13.472,1.047;2.399,11.224,1.129;11.600,19.429,0.791;5.179,1.913,1.047;8.972,15.852,2.039;6.159,19.214,0.417;3.463,16.495,1.734;9.324,1.808,1.016;2.278,2.585,0.399;5.124,17.351,0.894;0.212,2.083,0.216;7.060,8.228,0.315;7.796,9.838,0.470;12.048,13.092,1.743;19.599,17.028,0.356;1.849,12.167,1.008;16.630,5.213,1.870;2.145,10.202,0.902;3.343,10.591,1.922;4.443,8.294,0.335;19.258,8.030,0.891;7.313,8.667,0.338;10.909,11.122,0.388;14.337,11.253,0.496;1.295,3.487,0.426;0.483,11.734,0.479;17.578,10.823,0.622;3.211,14.649,0.216;9.677,16.868,2.218;4.004,1.669,0.497;2.511,9.726,1.681;12.295,16.266,1.181;3.822,13.934,1.232;5.565,9.033,0.493;19.132,4.402,0.287;17.449,14.498,0.342;6.842,0.879,0.971;5.996,19.712,0.476;1.188,16.287,0.466;11.816,10.620,0.284;14.046,14.952,0.226;0.720,17.868,0.855;5.230,16.551,1.146;19.457,0.586,0.966;10.622,12.806,0.963;14.159,14.801,0.411;6.542,18.944,0.433;6.635,19.574,0.465;2.310,14.290,2.117;7.312,14.657,0.688;4.315,1.231,1.245"
1,drone_3,14.9004,8.8216,17.0000,17.0000,"8.700,15.543,0.418;1.673,3.438,0.373;10.992,12.554,0.345;9.953,1.556,0.389;19.043,14.191,0.722;1.131,14.545,0.478;8.178,8.471,0.919;13.733,12.197,0.496;12.444,9.415,0.212;10.919,14.578,0.239;14.877,18.413,0.320;16.459,5.286,1.360;0.225,10.297,0.348;13.924,18.399,0.889;8.486,14.506,0.426;1.820,9.049,0.732;17.164,13.136,0.721;17.606,5.543,1.930;13.158,18.621,1.742;0.602,12.770,1.033;12.033,8.803,0.479;19.558,18.478,0.388;5.990,17.347,1.202;2.079,13.472,1.047;2.399,11.224,1.129;11.600,19.429,0.791;5.179,1.913,1.047;8.972,15.852,2.039;6.159,19.214,0.417;3.463,16.495,1.734;9.324,1.808,1.016;2.278,2.585,0.399;5.124,17.351,0.894;0.212,2.083,0.216;7.060,8.228,0.315;7.796,9.838,0.470;12.048,13.092,1.743;19.599,17.028,0.356;1.849,12.167,1.008;16.630,5.213,1.870;2.145,10.202,0.902;3.343,10.591,1.922;4.443,8.294,0.335;19.258,8.030,0.891;7.313,8.667,0.338;10.909,11.122,0.388;14.337,11.253,0.496;1.295,3.487,0.426;0.483,11.734,0.479;17.578,10.823,0.622;3.211,14.649,0.216;9.677,16.868,2.218;4.004,1.669,0.497;2.511,9.726,1.681;12.295,16.266,1.181;3.822,13.934,1.232;5.565,9.033,0.493;19.132,4.402,0.287;17.449,14.498,0.342;6.842,0.879,0.971;5.996,19.712,0.476;1.188,16.287,0.466;11.816,10.620,0.284;14.046,14.952,0.226;0.720,17.868,0.855;5.230,16.551,1.146;19.457,0.586,0.966;10.622,12.806,0.963;14.159,14.801,0.411;6.542,18.944,0.433;6.635,19.574,0.465;2.310,14.290,2.117;7.312,14.657,0.688;4.315,1.231,1.245"
1,drone_4,8.0156,5.6527,17.0000,17.0000,"8.700,15.543,0.418;1.673,3.438,0.373;10.992,12.554,0.345;9.953,1.556,0.389;19.043,14.191,0.722;1.131,14.545,0.478;8.178,8.471,0.919;13.733,12.197,0.496;12.444,9.415,0.212;10.919,14.578,0.239;14.877,18.413,0.320;16.459,5.286,1.360;0.225,10.297,0.348;13.924,18.399,0.889;8.486,14.506,0.426;1.820,9.049,0.732;17.164,13.136,0.721;17.606,5.543,1.930;13.158,18.621,1.742;0.602,12.770,1.033;12.033,8.803,0.479;19.558,18.478,0.388;5.990,17.347,1.202;2.079,13.472,1.047;2.399,11.224,1.129;11.600,19.429,0.791;5.179,1.913,1.047;8.972,15.852,2.039;6.159,19.214,0.417;3.463,16.495,1.734;9.324,1.808,1.016;2.278,2.585,0.399;5.124,17.351,0.894;0.212,2.083,0.216;7.060,8.228,0.315;7.796,9.838,0.470;12.048,13.092,1.743;19.599,17.028,0.356;1.849,12.167,1.008;16.630,5.213,1.870;2.145,10.202,0.902;3.343,10.591,1.922;4.443,8.294,0.335;19.258,8.030,0.891;7.313,8.667,0.338;10.909,11.122,0.388;14.337,11.253,0.496;1.295,3.487,0.426;0.483,11.734,0.479;17.578,10.823,0.622;3.211,14.649,0.216;9.677,16.868,2.218;4.004,1.669,0.497;2.511,9.726,1.681;12.295,16.266,1.181;3.822,13.934,1.232;5.565,9.033,0.493;19.132,4.402,0.287;17.449,14.498,0.342;6.842,0.879,0.971;5.996,19.712,0.476;1.188,16.287,0.466;11.816,10.620,0.284;14.046,14.952,0.226;0.720,17.868,0.855;5.230,16.551,1.146;19.457,0.586,0.966;10.622,12.806,0.963;14.159,14.801,0.411;6.542,18.944,0.433;6.635,19.574,0.465;2.310,14.290,2.117;7.312,14.657,0.688;4.315,1.231,1.245"
1,drone_5,15.9394,8.8706,17.0000,17.0000,"8.700,15.543,0.418;1.673,3.438,0.373;10.992,12.554,0.345;9.953,1.556,0.389;19.043,14.191,0.722;1.131,14.545,0.478;8.178,8.471,0.919;13.733,12.197,0.496;12.444,9.415,0.212;10.919,14.578,0.239;14.877,18.413,0.320;16.459,5.286,1.360;0.225,10.297,0.348;13.924,18.399,0.889;8.486,14.506,0.426;1.820,9.049,0.732;17.164,13.136,0.721;17.606,5.543,1.930;13.158,18.621,1.742;0.602,12.770,1.033;12.033,8.803,0.479;19.558,18.478,0.388;5.990,17.347,1.202;2.079,13.472,1.047;2.399,11.224,1.129;11.600,19.429,0.791;5.179,1.913,1.047;8.972,15.852,2.039;6.159,19.214,0.417;3.463,16.495,1.734;9.324,1.808,1.016;2.278,2.585,0.399;5.124,17.351,0.894;0.212,2.083,0.216;7.060,8.228,0.315;7.796,9.838,0.470;12.048,13.092,1.743;19.599,17.028,0.356;1.849,12.167,1.008;16.630,5.213,1.870;2.145,10.202,0.902;3.343,10.591,1.922;4.443,8.294,0.335;19.258,8.030,0.891;7.313,8.667,0.338;10.909,11.122,0.388;14.337,11.253,0.496;1.295,3.487,0.426;0.483,11.734,0.479;17.578,10.823,0.622;3.211,14.649,0.216;9.677,16.868,2.218;4.004,1.669,0.497;2.511,9.726,1.681;12.295,16.266,1.181;3.822,13.934,1.232;5.565,9.033,0.493;19.132,4.402,0.287;17.449,14.498,0.342;6.842,0.879,0.971;5.996,19.712,0.476;1.188,16.287,0.466;11.816,10.620,0.284;14.046,14.952,0.226;0.720,17.868,0.855;5.230,16.551,1.146;19.457,0.586,0.966;10.622,12.806,0.963;14.159,14.801,0.411;6.542,18.944,0.433;6.635,19.574,0.465;2.310,14.290,2.117;7.312,14.657,0.688;4.315,1.231,1.245"
1,drone_6,11.7620,5.2438,17.0000,17.0000,"8.700,15.543,0.418;1.673,3.438,0.373;10.992,12.554,0.345;9.953,1.556,0.389;19.043,14.191,0.722;1.131,14.545,0.478;8.178,8.471,0.919;13.733,12.197,0.496;12.444,9.415,0.212;10.919,14.578,0.239;14.877,18.413,0.320;16.459,5.286,1.360;0.225,10.297,0.348;13.924,18.399,0.889;8.486,14.506,0.426;1.820,9.049,0.732;17.164,13.136,0.721;17.606,5.543,1.930;13.158,18.621,1.742;0.602,12.770,1.033;12.033,8.803,0.479;19.558,18.478,0.388;5.990,17.347,1.202;2.079,13.472,1.047;2.399,11.224,1.129;11.600,19.429,0.791;5.179,1.913,1.047;8.972,15.852,2.039;6.159,19.214,0.417;3.463,16.495,1.734;9.324,1.808,1.016;2.278,2.585,0.399;5.124,17.351,0.894;0.212,2.083,0.216;7.060,8.228,0.315;7.796,9.838,0.470;12.048,13.092,1.743;19.599,17.028,0.356;1.849,12.167,1.008;16.630,5.213,1.870;2.145,10.202,0.902;3.343,10.591,1.922;4.443,8.294,0.335;19.258,8.030,0.891;7.313,8.667,0.338;10.909,11.122,0.388;14.337,11.253,0.496;1.295,3.487,0.426;0.483,11.734,0.479;17.578,10.823,0.622;3.211,14.649,0.216;9.677,16.868,2.218;4.004,1.669,0.497;2.511,9.726,1.681;12.295,16.266,1.181;3.822,13.934,1.232;5.565,9.033,0.493;19.132,4.402,0.287;17.449,14.498,0.342;6.842,0.879,0.971;5.996,19.712,0.476;1.188,16.287,0.466;11.816,10.620,0.284;14.046,14.952,0.226;0.720,17.868,0.855;5.230,16.551,1.146;19.457,0.586,0.966;10.622,12.806,0.963;14.159,14.801,0.411;6.542,18.944,0.433;6.635,19.574,0.465;2.310,14.290,2.117;7.312,14.657,0.688;4.315,1.231,1.245"
1,drone_7,13.8687,2.9211,17.0000,17.0000,"8.700,15.543,0.418;1.673,3.438,0.373;10.992,12.554,0.345;9.953,1.556,0.389;19.043,14.191,0.722;1.131,14.545,0.478;8.178,8.471,0.919;13.733,12.197,0.496;12.444,9.415,0.212;10.919,14.578,0.239;14.877,18.413,0.320;16.459,5.286,1.360;0.225,10.297,0.348;13.924,18.399,0.889;8.486,14.506,0.426;1.820,9.049,0.732;17.164,13.136,0.721;17.606,5.543,1.930;13.158,18.621,1.742;0.602,12.770,1.033;12.033,8.803,0.479;19.558,18.478,0.388;5.990,17.347,1.202;2.079,13.472,1.047;2.399,11.224,1.129;11.600,19.429,0.791;5.179,1.913,1.047;8.972,15.852,2.039;6.159,19.214,0.417;3.463,16.495,1.734;9.324,1.808,1.016;2.278,2.585,0.399;5.124,17.351,0.894;0.212,2.083,0.216;7.060,8.228,0.315;7.796,9.838,0.470;12.048,13.092,1.743;19.599,17.028,0.356;1.849,12.167,1.008;16.630,5.213,1.870;2.145,10.202,0.902;3.343,10.591,1.922;4.443,8.294,0.335;19.258,8.030,0.891;7.313,8.667,0.338;10.909,11.122,0.388;14.337,11.253,0.496;1.295,3.487,0.426;0.483,11.734,0.479;17.578,10.823,0.622;3.211,14.649,0.216;9.677,16.868,2.218;4.004,1.669,0.497;2.511,9.726,1.681;12.295,16.266,1.181;3.822,13.934,1.232;5.565,9.033,0.493;19.132,4.402,0.287;17.449,14.498,0.342;6.842,0.879,0.971;5.996,19.712,0.476;1.188,16.287,0.466;11.816,10.620,0.284;14.046,14.952,0.226;0.720,17.868,0.855;5.230,16.551,1.146;19.457,0.586,0.966;10.622,12.806,0.963;14.159,14.801,0.411;6.542,18.944,0.433;6.635,19.574,0.465;2.310,14.290,2.117;7.312,14.657,0.688;4.315,1.231,1.245"
1,drone_8,11.5705,6.2233,17.0000,17.0000,"8.700,15.543,0.418;1.673,3.438,0.373;10.992,12.554,0.345;9.953,1.556,0.389;19.043,14.191,0.722;1.131,14.545,0.478;8.178,8.471,0.919;13.733,12.197,0.496;12.444,9.415,0.212;10.919,14.578,0.239;14.877,18.413,0.320;16.459,5.286,1.360;0.225,10.297,0.348;13.924,18.399,0.889;8.486,14.506,0.426;1.820,9.049,0.732;17.164,13.136,0.721;17.606,5.543,1.930;13.158,18.621,1.742;0.602,12.770,1.033;12.033,8.803,0.479;19.558,18.478,0.388;5.990,17.347,1.202;2.079,13.472,1.047;2.399,11.224,1.129;11.600,19.429,0.791;5.179,1.913,1.047;8.972,15.852,2.039;6.159,19.214,0.417;3.463,16.495,1.734;9.324,1.808,1.016;2.278,2.585,0.399;5.124,17.351,0.894;0.212,2.083,0.216;7.060,8.228,0.315;7.796,9.838,0.470;12.048,13.092,1.743;19.599,17.028,0.356;1.849,12.167,1.008;16.630,5.213,1.870;2.145,10.202,0.902;3.343,10.591,1.922;4.443,8.294,0.335;19.258,8.030,0.891;7.313,8.667,0.338;10.909,11.122,0.388;14.337,11.253,0.496;1.295,3.487,0.426;0.483,11.734,0.479;17.578,10.823,0.622;3.211,14.649,0.216;9.677,16.868,2.218;4.004,1.669,0.497;2.511,9.726,1.681;12.295,16.266,1.181;3.822,13.934,1.232;5.565,9.033,0.493;19.132,4.402,0.287;17.449,14.498,0.342;6.842,0.879,0.971;5.996,19.712,0.476;1.188,16.287,0.466;11.816,10.620,0.284;14.046,14.952,0.226;0.720,17.868,0.855;5.230,16.551,1.146;19.457,0.586,0.966;10.622,12.806,0.963;14.159,14.801,0.411;6.542,18.944,0.433;6.635,19.574,0.465;2.310,14.290,2.117;7.312,14.657,0.688;4.315,1.231,1.245"
1,drone_9,7.0262,4.7840,17.0000,17.0000,"8.700,15.543,0.418;1.673,3.438,0.373;10.992,12.554,0.345;9.953,1.556,0.389;19.043,14.191,0.722;1.131,14.545,0.478;8.178,8.471,0.919;13.733,12.197,0.496;12.444,9.415,0.212;10.919,14.578,0.239;14.877,18.413,0.320;16.459,5.286,1.360;0.225,10.297,0.348;13.924,18.399,0.889;8.486,14.506,0.426;1.820,9.049,0.732;17.164,13.136,0.721;17.606,5.543,1.930;13.158,18.621,1.742;0.602,12.770,1.033;12.033,8.803,0.479;19.558,18.478,0.388;5.990,17.347,1.202;2.079,13.472,1.047;2.399,11.224,1.129;11.600,19.429,0.791;5.179,1.913,1.047;8.972,15.852,2.039;6.159,19.214,0.417;3.463,16.495,1.734;9.324,1.808,1.016;2.278,2.585,0.399;5.124,17.351,0.894;0.212,2.083,0.216;7.060,8.228,0.315;7.796,9.838,0.470;12.048,13.092,1.743;19.599,17.028,0.356;1.849,12.167,1.008;16.630,5.213,1.870;2.145,10.202,0.902;3.343,10.591,1.922;4.443,8.294,0.335;19.258,8.030,0.891;7.313,8.667,0.338;10.909,11.122,0.388;14.337,11.253,0.496;1.295,3.487,0.426;0.483,11.734,0.479;17.578,10.823,0.622;3.211,14.649,0.216;9.677,16.868,2.218;4.004,1.669,0.497;2.511,9.726,1.681;12.295,16.266,1.181;3.822,13.934,1.232;5.565,9.033,0.493;19.132,4.402,0.287;17.449,14.498,0.342;6.842,0.879,0.971;5.996,19.712,0.476;1.188,16.287,0.466;11.816,10.620,0.284;14.046,14.952,0.226;0.720,17.868,0.855;5.230,16.551,1.146;19.457,0.586,0.966;10.622,12.806,0.963;14.159,14.801,0.411;6.542,18.944,0.433;6.635,19.574,0.465;2.310,14.290,2.117;7.312,14.657,0.688;4.315,1.231,1.245"
2,drone_0,2.4915,5.3821,17.0000,17.0000,"8.700,15.543,0.418;1.673,3.438,0.373;10.992,12.554,0.345;9.953,1.556,0.389;19.043,14.191,0.722;1.131,14.545,0.478;8.178,8.471,0.919;13.733,12.197,0.496;12.444,9.415,0.212;10.919,14.578,0.239;14.877,18.413,0.320;16.459,5.286,1.360;0.225,10.297,0.348;13.924,18.399,0.889;8.486,14.506,0.426;1.820,9.049,0.732;17.164,13.136,0.721;17.606,5.543,1.930;13.158,18.621,1.742;0.602,12.770,1.033;12.033,8.803,0.479;19.558,18.478,0.388;5.990,17.347,1.202;2.079,13.472,1.047;2.399,11.224,1.129;11.600,19.429,0.791;5.179,1.913,1.047;8.972,15.852,2.039;6.159,19.214,0.417;3.463,16.495,1.734;9.324,1.808,1.016;2.278,2.585,0.399;5.124,17.351,0.894;0.212,2.083,0.216;7.060,8.228,0.315;7.796,9.838,0.470;12.048,13.092,1.743;19.599,17.028,0.356;1.849,12.167,1.008;16.630,5.213,1.870;2.145,10.202,0.902;3.343,10.591,1.922;4.443,8.294,0.335;19.258,8.030,0.891;7.313,8.667,0.338;10.909,11.122,0.388;14.337,11.253,0.496;1.295,3.487,0.426;0.483,11.734,0.479;17.578,10.823,0.622;3.211,14.649,0.216;9.677,16.868,2.218;4.004,1.669,0.497;2.511,9.726,1.681;12.295,16.266,1.181;3.822,13.934,1.232;5.565,9.033,0.493;19.132,4.402,0.287;17.449,14.498,0.342;6.842,0.879,0.971;5.996,19.712,0.476;1.188,16.287,0.466;11.816,10.620,0.284;14.046,14.952,0.226;0.720,17.868,0.855;5.230,16.551,1.146;19.457,0.586,0.966;10.622,12.806,0.963;14.159,14.801,0.411;6.542,18.944,0.433;6.635,19.574,0.465;2.310,14.290,2.117;7.312,14.657,0.688;4.315,1.231,1.245"
2,drone_1,6.7732,12.5458,17.0000,17.0000,"8.700,15.543,0.418;1.673,3.438,0.373;10.992,12.554,0.345;9.953,1.556,0.389;19.043,14.191,0.722;1.131,14.545,0.478;8.178,8.471,0.919;13.733,12.197,0.496;12.444,9.415,0.212;10.919,14.578,0.239;14.877,18.413,0.320;16.459,5.286,1.360;0.225,10.297,0.348;13.924,18.399,0.889;8.486,14.506,0.426;1.820,9.049,0.732;17.164,13.136,0.721;17.606,5.543,1.930;13.158,18.621,1.742;0.602,12.770,1.033;12.033,8.803,0.479;19.558,18.478,0.388;5.990,17.347,1.202;2.079,13.472,1.047;2.399,11.224,1.129;11.600,19.429,0.791;5.179,1.913,1.047;8.972,15.852,2.039;6.159,19.214,0.417;3.463,16.495,1.734;9.324,1.808,1.016;2.278,2.585,0.399;5.124,17.351,0.894;0.212,2.083,0.216;7.060,8.228,0.315;7.796,9.838,0.470;12.048,13.092,1.743;19.599,17.028,0.356;1.849,12.167,1.008;16.630,5.213,1.870;2.145,10.202,0.902;3.343,10.591,1.922;4.443,8.294,0.335;19.258,8.030,0.891;7.313,8.667,0.338;10.909,11.122,0.388;14.337,11.253,0.496;1.295,3.487,0.426;0.483,11.734,0.479;17.578,10.823,0.622;3.211,14.649,0.216;9.677,16.868,2.218;4.004,1.669,0.497;2.511,9.726,1.681;12.295,16.266,1.181;3.822,13.934,1.232;5.565,9.033,0.493;19.132,4.402,0.287;17.449,14.498,0.342;6.842,0.879,0.971;5.996,19.712,0.476;1.188,16.287,0.466;11.816,10.620,0.284;14.046,14.952,0.226;0.720,17.868,0.855;5.230,16.551,1.146;19.457,0.586,0.966;10.622,12.806,0.963;14.159,14.801,0.411;6.542,18.944,0.433;6.635,19.574,0.465;2.310,14.290,2.117;7.312,14.657,0.688;4.315,1.231,1.245"
2,drone_2,15.9505,1.9950,17.0000,17.0000,"8.700,15.543,0.418;1.673,3.438,0.373;10.992,12.554,0.345;9.953,1.556,0.389;19.043,14.191,0.722;1.131,14.545,0.478;8.178,8.471,0.919;13.733,12.197,0.496;12.444,9.415,0.212;10.919,14.578,0.239;14.877,18.413,0.320;16.459,5.286,1.360;0.225,10.297,0.348;13.924,18.399,0.889;8.486,14.506,0.426;1.820,9.049,0.732;17.164,13.136,0.721;17.606,5.543,1.930;13.158,18.621,1.742;0.602,12.770,1.033;12.033,8.803,0.479;19.558,18.478,0.388;5.990,17.347,1.202;2.079,13.472,1.047;2.399,11.224,1.129;11.600,19.429,0.791;5.179,1.913,1.047;8.972,15.852,2.039;6.159,19.214,0.417;3.463,16.495,1.734;9.324,1.808,1.016;2.278,2.585,0.399;5.124,17.351,0.894;0.212,2.083,0.216;7.060,8.228,0.315;7.796,9.838,0.470;12.048,13.092,1.743;19.599,17.028,0.356;1.849,12.167,1.008;16.630,5.213,1.870;2.145,10.202,0.902;3.343,10.591,1.922;4.443,8.294,0.335;19.258,8.030,0.891;7.313,8.667,0.338;10.909,11.122,0.388;14.337,11.253,0.496;1.295,3.487,0.426;0.483,11.734,0.479;17.578,10.823,0.622;3.211,14.649,0.216;9.677,16.868,2.218;4.004,1.669,0.497;2.511,9.726,1.681;12.295,16.266,1.181;3.822,13.934,1.232;5.565,9.033,0.493;19.132,4.402,0.287;17.449,14.498,0.342;6.842,0.879,0.971;5.996,19.712,0.476;1.188,16.287,0.466;11.816,10.620,0.284;14.046,14.952,0.226;0.720,17.868,0.855;5.230,16.551,1.146;19.457,0.586,0.966;10.622,12.806,0.963;14.159,14.801,0.411;6.542,18.944,0.433;6.635,19.574,0.465;2.310,14.290,2.117;7.312,14.657,0.688;4.315,1.231,1.245"
2,drone_3,14.9368,9.0182,17.0000,17.0000,"8.700,15.543,0.418;1.673,3.438,0.373;10.992,12.554,0.345;9.953,1.556,0.389;19.043,14.191,0.722;1.131,14.545,0.478;8.178,8.471,0.919;13.733,12.197,0.496;12.444,9.415,0.212;10.919,14.578,0.239;14.877,18.413,0.320;16.459,5.286,1.360;0.225,10.297,0.348;13.924,18.399,0.889;8.486,14.506,0.426;1.820,9.049,0.732;17.164,13.136,0.721;17.606,5.543,1.930;13.158,18.621,1.742;0.602,12.770,1.033;12.033,8.803,0.479;19.558,18.478,0.388;5.990,17.347,1.202;2.079,13.472,1.047;2.399,11.224,1.129;11.600,19.429,0.791;5.179,1.913,1.047;8.972,15.852,2.039;6.159,19.214,0.417;3.463,16.495,1.734;9.324,1.808,1.016;2.278,2.585,0.399;5.124,17.351,0.894;0.212,2.083,0.216;7.060,8.228,0.315;7.796,9.838,0.470;12.048,13.092,1.743;19.599,17.028,0.356;1.849,12.167,1.008;16.630,5.213,1.870;2.145,10.202,0.902;3.343,10.591,1.922;4.443,8.294,0.335;19.258,8.030,0.891;7.313,8.667,0.338;10.909,11.122,0.388;14.337,11.253,0.496;1.295,3.487,0.426;0.483,11.734,0.479;17.578,10.823,0.622;3.211,14.649,0.216;9.677,16.868,2.218;4.004,1.669,0.497;2.511,9.726,1.681;12.295,16.266,1.181;3.822,13.934,1.232;5.565,9.033,0.493;19.132,4.402,0.287;17.449,14.498,0.342;6.842,0.879,0.971;5.996,19.712,0.476;1.188,16.287,0.466;11.816,10.620,0.284;14.046,14.952,0.226;0.720,17.868,0.855;5.230,16.551,1.146;19.457,0.586,0.966;10.622,12.806,0.963;14.159,14.801,0.411;6.542,18.944,0.433;6.635,19.574,0.465;2.310,14.290,2.117;7.312,14.657,0.688;4.315,1.231,1.245"
2,drone_4,8.0987,5.8050,17.0000,17.0000,"8.700,15.543,0.418;1.673,3.438,0.373;10.992,12.554,0.345;9.953,1.556,0.389;19.043,14.191,0.722;1.131,14.545,0.478;8.178,8.471,0.919;13.733,12.197,0.496;12.444,9.415,0.212;10.919,14.578,0.239;14.877,18.413,0.320;16.459,5.286,1.360;0.225,10.297,0.348;13.924,18.399,0.889;8.486,14.506,0.426;1.820,9.049,0.732;17.164,13.136,0.721;17.606,5.543,1.930;13.158,18.621,1.742;0.602,12.770,1.033;12.033,8.803,0.479;19.558,18.478,0.388;5.990,17.347,1.202;2.079,13.472,1.047;2.399,11.224,1.129;11.600,19.429,0.791;5.179,1.913,1.047;8.972,15.852,2.039;6.159,19.214,0.417;3.463,16.495,1.734;9.324,1.808,1.016;2.278,2.585,0.399;5.124,17.351,0.894;0.212,2.083,0.216;7.060,8.228,0.315;7.796,9.838,0.470;12.048,13.092,1.743;19.599,17.028,0.356;1.849,12.167,1.008;16.630,5.213,1.870;2.145,10.202,0.902;3.343,10.591,1.922;4.443,8.294,0.335;19.258,8.030,0.891;7.313,8.667,0.338;10.909,11.122,0.388;14.337,11.253,0.496;1.295,3.487,0.426;0.483,11.734,0.479;17.578,10.823,0.622;3.211,14.649,0.216;9.677,16.868,2.218;4.004,1.669,0.497;2.511,9.726,1.681;12.295,16.266,1.181;3.822,13.934,1.232;5.565,9.033,0.493;19.132,4.402,0.287;17.449,14.498,0.342;6.842,0.879,0.971;5.996,19.712,0.476;1.188,16.287,0.466;11.816,10.620,0.284;14.046,14.952,0.226;0.720,17.868,0.855;5.230,16.551,1.146;19.457,0.586,0.966;10.622,12.806,0.963;14.159,14.801,0.411;6.542,18.944,0.433;6.635,19.574,0.465;2.310,14.290,2.117;7.312,14.657,0.688;4.315,1.231,1.245"
