Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
1,drone_0,2.3325,6.6973,17.0000,17.0000,"16.217,9.804,0.270;15.133,0.998,0.676;14.580,3.240,0.464;8.333,2.110,0.249;13.627,18.868,0.471;8.417,9.904,0.431;13.835,19.409,0.481;11.813,8.353,0.711;12.237,12.679,0.638;8.735,10.410,0.718;16.191,10.441,0.256;6.438,12.847,0.321;14.393,12.678,1.231;12.238,16.211,0.280;19.130,3.121,1.191;6.368,18.066,0.810;15.339,9.893,0.205;9.025,15.367,0.459;11.980,12.130,0.229;15.327,12.494,0.453;10.681,9.439,0.887;19.166,2.125,0.784;11.364,15.649,0.723;3.065,9.583,1.146;7.357,16.727,0.328;2.968,18.634,0.404;15.747,3.024,0.940;14.793,8.620,0.283;7.355,11.139,0.272;13.808,10.451,0.222;4.185,12.987,0.482;14.675,13.175,1.804;2.963,11.314,1.033;1.249,3.002,0.295;5.245,15.851,0.886;3.616,13.234,0.692;15.533,18.942,0.256;6.708,17.222,0.215;11.572,12.832,0.325;14.616,8.928,1.187;7.377,16.883,0.458;10.497,19.304,0.347;0.578,12.171,0.254;5.875,11.491,0.674;1.570,12.243,1.244;19.629,4.107,0.375;4.461,5.398,0.432;7.824,14.994,0.355;18.251,13.660,0.822;0.951,9.197,0.653;11.702,19.581,0.380;9.068,9.846,0.383;6.014,16.763,0.437;6.150,11.911,0.461;19.277,18.663,0.331;12.870,19.542,0.678;15.591,10.958,0.869;1.622,18.900,0.419;14.706,19.384,0.930;15.563,11.528,1.157;14.402,19.080,1.287;7.242,18.803,1.349;10.675,8.143,0.908;15.369,1.093,0.651;10.340,16.964,1.347;3.366,12.037,1.645;1.644,18.711,0.823;11.431,9.866,1.657;4.136,17.432,0.448;10.386,9.981,1.355;0.277,17.846,0.492;15.230,10.620,2.038;16.624,8.668,0.483;2.727,11.053,2.266;8.279,3.377,0.210;9.580,9.284,0.968;16.550,11.640,0.846;19.135,11.299,0.824;9.324,1.630,0.401;11.690,17.954,0.300;15.927,5.058,0.450;15.271,3.897,0.603;10.109,18.574,0.675;14.264,10.778,2.369;13.291,16.056,1.646;4.764,19.268,0.216;9.728,0.511,0.342;12.312,1.756,0.751;17.991,11.043,0.438;13.626,8.248,0.312;8.603,9.384,0.681;13.289,8.895,1.037;0.994,10.298,0.907;17.208,2.197,2.472;17.381,14.337,0.208;11.692,17.265,1.097;18.992,18.555,0.240;0.237,9.190,0.400"
1,drone_1,5.9384,8.5122,17.0000,17.0000,"16.217,9.804,0.270;15.133,0.998,0.676;14.580,3.240,0.464;8.333,2.110,0.249;13.627,18.868,0.471;8.417,9.904,0.431;13.835,19.409,0.481;11.813,8.353,0.711;12.237,12.679,0.638;8.735,10.410,0.718;16.191,10.441,0.256;6.438,12.847,0.321;14.393,12.678,1.231;12.238,16.211,0.280;19.130,3.121,1.191;6.368,18.066,0.810;15.339,9.893,0.205;9.025,15.367,0.459;11.980,12.130,0.229;15.327,12.494,0.453;10.681,9.439,0.887;19.166,2.125,0.784;11.364,15.649,0.723;3.065,9.583,1.146;7.357,16.727,0.328;2.968,18.634,0.404;15.747,3.024,0.940;14.793,8.620,0.283;7.355,11.139,0.272;13.808,10.451,0.222;4.185,12.987,0.482;14.675,13.175,1.804;2.963,11.314,1.033;1.249,3.002,0.295;5.245,15.851,0.886;3.616,13.234,0.692;15.533,18.942,0.256;6.708,17.222,0.215;11.572,12.832,0.325;14.616,8.928,1.187;7.377,16.883,0.458;10.497,19.304,0.347;0.578,12.171,0.254;5.875,11.491,0.674;1.570,12.243,1.244;19.629,4.107,0.375;4.461,5.398,0.432;7.824,14.994,0.355;18.251,13.660,0.822;0.951,9.197,0.653;11.702,19.581,0.380;9.068,9.846,0.383;6.014,16.763,0.437;6.150,11.911,0.461;19.277,18.663,0.331;12.870,19.542,0.678;15.591,10.958,0.869;1.622,18.900,0.419;14.706,19.384,0.930;15.563,11.528,1.157;14.402,19.080,1.287;7.242,18.803,1.349;10.675,8.143,0.908;15.369,1.093,0.651;10.340,16.964,1.347;3.366,12.037,1.645;1.644,18.711,0.823;11.431,9.866,1.657;4.136,17.432,0.448;10.386,9.981,1.355;0.277,17.846,0.492;15.230,10.620,2.038;16.624,8.668,0.483;2.727,11.053,2.266;8.279,3.377,0.210;9.580,9.284,0.968;16.550,11.640,0.846;19.135,11.299,0.824;9.324,1.630,0.401;11.690,17.954,0.300;15.927,5.058,0.450;15.271,3.897,0.603;10.109,18.574,0.675;14.264,10.778,2.369;13.291,16.056,1.646;4.764,19.268,0.216;9.728,0.511,0.342;12.312,1.756,0.751;17.991,11.043,0.438;13.626,8.248,0.312;8.603,9.384,0.681;13.289,8.895,1.037;0.994,10.298,0.907;17.208,2.197,2.472;17.381,14.337,0.208;11.692,17.265,1.097;18.992,18.555,0.240;0.237,9.190,0.400"
1,drone_2,5.8547,2.9296,17.0000,17.0000,"16.217,9.804,0.270;15.133,0.998,0.676;14.580,3.240,0.464;8.333,2.110,0.249;13.627,18.868,0.471;8.417,9.904,0.431;13.835,19.409,0.481;11.813,8.353,0.711;12.237,12.679,0.638;8.735,10.410,0.718;16.191,10.441,0.256;6.438,12.847,0.321;14.393,12.678,1.231;12.238,16.211,0.280;19.130,3.121,1.191;6.368,18.066,0.810;15.339,9.893,0.205;9.025,15.367,0.459;11.980,12.130,0.229;15.327,12.494,0.453;10.681,9.439,0.887;19.166,2.125,0.784;11.364,15.649,0.723;3.065,9.583,1.146;7.357,16.727,0.328;2.968,18.634,0.404;15.747,3.024,0.940;14.793,8.620,0.283;7.355,11.139,0.272;13.808,10.451,0.222;4.185,12.987,0.482;14.675,13.175,1.804;2.963,11.314,1.033;1.249,3.002,0.295;5.245,15.851,0.886;3.616,13.234,0.692;15.533,18.942,0.256;6.708,17.222,0.215;11.572,12.832,0.325;14.616,8.928,1.187;7.377,16.883,0.458;10.497,19.304,0.347;0.578,12.171,0.254;5.875,11.491,0.674;1.570,12.243,1.244;19.629,4.107,0.375;4.461,5.398,0.432;7.824,14.994,0.355;18.251,13.660,0.822;0.951,9.197,0.653;11.702,19.581,0.380;9.068,9.846,0.383;6.014,16.763,0.437;6.150,11.911,0.461;19.277,18.663,0.331;12.870,19.542,0.678;15.591,10.958,0.869;1.622,18.900,0.419;14.706,19.384,0.930;15.563,11.528,1.157;14.402,19.080,1.287;7.242,18.803,1.349;10.675,8.143,0.908;15.369,1.093,0.651;10.340,16.964,1.347;3.366,12.037,1.645;1.644,18.711,0.823;11.431,9.866,1.657;4.136,17.432,0.448;10.386,9.981,1.355;0.277,17.846,0.492;15.230,10.620,2.038;16.624,8.668,0.483;2.727,11.053,2.266;8.279,3.377,0.210;9.580,9.284,0.968;16.550,11.640,0.846;19.135,11.299,0.824;9.324,1.630,0.401;11.690,17.954,0.300;15.927,5.058,0.450;15.271,3.897,0.603;10.109,18.574,0.675;14.264,10.778,2.369;13.291,16.056,1.646;4.764,19.268,0.216;9.728,0.511,0.342;12.312,1.756,0.751;17.991,11.043,0.438;13.626,8.248,0.312;8.603,9.384,0.681;13.289,8.895,1.037;0.994,10.298,0.907;17.208,2.197,2.472;17.381,14.337,0.208;11.692,17.265,1.097;18.992,18.555,0.240;0.237,9.190,0.400"
1,drone_3,9.4056,13.1885,17.0000,17.0000,"16.217,9.804,0.270;15.133,0.998,0.676;14.580,3.240,0.464;8.333,2.110,0.249;13.627,18.868,0.471;8.417,9.904,0.431;13.835,19.409,0.481;11.813,8.353,0.711;12.237,12.679,0.638;8.735,10.410,0.718;16.191,10.441,0.256;6.438,12.847,0.321;14.393,12.678,1.231;12.238,16.211,0.280;19.130,3.121,1.191;6.368,18.066,0.810;15.339,9.893,0.205;9.025,15.367,0.459;11.980,12.130,0.229;15.327,12.494,0.453;10.681,9.439,0.887;19.166,2.125,0.784;11.364,15.649,0.723;3.065,9.583,1.146;7.357,16.727,0.328;2.968,18.634,0.404;15.747,3.024,0.940;14.793,8.620,0.283;7.355,11.139,0.272;13.808,10.451,0.222;4.185,12.987,0.482;14.675,13.175,1.804;2.963,11.314,1.033;1.249,3.002,0.295;5.245,15.851,0.886;3.616,13.234,0.692;15.533,18.942,0.256;6.708,17.222,0.215;11.572,12.832,0.325;14.616,8.928,1.187;7.377,16.883,0.458;10.497,19.304,0.347;0.578,12.171,0.254;5.875,11.491,0.674;1.570,12.243,1.244;19.629,4.107,0.375;4.461,5.398,0.432;7.824,14.994,0.355;18.251,13.660,0.822;0.951,9.197,0.653;11.702,19.581,0.380;9.068,9.846,0.383;6.014,16.763,0.437;6.150,11.911,0.461;19.277,18.663,0.331;12.870,19.542,0.678;15.591,10.958,0.869;1.622,18.900,0.419;14.706,19.384,0.930;15.563,11.528,1.157;14.402,19.080,1.287;7.242,18.803,1.349;10.675,8.143,0.908;15.369,1.093,0.651;10.340,16.964,1.347;3.366,12.037,1.645;1.644,18.711,0.823;11.431,9.866,1.657;4.136,17.432,0.448;10.386,9.981,1.355;0.277,17.846,0.492;15.230,10.620,2.038;16.624,8.668,0.483;2.727,11.053,2.266;8.279,3.377,0.210;9.580,9.284,0.968;16.550,11.640,0.846;19.135,11.299,0.824;9.324,1.630,0.401;11.690,17.954,0.300;15.927,5.058,0.450;15.271,3.897,0.603;10.109,18.574,0.675;14.264,10.778,2.369;13.291,16.056,1.646;4.764,19.268,0.216;9.728,0.511,0.342;12.312,1.756,0.751;17.991,11.043,0.438;13.626,8.248,0.312;8.603,9.384,0.681;13.289,8.895,1.037;0.994,10.298,0.907;17.208,2.197,2.472;17.381,14.337,0.208;11.692,17.265,1.097;18.992,18.555,0.240;0.237,9.190,0.400"
1,drone_4,8.7242,6.6413,17.0000,17.0000,"16.217,9.804,0.270;15.133,0.998,0.676;14.580,3.240,0.464;8.333,2.110,0.249;13.627,18.868,0.471;8.417,9.904,0.431;13.835,19.409,0.481;11.813,8.353,0.711;12.237,12.679,0.638;8.735,10.410,0.718;16.191,10.441,0.256;6.438,12.847,0.321;14.393,12.678,1.231;12.238,16.211,0.280;19.130,3.121,1.191;6.368,18.066,0.810;15.339,9.893,0.205;9.025,15.367,0.459;11.980,12.130,0.229;15.327,12.494,0.453;10.681,9.439,0.887;19.166,2.125,0.784;11.364,15.649,0.723;3.065,9.583,1.146;7.357,16.727,0.328;2.968,18.634,0.404;15.747,3.024,0.940;14.793,8.620,0.283;7.355,11.139,0.272;13.808,10.451,0.222;4.185,12.987,0.482;14.675,13.175,1.804;2.963,11.314,1.033;1.249,3.002,0.295;5.245,15.851,0.886;3.616,13.234,0.692;15.533,18.942,0.256;6.708,17.222,0.215;11.572,12.832,0.325;14.616,8.928,1.187;7.377,16.883,0.458;10.497,19.304,0.347;0.578,12.171,0.254;5.875,11.491,0.674;1.570,12.243,1.244;19.629,4.107,0.375;4.461,5.398,0.432;7.824,14.994,0.355;18.251,13.660,0.822;0.951,9.197,0.653;11.702,19.581,0.380;9.068,9.846,0.383;6.014,16.763,0.437;6.150,11.911,0.461;19.277,18.663,0.331;12.870,19.542,0.678;15.591,10.958,0.869;1.622,18.900,0.419;14.706,19.384,0.930;15.563,11.528,1.157;14.402,19.080,1.287;7.242,18.803,1.349;10.675,8.143,0.908;15.369,1.093,0.651;10.340,16.964,1.347;3.366,12.037,1.645;1.644,18.711,0.823;11.431,9.866,1.657;4.136,17.432,0.448;10.386,9.981,1.355;0.277,17.846,0.492;15.230,10.620,2.038;16.624,8.668,0.483;2.727,11.053,2.266;8.279,3.377,0.210;9.580,9.284,0.968;16.550,11.640,0.846;19.135,11.299,0.824;9.324,1.630,0.401;11.690,17.954,0.300;15.927,5.058,0.450;15.271,3.897,0.603;10.109,18.574,0.675;14.264,10.778,2.369;13.291,16.056,1.646;4.764,19.268,0.216;9.728,0.511,0.342;12.312,1.756,0.751;17.991,11.043,0.438;13.626,8.248,0.312;8.603,9.384,0.681;13.289,8.895,1.037;0.994,10.298,0.907;17.208,2.197,2.472;17.381,14.337,0.208;11.692,17.265,1.097;18.992,18.555,0.240;0.237,9.190,0.400"
1,drone_5,11.8605,4.5763,17.0000,17.0000,"16.217,9.804,0.270;15.133,0.998,0.676;14.580,3.240,0.464;8.333,2.110,0.249;13.627,18.868,0.471;8.417,9.904,0.431;13.835,19.409,0.481;11.813,8.353,0.711;12.237,12.679,0.638;8.735,10.410,0.718;16.191,10.441,0.256;6.438,12.847,0.321;14.393,12.678,1.231;12.238,16.211,0.280;19.130,3.121,1.191;6.368,18.066,0.810;15.339,9.893,0.205;9.025,15.367,0.459;11.980,12.130,0.229;15.327,12.494,0.453;10.681,9.439,0.887;19.166,2.125,0.784;11.364,15.649,0.723;3.065,9.583,1.146;7.357,16.727,0.328;2.968,18.634,0.404;15.747,3.024,0.940;14.793,8.620,0.283;7.355,11.139,0.272;13.808,10.451,0.222;4.185,12.987,0.482;14.675,13.175,1.804;2.963,11.314,1.033;1.249,3.002,0.295;5.245,15.851,0.886;3.616,13.234,0.692;15.533,18.942,0.256;6.708,17.222,0.215;11.572,12.832,0.325;14.616,8.928,1.187;7.377,16.883,0.458;10.497,19.304,0.347;0.578,12.171,0.254;5.875,11.491,0.674;1.570,12.243,1.244;19.629,4.107,0.375;4.461,5.398,0.432;7.824,14.994,0.355;18.251,13.660,0.822;0.951,9.197,0.653;11.702,19.581,0.380;9.068,9.846,0.383;6.014,16.763,0.437;6.150,11.911,0.461;19.277,18.663,0.331;12.870,19.542,0.678;15.591,10.958,0.869;1.622,18.900,0.419;14.706,19.384,0.930;15.563,11.528,1.157;14.402,19.080,1.287;7.242,18.803,1.349;10.675,8.143,0.908;15.369,1.093,0.651;10.340,16.964,1.347;3.366,12.037,1.645;1.644,18.711,0.823;11.431,9.866,1.657;4.136,17.432,0.448;10.386,9.981,1.355;0.277,17.846,0.492;15.230,10.620,2.038;16.624,8.668,0.483;2.727,11.053,2.266;8.279,3.377,0.210;9.580,9.284,0.968;16.550,11.640,0.846;19.135,11.299,0.824;9.324,1.630,0.401;11.690,17.954,0.300;15.927,5.058,0.450;15.271,3.897,0.603;10.109,18.574,0.675;14.264,10.778,2.369;13.291,16.056,1.646;4.764,19.268,0.216;9.728,0.511,0.342;12.312,1.756,0.751;17.991,11.043,0.438;13.626,8.248,0.312;8.603,9.384,0.681;13.289,8.895,1.037;0.994,10.298,0.907;17.208,2.197,2.472;17.381,14.337,0.208;11.692,17.265,1.097;18.992,18.555,0.240;0.237,9.190,0.400"
1,drone_6,2.6214,15.9784,17.0000,17.0000,"16.217,9.804,0.270;15.133,0.998,0.676;14.580,3.240,0.464;8.333,2.110,0.249;13.627,18.868,0.471;8.417,9.904,0.431;13.835,19.409,0.481;11.813,8.353,0.711;12.237,12.679,0.638;8.735,10.410,0.718;16.191,10.441,0.256;6.438,12.847,0.321;14.393,12.678,1.231;12.238,16.211,0.280;19.130,3.121,1.191;6.368,18.066,0.810;15.339,9.893,0.205;9.025,15.367,0.459;11.980,12.130,0.229;15.327,12.494,0.453;10.681,9.439,0.887;19.166,2.125,0.784;11.364,15.649,0.723;3.065,9.583,1.146;7.357,16.727,0.328;2.968,18.634,0.404;15.747,3.024,0.940;14.793,8.620,0.283;7.355,11.139,0.272;13.808,10.451,0.222;4.185,12.987,0.482;14.675,13.175,1.804;2.963,11.314,1.033;1.249,3.002,0.295;5.245,15.851,0.886;3.616,13.234,0.692;15.533,18.942,0.256;6.708,17.222,0.215;11.572,12.832,0.325;14.616,8.928,1.187;7.377,16.883,0.458;10.497,19.304,0.347;0.578,12.171,0.254;5.875,11.491,0.674;1.570,12.243,1.244;19.629,4.107,0.375;4.461,5.398,0.432;7.824,14.994,0.355;18.251,13.660,0.822;0.951,9.197,0.653;11.702,19.581,0.380;9.068,9.846,0.383;6.014,16.763,0.437;6.150,11.911,0.461;19.277,18.663,0.331;12.870,19.542,0.678;15.591,10.958,0.869;1.622,18.900,0.419;14.706,19.384,0.930;15.563,11.528,1.157;14.402,19.080,1.287;7.242,18.803,1.349;10.675,8.143,0.908;15.369,1.093,0.651;10.340,16.964,1.347;3.366,12.037,1.645;1.644,18.711,0.823;11.431,9.866,1.657;4.136,17.432,0.448;10.386,9.981,1.355;0.277,17.846,0.492;15.230,10.620,2.038;16.624,8.668,0.483;2.727,11.053,2.266;8.279,3.377,0.210;9.580,9.284,0.968;16.550,11.640,0.846;19.135,11.299,0.824;9.324,1.630,0.401;11.690,17.954,0.300;15.927,5.058,0.450;15.271,3.897,0.603;10.109,18.574,0.675;14.264,10.778,2.369;13.291,16.056,1.646;4.764,19.268,0.216;9.728,0.511,0.342;12.312,1.756,0.751;17.991,11.043,0.438;13.626,8.248,0.312;8.603,9.384,0.681;13.289,8.895,1.037;0.994,10.298,0.907;17.208,2.197,2.472;17.381,14.337,0.208;11.692,17.265,1.097;18.992,18.555,0.240;0.237,9.190,0.400"
1,drone_7,1.5430,5.8416,17.0000,17.0000,"16.217,9.804,0.270;15.133,0.998,0.676;14.580,3.240,0.464;8.333,2.110,0.249;13.627,18.868,0.471;8.417,9.904,0.431;13.835,19.409,0.481;11.813,8.353,0.711;12.237,12.679,0.638;8.735,10.410,0.718;16.191,10.441,0.256;6.438,12.847,0.321;14.393,12.678,1.231;12.238,16.211,0.280;19.130,3.121,1.191;6.368,18.066,0.810;15.339,9.893,0.205;9.025,15.367,0.459;11.980,12.130,0.229;15.327,12.494,0.453;10.681,9.439,0.887;19.166,2.125,0.784;11.364,15.649,0.723;3.065,9.583,1.146;7.357,16.727,0.328;2.968,18.634,0.404;15.747,3.024,0.940;14.793,8.620,0.283;7.355,11.139,0.272;13.808,10.451,0.222;4.185,12.987,0.482;14.675,13.175,1.804;2.963,11.314,1.033;1.249,3.002,0.295;5.245,15.851,0.886;3.616,13.234,0.692;15.533,18.942,0.256;6.708,17.222,0.215;11.572,12.832,0.325;14.616,8.928,1.187;7.377,16.883,0.458;10.497,19.304,0.347;0.578,12.171,0.254;5.875,11.491,0.674;1.570,12.243,1.244;19.629,4.107,0.375;4.461,5.398,0.432;7.824,14.994,0.355;18.251,13.660,0.822;0.951,9.197,0.653;11.702,19.581,0.380;9.068,9.846,0.383;6.014,16.763,0.437;6.150,11.911,0.461;19.277,18.663,0.331;12.870,19.542,0.678;15.591,10.958,0.869;1.622,18.900,0.419;14.706,19.384,0.930;15.563,11.528,1.157;14.402,19.080,1.287;7.242,18.803,1.349;10.675,8.143,0.908;15.369,1.093,0.651;10.340,16.964,1.347;3.366,12.037,1.645;1.644,18.711,0.823;11.431,9.866,1.657;4.136,17.432,0.448;10.386,9.981,1.355;0.277,17.846,0.492;15.230,10.620,2.038;16.624,8.668,0.483;2.727,11.053,2.266;8.279,3.377,0.210;9.580,9.284,0.968;16.550,11.640,0.846;19.135,11.299,0.824;9.324,1.630,0.401;11.690,17.954,0.300;15.927,5.058,0.450;15.271,3.897,0.603;10.109,18.574,0.675;14.264,10.778,2.369;13.291,16.056,1.646;4.764,19.268,0.216;9.728,0.511,0.342;12.312,1.756,0.751;17.991,11.043,0.438;13.626,8.248,0.312;8.603,9.384,0.681;13.289,8.895,1.037;0.994,10.298,0.907;17.208,2.197,2.472;17.381,14.337,0.208;11.692,17.265,1.097;18.992,18.555,0.240;0.237,9.190,0.400"
1,drone_8,18.1285,6.7039,17.0000,17.0000,"16.217,9.804,0.270;15.133,0.998,0.676;14.580,3.240,0.464;8.333,2.110,0.249;13.627,18.868,0.471;8.417,9.904,0.431;13.835,19.409,0.481;11.813,8.353,0.711;12.237,12.679,0.638;8.735,10.410,0.718;16.191,10.441,0.256;6.438,12.847,0.321;14.393,12.678,1.231;12.238,16.211,0.280;19.130,3.121,1.191;6.368,18.066,0.810;15.339,9.893,0.205;9.025,15.367,0.459;11.980,12.130,0.229;15.327,12.494,0.453;10.681,9.439,0.887;19.166,2.125,0.784;11.364,15.649,0.723;3.065,9.583,1.146;7.357,16.727,0.328;2.968,18.634,0.404;15.747,3.024,0.940;14.793,8.620,0.283;7.355,11.139,0.272;13.808,10.451,0.222;4.185,12.987,0.482;14.675,13.175,1.804;2.963,11.314,1.033;1.249,3.002,0.295;5.245,15.851,0.886;3.616,13.234,0.692;15.533,18.942,0.256;6.708,17.222,0.215;11.572,12.832,0.325;14.616,8.928,1.187;7.377,16.883,0.458;10.497,19.304,0.347;0.578,12.171,0.254;5.875,11.491,0.674;1.570,12.243,1.244;19.629,4.107,0.375;4.461,5.398,0.432;7.824,14.994,0.355;18.251,13.660,0.822;0.951,9.197,0.653;11.702,19.581,0.380;9.068,9.846,0.383;6.014,16.763,0.437;6.150,11.911,0.461;19.277,18.663,0.331;12.870,19.542,0.678;15.591,10.958,0.869;1.622,18.900,0.419;14.706,19.384,0.930;15.563,11.528,1.157;14.402,19.080,1.287;7.242,18.803,1.349;10.675,8.143,0.908;15.369,1.093,0.651;10.340,16.964,1.347;3.366,12.037,1.645;1.644,18.711,0.823;11.431,9.866,1.657;4.136,17.432,0.448;10.386,9.981,1.355;0.277,17.846,0.492;15.230,10.620,2.038;16.624,8.668,0.483;2.727,11.053,2.266;8.279,3.377,0.210;9.580,9.284,0.968;16.550,11.640,0.846;19.135,11.299,0.824;9.324,1.630,0.401;11.690,17.954,0.300;15.927,5.058,0.450;15.271,3.897,0.603;10.109,18.574,0.675;14.264,10.778,2.369;13.291,16.056,1.646;4.764,19.268,0.216;9.728,0.511,0.342;12.312,1.756,0.751;17.991,11.043,0.438;13.626,8.248,0.312;8.603,9.384,0.681;13.289,8.895,1.037;0.994,10.298,0.907;17.208,2.197,2.472;17.381,14.337,0.208;11.692,17.265,1.097;18.992,18.555,0.240;0.237,9.190,0.400"
1,drone_9,6.1025,7.3972,17.0000,17.0000,"16.217,9.804,0.270;15.133,0.998,0.676;14.580,3.240,0.464;8.333,2.110,0.249;13.627,18.868,0.471;8.417,9.904,0.431;13.835,19.409,0.481;11.813,8.353,0.711;12.237,12.679,0.638;8.735,10.410,0.718;16.191,10.441,0.256;6.438,12.847,0.321;14.393,12.678,1.231;12.238,16.211,0.280;19.130,3.121,1.191;6.368,18.066,0.810;15.339,9.893,0.205;9.025,15.367,0.459;11.980,12.130,0.229;15.327,12.494,0.453;10.681,9.439,0.887;19.166,2.125,0.784;11.364,15.649,0.723;3.065,9.583,1.146;7.357,16.727,0.328;2.968,18.634,0.404;15.747,3.024,0.940;14.793,8.620,0.283;7.355,11.139,0.272;13.808,10.451,0.222;4.185,12.987,0.482;14.675,13.175,1.804;2.963,11.314,1.033;1.249,3.002,0.295;5.245,15.851,0.886;3.616,13.234,0.692;15.533,18.942,0.256;6.708,17.222,0.215;11.572,12.832,0.325;14.616,8.928,1.187;7.377,16.883,0.458;10.497,19.304,0.347;0.578,12.171,0.254;5.875,11.491,0.674;1.570,12.243,1.244;19.629,4.107,0.375;4.461,5.398,0.432;7.824,14.994,0.355;18.251,13.660,0.822;0.951,9.197,0.653;11.702,19.581,0.380;9.068,9.846,0.383;6.014,16.763,0.437;6.150,11.911,0.461;19.277,18.663,0.331;12.870,19.542,0.678;15.591,10.958,0.869;1.622,18.900,0.419;14.706,19.384,0.930;15.563,11.528,1.157;14.402,19.080,1.287;7.242,18.803,1.349;10.675,8.143,0.908;15.369,1.093,0.651;10.340,16.964,1.347;3.366,12.037,1.645;1.644,18.711,0.823;11.431,9.866,1.657;4.136,17.432,0.448;10.386,9.981,1.355;0.277,17.846,0.492;15.230,10.620,2.038;16.624,8.668,0.483;2.727,11.053,2.266;8.279,3.377,0.210;9.580,9.284,0.968;16.550,11.640,0.846;19.135,11.299,0.824;9.324,1.630,0.401;11.690,17.954,0.300;15.927,5.058,0.450;15.271,3.897,0.603;10.109,18.574,0.675;14.264,10.778,2.369;13.291,16.056,1.646;4.764,19.268,0.216;9.728,0.511,0.342;12.312,1.756,0.751;17.991,11.043,0.438;13.626,8.248,0.312;8.603,9.384,0.681;13.289,8.895,1.037;0.994,10.298,0.907;17.208,2.197,2.472;17.381,14.337,0.208;11.692,17.265,1.097;18.992,18.555,0.240;0.237,9.190,0.400"
2,drone_0,2.4789,6.8336,17.0000,17.0000,"16.217,9.804,0.270;15.133,0.998,0.676;14.580,3.240,0.464;8.333,2.110,0.249;13.627,18.868,0.471;8.417,9.904,0.431;13.835,19.409,0.481;11.813,8.353,0.711;12.237,12.679,0.638;8.735,10.410,0.718;16.191,10.441,0.256;6.438,12.847,0.321;14.393,12.678,1.231;12.238,16.211,0.280;19.130,3.121,1.191;6.368,18.066,0.810;15.339,9.893,0.205;9.025,15.367,0.459;11.980,12.130,0.229;15.327,12.494,0.453;10.681,9.439,0.887;19.166,2.125,0.784;11.364,15.649,0.723;3.065,9.583,1.146;7.357,16.727,0.328;2.968,18.634,0.404;15.747,3.024,0.940;14.793,8.620,0.283;7.355,11.139,0.272;13.808,10.451,0.222;4.185,12.987,0.482;14.675,13.175,1.804;2.963,11.314,1.033;1.249,3.002,0.295;5.245,15.851,0.886;3.616,13.234,0.692;15.533,18.942,0.256;6.708,17.222,0.215;11.572,12.832,0.325;14.616,8.928,1.187;7.377,16.883,0.458;10.497,19.304,0.347;0.578,12.171,0.254;5.875,11.491,0.674;1.570,12.243,1.244;19.629,4.107,0.375;4.461,5.398,0.432;7.824,14.994,0.355;18.251,13.660,0.822;0.951,9.197,0.653;11.702,19.581,0.380;9.068,9.846,0.383;6.014,16.763,0.437;6.150,11.911,0.461;19.277,18.663,0.331;12.870,19.542,0.678;15.591,10.958,0.869;1.622,18.900,0.419;14.706,19.384,0.930;15.563,11.528,1.157;14.402,19.080,1.287;7.242,18.803,1.349;10.675,8.143,0.908;15.369,1.093,0.651;10.340,16.964,1.347;3.366,12.037,1.645;1.644,18.711,0.823;11.431,9.866,1.657;4.136,17.432,0.448;10.386,9.981,1.355;0.277,17.846,0.492;15.230,10.620,2.038;16.624,8.668,0.483;2.727,11.053,2.266;8.279,3.377,0.210;9.580,9.284,0.968;16.550,11.640,0.846;19.135,11.299,0.824;9.324,1.630,0.401;11.690,17.954,0.300;15.927,5.058,0.450;15.271,3.897,0.603;10.109,18.574,0.675;14.264,10.778,2.369;13.291,16.056,1.646;4.764,19.268,0.216;9.728,0.511,0.342;12.312,1.756,0.751;17.991,11.043,0.438;13.626,8.248,0.312;8.603,9.384,0.681;13.289,8.895,1.037;0.994,10.298,0.907;17.208,2.197,2.472;17.381,14.337,0.208;11.692,17.265,1.097;18.992,18.555,0.240;0.237,9.190,0.400"
