Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
1,drone_0,15.4856,6.3074,17.0000,17.0000,"12.926,16.341,0.912;18.309,9.061,0.295;0.416,19.501,0.459;17.852,2.681,0.376;16.023,13.768,0.304;17.851,11.557,0.323;19.490,6.420,0.917;18.102,0.435,0.328;18.967,4.438,0.893;10.056,6.477,0.429;1.581,19.123,0.339;11.613,3.725,0.866;2.425,12.241,1.548;14.451,9.825,0.375;12.049,10.111,0.497;1.742,13.655,0.377;16.318,1.896,1.075;18.651,12.718,1.042;12.713,12.894,0.430;13.854,0.941,0.837;3.834,10.568,0.440;3.263,11.410,1.240;2.317,2.424,0.335;1.017,11.255,0.601;10.239,14.673,2.248;18.160,4.663,0.452;12.153,1.691,0.413;9.110,16.211,0.701;0.432,0.726,0.627;15.630,8.963,0.328;18.536,2.479,1.231;19.180,0.953,0.434;5.635,11.630,0.202;15.882,9.077,0.345;13.756,13.985,0.710;17.305,12.150,1.715;1.388,12.243,0.850;7.656,12.796,0.780;7.343,11.013,1.117;7.308,17.411,1.261;10.675,10.297,0.922;17.355,2.073,1.582;3.537,16.790,0.392;1.577,3.838,1.158;15.958,19.548,0.276;8.519,17.928,0.259;12.759,2.786,0.448;14.808,2.486,0.455;17.910,7.709,0.951;18.906,15.081,0.364;3.074,18.011,0.997;14.083,19.201,0.376;0.811,19.547,0.303;7.076,19.364,1.204;3.545,9.734,0.310;5.768,18.074,0.407;17.457,4.595,0.357;7.053,17.165,1.332;8.334,9.748,0.277;8.294,13.039,0.903;13.188,16.511,0.742;10.783,9.007,0.923;4.704,3.792,0.433;11.997,13.681,2.158;3.538,17.323,0.475;3.734,7.230,0.349;4.051,3.892,1.174;2.101,10.151,0.210;10.116,10.665,0.628;16.621,10.914,1.005;13.342,3.600,0.397;18.629,3.884,1.087;0.728,4.442,0.267;18.647,5.613,0.857;10.488,19.552,0.374;9.248,11.186,0.444;16.292,3.598,0.672;13.113,10.826,0.408;9.620,12.552,0.874;13.962,9.133,0.212;13.926,2.619,0.249;2.243,10.982,0.445;7.559,16.781,1.287;11.505,9.207,0.346;13.118,12.884,1.301;19.205,0.856,1.138;17.138,10.562,0.867;12.819,18.979,0.914;14.523,3.467,1.102;15.567,19.586,0.500;15.266,8.934,0.681;10.164,13.332,2.394;11.735,10.609,0.341;1.274,1.891,0.258;8.774,11.259,0.903;2.805,18.759,1.520"
1,drone_1,6.8659,8.2645,17.0000,17.0000,"12.926,16.341,0.912;18.309,9.061,0.295;0.416,19.501,0.459;17.852,2.681,0.376;16.023,13.768,0.304;17.851,11.557,0.323;19.490,6.420,0.917;18.102,0.435,0.328;18.967,4.438,0.893;10.056,6.477,0.429;1.581,19.123,0.339;11.613,3.725,0.866;2.425,12.241,1.548;14.451,9.825,0.375;12.049,10.111,0.497;1.742,13.655,0.377;16.318,1.896,1.075;18.651,12.718,1.042;12.713,12.894,0.430;13.854,0.941,0.837;3.834,10.568,0.440;3.263,11.410,1.240;2.317,2.424,0.335;1.017,11.255,0.601;10.239,14.673,2.248;18.160,4.663,0.452;12.153,1.691,0.413;9.110,16.211,0.701;0.432,0.726,0.627;15.630,8.963,0.328;18.536,2.479,1.231;19.180,0.953,0.434;5.635,11.630,0.202;15.882,9.077,0.345;13.756,13.985,0.710;17.305,12.150,1.715;1.388,12.243,0.850;7.656,12.796,0.780;7.343,11.013,1.117;7.308,17.411,1.261;10.675,10.297,0.922;17.355,2.073,1.582;3.537,16.790,0.392;1.577,3.838,1.158;15.958,19.548,0.276;8.519,17.928,0.259;12.759,2.786,0.448;14.808,2.486,0.455;17.910,7.709,0.951;18.906,15.081,0.364;3.074,18.011,0.997;14.083,19.201,0.376;0.811,19.547,0.303;7.076,19.364,1.204;3.545,9.734,0.310;5.768,18.074,0.407;17.457,4.595,0.357;7.053,17.165,1.332;8.334,9.748,0.277;8.294,13.039,0.903;13.188,16.511,0.742;10.783,9.007,0.923;4.704,3.792,0.433;11.997,13.681,2.158;3.538,17.323,0.475;3.734,7.230,0.349;4.051,3.892,1.174;2.101,10.151,0.210;10.116,10.665,0.628;16.621,10.914,1.005;13.342,3.600,0.397;18.629,3.884,1.087;0.728,4.442,0.267;18.647,5.613,0.857;10.488,19.552,0.374;9.248,11.186,0.444;16.292,3.598,0.672;13.113,10.826,0.408;9.620,12.552,0.874;13.962,9.133,0.212;13.926,2.619,0.249;2.243,10.982,0.445;7.559,16.781,1.287;11.505,9.207,0.346;13.118,12.884,1.301;19.205,0.856,1.138;17.138,10.562,0.867;12.819,18.979,0.914;14.523,3.467,1.102;15.567,19.586,0.500;15.266,8.934,0.681;10.164,13.332,2.394;11.735,10.609,0.341;1.274,1.891,0.258;8.774,11.259,0.903;2.805,18.759,1.520"
1,drone_2,6.8737,3.0306,17.0000,17.0000,"12.926,16.341,0.912;18.309,9.061,0.295;0.416,19.501,0.459;17.852,2.681,0.376;16.023,13.768,0.304;17.851,11.557,0.323;19.490,6.420,0.917;18.102,0.435,0.328;18.967,4.438,0.893;10.056,6.477,0.429;1.581,19.123,0.339;11.613,3.725,0.866;2.425,12.241,1.548;14.451,9.825,0.375;12.049,10.111,0.497;1.742,13.655,0.377;16.318,1.896,1.075;18.651,12.718,1.042;12.713,12.894,0.430;13.854,0.941,0.837;3.834,10.568,0.440;3.263,11.410,1.240;2.317,2.424,0.335;1.017,11.255,0.601;10.239,14.673,2.248;18.160,4.663,0.452;12.153,1.691,0.413;9.110,16.211,0.701;0.432,0.726,0.627;15.630,8.963,0.328;18.536,2.479,1.231;19.180,0.953,0.434;5.635,11.630,0.202;15.882,9.077,0.345;13.756,13.985,0.710;17.305,12.150,1.715;1.388,12.243,0.850;7.656,12.796,0.780;7.343,11.013,1.117;7.308,17.411,1.261;10.675,10.297,0.922;17.355,2.073,1.582;3.537,16.790,0.392;1.577,3.838,1.158;15.958,19.548,0.276;8.519,17.928,0.259;12.759,2.786,0.448;14.808,2.486,0.455;17.910,7.709,0.951;18.906,15.081,0.364;3.074,18.011,0.997;14.083,19.201,0.376;0.811,19.547,0.303;7.076,19.364,1.204;3.545,9.734,0.310;5.768,18.074,0.407;17.457,4.595,0.357;7.053,17.165,1.332;8.334,9.748,0.277;8.294,13.039,0.903;13.188,16.511,0.742;10.783,9.007,0.923;4.704,3.792,0.433;11.997,13.681,2.158;3.538,17.323,0.475;3.734,7.230,0.349;4.051,3.892,1.174;2.101,10.151,0.210;10.116,10.665,0.628;16.621,10.914,1.005;13.342,3.600,0.397;18.629,3.884,1.087;0.728,4.442,0.267;18.647,5.613,0.857;10.488,19.552,0.374;9.248,11.186,0.444;16.292,3.598,0.672;13.113,10.826,0.408;9.620,12.552,0.874;13.962,9.133,0.212;13.926,2.619,0.249;2.243,10.982,0.445;7.559,16.781,1.287;11.505,9.207,0.346;13.118,12.884,1.301;19.205,0.856,1.138;17.138,10.562,0.867;12.819,18.979,0.914;14.523,3.467,1.102;15.567,19.586,0.500;15.266,8.934,0.681;10.164,13.332,2.394;11.735,10.609,0.341;1.274,1.891,0.258;8.774,11.259,0.903;2.805,18.759,1.520"
1,drone_3,5.2773,14.1189,17.0000,17.0000,"12.926,16.341,0.912;18.309,9.061,0.295;0.416,19.501,0.459;17.852,2.681,0.376;16.023,13.768,0.304;17.851,11.557,0.323;19.490,6.420,0.917;18.102,0.435,0.328;18.967,4.438,0.893;10.056,6.477,0.429;1.581,19.123,0.339;11.613,3.725,0.866;2.425,12.241,1.548;14.451,9.825,0.375;12.049,10.111,0.497;1.742,13.655,0.377;16.318,1.896,1.075;18.651,12.718,1.042;12.713,12.894,0.430;13.854,0.941,0.837;3.834,10.568,0.440;3.263,11.410,1.240;2.317,2.424,0.335;1.017,11.255,0.601;10.239,14.673,2.248;18.160,4.663,0.452;12.153,1.691,0.413;9.110,16.211,0.701;0.432,0.726,0.627;15.630,8.963,0.328;18.536,2.479,1.231;19.180,0.953,0.434;5.635,11.630,0.202;15.882,9.077,0.345;13.756,13.985,0.710;17.305,12.150,1.715;1.388,12.243,0.850;7.656,12.796,0.780;7.343,11.013,1.117;7.308,17.411,1.261;10.675,10.297,0.922;17.355,2.073,1.582;3.537,16.790,0.392;1.577,3.838,1.158;15.958,19.548,0.276;8.519,17.928,0.259;12.759,2.786,0.448;14.808,2.486,0.455;17.910,7.709,0.951;18.906,15.081,0.364;3.074,18.011,0.997;14.083,19.201,0.376;0.811,19.547,0.303;7.076,19.364,1.204;3.545,9.734,0.310;5.768,18.074,0.407;17.457,4.595,0.357;7.053,17.165,1.332;8.334,9.748,0.277;8.294,13.039,0.903;13.188,16.511,0.742;10.783,9.007,0.923;4.704,3.792,0.433;11.997,13.681,2.158;3.538,17.323,0.475;3.734,7.230,0.349;4.051,3.892,1.174;2.101,10.151,0.210;10.116,10.665,0.628;16.621,10.914,1.005;13.342,3.600,0.397;18.629,3.884,1.087;0.728,4.442,0.267;18.647,5.613,0.857;10.488,19.552,0.374;9.248,11.186,0.444;16.292,3.598,0.672;13.113,10.826,0.408;9.620,12.552,0.874;13.962,9.133,0.212;13.926,2.619,0.249;2.243,10.982,0.445;7.559,16.781,1.287;11.505,9.207,0.346;13.118,12.884,1.301;19.205,0.856,1.138;17.138,10.562,0.867;12.819,18.979,0.914;14.523,3.467,1.102;15.567,19.586,0.500;15.266,8.934,0.681;10.164,13.332,2.394;11.735,10.609,0.341;1.274,1.891,0.258;8.774,11.259,0.903;2.805,18.759,1.520"
1,drone_4,7.5501,6.2024,17.0000,17.0000,"12.926,16.341,0.912;18.309,9.061,0.295;0.416,19.501,0.459;17.852,2.681,0.376;16.023,13.768,0.304;17.851,11.557,0.323;19.490,6.420,0.917;18.102,0.435,0.328;18.967,4.438,0.893;10.056,6.477,0.429;1.581,19.123,0.339;11.613,3.725,0.866;2.425,12.241,1.548;14.451,9.825,0.375;12.049,10.111,0.497;1.742,13.655,0.377;16.318,1.896,1.075;18.651,12.718,1.042;12.713,12.894,0.430;13.854,0.941,0.837;3.834,10.568,0.440;3.263,11.410,1.240;2.317,2.424,0.335;1.017,11.255,0.601;10.239,14.673,2.248;18.160,4.663,0.452;12.153,1.691,0.413;9.110,16.211,0.701;0.432,0.726,0.627;15.630,8.963,0.328;18.536,2.479,1.231;19.180,0.953,0.434;5.635,11.630,0.202;15.882,9.077,0.345;13.756,13.985,0.710;17.305,12.150,1.715;1.388,12.243,0.850;7.656,12.796,0.780;7.343,11.013,1.117;7.308,17.411,1.261;10.675,10.297,0.922;17.355,2.073,1.582;3.537,16.790,0.392;1.577,3.838,1.158;15.958,19.548,0.276;8.519,17.928,0.259;12.759,2.786,0.448;14.808,2.486,0.455;17.910,7.709,0.951;18.906,15.081,0.364;3.074,18.011,0.997;14.083,19.201,0.376;0.811,19.547,0.303;7.076,19.364,1.204;3.545,9.734,0.310;5.768,18.074,0.407;17.457,4.595,0.357;7.053,17.165,1.332;8.334,9.748,0.277;8.294,13.039,0.903;13.188,16.511,0.742;10.783,9.007,0.923;4.704,3.792,0.433;11.997,13.681,2.158;3.538,17.323,0.475;3.734,7.230,0.349;4.051,3.892,1.174;2.101,10.151,0.210;10.116,10.665,0.628;16.621,10.914,1.005;13.342,3.600,0.397;18.629,3.884,1.087;0.728,4.442,0.267;18.647,5.613,0.857;10.488,19.552,0.374;9.248,11.186,0.444;16.292,3.598,0.672;13.113,10.826,0.408;9.620,12.552,0.874;13.962,9.133,0.212;13.926,2.619,0.249;2.243,10.982,0.445;7.559,16.781,1.287;11.505,9.207,0.346;13.118,12.884,1.301;19.205,0.856,1.138;17.138,10.562,0.867;12.819,18.979,0.914;14.523,3.467,1.102;15.567,19.586,0.500;15.266,8.934,0.681;10.164,13.332,2.394;11.735,10.609,0.341;1.274,1.891,0.258;8.774,11.259,0.903;2.805,18.759,1.520"
1,drone_5,13.2196,7.5657,17.0000,17.0000,"12.926,16.341,0.912;18.309,9.061,0.295;0.416,19.501,0.459;17.852,2.681,0.376;16.023,13.768,0.304;17.851,11.557,0.323;19.490,6.420,0.917;18.102,0.435,0.328;18.967,4.438,0.893;10.056,6.477,0.429;1.581,19.123,0.339;11.613,3.725,0.866;2.425,12.241,1.548;14.451,9.825,0.375;12.049,10.111,0.497;1.742,13.655,0.377;16.318,1.896,1.075;18.651,12.718,1.042;12.713,12.894,0.430;13.854,0.941,0.837;3.834,10.568,0.440;3.263,11.410,1.240;2.317,2.424,0.335;1.017,11.255,0.601;10.239,14.673,2.248;18.160,4.663,0.452;12.153,1.691,0.413;9.110,16.211,0.701;0.432,0.726,0.627;15.630,8.963,0.328;18.536,2.479,1.231;19.180,0.953,0.434;5.635,11.630,0.202;15.882,9.077,0.345;13.756,13.985,0.710;17.305,12.150,1.715;1.388,12.243,0.850;7.656,12.796,0.780;7.343,11.013,1.117;7.308,17.411,1.261;10.675,10.297,0.922;17.355,2.073,1.582;3.537,16.790,0.392;1.577,3.838,1.158;15.958,19.548,0.276;8.519,17.928,0.259;12.759,2.786,0.448;14.808,2.486,0.455;17.910,7.709,0.951;18.906,15.081,0.364;3.074,18.011,0.997;14.083,19.201,0.376;0.811,19.547,0.303;7.076,19.364,1.204;3.545,9.734,0.310;5.768,18.074,0.407;17.457,4.595,0.357;7.053,17.165,1.332;8.334,9.748,0.277;8.294,13.039,0.903;13.188,16.511,0.742;10.783,9.007,0.923;4.704,3.792,0.433;11.997,13.681,2.158;3.538,17.323,0.475;3.734,7.230,0.349;4.051,3.892,1.174;2.101,10.151,0.210;10.116,10.665,0.628;16.621,10.914,1.005;13.342,3.600,0.397;18.629,3.884,1.087;0.728,4.442,0.267;18.647,5.613,0.857;10.488,19.552,0.374;9.248,11.186,0.444;16.292,3.598,0.672;13.113,10.826,0.408;9.620,12.552,0.874;13.962,9.133,0.212;13.926,2.619,0.249;2.243,10.982,0.445;7.559,16.781,1.287;11.505,9.207,0.346;13.118,12.884,1.301;19.205,0.856,1.138;17.138,10.562,0.867;12.819,18.979,0.914;14.523,3.467,1.102;15.567,19.586,0.500;15.266,8.934,0.681;10.164,13.332,2.394;11.735,10.609,0.341;1.274,1.891,0.258;8.774,11.259,0.903;2.805,18.759,1.520"
1,drone_6,1.5680,15.6664,17.0000,17.0000,"12.926,16.341,0.912;18.309,9.061,0.295;0.416,19.501,0.459;17.852,2.681,0.376;16.023,13.768,0.304;17.851,11.557,0.323;19.490,6.420,0.917;18.102,0.435,0.328;18.967,4.438,0.893;10.056,6.477,0.429;1.581,19.123,0.339;11.613,3.725,0.866;2.425,12.241,1.548;14.451,9.825,0.375;12.049,10.111,0.497;1.742,13.655,0.377;16.318,1.896,1.075;18.651,12.718,1.042;12.713,12.894,0.430;13.854,0.941,0.837;3.834,10.568,0.440;3.263,11.410,1.240;2.317,2.424,0.335;1.017,11.255,0.601;10.239,14.673,2.248;18.160,4.663,0.452;12.153,1.691,0.413;9.110,16.211,0.701;0.432,0.726,0.627;15.630,8.963,0.328;18.536,2.479,1.231;19.180,0.953,0.434;5.635,11.630,0.202;15.882,9.077,0.345;13.756,13.985,0.710;17.305,12.150,1.715;1.388,12.243,0.850;7.656,12.796,0.780;7.343,11.013,1.117;7.308,17.411,1.261;10.675,10.297,0.922;17.355,2.073,1.582;3.537,16.790,0.392;1.577,3.838,1.158;15.958,19.548,0.276;8.519,17.928,0.259;12.759,2.786,0.448;14.808,2.486,0.455;17.910,7.709,0.951;18.906,15.081,0.364;3.074,18.011,0.997;14.083,19.201,0.376;0.811,19.547,0.303;7.076,19.364,1.204;3.545,9.734,0.310;5.768,18.074,0.407;17.457,4.595,0.357;7.053,17.165,1.332;8.334,9.748,0.277;8.294,13.039,0.903;13.188,16.511,0.742;10.783,9.007,0.923;4.704,3.792,0.433;11.997,13.681,2.158;3.538,17.323,0.475;3.734,7.230,0.349;4.051,3.892,1.174;2.101,10.151,0.210;10.116,10.665,0.628;16.621,10.914,1.005;13.342,3.600,0.397;18.629,3.884,1.087;0.728,4.442,0.267;18.647,5.613,0.857;10.488,19.552,0.374;9.248,11.186,0.444;16.292,3.598,0.672;13.113,10.826,0.408;9.620,12.552,0.874;13.962,9.133,0.212;13.926,2.619,0.249;2.243,10.982,0.445;7.559,16.781,1.287;11.505,9.207,0.346;13.118,12.884,1.301;19.205,0.856,1.138;17.138,10.562,0.867;12.819,18.979,0.914;14.523,3.467,1.102;15.567,19.586,0.500;15.266,8.934,0.681;10.164,13.332,2.394;11.735,10.609,0.341;1.274,1.891,0.258;8.774,11.259,0.903;2.805,18.759,1.520"
1,drone_7,1.8113,7.4023,17.0000,17.0000,"12.926,16.341,0.912;18.309,9.061,0.295;0.416,19.501,0.459;17.852,2.681,0.376;16.023,13.768,0.304;17.851,11.557,0.323;19.490,6.420,0.917;18.102,0.435,0.328;18.967,4.438,0.893;10.056,6.477,0.429;1.581,19.123,0.339;11.613,3.725,0.866;2.425,12.241,1.548;14.451,9.825,0.375;12.049,10.111,0.497;1.742,13.655,0.377;16.318,1.896,1.075;18.651,12.718,1.042;12.713,12.894,0.430;13.854,0.941,0.837;3.834,10.568,0.440;3.263,11.410,1.240;2.317,2.424,0.335;1.017,11.255,0.601;10.239,14.673,2.248;18.160,4.663,0.452;12.153,1.691,0.413;9.110,16.211,0.701;0.432,0.726,0.627;15.630,8.963,0.328;18.536,2.479,1.231;19.180,0.953,0.434;5.635,11.630,0.202;15.882,9.077,0.345;13.756,13.985,0.710;17.305,12.150,1.715;1.388,12.243,0.850;7.656,12.796,0.780;7.343,11.013,1.117;7.308,17.411,1.261;10.675,10.297,0.922;17.355,2.073,1.582;3.537,16.790,0.392;1.577,3.838,1.158;15.958,19.548,0.276;8.519,17.928,0.259;12.759,2.786,0.448;14.808,2.486,0.455;17.910,7.709,0.951;18.906,15.081,0.364;3.074,18.011,0.997;14.083,19.201,0.376;0.811,19.547,0.303;7.076,19.364,1.204;3.545,9.734,0.310;5.768,18.074,0.407;17.457,4.595,0.357;7.053,17.165,1.332;8.334,9.748,0.277;8.294,13.039,0.903;13.188,16.511,0.742;10.783,9.007,0.923;4.704,3.792,0.433;11.997,13.681,2.158;3.538,17.323,0.475;3.734,7.230,0.349;4.051,3.892,1.174;2.101,10.151,0.210;10.116,10.665,0.628;16.621,10.914,1.005;13.342,3.600,0.397;18.629,3.884,1.087;0.728,4.442,0.267;18.647,5.613,0.857;10.488,19.552,0.374;9.248,11.186,0.444;16.292,3.598,0.672;13.113,10.826,0.408;9.620,12.552,0.874;13.962,9.133,0.212;13.926,2.619,0.249;2.243,10.982,0.445;7.559,16.781,1.287;11.505,9.207,0.346;13.118,12.884,1.301;19.205,0.856,1.138;17.138,10.562,0.867;12.819,18.979,0.914;14.523,3.467,1.102;15.567,19.586,0.500;15.266,8.934,0.681;10.164,13.332,2.394;11.735,10.609,0.341;1.274,1.891,0.258;8.774,11.259,0.903;2.805,18.759,1.520"
1,drone_8,6.9277,1.5700,17.0000,17.0000,"12.926,16.341,0.912;18.309,9.061,0.295;0.416,19.501,0.459;17.852,2.681,0.376;16.023,13.768,0.304;17.851,11.557,0.323;19.490,6.420,0.917;18.102,0.435,0.328;18.967,4.438,0.893;10.056,6.477,0.429;1.581,19.123,0.339;11.613,3.725,0.866;2.425,12.241,1.548;14.451,9.825,0.375;12.049,10.111,0.497;1.742,13.655,0.377;16.318,1.896,1.075;18.651,12.718,1.042;12.713,12.894,0.430;13.854,0.941,0.837;3.834,10.568,0.440;3.263,11.410,1.240;2.317,2.424,0.335;1.017,11.255,0.601;10.239,14.673,2.248;18.160,4.663,0.452;12.153,1.691,0.413;9.110,16.211,0.701;0.432,0.726,0.627;15.630,8.963,0.328;18.536,2.479,1.231;19.180,0.953,0.434;5.635,11.630,0.202;15.882,9.077,0.345;13.756,13.985,0.710;17.305,12.150,1.715;1.388,12.243,0.850;7.656,12.796,0.780;7.343,11.013,1.117;7.308,17.411,1.261;10.675,10.297,0.922;17.355,2.073,1.582;3.537,16.790,0.392;1.577,3.838,1.158;15.958,19.548,0.276;8.519,17.928,0.259;12.759,2.786,0.448;14.808,2.486,0.455;17.910,7.709,0.951;18.906,15.081,0.364;3.074,18.011,0.997;14.083,19.201,0.376;0.811,19.547,0.303;7.076,19.364,1.204;3.545,9.734,0.310;5.768,18.074,0.407;17.457,4.595,0.357;7.053,17.165,1.332;8.334,9.748,0.277;8.294,13.039,0.903;13.188,16.511,0.742;10.783,9.007,0.923;4.704,3.792,0.433;11.997,13.681,2.158;3.538,17.323,0.475;3.734,7.230,0.349;4.051,3.892,1.174;2.101,10.151,0.210;10.116,10.665,0.628;16.621,10.914,1.005;13.342,3.600,0.397;18.629,3.884,1.087;0.728,4.442,0.267;18.647,5.613,0.857;10.488,19.552,0.374;9.248,11.186,0.444;16.292,3.598,0.672;13.113,10.826,0.408;9.620,12.552,0.874;13.962,9.133,0.212;13.926,2.619,0.249;2.243,10.982,0.445;7.559,16.781,1.287;11.505,9.207,0.346;13.118,12.884,1.301;19.205,0.856,1.138;17.138,10.562,0.867;12.819,18.979,0.914;14.523,3.467,1.102;15.567,19.586,0.500;15.266,8.934,0.681;10.164,13.332,2.394;11.735,10.609,0.341;1.274,1.891,0.258;8.774,11.259,0.903;2.805,18.759,1.520"
1,drone_9,12.2542,6.3310,17.0000,17.0000,"12.926,16.341,0.912;18.309,9.061,0.295;0.416,19.501,0.459;17.852,2.681,0.376;16.023,13.768,0.304;17.851,11.557,0.323;19.490,6.420,0.917;18.102,0.435,0.328;18.967,4.438,0.893;10.056,6.477,0.429;1.581,19.123,0.339;11.613,3.725,0.866;2.425,12.241,1.548;14.451,9.825,0.375;12.049,10.111,0.497;1.742,13.655,0.377;16.318,1.896,1.075;18.651,12.718,1.042;12.713,12.894,0.430;13.854,0.941,0.837;3.834,10.568,0.440;3.263,11.410,1.240;2.317,2.424,0.335;1.017,11.255,0.601;10.239,14.673,2.248;18.160,4.663,0.452;12.153,1.691,0.413;9.110,16.211,0.701;0.432,0.726,0.627;15.630,8.963,0.328;18.536,2.479,1.231;19.180,0.953,0.434;5.635,11.630,0.202;15.882,9.077,0.345;13.756,13.985,0.710;17.305,12.150,1.715;1.388,12.243,0.850;7.656,12.796,0.780;7.343,11.013,1.117;7.308,17.411,1.261;10.675,10.297,0.922;17.355,2.073,1.582;3.537,16.790,0.392;1.577,3.838,1.158;15.958,19.548,0.276;8.519,17.928,0.259;12.759,2.786,0.448;14.808,2.486,0.455;17.910,7.709,0.951;18.906,15.081,0.364;3.074,18.011,0.997;14.083,19.201,0.376;0.811,19.547,0.303;7.076,19.364,1.204;3.545,9.734,0.310;5.768,18.074,0.407;17.457,4.595,0.357;7.053,17.165,1.332;8.334,9.748,0.277;8.294,13.039,0.903;13.188,16.511,0.742;10.783,9.007,0.923;4.704,3.792,0.433;11.997,13.681,2.158;3.538,17.323,0.475;3.734,7.230,0.349;4.051,3.892,1.174;2.101,10.151,0.210;10.116,10.665,0.628;16.621,10.914,1.005;13.342,3.600,0.397;18.629,3.884,1.087;0.728,4.442,0.267;18.647,5.613,0.857;10.488,19.552,0.374;9.248,11.186,0.444;16.292,3.598,0.672;13.113,10.826,0.408;9.620,12.552,0.874;13.962,9.133,0.212;13.926,2.619,0.249;2.243,10.982,0.445;7.559,16.781,1.287;11.505,9.207,0.346;13.118,12.884,1.301;19.205,0.856,1.138;17.138,10.562,0.867;12.819,18.979,0.914;14.523,3.467,1.102;15.567,19.586,0.500;15.266,8.934,0.681;10.164,13.332,2.394;11.735,10.609,0.341;1.274,1.891,0.258;8.774,11.259,0.903;2.805,18.759,1.520"
2,drone_0,15.6131,6.4615,17.0000,17.0000,"12.926,16.341,0.912;18.309,9.061,0.295;0.416,19.501,0.459;17.852,2.681,0.376;16.023,13.768,0.304;17.851,11.557,0.323;19.490,6.420,0.917;18.102,0.435,0.328;18.967,4.438,0.893;10.056,6.477,0.429;1.581,19.123,0.339;11.613,3.725,0.866;2.425,12.241,1.548;14.451,9.825,0.375;12.049,10.111,0.497;1.742,13.655,0.377;16.318,1.896,1.075;18.651,12.718,1.042;12.713,12.894,0.430;13.854,0.941,0.837;3.834,10.568,0.440;3.263,11.410,1.240;2.317,2.424,0.335;1.017,11.255,0.601;10.239,14.673,2.248;18.160,4.663,0.452;12.153,1.691,0.413;9.110,16.211,0.701;0.432,0.726,0.627;15.630,8.963,0.328;18.536,2.479,1.231;19.180,0.953,0.434;5.635,11.630,0.202;15.882,9.077,0.345;13.756,13.985,0.710;17.305,12.150,1.715;1.388,12.243,0.850;7.656,12.796,0.780;7.343,11.013,1.117;7.308,17.411,1.261;10.675,10.297,0.922;17.355,2.073,1.582;3.537,16.790,0.392;1.577,3.838,1.158;15.958,19.548,0.276;8.519,17.928,0.259;12.759,2.786,0.448;14.808,2.486,0.455;17.910,7.709,0.951;18.906,15.081,0.364;3.074,18.011,0.997;14.083,19.201,0.376;0.811,19.547,0.303;7.076,19.364,1.204;3.545,9.734,0.310;5.768,18.074,0.407;17.457,4.595,0.357;7.053,17.165,1.332;8.334,9.748,0.277;8.294,13.039,0.903;13.188,16.511,0.742;10.783,9.007,0.923;4.704,3.792,0.433;11.997,13.681,2.158;3.538,17.323,0.475;3.734,7.230,0.349;4.051,3.892,1.174;2.101,10.151,0.210;10.116,10.665,0.628;16.621,10.914,1.005;13.342,3.600,0.397;18.629,3.884,1.087;0.728,4.442,0.267;18.647,5.613,0.857;10.488,19.552,0.374;9.248,11.186,0.444;16.292,3.598,0.672;13.113,10.826,0.408;9.620,12.552,0.874;13.962,9.133,0.212;13.926,2.619,0.249;2.243,10.982,0.445;7.559,16.781,1.287;11.505,9.207,0.346;13.118,12.884,1.301;19.205,0.856,1.138;17.138,10.562,0.867;12.819,18.979,0.914;14.523,3.467,1.102;15.567,19.586,0.500;15.266,8.934,0.681;10.164,13.332,2.394;11.735,10.609,0.341;1.274,1.891,0.258;8.774,11.259,0.903;2.805,18.759,1.520"
